,Unnamed: 0,ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title,Gene.ID
831,831,209616_s_at,0.154,0.00235,-5.53,-1.038146,-1.8,LOC100653057///CES1,liver carboxylesterase 1-like///carboxylesterase 1,100653057///1066
845,845,1558815_at,0.15419,0.00239,-5.51,-1.057381,-2.32,SORBS2,sorbin and SH3 domain containing 2,8470
846,846,1557113_at,0.15419,0.00239,-5.51,-1.057644,-1.51,LOC283588,uncharacterized LOC283588,283588
849,849,228268_at,0.1543,0.0024,-5.5,-1.063275,-1.18,FMO2,flavin containing monooxygenase 2,2327
852,852,227148_at,0.15452,0.00242,-5.5,-1.068245,-1.65,PLEKHH2,"pleckstrin homology, MyTH4 and FERM domain containing H2",130271
853,853,211579_at,0.15452,0.00242,-5.5,-1.069464,-1.13,ITGB3,integrin subunit beta 3,3690
854,854,215905_s_at,0.15452,0.00242,-5.5,-1.070031,-1.43,SNRNP40,small nuclear ribonucleoprotein U5 subunit 40,9410
861,861,1552334_at,0.1552,0.00245,-5.48,-1.083559,-1.08,TRIOBP,TRIO and F-actin binding protein,11078
869,869,219747_at,0.15682,0.0025,-5.46,-1.10465,-1.01,NDNF,neuron derived neurotrophic factor,79625
871,871,229633_at,0.1569,0.00251,-5.45,-1.107654,-1.23,INTS10,integrator complex subunit 10,55174
873,873,220327_at,0.15747,0.00252,-5.44,-1.116093,-1.51,VGLL3,vestigial like family member 3,389136
875,875,217767_at,0.15747,0.00253,-5.44,-1.118598,-3.59,C3,complement component 3,718
877,877,213397_x_at,0.15747,0.00253,-5.44,-1.120332,-3.48,RNASE4,ribonuclease A family member 4,6038
883,883,1561884_at,0.15766,0.00255,-5.43,-1.127559,-1.23,CEPT1,choline/ethanolamine phosphotransferase 1,10390
885,885,208401_s_at,0.1582,0.00257,-5.42,-1.134974,-1.0,GLP1R,glucagon like peptide 1 receptor,2740
888,888,235060_at,0.1584,0.00258,-5.42,-1.138676,-1.64,LOC100190986,uncharacterized LOC100190986,100190986
889,889,241598_at,0.15903,0.00259,-5.41,-1.14466,-1.24,NUDT10,nudix hydrolase 10,170685
893,893,223494_at,0.15918,0.00261,-5.41,-1.150054,-1.34,MGEA5,meningioma expressed antigen 5 (hyaluronidase),10724
896,896,226522_at,0.16023,0.00263,-5.39,-1.161395,-0.926,PODN,podocan,127435
903,903,226553_at,0.16029,0.00266,-5.38,-1.17258,-1.26,TMPRSS2,"transmembrane protease, serine 2",7113
906,906,203828_s_at,0.16029,0.00266,-5.38,-1.174091,-1.21,IL32,interleukin 32,9235
908,908,202667_s_at,0.16039,0.00267,-5.38,-1.176106,-1.56,SLC39A7,solute carrier family 39 member 7,7922
914,914,1569652_at,0.16062,0.00271,-5.36,-1.193085,-1.5,MLLT3,"MLLT3, super elongation complex subunit",4300
915,915,216248_s_at,0.16062,0.00271,-5.36,-1.193267,-1.79,NR4A2,nuclear receptor subfamily 4 group A member 2,4929
918,918,228940_at,0.16062,0.00273,-5.35,-1.200075,-1.35,NDUFB4,NADH:ubiquinone oxidoreductase subunit B4,4710
919,919,1553165_at,0.16062,0.00273,-5.35,-1.200243,-1.04,SYNRG,"synergin, gamma",11276
921,921,1555273_at,0.16062,0.00273,-5.35,-1.200451,-1.19,GALNTL6,polypeptide N-acetylgalactosaminyltransferase-like 6,442117
925,925,1560340_s_at,0.16062,0.00274,-5.35,-1.20277,-2.62,RP9P,retinitis pigmentosa 9 pseudogene,441212
926,926,206247_at,0.16062,0.00274,-5.35,-1.203153,-0.924,MICB,MHC class I polypeptide-related sequence B,4277
927,927,223333_s_at,0.16062,0.00274,-5.35,-1.203162,-1.41,ANGPTL4,angiopoietin like 4,51129
928,928,1560031_at,0.16062,0.00274,-5.35,-1.203176,-1.95,FRMD4A,FERM domain containing 4A,55691
932,932,32099_at,0.16062,0.00274,-5.34,-1.205757,-1.0,SAFB2,scaffold attachment factor B2,9667
935,935,202499_s_at,0.16148,0.00277,-5.33,-1.21529,-2.39,SLC2A3,solute carrier family 2 member 3,6515
939,939,201497_x_at,0.16157,0.00279,-5.33,-1.222282,-3.51,MYH11,myosin heavy chain 11,4629
940,940,210042_s_at,0.16157,0.00279,-5.33,-1.222291,-0.934,CTSZ,cathepsin Z,1522
941,941,209183_s_at,0.16157,0.00279,-5.33,-1.222782,-2.65,C10orf10,chromosome 10 open reading frame 10,11067
942,942,242876_at,0.16157,0.00279,-5.32,-1.223658,-1.09,AKT3,AKT serine/threonine kinase 3,10000
949,949,217503_at,0.16247,0.00283,-5.31,-1.237588,-1.52,STK17B,serine/threonine kinase 17b,9262
959,959,201884_at,0.16345,0.00288,-5.29,-1.25707,-1.15,CEACAM5,carcinoembryonic antigen related cell adhesion molecule 5,1048
965,965,239442_at,0.16391,0.00291,-5.27,-1.270781,-1.24,CEP68,centrosomal protein 68,23177
969,969,222357_at,0.16391,0.00292,-5.27,-1.273044,-1.29,ZBTB20,zinc finger and BTB domain containing 20,26137
972,972,231579_s_at,0.16391,0.00293,-5.27,-1.275741,-1.51,TIMP2,TIMP metallopeptidase inhibitor 2,7077
973,973,219476_at,0.16391,0.00293,-5.27,-1.275765,-2.04,C1orf116,chromosome 1 open reading frame 116,79098
978,978,239757_at,0.16391,0.00294,-5.26,-1.279532,-1.75,ZFAND6,zinc finger AN1-type containing 6,54469
979,979,200696_s_at,0.16462,0.00296,-5.26,-1.286439,-2.21,GSN,gelsolin,2934
981,981,210072_at,0.16462,0.00296,-5.25,-1.287552,-1.41,CCL19,C-C motif chemokine ligand 19,6363
984,984,206157_at,0.16465,0.00297,-5.25,-1.291044,-2.3,PTX3,pentraxin 3,5806
987,987,240778_at,0.16497,0.00298,-5.25,-1.296422,-1.15,GINS4,GINS complex subunit 4,84296
989,989,229390_at,0.16585,0.00301,-5.24,-1.304304,-1.31,FAM26F,family with sequence similarity 26 member F,441168
992,992,207339_s_at,0.16676,0.00303,-5.23,-1.314275,-1.4,LTB,lymphotoxin beta,4050
997,997,207961_x_at,0.16708,0.00306,-5.22,-1.322541,-3.5,MYH11,myosin heavy chain 11,4629
1002,1002,209686_at,0.16708,0.00307,-5.21,-1.326416,-1.5,S100B,S100 calcium binding protein B,6285
1006,1006,226944_at,0.16842,0.00311,-5.2,-1.34039,-0.97,HTRA3,HtrA serine peptidase 3,94031
1007,1007,216633_s_at,0.16842,0.00311,-5.2,-1.340657,-0.907,PLCH1,phospholipase C eta 1,23007
1008,1008,1558111_at,0.16842,0.00311,-5.2,-1.341451,-1.35,MBNL1,muscleblind like splicing regulator 1,4154
1015,1015,1553407_at,0.16979,0.00316,-5.18,-1.358065,-1.26,MACF1,microtubule-actin crosslinking factor 1,23499
1018,1018,215070_x_at,0.16979,0.00317,-5.18,-1.360909,-0.989,RABGAP1,RAB GTPase activating protein 1,23637
1019,1019,205158_at,0.17043,0.00318,-5.17,-1.366035,-2.83,RNASE4,ribonuclease A family member 4,6038
1022,1022,206169_x_at,0.17099,0.00321,-5.16,-1.373959,-1.28,ZC3H7B,zinc finger CCCH-type containing 7B,23264
1023,1023,225762_x_at,0.17099,0.00321,-5.16,-1.374335,-2.49,RNA45S5,"RNA, 45S pre-ribosomal 5",100861532
1024,1024,223749_at,0.17099,0.00321,-5.16,-1.374869,-1.08,C1QTNF2,C1q and tumor necrosis factor related protein 2,114898
1025,1025,231669_at,0.17132,0.00322,-5.16,-1.378778,-1.37,SEPP1,"selenoprotein P, plasma, 1",6414
1031,1031,213652_at,0.17142,0.00325,-5.15,-1.388208,-1.79,PCSK5,proprotein convertase subtilisin/kexin type 5,5125
1033,1033,205749_at,0.17142,0.00326,-5.14,-1.390249,-1.0,CYP1A1,cytochrome P450 family 1 subfamily A member 1,1543
1034,1034,225894_at,0.17142,0.00326,-5.14,-1.392514,-1.62,SYNPO2,synaptopodin 2,171024
1036,1036,229981_at,0.17142,0.00326,-5.14,-1.393315,-1.03,SNX5,sorting nexin 5,27131
1039,1039,239822_at,0.17142,0.00328,-5.14,-1.396807,-3.05,LINC01354,long intergenic non-protein coding RNA 1354,100506795
1048,1048,237475_x_at,0.17196,0.00331,-5.13,-1.406862,-1.12,CCDC152,coiled-coil domain containing 152,100129792
1049,1049,234098_at,0.17196,0.00331,-5.13,-1.407046,-1.28,SOBP,sine oculis binding protein homolog,55084
1050,1050,1553749_at,0.17305,0.00333,-5.12,-1.415079,-1.26,FAM76B,family with sequence similarity 76 member B,143684
1054,1054,210842_at,0.17324,0.00335,-5.11,-1.421107,-0.984,NRP2,neuropilin 2,8828
1061,1061,210972_x_at,0.17387,0.00339,-5.1,-1.433992,-1.18,TRAC///TRAJ17///TRAV20///TRDV2,T-cell receptor alpha constant///T cell receptor alpha joining 17///T cell receptor alpha variable 20///T cell receptor delta variable 2,28755///28738///28663///28517
1066,1066,236288_at,0.17387,0.00342,-5.09,-1.442887,-1.21,RNF34,ring finger protein 34,80196
1069,1069,226201_at,0.17387,0.00342,-5.09,-1.445,-1.0,DOT1L,DOT1 like histone lysine methyltransferase,84444
1070,1070,1560707_at,0.17387,0.00343,-5.09,-1.445582,-1.07,LOC283856,uncharacterized LOC283856,283856
1072,1072,1569484_s_at,0.17387,0.00343,-5.08,-1.44705,-1.7,MDN1,midasin AAA ATPase 1,23195
1079,1079,204457_s_at,0.17387,0.00344,-5.08,-1.450497,-2.98,GAS1,growth arrest specific 1,2619
1081,1081,217320_at,0.17387,0.00345,-5.08,-1.452893,-1.05,LOC100293211,uncharacterized LOC100293211,100293211
1083,1083,228406_at,0.17387,0.00345,-5.08,-1.454528,-0.948,SMYD1,SET and MYND domain containing 1,150572
1085,1085,202497_x_at,0.17387,0.00346,-5.07,-1.45592,-1.36,SLC2A3,solute carrier family 2 member 3,6515
1087,1087,214782_at,0.17387,0.00347,-5.07,-1.458231,-0.907,CTTN,cortactin,2017
1089,1089,204655_at,0.17398,0.00347,-5.07,-1.460757,-1.87,CCL5,C-C motif chemokine ligand 5,6352
1090,1090,1565698_at,0.17398,0.00348,-5.07,-1.461068,-0.894,HECTD2,HECT domain E3 ubiquitin protein ligase 2,143279
1092,1092,231993_at,0.17406,0.00349,-5.07,-1.464477,-1.24,ITGBL1,integrin subunit beta like 1,9358
1093,1093,219295_s_at,0.17406,0.00349,-5.07,-1.464559,-3.03,PCOLCE2,procollagen C-endopeptidase enhancer 2,26577
1094,1094,227194_at,0.1742,0.0035,-5.06,-1.467207,-4.24,FAM3B,family with sequence similarity 3 member B,54097
1096,1096,219505_at,0.1742,0.0035,-5.06,-1.469658,-2.34,CECR1,"cat eye syndrome chromosome region, candidate 1",51816
1101,1101,202464_s_at,0.1742,0.00352,-5.06,-1.473303,-1.56,PFKFB3,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3",5209
1103,1103,206910_x_at,0.17489,0.00354,-5.05,-1.47996,-1.46,CFHR2,complement factor H related 2,3080
1114,1114,215850_s_at,0.17597,0.00359,-5.03,-1.496984,-0.956,NDUFA5,NADH:ubiquinone oxidoreductase subunit A5,4698
1116,1116,60474_at,0.17652,0.00361,-5.03,-1.502727,-1.46,FERMT1,fermitin family member 1,55612
1124,1124,207874_s_at,0.17676,0.00364,-5.02,-1.511815,-0.996,CFHR4,complement factor H related 4,10877
1135,1135,230097_at,0.17719,0.00369,-5.0,-1.524631,-1.49,GART,"phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase",2618
1141,1141,223797_at,0.17722,0.00372,-4.99,-1.535861,-1.92,LOC114224,uncharacterized LOC114224,114224
1144,1144,204653_at,0.17722,0.00374,-4.99,-1.53989,-1.04,TFAP2A,transcription factor AP-2 alpha,7020
1145,1145,244165_at,0.17722,0.00374,-4.99,-1.540111,-1.25,FAM208B,family with sequence similarity 208 member B,54906
1147,1147,1569823_at,0.17722,0.00375,-4.98,-1.543504,-1.16,LOC440346,uncharacterized LOC440346,440346
1148,1148,211127_x_at,0.17722,0.00375,-4.98,-1.544032,-1.13,EDA,ectodysplasin A,1896
1152,1152,1561130_at,0.17722,0.00376,-4.98,-1.547338,-1.09,HECTD4,HECT domain E3 ubiquitin protein ligase 4,283450
1154,1154,1558569_at,0.17722,0.00377,-4.98,-1.548588,-1.53,LOC100131541,uncharacterized LOC100131541,100131541
1160,1160,1563035_x_at,0.17722,0.00378,-4.97,-1.551594,-3.02,GPD1,glycerol-3-phosphate dehydrogenase 1,2819
1165,1165,216135_at,0.17722,0.00379,-4.97,-1.553594,-1.02,IQCK,IQ motif containing K,124152
1166,1166,209795_at,0.17722,0.00379,-4.97,-1.556243,-3.24,CD69,CD69 molecule,969
1173,1173,239349_at,0.17722,0.00381,-4.96,-1.561727,-2.65,C1QTNF7,C1q and tumor necrosis factor related protein 7,114905
1174,1174,224694_at,0.17722,0.00382,-4.96,-1.562966,-1.59,ANTXR1,anthrax toxin receptor 1,84168
1183,1183,227399_at,0.17774,0.00387,-4.95,-1.576247,-3.04,VGLL3,vestigial like family member 3,389136
1185,1185,206834_at,0.17774,0.00387,-4.95,-1.577181,-2.71,HBD,hemoglobin subunit delta,3045
1188,1188,229944_at,0.17774,0.00387,-4.95,-1.577892,-1.17,OPRK1,opioid receptor kappa 1,4986
1191,1191,201792_at,0.17791,0.00388,-4.94,-1.581155,-1.2,AEBP1,AE binding protein 1,165
1192,1192,203280_at,0.17828,0.0039,-4.94,-1.58457,-0.925,SAFB2,scaffold attachment factor B2,9667
1193,1193,233109_at,0.17828,0.0039,-4.94,-1.585534,-0.968,COL12A1,collagen type XII alpha 1 chain,1303
1194,1194,213539_at,0.17828,0.0039,-4.94,-1.586392,-1.08,CD3D,CD3d molecule,915
1197,1197,215318_at,0.1786,0.00392,-4.93,-1.591363,-1.88,MINOS1P1,mitochondrial inner membrane organizing system 1 pseudogene 1,100462953
1198,1198,211813_x_at,0.1786,0.00392,-4.93,-1.591702,-5.76,DCN,decorin,1634
1202,1202,206769_at,0.17905,0.00394,-4.93,-1.598044,-1.79,TMSB4Y,"thymosin beta 4, Y-linked",9087
1207,1207,215855_s_at,0.17929,0.00397,-4.92,-1.603991,-0.96,TMF1,TATA element modulatory factor 1,7110
1209,1209,1553460_at,0.17955,0.00398,-4.92,-1.607438,-1.0,C2orf61,chromosome 2 open reading frame 61,285051
1212,1212,233630_at,0.17966,0.00399,-4.91,-1.611272,-0.987,CDS2,CDP-diacylglycerol synthase 2,8760
1215,1215,222026_at,0.17966,0.00401,-4.91,-1.614687,-1.27,RBM3,"RNA binding motif (RNP1, RRM) protein 3",5935
1221,1221,210367_s_at,0.17966,0.00402,-4.9,-1.619156,-0.886,PTGES,prostaglandin E synthase,9536
1236,1236,206633_at,0.18056,0.00409,-4.88,-1.63814,-0.972,CHRNA1,cholinergic receptor nicotinic alpha 1 subunit,1134
1239,1239,209810_at,0.18056,0.00411,-4.88,-1.641424,-1.64,SFTPB,surfactant protein B,6439
1242,1242,207148_x_at,0.18056,0.00412,-4.88,-1.646176,-1.37,MYOZ2,myozenin 2,51778
1248,1248,229307_at,0.18056,0.00414,-4.87,-1.650612,-1.25,ANKRD28,ankyrin repeat domain 28,23243
1249,1249,201621_at,0.18056,0.00414,-4.87,-1.650812,-3.12,NBL1,"neuroblastoma 1, DAN family BMP antagonist",4681
1251,1251,209811_at,0.18056,0.00415,-4.87,-1.652326,-0.954,CASP2,caspase 2,835
1252,1252,203998_s_at,0.18056,0.00415,-4.87,-1.653195,-0.937,SYT1,synaptotagmin 1,6857
1254,1254,224811_at,0.18056,0.00416,-4.87,-1.655654,-1.47,LPP,LIM domain containing preferred translocation partner in lipoma,4026
1255,1255,214295_at,0.18056,0.00416,-4.87,-1.656154,-2.37,KIAA0485,uncharacterized LOC57235,57235
1257,1257,205913_at,0.18056,0.00417,-4.86,-1.658145,-0.963,PLIN1,perilipin 1,5346
1260,1260,1559496_at,0.18056,0.00417,-4.86,-1.659714,-1.75,PPA2,pyrophosphatase (inorganic) 2,27068
1262,1262,225443_at,0.18056,0.00418,-4.86,-1.660732,-0.966,DCP1A,decapping mRNA 1A,55802
1264,1264,37004_at,0.18059,0.00419,-4.86,-1.66331,-1.25,SFTPB,surfactant protein B,6439
1268,1268,202917_s_at,0.18059,0.0042,-4.86,-1.665691,-4.68,S100A8,S100 calcium binding protein A8,6279
1270,1270,242541_at,0.18065,0.0042,-4.85,-1.667324,-1.71,ABCA9,ATP binding cassette subfamily A member 9,10350
1274,1274,232597_x_at,0.18076,0.00422,-4.85,-1.671424,-1.33,SCAF11,SR-related CTD associated factor 11,9169
1278,1278,1568834_s_at,0.18122,0.00424,-4.84,-1.677535,-1.45,CCDC90B,coiled-coil domain containing 90B,60492
1279,1279,203766_s_at,0.1813,0.00425,-4.84,-1.67966,-2.09,LMOD1,leiomodin 1,25802
1282,1282,220266_s_at,0.18137,0.00426,-4.84,-1.682558,-1.69,KLF4,Kruppel like factor 4,9314
1292,1292,244659_at,0.18137,0.0043,-4.83,-1.692743,-1.16,TRIP12,thyroid hormone receptor interactor 12,9320
1294,1294,203862_s_at,0.18137,0.00431,-4.83,-1.694577,-5.27,ACTN2,actinin alpha 2,88
1298,1298,228566_at,0.18137,0.00433,-4.82,-1.700241,-1.4,RPRD1A,regulation of nuclear pre-mRNA domain containing 1A,55197
1299,1299,53720_at,0.18137,0.00434,-4.82,-1.700659,-0.955,C19orf66,chromosome 19 open reading frame 66,55337
1305,1305,233333_x_at,0.18137,0.00435,-4.82,-1.70478,-0.866,AVIL,advillin,10677
1320,1320,221872_at,0.18285,0.00442,-4.8,-1.722321,-3.16,RARRES1,retinoic acid receptor responder 1,5918
1321,1321,204760_s_at,0.18298,0.00443,-4.8,-1.72393,-0.907,NR1D1///THRA,"nuclear receptor subfamily 1 group D member 1///thyroid hormone receptor, alpha",9572///7067
1322,1322,211387_x_at,0.18312,0.00444,-4.8,-1.726079,-1.03,RNGTT,RNA guanylyltransferase and 5'-phosphatase,8732
1323,1323,229494_s_at,0.18312,0.00444,-4.79,-1.727735,-1.07,PHLDA2,pleckstrin homology like domain family A member 2,7262
1328,1328,229809_at,0.18314,0.00446,-4.79,-1.73172,-1.01,POU6F1,POU class 6 homeobox 1,5463
1336,1336,237336_at,0.18314,0.0045,-4.78,-1.740018,-1.37,ADD2,adducin 2,119
1338,1338,204192_at,0.18314,0.00451,-4.78,-1.744236,-0.965,CD37,CD37 molecule,951
1340,1340,241470_x_at,0.18314,0.00452,-4.77,-1.746241,-3.19,RASSF9,Ras association domain family member 9,9182
1346,1346,1552509_a_at,0.18314,0.00454,-4.77,-1.751518,-1.42,CD300LG,CD300 molecule like family member g,146894
1353,1353,232896_at,0.18314,0.00456,-4.77,-1.755369,-0.872,ERBIN,erbb2 interacting protein,55914
1355,1355,243864_at,0.18314,0.00456,-4.76,-1.756218,-1.08,CCDC80,coiled-coil domain containing 80,151887
1357,1357,215374_at,0.18314,0.00456,-4.76,-1.756644,-0.983,PAPOLA,poly(A) polymerase alpha,10914
1358,1358,242138_at,0.18314,0.00457,-4.76,-1.75721,-1.11,DLX1,distal-less homeobox 1,1745
1360,1360,219584_at,0.18314,0.00458,-4.76,-1.759138,-1.59,PLA1A,phospholipase A1 member A,51365
1362,1362,232698_at,0.18314,0.00458,-4.76,-1.761022,-0.921,BPIFB2,BPI fold containing family B member 2,80341
1366,1366,1557700_at,0.18314,0.00461,-4.75,-1.767364,-1.12,POLH,DNA polymerase eta,5429
1375,1375,203864_s_at,0.18314,0.00464,-4.75,-1.775356,-0.851,ACTN2,actinin alpha 2,88
1380,1380,204507_s_at,0.18314,0.00465,-4.74,-1.777822,-1.27,PPP3R1,"protein phosphatase 3 regulatory subunit B, alpha",5534
1381,1381,218087_s_at,0.18314,0.00466,-4.74,-1.778204,-1.78,SORBS1,sorbin and SH3 domain containing 1,10580
1383,1383,239576_at,0.18314,0.00466,-4.74,-1.778653,-1.27,MTUS1,microtubule associated tumor suppressor 1,57509
1389,1389,212144_at,0.18314,0.00467,-4.74,-1.780946,-0.96,SUN2,Sad1 and UNC84 domain containing 2,25777
1393,1393,239132_at,0.18314,0.00469,-4.73,-1.786458,-0.852,NOS1,nitric oxide synthase 1,4842
1399,1399,230462_at,0.18314,0.0047,-4.73,-1.789411,-1.04,NUMB,"NUMB, endocytic adaptor protein",8650
1400,1400,210282_at,0.18314,0.00471,-4.73,-1.78953,-1.38,ZMYM2,zinc finger MYM-type containing 2,7750
1402,1402,223781_x_at,0.18314,0.00471,-4.73,-1.79009,-1.42,ADH4,"alcohol dehydrogenase 4 (class II), pi polypeptide",127
1403,1403,213247_at,0.18314,0.00471,-4.73,-1.790634,-0.985,SVEP1,"sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1",79987
1404,1404,226545_at,0.18314,0.00471,-4.73,-1.791,-2.01,CD109,CD109 molecule,135228
1406,1406,239726_at,0.18334,0.00472,-4.73,-1.79374,-1.63,ANK3,"ankyrin 3, node of Ranvier (ankyrin G)",288
1408,1408,240072_at,0.18345,0.00473,-4.72,-1.796192,-0.904,ASXL2,"additional sex combs like 2, transcriptional regulator",55252
1409,1409,237329_at,0.18345,0.00474,-4.72,-1.796687,-1.23,RBMS3-AS3,RBMS3 antisense RNA 3,100873979
1417,1417,201445_at,0.18415,0.00478,-4.71,-1.807337,-1.61,CNN3,calponin 3,1266
1418,1418,216236_s_at,0.18415,0.00479,-4.71,-1.809386,-1.4,SLC2A14///SLC2A3,solute carrier family 2 member 14///solute carrier family 2 member 3,144195///6515
1422,1422,213524_s_at,0.18415,0.00481,-4.71,-1.812591,-3.97,G0S2,G0/G1 switch 2,50486
1423,1423,224263_x_at,0.18415,0.00481,-4.71,-1.812687,-1.47,ZAN,zonadhesin (gene/pseudogene),7455
1426,1426,216310_at,0.18425,0.00482,-4.71,-1.81475,-1.06,TAOK1,TAO kinase 1,57551
1428,1428,235981_at,0.18438,0.00482,-4.7,-1.816728,-1.45,C8orf22,chromosome 8 open reading frame 22,492307
1429,1429,214365_at,0.18446,0.00483,-4.7,-1.81853,-1.05,TPM3,tropomyosin 3,7170
1436,1436,206394_at,0.18453,0.00486,-4.7,-1.824813,-0.971,MYBPC2,"myosin binding protein C, fast type",4606
1449,1449,202376_at,0.18453,0.00491,-4.68,-1.836754,-1.07,SERPINA3,serpin family A member 3,12
1450,1450,225242_s_at,0.18453,0.00492,-4.68,-1.837438,-3.31,CCDC80,coiled-coil domain containing 80,151887
1451,1451,205985_x_at,0.18453,0.00492,-4.68,-1.837714,-1.09,CLCNKB,chloride voltage-gated channel Kb,1188
1452,1452,209699_x_at,0.18453,0.00492,-4.68,-1.838294,-2.32,LOC101930400///AKR1C2,"aldo-keto reductase family 1 member C2-like///aldo-keto reductase family 1, member C2",101930400///1646
1458,1458,206262_at,0.18453,0.00493,-4.68,-1.840798,-1.6,ADH1C,"alcohol dehydrogenase 1C (class I), gamma polypeptide",126
1459,1459,216359_at,0.18453,0.00493,-4.68,-1.840966,-0.876,MUC7,"mucin 7, secreted",4589
1462,1462,202409_at,0.18501,0.00496,-4.67,-1.84596,-4.44,INS-IGF2///IGF2,INS-IGF2 readthrough///insulin like growth factor 2,723961///3481
1475,1475,1560396_at,0.18589,0.00502,-4.66,-1.86073,-0.946,KLHL6,kelch like family member 6,89857
1477,1477,220687_at,0.18597,0.00505,-4.66,-1.865408,-0.995,LOC101927550,uncharacterized LOC101927550,101927550
1479,1479,221616_s_at,0.18597,0.00505,-4.65,-1.866277,-0.961,TAF9B,TATA-box binding protein associated factor 9b,51616
1483,1483,242549_at,0.18597,0.00506,-4.65,-1.869534,-0.987,PRKD3,protein kinase D3,23683
1496,1496,232371_at,0.18597,0.00513,-4.64,-1.884071,-1.76,MARCH7,membrane associated ring-CH-type finger 7,64844
1498,1498,1553349_at,0.18597,0.00514,-4.64,-1.884762,-1.92,ARID2,AT-rich interaction domain 2,196528
1501,1501,225136_at,0.18597,0.00514,-4.64,-1.885808,-1.27,PLEKHA2,pleckstrin homology domain containing A2,59339
1505,1505,244077_at,0.18597,0.00515,-4.63,-1.887811,-0.846,C10orf113,chromosome 10 open reading frame 113,387638
1507,1507,204036_at,0.18597,0.00515,-4.63,-1.888006,-1.74,LPAR1,lysophosphatidic acid receptor 1,1902
1513,1513,228312_at,0.18597,0.00517,-4.63,-1.892512,-0.922,PI16,peptidase inhibitor 16,221476
1514,1514,1556579_s_at,0.18597,0.00517,-4.63,-1.892912,-0.86,IGSF10,immunoglobulin superfamily member 10,285313
1515,1515,213603_s_at,0.18597,0.00518,-4.63,-1.892946,-1.21,RAC2,"ras-related C3 botulinum toxin substrate 2 (rho family, small GTP binding protein Rac2)",5880
1523,1523,207550_at,0.18597,0.0052,-4.62,-1.898752,-1.46,MPL,"MPL proto-oncogene, thrombopoietin receptor",4352
1524,1524,242512_at,0.18597,0.0052,-4.62,-1.899207,-1.7,MYO9A,myosin IXA,4649
1529,1529,215469_at,0.18597,0.00522,-4.62,-1.902512,-2.79,SLITRK5,SLIT and NTRK like family member 5,26050
1535,1535,227727_at,0.18597,0.00525,-4.61,-1.908063,-0.865,MRGPRF,MAS related GPR family member F,116535
1538,1538,201225_s_at,0.18597,0.00525,-4.61,-1.908336,-1.16,SRRM1,serine and arginine repetitive matrix 1,10250
1541,1541,218418_s_at,0.18597,0.00526,-4.61,-1.909707,-1.27,KANK2,KN motif and ankyrin repeat domains 2,25959
1542,1542,1563077_at,0.18597,0.00526,-4.61,-1.910253,-0.854,LOC100289058,uncharacterized LOC100289058,100289058
1544,1544,230595_at,0.18597,0.00526,-4.61,-1.911194,-1.03,PGM5-AS1,PGM5 antisense RNA 1,572558
1552,1552,1555095_at,0.18597,0.00529,-4.6,-1.917715,-0.951,LINC01558,long intergenic non-protein coding RNA 1558,26238
1572,1572,215629_s_at,0.187,0.00539,-4.59,-1.936538,-0.931,MIR15A///DLEU2L///DLEU2,microRNA 15a///deleted in lymphocytic leukemia 2-like///deleted in lymphocytic leukemia 2 (non-protein coding),406948///79469///8847
1574,1574,242518_at,0.187,0.0054,-4.58,-1.93822,-1.44,RAD51-AS1,RAD51 antisense RNA 1 (head to head),100505648
1577,1577,228055_at,0.18734,0.00542,-4.58,-1.942331,-1.01,NAPSB,"napsin B aspartic peptidase, pseudogene",256236
1585,1585,229871_at,0.18769,0.00545,-4.57,-1.949336,-0.874,SAMD4B,sterile alpha motif domain containing 4B,55095
1591,1591,206117_at,0.18788,0.00548,-4.57,-1.955449,-2.77,TPM1,tropomyosin 1 (alpha),7168
1592,1592,209606_at,0.18788,0.00549,-4.57,-1.956873,-2.08,CYTIP,cytohesin 1 interacting protein,9595
1596,1596,209894_at,0.18803,0.0055,-4.56,-1.958861,-2.68,LEPROT///LEPR,leptin receptor overlapping transcript///leptin receptor,54741///3953
1597,1597,211902_x_at,0.18813,0.0055,-4.56,-1.960135,-1.03,YME1L1,YME1 like 1 ATPase,10730
1598,1598,224577_at,0.18813,0.00551,-4.56,-1.960805,-1.13,ERGIC1,endoplasmic reticulum-golgi intermediate compartment 1,57222
1602,1602,219606_at,0.1882,0.00552,-4.56,-1.963934,-1.92,PHF20L1,PHD finger protein 20-like 1,51105
1614,1614,212400_at,0.18842,0.00558,-4.55,-1.974822,-1.03,FAM102A,family with sequence similarity 102 member A,399665
1617,1617,1556420_s_at,0.18842,0.00559,-4.55,-1.976918,-0.867,YPEL2,yippee like 2,388403
1618,1618,204506_at,0.18842,0.00559,-4.55,-1.97768,-1.4,PPP3R1,"protein phosphatase 3 regulatory subunit B, alpha",5534
1624,1624,206654_s_at,0.18843,0.00561,-4.54,-1.98123,-0.938,POLR3G,RNA polymerase III subunit G,10622
1626,1626,204118_at,0.18843,0.00561,-4.54,-1.981603,-1.43,CD48,CD48 molecule,962
