,ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title,Gene.ID
577,18_25_7,0.0273,0.00126,-3.9785291,-1.02985,-1.196414,,,
578,8_15_2,0.0277,0.00128,3.971183,-1.04432,0.7549792,IL13RA1,"interleukin 13 receptor, alpha 1",3597
579,42_2_3,0.0277,0.00129,-3.9692342,-1.04816,-0.6669573,NNT,nicotinamide nucleotide transhydrogenase,23530
580,59_17_4,0.0277,0.00129,-3.9683785,-1.04984,-0.8734508,,,
581,17_29_2,0.0277,0.00129,3.9674423,-1.05169,0.8458437,TMEM2,transmembrane protein 2,23670
582,49_15_6,0.0279,0.0013,-3.9634812,-1.05949,-0.7710304,,,
583,44_26_5,0.0279,0.0013,-3.9629929,-1.06045,-0.5962521,EXOC3,exocyst complex component 3,11336
584,4_26_6,0.028,0.00132,-3.9581258,-1.07004,-1.0282529,BCL2L11,BCL2-like 11 (apoptosis facilitator),10018
585,43_7_8,0.028,0.00132,-3.9577008,-1.07087,-1.5345433,,,
586,2_2_4,0.028,0.00132,-3.9572775,-1.07171,-1.0256078,POLI,polymerase (DNA directed) iota,11201
587,36_14_4,0.028,0.00133,-3.954338,-1.0775,-0.6381482,HBBP1,"hemoglobin, beta pseudogene 1",3044
588,26_13_2,0.028,0.00133,3.9542916,-1.07759,1.8282265,CBX3,"chromobox homolog 3 (HP1 gamma homolog, Drosophila)",11335
589,44_11_7,0.028,0.00133,3.9534655,-1.07921,1.0770292,CDH13,"cadherin 13, H-cadherin (heart)",1012
590,37_30_2,0.028,0.00133,-3.9530791,-1.07998,-0.7442804,ANAPC13///EXTL3,anaphase promoting complex subunit 13///exostoses (multiple)-like 3,25847///2137
592,8_29_3,0.028,0.00133,-3.9523527,-1.08141,-0.8074531,PHF10///ATP6AP2,"PHD finger protein 10///ATPase, H+ transporting, lysosomal accessory protein 2",55274///10159
593,21_25_1,0.028,0.00134,-3.9510156,-1.08404,-0.8401783,DCTD,dCMP deaminase,1635
594,30_17_2,0.028,0.00134,-3.9502872,-1.08548,-0.6162646,ZNF32,zinc finger protein 32,7580
595,45_2_2,0.028,0.00134,-3.9502397,-1.08557,-0.5495458,CCS,copper chaperone for superoxide dismutase,9973
596,60_22_6,0.0283,0.00135,-3.9447586,-1.09637,-0.7846493,KIAA1609,KIAA1609,57707
597,24_25_2,0.0285,0.00137,-3.9397664,-1.1062,-3.6960952,SLC4A4,"solute carrier family 4, sodium bicarbonate cotransporter, member 4",8671
598,55_11_3,0.0285,0.00137,-3.9395301,-1.10667,-1.2416224,SYK,spleen tyrosine kinase,6850
599,40_17_5,0.0286,0.00137,-3.9371191,-1.11142,-0.7461126,RABL2A///RABL2B,"RAB, member of RAS oncogene family-like 2A///RAB, member of RAS oncogene family-like 2B",11159///11158
600,34_15_7,0.0286,0.00138,3.9362626,-1.11311,2.1757714,PIWIL1,piwi-like 1 (Drosophila),9271
601,35_22_6,0.0286,0.00138,-3.9343964,-1.11679,-0.5369788,TMEM59,transmembrane protein 59,9528
602,32_26_7,0.0286,0.00138,3.9341283,-1.11731,2.0742809,,,
603,39_17_1,0.0286,0.00138,-3.9334234,-1.1187,-0.6867298,FH,fumarate hydratase,2271
604,9_13_4,0.0286,0.00139,3.9323421,-1.12083,0.84346,RAPGEF2,Rap guanine nucleotide exchange factor (GEF) 2,9693
605,39_4_6,0.0286,0.00139,-3.9319318,-1.12164,-0.557509,PITRM1,pitrilysin metallopeptidase 1,10531
606,28_31_2,0.0291,0.00142,3.9226168,-1.14,2.0671923,RXRG,"retinoid X receptor, gamma",6258
607,18_18_3,0.0291,0.00142,-3.9209542,-1.14328,-0.7580448,AP4S1,"adaptor-related protein complex 4, sigma 1 subunit",11154
608,23_2_5,0.0291,0.00142,-3.9206607,-1.14385,-2.1750566,,,
609,3_15_3,0.0291,0.00142,3.9201906,-1.14478,1.3317892,,,
610,20_5_8,0.0292,0.00143,-3.9184867,-1.14814,-1.1090215,FHIT,fragile histidine triad gene,2272
611,20_26_7,0.0292,0.00143,-3.9175726,-1.14994,-0.6870782,SMARCA2,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2",6595
613,42_2_2,0.0293,0.00145,-3.9117128,-1.16149,-0.7581822,EIF4B,eukaryotic translation initiation factor 4B,1975
614,57_19_4,0.0293,0.00145,3.911698,-1.16152,1.0522269,F12,coagulation factor XII (Hageman factor),2161
615,11_11_6,0.0293,0.00145,3.9113132,-1.16228,1.6412984,KIAA0430,KIAA0430,9665
616,30_12_2,0.0293,0.00145,3.9098181,-1.16523,0.9576207,HMGA2,high mobility group AT-hook 2,8091
617,47_15_6,0.0293,0.00146,-3.9088186,-1.1672,-0.6131342,R3HCC1,R3H domain and coiled-coil containing 1,203069
618,23_3_7,0.0293,0.00146,-3.9087655,-1.1673,-1.7114752,KIAA0500,KIAA0500 protein,57237
619,31_5_8,0.0294,0.00146,-3.9060566,-1.17264,-0.6795113,PSIP1,PC4 and SFRS1 interacting protein 1,11168
620,27_16_5,0.0294,0.00146,-3.9058274,-1.17309,-0.7592764,SERHL2,serine hydrolase-like 2,253190
621,50_7_6,0.0294,0.00147,-3.9049161,-1.17489,-1.0713893,MICAL3,"microtubule associated monoxygenase, calponin and LIM domain containing 3",57553
622,10_16_1,0.03,0.0015,3.8941556,-1.1961,0.9324208,VDR,"vitamin D (1,25- dihydroxyvitamin D3) receptor",7421
623,17_29_7,0.03,0.0015,-3.893947,-1.19652,-1.1089709,RGS16,regulator of G-protein signaling 16,6004
624,2_20_7,0.03,0.0015,3.8924976,-1.19937,0.80611,TNFRSF1B,"tumor necrosis factor receptor superfamily, member 1B",7133
625,3_15_1,0.0301,0.00151,3.8909217,-1.20248,1.6138434,HLA-DQB2///HLA-DQB1,"major histocompatibility complex, class II, DQ beta 2///major histocompatibility complex, class II, DQ beta 1",3120///3119
626,3_22_3,0.0301,0.00151,-3.8891774,-1.20592,-0.7342794,RFC4,"replication factor C (activator 1) 4, 37kDa",5984
627,19_21_7,0.0301,0.00151,3.8889106,-1.20645,3.707078,DUSP5,dual specificity phosphatase 5,1847
628,30_17_4,0.0301,0.00152,3.8887572,-1.20675,1.3082587,TSC22D3,"TSC22 domain family, member 3",1831
629,37_18_2,0.0302,0.00152,-3.8859492,-1.21229,-0.6455763,HADH,hydroxyacyl-Coenzyme A dehydrogenase,3033
630,18_13_5,0.0302,0.00153,-3.8841857,-1.21576,-1.6320307,MYOZ2,myozenin 2,51778
631,44_25_3,0.0302,0.00153,-3.8840087,-1.21611,-0.7232423,DDX58,DEAD (Asp-Glu-Ala-Asp) box polypeptide 58,23586
632,60_9_6,0.0302,0.00153,-3.8833403,-1.21743,-0.6054131,C18orf55,chromosome 18 open reading frame 55,29090
633,41_25_4,0.0302,0.00153,-3.8823292,-1.21943,-1.713673,PRKX,"protein kinase, X-linked",5613
634,47_28_6,0.0304,0.00155,-3.8785924,-1.22679,-0.7133611,NUPL1,nucleoporin like 1,9818
635,35_29_3,0.0305,0.00155,-3.8767337,-1.23046,-0.8343752,BLVRB,biliverdin reductase B (flavin reductase (NADPH)),645
636,2_8_1,0.031,0.00158,3.867466,-1.24874,0.9340962,YWHAH,"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, eta polypeptide",7533
637,41_11_8,0.0311,0.00159,3.8649598,-1.25368,1.0831507,,,
638,18_2_5,0.0311,0.0016,-3.8623797,-1.25877,-1.9036371,TTC30A,tetratricopeptide repeat domain 30A,92104
639,30_7_3,0.0311,0.0016,-3.8613772,-1.26075,-1.3062228,SH3GL2,SH3-domain GRB2-like 2,6456
641,50_12_1,0.0311,0.0016,3.8604548,-1.26257,1.2983703,PRKCB1,"protein kinase C, beta 1",5579
642,39_2_4,0.0311,0.0016,-3.8602747,-1.26292,-0.8634831,BAG1,BCL2-associated athanogene,573
643,24_23_6,0.0311,0.00161,-3.8597781,-1.2639,-0.6642214,KIAA1450,KIAA1450 protein,57600
644,38_20_5,0.0312,0.00161,-3.8583047,-1.26681,-0.58846,CASC3,cancer susceptibility candidate 3,22794
645,52_30_3,0.0312,0.00161,-3.857393,-1.26861,-0.7854989,CFL2,cofilin 2 (muscle),1073
646,41_5_4,0.0312,0.00162,3.8556644,-1.27202,1.5293765,TGFA,"transforming growth factor, alpha",7039
647,33_18_7,0.0312,0.00162,-3.8550266,-1.27328,-0.6051346,MAP4K3,mitogen-activated protein kinase kinase kinase kinase 3,8491
648,16_15_1,0.0313,0.00163,-3.8539167,-1.27546,-3.691128,ADH1B,"alcohol dehydrogenase 1B (class I), beta polypeptide",125
649,38_24_4,0.0315,0.00164,-3.8495625,-1.28405,-0.8672179,ZNF345,zinc finger protein 345,25850
651,17_13_2,0.0315,0.00165,3.8474392,-1.28824,2.3814708,DUSP5,dual specificity phosphatase 5,1847
652,17_26_4,0.0315,0.00165,-3.8470109,-1.28909,-1.6019265,MT1X,metallothionein 1X,4501
653,57_27_7,0.0315,0.00165,-3.8463791,-1.29033,-0.6543965,STX11,syntaxin 11,8676
654,23_11_4,0.0316,0.00166,3.8435573,-1.2959,1.0300204,NTSR2,neurotensin receptor 2,23620
655,10_10_7,0.0316,0.00166,3.8424776,-1.29803,1.1906859,EPS8,epidermal growth factor receptor pathway substrate 8,2059
656,1_20_2,0.0318,0.00167,-3.8397452,-1.30342,-2.2779884,LRRC17,leucine rich repeat containing 17,10234
657,24_2_2,0.0318,0.00168,3.838773,-1.30534,2.3321892,KCNQ3,"potassium voltage-gated channel, KQT-like subfamily, member 3",3786
658,13_9_3,0.0319,0.00169,-3.8360095,-1.31079,-0.7841433,UROS,uroporphyrinogen III synthase (congenital erythropoietic porphyria),7390
659,14_11_4,0.0319,0.00169,3.8354803,-1.31184,1.5372774,TCF15,transcription factor 15 (basic helix-loop-helix),6939
660,50_15_7,0.032,0.0017,3.8325082,-1.3177,0.583807,LGALS1,"lectin, galactoside-binding, soluble, 1 (galectin 1)",3956
661,12_25_6,0.0321,0.0017,3.8311203,-1.32044,0.642323,DERL1,"Der1-like domain family, member 1",79139
662,24_27_1,0.0321,0.00171,-3.8291712,-1.32429,-0.7331873,AOAH,acyloxyacyl hydrolase (neutrophil),313
663,46_9_1,0.0321,0.00171,3.8282215,-1.32616,1.5440659,NGFB,"nerve growth factor, beta polypeptide",4803
664,51_27_3,0.0321,0.00171,3.8278844,-1.32683,0.6129475,CPS1,"carbamoyl-phosphate synthetase 1, mitochondrial",1373
665,38_9_7,0.0321,0.00172,-3.8272175,-1.32814,-1.1362273,TEK,"TEK tyrosine kinase, endothelial (venous malformations, multiple cutaneous and mucosal)",7010
666,36_22_7,0.0323,0.00173,-3.8238619,-1.33476,-0.7308731,FAM102A,"family with sequence similarity 102, member A",399665
667,59_27_7,0.0323,0.00173,-3.8236526,-1.33518,-0.6505955,,,
668,13_15_3,0.0323,0.00173,3.8221217,-1.3382,2.6519283,MMP16,matrix metallopeptidase 16 (membrane-inserted),4325
669,9_6_6,0.0324,0.00174,3.8196368,-1.3431,1.3528873,LMO3///ABTB2,LIM domain only 3 (rhombotin-like 2)///ankyrin repeat and BTB (POZ) domain containing 2,55885///25841
670,50_10_7,0.0329,0.00177,-3.8111383,-1.35987,-0.800771,ENOX2,ecto-NOX disulfide-thiol exchanger 2,10495
671,40_28_4,0.0329,0.00178,3.809891,-1.36233,0.6468884,PSG7,pregnancy specific beta-1-glycoprotein 7,5676
672,3_25_2,0.0329,0.00178,3.8096276,-1.36285,0.9481607,SFXN3,sideroflexin 3,81855
673,54_26_4,0.0329,0.00178,-3.8095374,-1.36303,-0.6541512,,,
674,47_23_7,0.0329,0.00178,-3.8093518,-1.3634,-0.6266681,SSU72,SSU72 RNA polymerase II CTD phosphatase homolog (S. cerevisiae),29101
675,51_11_3,0.033,0.00179,3.8069602,-1.36812,0.8152387,CHAF1B,"chromatin assembly factor 1, subunit B (p60)",8208
676,47_13_3,0.0331,0.0018,3.8039272,-1.3741,1.3538068,CDH13,"cadherin 13, H-cadherin (heart)",1012
677,21_27_4,0.0331,0.0018,3.8037973,-1.37436,1.3413462,TMSB4Y,"thymosin, beta 4, Y-linked",9087
678,29_22_7,0.0332,0.00181,-3.8012736,-1.37934,-0.6357963,LOC643358///RPS27A,similar to ribosomal protein S27a///ribosomal protein S27a,643358///6233
679,10_6_8,0.0333,0.00181,3.7995646,-1.38271,1.3772545,C7orf24,chromosome 7 open reading frame 24,79017
680,12_13_1,0.0335,0.00183,3.7960457,-1.38966,0.9394103,XPO6///PTK7,exportin 6///PTK7 protein tyrosine kinase 7,23214///5754
681,16_7_4,0.0341,0.00187,-3.7857686,-1.40994,-0.5874359,MAF,v-maf musculoaponeurotic fibrosarcoma oncogene homolog (avian),4094
682,34_29_6,0.0343,0.00188,3.7828714,-1.41566,0.6435813,NPLOC4,nuclear protein localization 4 homolog (S. cerevisiae),55666
683,33_2_8,0.0343,0.00188,-3.7823678,-1.41666,-0.60853,HOXA9,homeobox A9,3205
684,25_2_6,0.0343,0.00188,-3.7815612,-1.41825,-0.6295958,TRIM74,tripartite motif-containing 74,378108
685,44_19_4,0.0343,0.00188,3.7808133,-1.41972,1.4673316,FXYD2,FXYD domain containing ion transport regulator 2,486
686,48_27_1,0.0343,0.00189,-3.7804985,-1.42035,-0.6876069,ABCA3,"ATP-binding cassette, sub-family A (ABC1), member 3",21
687,58_19_6,0.0343,0.00189,-3.7792559,-1.4228,-0.7454854,WDR74,WD repeat domain 74,54663
688,46_26_6,0.0343,0.00189,-3.7788593,-1.42358,-0.6014484,,,
689,51_14_4,0.0343,0.0019,3.7770284,-1.42719,1.0066582,AIM1,absent in melanoma 1,202
691,48_10_6,0.0345,0.00191,-3.7740048,-1.43316,-0.6825551,ETNK2,ethanolamine kinase 2,55224
692,37_5_4,0.0345,0.00192,3.770842,-1.43941,1.2962943,LCP2,lymphocyte cytosolic protein 2 (SH2 domain containing leukocyte protein of 76kDa),3937
693,46_31_3,0.0345,0.00192,-3.7707342,-1.43962,-1.4612213,SLC1A1,"solute carrier family 1 (neuronal/epithelial high affinity glutamate transporter, system Xag), member 1",6505
694,49_11_1,0.0345,0.00193,-3.7699354,-1.4412,-1.6251994,BMP8A///BMP8B,bone morphogenetic protein 8a///bone morphogenetic protein 8b (osteogenic protein 2),353500///656
695,58_11_5,0.0345,0.00193,-3.7697993,-1.44147,-0.666144,CREBZF,CREB/ATF bZIP transcription factor,58487
696,53_24_4,0.0345,0.00193,3.7697278,-1.44161,4.2035243,GABBR2,"gamma-aminobutyric acid (GABA) B receptor, 2",9568
698,58_4_6,0.0346,0.00194,-3.7668303,-1.44733,-0.6067683,LETMD1,LETM1 domain containing 1,25875
699,43_16_2,0.0346,0.00194,-3.7662102,-1.44855,-1.247142,PHYH,phytanoyl-CoA 2-hydroxylase,5264
700,39_21_1,0.0346,0.00194,3.765448,-1.45005,1.2279863,AADAC,arylacetamide deacetylase (esterase),13
701,12_3_8,0.0347,0.00196,3.7620771,-1.45671,0.6923978,ACCN2,"amiloride-sensitive cation channel 2, neuronal",41
702,3_10_1,0.0347,0.00196,3.7620716,-1.45672,0.7728548,TEC,tec protein tyrosine kinase,7006
703,57_8_4,0.0347,0.00196,-3.7619354,-1.45699,-0.6414747,TPST1,tyrosylprotein sulfotransferase 1,8460
704,47_13_1,0.0349,0.00197,-3.7582308,-1.4643,-0.6403103,ZNF133,zinc finger protein 133,7692
705,47_23_4,0.0349,0.00197,-3.7577473,-1.46526,-1.3220876,SNURF///SNRPN,SNRPN upstream reading frame///small nuclear ribonucleoprotein polypeptide N,8926///6638
706,40_10_1,0.0349,0.00198,-3.7565097,-1.4677,-0.6970078,AMD1,adenosylmethionine decarboxylase 1,262
707,33_5_7,0.0349,0.00198,3.7556842,-1.46933,0.5088999,CCDC109A,coiled-coil domain containing 109A,90550
708,33_26_5,0.0349,0.00198,-3.7553393,-1.47001,-0.5741662,DCUN1D4,"DCN1, defective in cullin neddylation 1, domain containing 4 (S. cerevisiae)",23142
709,42_31_1,0.0349,0.00199,-3.7537228,-1.4732,-1.1440203,MTSS1///APOH,metastasis suppressor 1///apolipoprotein H (beta-2-glycoprotein I),9788///350
710,59_17_7,0.0349,0.00199,-3.7534442,-1.47375,-0.6757028,ANKRD12,ankyrin repeat domain 12,23253
711,27_22_7,0.0349,0.00199,3.7530857,-1.47446,2.0152921,LOC129607,hypothetical protein LOC129607,129607
712,46_14_3,0.0349,0.00199,-3.7525175,-1.47558,-0.8788556,SLMAP,sarcolemma associated protein,7871
713,48_11_4,0.0352,0.00201,-3.7477859,-1.48492,-0.776659,MYOD1,myogenic differentiation 1,4654
714,7_10_6,0.0352,0.00201,3.7477118,-1.48507,0.722404,NIPA2,non imprinted in Prader-Willi/Angelman syndrome 2,81614
715,6_13_2,0.0354,0.00203,3.7429974,-1.49438,1.0677891,RPS6KA3,"ribosomal protein S6 kinase, 90kDa, polypeptide 3",6197
716,22_3_5,0.0354,0.00204,3.7424902,-1.49538,1.0547487,IGSF6,"immunoglobulin superfamily, member 6",10261
717,40_7_5,0.0356,0.00205,-3.7395671,-1.50115,-0.6856475,AKAP8,A kinase (PRKA) anchor protein 8,10270
718,48_15_3,0.0356,0.00206,-3.7375355,-1.50516,-0.9974752,SH3BGR,SH3 domain binding glutamic acid-rich protein,6450
719,12_27_2,0.0356,0.00206,-3.7372246,-1.50577,-1.1738309,NOL1,"nucleolar protein 1, 120kDa",4839
720,50_24_2,0.0356,0.00206,-3.7362428,-1.50771,-0.7728259,RFXAP,regulatory factor X-associated protein,5994
721,5_17_5,0.0356,0.00206,3.7360495,-1.50809,0.8334303,OSGIN1,oxidative stress induced growth inhibitor 1,29948
722,23_23_6,0.0356,0.00206,-3.7358177,-1.50855,-0.7255013,ANP32E,"acidic (leucine-rich) nuclear phosphoprotein 32 family, member E",81611
723,16_11_6,0.0357,0.00207,3.7336269,-1.51288,1.2676867,MBOAT2///SPHAR///RAB4A,"membrane bound O-acyltransferase domain containing 2///S-phase response (cyclin-related)///RAB4A, member RAS oncogene family",129642///10638///5867
724,39_10_3,0.0358,0.00208,3.7316161,-1.51684,2.3489601,CYP24A1,"cytochrome P450, family 24, subfamily A, polypeptide 1",1591
725,35_24_2,0.0358,0.00208,-3.730674,-1.5187,-2.065305,GPM6A,glycoprotein M6A,2823
726,18_25_2,0.0358,0.00209,-3.7298652,-1.5203,-1.6421482,TNFSF10,"tumor necrosis factor (ligand) superfamily, member 10",8743
727,57_25_3,0.0358,0.00209,-3.7297057,-1.52062,-0.7876186,TIAM2,T-cell lymphoma invasion and metastasis 2,26230
728,59_6_2,0.0358,0.00209,-3.7296713,-1.52068,-0.7045178,HTATSF1,HIV-1 Tat specific factor 1,27336
729,36_17_2,0.0358,0.0021,-3.7273297,-1.52531,-0.7449619,TBCE,tubulin folding cofactor E,6905
730,41_14_4,0.0358,0.0021,-3.7266165,-1.52672,-1.1862187,,,
731,45_24_3,0.0358,0.0021,-3.7264327,-1.52708,-1.5204253,EPR1///BIRC5,effector cell peptidase receptor 1///baculoviral IAP repeat-containing 5 (survivin),8475///332
732,12_26_5,0.0358,0.00211,-3.7259409,-1.52805,-2.0564098,PLCH1,"phospholipase C, eta 1",23007
733,7_3_8,0.0358,0.00211,-3.7254439,-1.52903,-2.0019602,TF,transferrin,7018
734,23_14_5,0.0358,0.00211,3.7253132,-1.52929,1.6300622,LMO3///ABTB2,LIM domain only 3 (rhombotin-like 2)///ankyrin repeat and BTB (POZ) domain containing 2,55885///25841
735,36_18_2,0.036,0.00212,-3.7218502,-1.53613,-0.6423996,SDHA,"succinate dehydrogenase complex, subunit A, flavoprotein (Fp)",6389
736,17_30_3,0.036,0.00213,3.71988,-1.54002,0.7028709,NRXN1,neurexin 1,9378
737,31_12_2,0.036,0.00214,3.7185056,-1.54273,1.2029078,ABCC1///RCBTB2,"ATP-binding cassette, sub-family C (CFTR/MRP), member 1///regulator of chromosome condensation (RCC1) and BTB (POZ) domain containing protein 2",4363///1102
738,47_4_6,0.036,0.00214,-3.7175829,-1.54455,-0.5596769,KIAA0999,KIAA0999 protein,23387
739,19_28_2,0.036,0.00214,-3.7168128,-1.54607,-1.4980529,PLIN,perilipin,5346
740,15_12_6,0.036,0.00214,3.7167877,-1.54612,1.0793398,ZNRF2,zinc and ring finger 2,223082
741,18_15_6,0.036,0.00214,-3.7167172,-1.54626,-1.761396,CLIP3,CAP-GLY domain containing linker protein 3,25999
742,49_9_7,0.036,0.00215,-3.7165906,-1.54651,-0.6702528,LOC729998///LOC654007,elongation factor 1 gamma pseudogene///similar to Elongation factor 1-gamma (EF-1-gamma) (eEF-1B gamma),729998///654007
743,60_26_1,0.0361,0.00215,-3.7154811,-1.5487,-1.5782783,CP,ceruloplasmin (ferroxidase),1356
744,57_14_3,0.0363,0.00217,-3.7116427,-1.55628,-0.5804346,ZNF142,zinc finger protein 142,7701
745,36_27_4,0.0364,0.00217,-3.7099661,-1.55959,-2.3200148,CNTN5,contactin 5,53942
746,59_28_7,0.0364,0.00218,3.7091825,-1.56114,0.8515462,GPX1,glutathione peroxidase 1,2876
747,27_4_7,0.0365,0.00219,-3.7067223,-1.56599,-0.555923,THAP3,"THAP domain containing, apoptosis associated protein 3",90326
748,11_23_3,0.0366,0.0022,3.7050613,-1.56927,0.9299244,MYO6,myosin VI,4646
749,58_30_6,0.0366,0.0022,3.7044829,-1.57041,2.3525597,ANKZF1,ankyrin repeat and zinc finger domain containing 1,55139
750,8_14_1,0.0366,0.00221,3.7023901,-1.57455,1.5358707,CYP3A7,"cytochrome P450, family 3, subfamily A, polypeptide 7",1551
751,51_29_4,0.0366,0.00221,-3.702129,-1.57506,-0.6937225,ZNF132,zinc finger protein 132,7691
752,35_27_5,0.0366,0.00221,-3.7018836,-1.57555,-0.6024881,SNX19,sorting nexin 19,399979
753,52_31_1,0.037,0.00224,-3.6949207,-1.58929,-0.6670939,AGL,"amylo-1, 6-glucosidase, 4-alpha-glucanotransferase (glycogen debranching enzyme, glycogen storage disease type III)",178
754,3_26_3,0.037,0.00224,-3.6946583,-1.58981,-1.2232523,,,
755,18_30_6,0.037,0.00224,-3.6943656,-1.59039,-1.3882206,TSPYL5,TSPY-like 5,85453
756,59_14_5,0.0371,0.00225,-3.6936087,-1.59188,-0.5691217,ENSA,endosulfine alpha,2029
757,2_13_2,0.0374,0.00227,3.6883746,-1.60222,1.6622948,TM4SF4,transmembrane 4 L six family member 4,7104
759,48_25_2,0.0375,0.00228,-3.6863535,-1.60621,-1.1785041,ITIH3,inter-alpha (globulin) inhibitor H3,3699
760,29_26_2,0.0375,0.00229,-3.6846607,-1.60955,-0.7945682,RRAS2,related RAS viral (r-ras) oncogene homolog 2,22800
761,18_11_2,0.0376,0.00229,3.6837751,-1.6113,0.8611018,SLC35B1,"solute carrier family 35, member B1",10237
762,45_14_4,0.0379,0.00232,-3.6785135,-1.62169,-0.5240431,KRIT1,"KRIT1, ankyrin repeat containing",889
763,15_24_5,0.0381,0.00233,3.674852,-1.62892,2.8195018,PCDH20,protocadherin 20,64881
764,35_6_2,0.0381,0.00234,-3.6741122,-1.63038,-1.0390371,HIST1H4C,"histone cluster 1, H4c",8364
765,34_18_5,0.0381,0.00234,-3.6735763,-1.63143,-0.668819,ESAM,endothelial cell adhesion molecule,90952
766,59_15_1,0.0381,0.00234,3.673011,-1.63255,1.7304423,GRIK3,"glutamate receptor, ionotropic, kainate 3",2899
767,51_20_6,0.0381,0.00235,-3.6720166,-1.63451,-0.7261693,BCAN,brevican,63827
768,2_26_5,0.0381,0.00235,3.6718556,-1.63483,1.0100131,C9orf3,chromosome 9 open reading frame 3,84909
769,42_31_4,0.0385,0.00237,-3.6666851,-1.64504,-1.2863584,CDKL2,cyclin-dependent kinase-like 2 (CDC2-related kinase),8999
770,59_3_6,0.0388,0.0024,-3.6620572,-1.65417,-0.5972896,CXorf1///LASP1,chromosome X open reading frame 1///LIM and SH3 protein 1,9142///3927
772,49_11_5,0.0391,0.00242,3.6568308,-1.66449,1.5875313,TREM2,triggering receptor expressed on myeloid cells 2,54209
773,58_13_4,0.0391,0.00243,-3.6558621,-1.66641,-3.1623995,AOX1,aldehyde oxidase 1,316
774,27_16_6,0.0391,0.00243,-3.6550366,-1.66803,-0.5080322,,,
775,59_14_1,0.0391,0.00243,3.6547321,-1.66864,2.0903443,GSTM2,glutathione S-transferase M2 (muscle),2946
776,15_4_3,0.0392,0.00244,3.6526357,-1.67277,1.794749,TSC22D1,"TSC22 domain family, member 1",8848
777,44_18_6,0.0396,0.00247,-3.647505,-1.6829,-0.7433267,AHI1,Abelson helper integration site 1,54806
778,49_17_3,0.0398,0.00248,-3.6448061,-1.68823,-1.0828728,,,
779,28_5_8,0.0398,0.00248,3.6440358,-1.68975,1.426722,QPCT,glutaminyl-peptide cyclotransferase (glutaminyl cyclase),25797
780,18_10_6,0.0399,0.0025,-3.6416028,-1.69455,-0.9674617,SPSB1,splA/ryanodine receptor domain and SOCS box containing 1,80176
781,33_24_6,0.04,0.00251,-3.6397628,-1.69819,-0.5987987,SBDSP,Shwachman-Bodian-Diamond syndrome pseudogene,155370
782,47_28_2,0.0402,0.00252,-3.6373014,-1.70305,-2.0209242,PDGFRA,"platelet-derived growth factor receptor, alpha polypeptide",5156
783,39_19_6,0.0402,0.00253,-3.6359528,-1.70571,-1.0717356,PXK,PX domain containing serine/threonine kinase,54899
784,46_23_7,0.0402,0.00253,-3.6355864,-1.70643,-0.7528808,,,
785,11_30_2,0.0402,0.00253,-3.6346171,-1.70834,-0.5117732,TFIP11,tuftelin interacting protein 11,24144
786,10_29_7,0.0402,0.00254,-3.6341357,-1.70929,-0.6376011,,,
787,9_25_7,0.0403,0.00254,-3.6325049,-1.71251,-0.5802225,,,
788,52_24_7,0.0404,0.00255,-3.6303656,-1.71674,-0.5546193,TRIM23,tripartite motif-containing 23,373
789,59_17_2,0.0404,0.00255,-3.6302869,-1.71689,-2.1430328,CCL15///CCL14,chemokine (C-C motif) ligand 15///chemokine (C-C motif) ligand 14,6359///6358
790,52_12_2,0.0405,0.00257,-3.6271973,-1.72299,-0.7555893,GSTZ1,glutathione transferase zeta 1 (maleylacetoacetate isomerase),2954
791,15_7_4,0.0405,0.00257,3.6268176,-1.72374,1.4223461,NCAN,neurocan,1463
792,45_19_5,0.0405,0.00257,3.6265932,-1.72418,0.971618,FHOD1,formin homology 2 domain containing 1,29109
794,17_6_5,0.0405,0.00258,3.6252761,-1.72678,0.9983686,KLHL2,"kelch-like 2, Mayven (Drosophila)",11275
795,50_21_1,0.0405,0.00258,3.6245731,-1.72817,1.1922826,CKS2,CDC28 protein kinase regulatory subunit 2,1164
796,33_3_5,0.0406,0.00259,3.6231669,-1.73095,1.1189336,TLX3,T-cell leukemia homeobox 3,30012
797,4_5_6,0.0407,0.0026,3.6213974,-1.73444,0.9105643,RAI14,retinoic acid induced 14,26064
799,1_6_4,0.0411,0.00264,3.6143752,-1.7483,0.8454223,NFKB2,nuclear factor of kappa light polypeptide gene enhancer in B-cells 2 (p49/p100),4791
800,30_25_3,0.0411,0.00264,-3.6143301,-1.74839,-0.5643495,TOM1,target of myb1 (chicken),10043
801,39_26_6,0.0413,0.00265,-3.611967,-1.75305,-0.5344943,SLC41A3,"solute carrier family 41, member 3",54946
802,18_17_4,0.0414,0.00266,-3.6098287,-1.75727,-1.3862771,,,
803,49_2_3,0.0414,0.00266,3.6096508,-1.75762,0.5921916,CASP10,"caspase 10, apoptosis-related cysteine peptidase",843
804,24_27_5,0.0414,0.00267,-3.6077266,-1.76142,-0.8926854,ZHX3,zinc fingers and homeoboxes 3,23051
805,20_23_1,0.0414,0.00267,3.6077186,-1.76144,0.682264,PTMS,parathymosin,5763
