,Unnamed: 0,ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title,Gene.ID
1089,1089,54_7_2,0.0119252,0.00104,4.608521,-0.796,1.1602994,RGS10,regulator of G-protein signaling 10,6001
1090,1090,52_22_6,0.0119252,0.00104,4.608089,-0.79667,1.6455983,MTHFD1L,methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1-like,25902
1091,1091,6_3_5,0.0119252,0.00104,4.607784,-0.79714,2.4893993,PRSS1,"protease, serine, 1 (trypsin 1)",5644
1092,1092,21_21_2,0.0119318,0.00104,4.606808,-0.79865,1.2816904,PRDX4,peroxiredoxin 4,10549
1095,1095,3_20_2,0.0119852,0.00105,4.601794,-0.80639,1.0027824,OSTF1,osteoclast stimulating factor 1,26578
1096,1096,39_18_3,0.0119852,0.00105,4.601401,-0.807,1.3255584,SEC23A,Sec23 homolog A (S. cerevisiae),10484
1100,1100,3_25_1,0.0121662,0.00107,4.589,-0.82619,1.8054003,MARCKS,myristoylated alanine-rich protein kinase C substrate,4082
1101,1101,3_15_1,0.0121859,0.00108,4.587317,-0.82879,1.6842906,HLA-DQB2///HLA-DQB1,"major histocompatibility complex, class II, DQ beta 2///major histocompatibility complex, class II, DQ beta 1",3120///3119
1102,1102,30_26_1,0.0122141,0.00108,4.585178,-0.8321,0.9572149,CPOX,coproporphyrinogen oxidase,1371
1106,1106,22_6_4,0.0122943,0.00109,4.57842,-0.84257,1.7667211,PTPN22,"protein tyrosine phosphatase, non-receptor type 22 (lymphoid)",26191
1110,1110,3_24_2,0.0124399,0.00111,4.568203,-0.8584,0.9368504,PYHIN1///IFI16,"pyrin and HIN domain family, member 1///interferon, gamma-inducible protein 16",149628///3428
1112,1112,47_12_3,0.0124824,0.00111,4.564746,-0.86377,1.7800332,GAPDH,glyceraldehyde-3-phosphate dehydrogenase,2597
1114,1114,48_27_2,0.0125131,0.00112,4.561549,-0.86872,1.5898098,SLC16A3,"solute carrier family 16, member 3 (monocarboxylic acid transporter 4)",9123
1118,1118,55_28_1,0.0125386,0.00112,4.5582,-0.87392,1.2931348,GPX1,glutathione peroxidase 1,2876
1119,1119,5_22_4,0.0126019,0.00113,4.554267,-0.88003,1.2199933,SNHG3-RCC1///SNHG3///RCC1,SNHG3-RCC1///small nucleolar RNA host gene (non-protein coding) 3///regulator of chromosome condensation 1,751867///8420///1104
1121,1121,24_19_3,0.0127661,0.00115,4.544504,-0.89519,1.0174921,SMAD6,SMAD family member 6,4091
1122,1122,4_15_3,0.012803,0.00115,4.542001,-0.89908,0.8539943,GTPBP4,GTP binding protein 4,23560
1124,1124,49_22_2,0.0128877,0.00116,4.536368,-0.90784,1.1193838,KCNAB2,"potassium voltage-gated channel, shaker-related subfamily, beta member 2",8514
1125,1125,13_19_7,0.0128877,0.00116,4.53493,-0.91007,2.0848685,PHTF1,putative homeodomain transcription factor 1,10745
1126,1126,56_14_6,0.0128877,0.00116,4.534672,-0.91048,1.3287293,SLC25A22,"solute carrier family 25 (mitochondrial carrier: glutamate), member 22",79751
1131,1131,44_28_2,0.0128981,0.00117,4.53182,-0.91491,1.1091977,SUB1,SUB1 homolog (S. cerevisiae),10923
1133,1133,31_6_6,0.0129039,0.00117,4.529839,-0.91799,1.3451477,MICAL2,"microtubule associated monoxygenase, calponin and LIM domain containing 2",9645
1134,1134,6_17_2,0.0129039,0.00117,4.529225,-0.91895,1.6736607,LMNA,lamin A/C,4000
1135,1135,49_19_6,0.0129039,0.00117,4.529191,-0.919,2.5672598,DCBLD2,"discoidin, CUB and LCCL domain containing 2",131566
1140,1140,10_28_7,0.0129745,0.00119,4.522663,-0.92916,1.486167,CTSLL3///CTSL1,cathepsin L-like 3///cathepsin L1,1518///1514
1141,1141,20_23_1,0.0129745,0.00119,4.522098,-0.93004,1.1564092,PTMS,parathymosin,5763
1143,1143,49_13_2,0.0129931,0.00119,4.519991,-0.93332,2.3427456,PLP2,proteolipid protein 2 (colonic epithelium-enriched),5355
1145,1145,38_3_5,0.0130148,0.0012,4.517534,-0.93715,1.4168005,CLDN14,claudin 14,23562
1146,1146,55_8_7,0.0130148,0.0012,4.517159,-0.93773,0.9367073,ACTB,"actin, beta",60
1147,1147,56_3_3,0.0130184,0.0012,4.5164,-0.93891,1.4698598,TRIP13,thyroid hormone receptor interactor 13,9319
1148,1148,52_11_4,0.0130774,0.0012,4.512838,-0.94446,1.0429291,TCIRG1,"T-cell, immune regulator 1, ATPase, H+ transporting, lysosomal V0 subunit A3",10312
1153,1153,20_21_2,0.0131013,0.00121,4.508764,-0.95081,0.8720804,EXT1,exostoses (multiple) 1,2131
1156,1156,43_6_4,0.0131637,0.00122,4.503915,-0.95837,2.168566,C11orf41,chromosome 11 open reading frame 41,25758
1158,1158,37_21_7,0.0132759,0.00123,4.497179,-0.96888,2.1559514,IFI44L,interferon-induced protein 44-like,10964
1159,1159,19_13_7,0.0132849,0.00123,4.496162,-0.97047,2.3113177,S100A10,S100 calcium binding protein A10,6281
1160,1160,34_12_4,0.0133971,0.00125,4.489374,-0.98106,2.2704979,LOC645645///GNG4,"hypothetical protein LOC645645///guanine nucleotide binding protein (G protein), gamma 4",645645///2786
1161,1161,40_27_2,0.0133971,0.00125,4.489003,-0.98164,1.7389618,NPAS2,neuronal PAS domain protein 2,4862
1164,1164,19_16_5,0.0134207,0.00125,4.48662,-0.98536,0.7951147,PYGL,"phosphorylase, glycogen; liver (Hers disease, glycogen storage disease type VI)",5836
1166,1166,44_15_4,0.013476,0.00126,4.482784,-0.99136,4.1622329,KEAP1,kelch-like ECH-associated protein 1,9817
1167,1167,41_13_1,0.0135048,0.00126,4.480812,-0.99444,1.1921139,ARF4,ADP-ribosylation factor 4,378
1168,1168,39_31_1,0.0135074,0.00127,4.480025,-0.99567,3.7304909,FCGR2A,"Fc fragment of IgG, low affinity IIa, receptor (CD32)",2212
1170,1170,7_12_8,0.0135717,0.00127,4.475873,-1.00216,2.2278961,LDHA,lactate dehydrogenase A,3939
1172,1172,57_26_2,0.0135743,0.00128,4.474625,-1.00411,1.2536665,TPD52L2,tumor protein D52-like 2,7165
1177,1177,2_7_4,0.0136593,0.00129,4.467266,-1.01562,0.9036483,PIGL,"phosphatidylinositol glycan anchor biosynthesis, class L",9487
1178,1178,21_18_2,0.0136593,0.00129,4.466224,-1.01725,0.9475967,RIT1,Ras-like without CAAX 1,6016
1179,1179,57_8_3,0.0136593,0.00129,4.466146,-1.01737,0.9729055,PSMB8,"proteasome (prosome, macropain) subunit, beta type, 8 (large multifunctional peptidase 7)",5696
1182,1182,59_24_1,0.0137488,0.0013,4.460636,-1.02599,0.9699403,IL4R,interleukin 4 receptor,3566
1186,1186,43_10_7,0.0137583,0.00131,4.457967,-1.03017,1.2431981,EIF2S2,"eukaryotic translation initiation factor 2, subunit 2 beta, 38kDa",8894
1187,1187,37_25_6,0.0137787,0.00131,4.456438,-1.03256,1.1020761,SH3D19,SH3 domain protein D19,152503
1188,1188,36_8_1,0.0137809,0.00131,4.45578,-1.0336,2.2256056,LDHC,lactate dehydrogenase C,3948
1190,1190,9_14_6,0.0138271,0.00132,4.45248,-1.03876,1.039519,NOLA3,"nucleolar protein family A, member 3 (H/ACA small nucleolar RNPs)",55505
1191,1191,39_27_1,0.0138295,0.00132,4.451812,-1.03981,1.4899819,ITGAM,"integrin, alpha M (complement component 3 receptor 3 subunit)",3684
1192,1192,47_11_4,0.0138982,0.00133,4.447544,-1.0465,1.3210431,BTN3A1,"butyrophilin, subfamily 3, member A1",11119
1193,1193,13_18_2,0.0138982,0.00133,4.447458,-1.04663,0.9725912,BLMH,bleomycin hydrolase,642
1195,1195,21_11_5,0.01394,0.00134,4.444178,-1.05177,0.9192183,PRELID1,PRELI domain containing 1,27166
1198,1198,57_25_1,0.0140607,0.00135,4.437089,-1.06289,0.9467095,IL15RA,"interleukin 15 receptor, alpha",3601
1201,1201,47_18_1,0.0140774,0.00136,4.434516,-1.06692,1.7533419,GAPDH,glyceraldehyde-3-phosphate dehydrogenase,2597
1202,1202,32_18_5,0.0140774,0.00136,4.434126,-1.06754,2.7061015,OCC-1,overexpressed in colon carcinoma-1,387882
1203,1203,23_19_2,0.0141044,0.00136,4.432328,-1.07036,2.5520459,CD163,CD163 molecule,9332
1206,1206,25_13_7,0.014111,0.00136,4.43015,-1.07377,1.1355477,SNORD10///SNORA48///SNORA67///EIF4A1,"small nucleolar RNA, C/D box 10///small nucleolar RNA, H/ACA box 48///small nucleolar RNA, H/ACA box 67///eukaryotic translation initiation factor 4A, isoform 1",652966///652965///26781///1973
1207,1207,46_9_3,0.014111,0.00137,4.429847,-1.07425,1.7544612,IL1RAP,interleukin 1 receptor accessory protein,3556
1209,1209,24_4_3,0.0141253,0.00137,4.428097,-1.077,1.1889392,STK39,"serine threonine kinase 39 (STE20/SPS1 homolog, yeast)",27347
1210,1210,37_13_3,0.014133,0.00137,4.427199,-1.07841,1.1893431,SNORD10///SNORA48///SNORA67///EIF4A1,"small nucleolar RNA, C/D box 10///small nucleolar RNA, H/ACA box 48///small nucleolar RNA, H/ACA box 67///eukaryotic translation initiation factor 4A, isoform 1",652966///652965///26781///1973
1213,1213,2_22_2,0.0141333,0.00137,4.425566,-1.08097,1.8268973,CTSS,cathepsin S,1520
1217,1217,33_17_3,0.0142433,0.00139,4.418253,-1.09246,0.9370806,RABGGTB,"Rab geranylgeranyltransferase, beta subunit",5876
1223,1223,17_29_2,0.0142746,0.0014,4.413162,-1.10046,1.3737673,TMEM2,transmembrane protein 2,23670
1229,1229,42_8_6,0.0142873,0.00141,4.409712,-1.10588,1.2856401,RP11-11C5.2,similar to RIKEN cDNA 2410129H14,440145
1232,1232,35_13_8,0.0143418,0.00142,4.405816,-1.11201,2.6589577,CDH13,"cadherin 13, H-cadherin (heart)",1012
1233,1233,21_5_8,0.0143787,0.00142,4.403607,-1.11548,0.975767,IL15RA,"interleukin 15 receptor, alpha",3601
1234,1234,50_12_3,0.0144186,0.00143,4.401265,-1.11916,1.1580559,PIP4K2A,"phosphatidylinositol-5-phosphate 4-kinase, type II, alpha",5305
1237,1237,46_23_2,0.0144994,0.00144,4.396025,-1.12741,2.3151182,QPCT,glutaminyl-peptide cyclotransferase (glutaminyl cyclase),25797
1238,1238,8_15_4,0.0145132,0.00144,4.394654,-1.12957,1.2868076,CKAP5,cytoskeleton associated protein 5,9793
1241,1241,51_14_3,0.0145132,0.00144,4.393296,-1.1317,1.1527737,WASF1,"WAS protein family, member 1",8936
1248,1248,16_12_3,0.0146391,0.00146,4.383988,-1.14636,1.1978327,MYCBP///PANX1,c-myc binding protein///pannexin 1,26292///24145
1251,1251,32_9_1,0.0147745,0.00148,4.375847,-1.1592,0.8867496,TIAL1,TIA1 cytotoxic granule-associated RNA binding protein-like 1,7073
1253,1253,11_26_4,0.0147745,0.00149,4.374671,-1.16105,3.3416572,C1orf61,chromosome 1 open reading frame 61,10485
1254,1254,43_5_5,0.0147745,0.00149,4.374514,-1.1613,2.2084818,PTH2R,parathyroid hormone 2 receptor,5746
1258,1258,8_7_8,0.0148985,0.0015,4.367332,-1.17262,1.7954244,LMNB2,lamin B2,84823
1261,1261,55_30_2,0.0149982,0.00152,4.36144,-1.18192,1.1386462,YKT6,YKT6 v-SNARE homolog (S. cerevisiae),10652
1266,1266,59_6_7,0.0151544,0.00154,4.35212,-1.19664,1.0132826,HELLS,"helicase, lymphoid-specific",3070
1270,1270,7_7_5,0.0151652,0.00154,4.349603,-1.20062,1.5662251,C4orf6,chromosome 4 open reading frame 6,10141
1271,1271,18_31_7,0.0151663,0.00155,4.349013,-1.20155,2.3300282,CXCL10,chemokine (C-X-C motif) ligand 10,3627
1272,1272,52_5_3,0.0151663,0.00155,4.348533,-1.20231,0.8983449,KDELR2,KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 2,11014
1273,1273,16_5_2,0.0151778,0.00155,4.34753,-1.20389,2.2422888,NDC80,"NDC80 homolog, kinetochore complex component (S. cerevisiae)",10403
1274,1274,5_17_2,0.0151822,0.00155,4.346831,-1.205,1.6734502,H2AFX,"H2A histone family, member X",3014
1276,1276,56_19_4,0.0152407,0.00156,4.343313,-1.21056,1.7115041,CPS1,"carbamoyl-phosphate synthetase 1, mitochondrial",1373
1277,1277,47_2_2,0.0152637,0.00156,4.341627,-1.21323,3.9400319,EREG,epiregulin,2069
1278,1278,36_25_7,0.0152637,0.00156,4.341314,-1.21372,0.7431729,TAF12,"TAF12 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 20kDa",6883
1280,1280,50_31_7,0.0152644,0.00157,4.339849,-1.21604,1.7360632,FCGR1A,"Fc fragment of IgG, high affinity Ia, receptor (CD64)",2209
1282,1282,23_27_5,0.0152644,0.00157,4.339019,-1.21735,1.2394873,RCOR1,REST corepressor 1,23186
1287,1287,37_18_5,0.0154257,0.00159,4.329885,-1.2318,1.0372268,LOC57228,small trans-membrane and glycosylated protein,57228
1288,1288,2_11_5,0.0154257,0.00159,4.328903,-1.23335,1.0108494,MRPL37,mitochondrial ribosomal protein L37,51253
1290,1290,10_20_1,0.0154705,0.0016,4.326507,-1.23715,2.2148277,C1QB,"complement component 1, q subcomponent, B chain",713
1295,1295,20_28_7,0.015586,0.00162,4.31917,-1.24876,1.1172325,CCRL2,chemokine (C-C motif) receptor-like 2,9034
1296,1296,47_19_2,0.0156151,0.00162,4.317458,-1.25148,1.0472498,NME1-NME2///UTP18///NME2///NME1///METTL1,"NME1-NME2///UTP18, small subunit (SSU) processome component, homolog (yeast)///non-metastatic cells 2, protein (NM23B) expressed in///non-metastatic cells 1, protein (NM23A) expressed in///methyltransferase like 1",654364///51096///4831///4830///4234
1299,1299,34_11_4,0.0156563,0.00163,4.314249,-1.25656,3.0747657,FABP5L7,fatty acid binding protein 5-like 7,728641
1303,1303,30_23_1,0.0157089,0.00164,4.309985,-1.26332,2.1102945,WAS,Wiskott-Aldrich syndrome (eczema-thrombocytopenia),7454
1304,1304,8_2_5,0.0157089,0.00164,4.309587,-1.26395,1.2795696,MATN3,matrilin 3,4148
1306,1306,50_12_1,0.0157196,0.00165,4.307679,-1.26698,1.4684606,PRKCB1,"protein kinase C, beta 1",5579
1307,1307,50_19_5,0.0157196,0.00165,4.307533,-1.26721,1.670077,WIPF1,"WAS/WASL interacting protein family, member 1",7456
1309,1309,24_6_4,0.0157215,0.00165,4.306587,-1.26871,2.4572849,RABL2B,"RAB, member of RAS oncogene family-like 2B",11158
1310,1310,1_18_4,0.0157594,0.00166,4.304332,-1.27228,0.9607161,MTMR2,myotubularin related protein 2,8898
1312,1312,14_28_7,0.0157594,0.00166,4.303547,-1.27353,3.1992568,CSF2,colony stimulating factor 2 (granulocyte-macrophage),1437
1315,1315,42_12_1,0.0159454,0.00168,4.294018,-1.28865,1.756666,ITGB1,"integrin, beta 1 (fibronectin receptor, beta polypeptide, antigen CD29 includes MDF2, MSK12)",3688
1316,1316,36_28_2,0.0159454,0.00168,4.293976,-1.28871,2.7072143,OLR1,oxidized low density lipoprotein (lectin-like) receptor 1,4973
1318,1318,3_3_5,0.0160164,0.00169,4.289494,-1.29583,0.9483748,PTPN11,"protein tyrosine phosphatase, non-receptor type 11 (Noonan syndrome 1)",5781
1319,1319,58_26_1,0.0160164,0.00169,4.289438,-1.29592,2.4329025,CCR1,chemokine (C-C motif) receptor 1,1230
1321,1321,33_20_5,0.0160395,0.0017,4.287719,-1.29865,2.3874653,SLCO4A1,"solute carrier organic anion transporter family, member 4A1",28231
1323,1323,15_20_2,0.0160687,0.00171,4.285255,-1.30256,0.9454821,PICALM,phosphatidylinositol binding clathrin assembly protein,8301
1324,1324,10_17_2,0.0160687,0.00171,4.285075,-1.30285,1.3041392,SDS,serine dehydratase,10993
1326,1326,37_9_7,0.0160749,0.00171,4.28385,-1.30479,1.7860389,IMPDH1,IMP (inosine monophosphate) dehydrogenase 1,3614
1328,1328,33_23_6,0.0160952,0.00172,4.280258,-1.3105,2.0046907,TP53INP2,tumor protein p53 inducible nuclear protein 2,58476
1329,1329,53_21_1,0.0160952,0.00172,4.279999,-1.31091,1.2267224,PCNA,proliferating cell nuclear antigen,5111
1330,1330,10_28_3,0.0160952,0.00172,4.279786,-1.31125,1.0849704,IL4I1///NUP62,interleukin 4 induced 1///nucleoporin 62kDa,259307///23636
1331,1331,51_9_5,0.0160952,0.00172,4.279621,-1.31151,2.1400541,SPOCK1,"sparc/osteonectin, cwcv and kazal-like domains proteoglycan (testican) 1",6695
1332,1332,56_4_2,0.0160952,0.00172,4.279228,-1.31214,1.6447832,KIF11,kinesin family member 11,3832
1344,1344,40_16_1,0.0163002,0.00176,4.266152,-1.33293,1.0269862,CKS1B,CDC28 protein kinase regulatory subunit 1B,1163
1345,1345,7_16_1,0.0163572,0.00176,4.26308,-1.33782,1.5884656,ACTB,"actin, beta",60
1347,1347,17_27_2,0.0163774,0.00177,4.26166,-1.34008,1.3067629,DUSP7,dual specificity phosphatase 7,1849
1348,1348,27_3_8,0.0164003,0.00177,4.26004,-1.34265,2.1690272,HLA-DQB2///HLA-DQB1,"major histocompatibility complex, class II, DQ beta 2///major histocompatibility complex, class II, DQ beta 1",3120///3119
1349,1349,40_27_7,0.0164003,0.00177,4.259801,-1.34303,1.0614936,FTL,"ferritin, light polypeptide",2512
1351,1351,21_30_4,0.0166021,0.0018,4.250801,-1.35736,1.3347257,HIST1H2AL,"histone cluster 1, H2al",8332
1353,1353,2_31_7,0.0166589,0.00181,4.247803,-1.36214,1.9925058,NP,nucleoside phosphorylase,4860
1358,1358,31_16_4,0.0167793,0.00183,4.240788,-1.37332,1.9201832,TWIST1,twist homolog 1 (acrocephalosyndactyly 3; Saethre-Chotzen syndrome) (Drosophila),7291
1361,1361,18_19_6,0.0169755,0.00185,4.23188,-1.38752,1.2646743,KIAA1598,KIAA1598,57698
1363,1363,51_17_1,0.0172031,0.00188,4.222365,-1.40271,0.7792547,CHAF1B,"chromatin assembly factor 1, subunit B (p60)",8208
1364,1364,52_12_1,0.0172324,0.00188,4.2208,-1.40521,1.0884554,PRKCA,"protein kinase C, alpha",5578
1366,1366,38_13_1,0.0172413,0.00189,4.219528,-1.40724,0.9365821,ITGAL,"integrin, alpha L (antigen CD11A (p180), lymphocyte function-associated antigen 1; alpha polypeptide)",3683
1367,1367,32_10_4,0.01726,0.00189,4.21836,-1.4091,1.0235754,ME2,"malic enzyme 2, NAD(+)-dependent, mitochondrial",4200
1369,1369,52_21_2,0.017269,0.0019,4.217085,-1.41114,1.7096888,ARPC1B,"actin related protein 2/3 complex, subunit 1B, 41kDa",10095
1370,1370,55_18_4,0.0172734,0.0019,4.216451,-1.41215,0.9840778,PDK1,"pyruvate dehydrogenase kinase, isozyme 1",5163
1371,1371,10_6_3,0.0173038,0.0019,4.214438,-1.41537,1.0000265,RBX1,ring-box 1,9978
1376,1376,28_5_2,0.0174433,0.00192,4.207355,-1.42668,0.9983882,RRP9,"RRP9, small subunit (SSU) processome component, homolog (yeast)",9136
1379,1379,9_28_3,0.0175274,0.00194,4.202732,-1.43407,0.9527301,GAL3ST1,galactose-3-O-sulfotransferase 1,9514
1383,1383,35_23_1,0.0175601,0.00195,4.199816,-1.43874,1.8577721,GCH1,GTP cyclohydrolase 1 (dopa-responsive dystonia),2643
1386,1386,10_14_4,0.0176512,0.00196,4.194712,-1.4469,1.3266333,ACO2,"aconitase 2, mitochondrial",50
1387,1387,23_31_3,0.0176512,0.00196,4.194236,-1.44766,0.7743532,TACC3,"transforming, acidic coiled-coil containing protein 3",10460
1390,1390,26_11_3,0.0176849,0.00197,4.192035,-1.45118,1.0127517,MSH5,mutS homolog 5 (E. coli),4439
1392,1392,53_9_5,0.0177399,0.00198,4.189122,-1.45585,1.1809216,AGPS,alkylglycerone phosphate synthase,8540
1397,1397,14_27_4,0.0178947,0.002,4.180985,-1.46887,1.0170537,TAF13,"TAF13 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 18kDa",6884
1398,1398,51_28_1,0.0178947,0.00201,4.180797,-1.46917,2.4311308,GNA15,"guanine nucleotide binding protein (G protein), alpha 15 (Gq class)",2769
1399,1399,13_4_3,0.0178954,0.00201,4.180314,-1.46995,2.7667962,TLR2,toll-like receptor 2,7097
1400,1400,60_4_3,0.0179847,0.00202,4.176666,-1.47579,0.8251402,DPH1-OVCA2///OVCA2///DPH1,region containing DPH1 and OVCA2///candidate tumor suppressor in ovarian cancer 2///DPH1 homolog (S. cerevisiae),654787///124641///1801
1401,1401,35_30_5,0.0180337,0.00203,4.173426,-1.48098,1.5216562,NT5DC2,5'-nucleotidase domain containing 2,64943
1402,1402,3_10_3,0.0180337,0.00203,4.173318,-1.48115,0.723961,DAP3,death associated protein 3,7818
1403,1403,49_17_6,0.0180337,0.00203,4.173139,-1.48144,0.9016513,SAP30L///LOC56755,SAP30-like///hypothetical protein LOC56755,79685///56755
1405,1405,6_21_7,0.0182,0.00205,4.166763,-1.49166,2.1740802,SCD,stearoyl-CoA desaturase (delta-9-desaturase),6319
1406,1406,47_21_7,0.0182986,0.00206,4.162853,-1.49793,1.0514422,HARS2,"histidyl-tRNA synthetase 2, mitochondrial (putative)",23438
1409,1409,42_31_5,0.0183358,0.00207,4.16019,-1.5022,0.7384456,FAM98A,"family with sequence similarity 98, member A",25940
1411,1411,58_6_7,0.0183536,0.00208,4.158661,-1.50465,1.1191086,RNF19B,ring finger protein 19B,127544
1412,1412,17_20_2,0.0183559,0.00208,4.158131,-1.50551,1.0452338,CAPZA1,"capping protein (actin filament) muscle Z-line, alpha 1",829
1414,1414,11_7_6,0.0185286,0.0021,4.151239,-1.51657,1.8906229,PDE4DIP,phosphodiesterase 4D interacting protein (myomegalin),9659
1415,1415,22_20_5,0.0185488,0.00211,4.149716,-1.51901,0.8509289,MCM7,minichromosome maintenance complex component 7,4176
1417,1417,57_27_4,0.0185488,0.00211,4.149187,-1.51986,0.999354,GGPS1,geranylgeranyl diphosphate synthase 1,9453
1419,1419,40_2_5,0.0186404,0.00212,4.145137,-1.52636,1.7766868,KLKB1,"kallikrein B, plasma (Fletcher factor) 1",3818
1421,1421,30_30_1,0.0187291,0.00213,4.141209,-1.53267,0.8588671,BCL7B,B-cell CLL/lymphoma 7B,9275
1423,1423,54_20_7,0.0187382,0.00214,4.139998,-1.53462,0.8023791,OAS1,"2',5'-oligoadenylate synthetase 1, 40/46kDa",4938
1424,1424,28_19_2,0.018811,0.00215,4.137077,-1.53931,4.3415884,TFPI2,tissue factor pathway inhibitor 2,7980
1425,1425,37_24_3,0.0188148,0.00215,4.1365,-1.54024,1.0643122,DR1,"down-regulator of transcription 1, TBP-binding (negative cofactor 2)",1810
1435,1435,10_8_3,0.0189672,0.00218,4.126664,-1.55605,1.1224361,FEN1,flap structure-specific endonuclease 1,2237
1436,1436,10_10_3,0.0189672,0.00218,4.126286,-1.55666,0.9277817,RCBTB1///PDE6D,"regulator of chromosome condensation (RCC1) and BTB (POZ) domain containing protein 1///phosphodiesterase 6D, cGMP-specific, rod, delta",55213///5147
1438,1438,14_23_7,0.0190034,0.00219,4.123968,-1.56038,1.521805,LY86,lymphocyte antigen 86,9450
1440,1440,20_24_7,0.0190118,0.00219,4.123177,-1.56166,0.8655449,TMEM91///BCKDHA,"transmembrane protein 91///branched chain keto acid dehydrogenase E1, alpha polypeptide",641649///593
1441,1441,51_15_6,0.019061,0.0022,4.121085,-1.56502,2.2201216,TMEPAI,"transmembrane, prostate androgen induced RNA",56937
1442,1442,25_22_1,0.0191287,0.00221,4.118384,-1.56937,0.7592154,GRB2,growth factor receptor-bound protein 2,2885
1445,1445,1_31_2,0.0191657,0.00222,4.11583,-1.57348,1.0123147,PRKAB2,"protein kinase, AMP-activated, beta 2 non-catalytic subunit",5565
1446,1446,30_29_7,0.019167,0.00222,4.115345,-1.57426,1.5654553,MARCKS,myristoylated alanine-rich protein kinase C substrate,4082
1449,1449,12_12_6,0.0192025,0.00223,4.112581,-1.57871,1.0995617,CDK6,cyclin-dependent kinase 6,1021
1450,1450,52_13_7,0.0192025,0.00223,4.112409,-1.57898,0.854772,SEC13,SEC13 homolog (S. cerevisiae),6396
1451,1451,23_6_6,0.0192146,0.00224,4.111172,-1.58098,1.4840587,SRGAP2,SLIT-ROBO Rho GTPase activating protein 2,23380
1452,1452,2_9_3,0.0192146,0.00224,4.110759,-1.58164,2.5168066,ESM1,endothelial cell-specific molecule 1,11082
1454,1454,24_15_5,0.0192146,0.00224,4.109599,-1.58351,1.0340956,PLCL2,phospholipase C-like 2,23228
1455,1455,22_3_6,0.0192146,0.00224,4.109156,-1.58422,0.7422211,ATP11B,"ATPase, class VI, type 11B",23200
1458,1458,19_11_3,0.0192448,0.00225,4.107503,-1.58688,2.482378,PLTP,phospholipid transfer protein,5360
1460,1460,13_5_8,0.0193168,0.00226,4.104254,-1.59212,1.6054352,LMNB2,lamin B2,84823
1461,1461,32_5_5,0.0193246,0.00226,4.103563,-1.59323,1.4611997,GALNS,"galactosamine (N-acetyl)-6-sulfate sulfatase (Morquio syndrome, mucopolysaccharidosis type IVA)",2588
1462,1462,8_26_6,0.0193469,0.00227,4.102393,-1.59512,1.1401193,C20orf24,chromosome 20 open reading frame 24,55969
1463,1463,13_15_2,0.0193858,0.00227,4.10068,-1.59787,0.9660166,RAC3,"ras-related C3 botulinum toxin substrate 3 (rho family, small GTP binding protein Rac3)",5881
1468,1468,40_17_7,0.0195025,0.0023,4.09469,-1.60753,2.1547608,TMEPAI,"transmembrane, prostate androgen induced RNA",56937
1469,1469,29_6_4,0.0195828,0.00231,4.091646,-1.61244,1.787523,IFNG,"interferon, gamma",3458
1473,1473,51_11_3,0.0196946,0.00233,4.086297,-1.62106,0.9223878,CHAF1B,"chromatin assembly factor 1, subunit B (p60)",8208
1474,1474,26_11_2,0.0197021,0.00233,4.085603,-1.62218,0.8206506,ARMET,"arginine-rich, mutated in early stage tumors",7873
1475,1475,36_18_1,0.0197021,0.00233,4.085193,-1.62284,2.0774151,MKI67,antigen identified by monoclonal antibody Ki-67,4288
1477,1477,9_11_8,0.0197132,0.00233,4.083976,-1.62481,1.4527499,C17orf59,chromosome 17 open reading frame 59,54785
1478,1478,18_2_2,0.0197223,0.00234,4.083252,-1.62597,1.2890363,B2M,beta-2-microglobulin,567
1481,1481,57_16_4,0.0197592,0.00235,4.080778,-1.62996,0.9085146,BRAP,BRCA1 associated protein,8315
1482,1482,10_22_2,0.0198192,0.00235,4.078423,-1.63376,0.7258735,COPB2,"coatomer protein complex, subunit beta 2 (beta prime)",9276
1485,1485,20_24_6,0.0199691,0.00238,4.072354,-1.64356,0.9869249,SLC39A10,"solute carrier family 39 (zinc transporter), member 10",57181
1486,1486,51_24_2,0.0200641,0.00239,4.068914,-1.64912,0.8575034,DGKZ,"diacylglycerol kinase, zeta 104kDa",8525
1492,1492,15_25_5,0.0202088,0.00242,4.061796,-1.66061,0.7219877,RBL1,retinoblastoma-like 1 (p107),5933
1493,1493,28_5_8,0.0202088,0.00242,4.061338,-1.66135,1.3687377,QPCT,glutaminyl-peptide cyclotransferase (glutaminyl cyclase),25797
1495,1495,3_16_5,0.0202088,0.00242,4.060525,-1.66267,0.8374962,SNX30,sorting nexin family member 30,401548
1502,1502,45_4_5,0.020456,0.00246,4.049686,-1.68019,1.7111324,CCND1,cyclin D1,595
1504,1504,13_28_1,0.0204999,0.00247,4.047657,-1.68347,0.9490724,PGF,"placental growth factor, vascular endothelial growth factor-related protein",5228
1506,1506,9_13_4,0.020555,0.00248,4.04504,-1.6877,1.2073498,RAPGEF2,Rap guanine nucleotide exchange factor (GEF) 2,9693
