,Unnamed: 0,ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
353,408,219945_at,0.00267291,4.91e-05,-7.37,2.41904,-0.542,DDX25,DEAD-box helicase 25
356,412,207447_s_at,0.00273371,5.07e-05,-7.33,2.38585,-0.747,MGAT4C,MGAT4 family member C
359,417,219328_at,0.00282377,5.3e-05,-7.29,2.34007,-0.501,DDX31,DEAD-box helicase 31
363,422,202259_s_at,0.00298295,5.66e-05,-7.23,2.27129,-0.521,N4BP2L2,NEDD4 binding protein 2 like 2
364,425,212225_at,0.00301757,5.77e-05,-7.21,2.25211,-0.773,EIF1,eukaryotic translation initiation factor 1
365,427,202908_at,0.00302115,5.8e-05,-7.21,2.24606,-0.502,WFS1,wolframin ER transmembrane glycoprotein
373,437,218471_s_at,0.00313481,6.18e-05,-7.15,2.18179,-0.51,BBS1,Bardet-Biedl syndrome 1
375,445,203178_at,0.00323092,6.49e-05,-7.1,2.13061,-0.784,GATM,glycine amidinotransferase
377,447,221951_at,0.00323092,6.52e-05,-7.1,2.12643,-0.657,TMEM80,transmembrane protein 80
379,450,204266_s_at,0.00323092,6.57e-05,-7.09,2.11764,-0.566,CHKA,choline kinase alpha
380,452,203386_at,0.00323092,6.59e-05,-7.09,2.11544,-0.557,TBC1D4,TBC1 domain family member 4
384,457,219836_at,0.0032407,6.68e-05,-7.07,2.10136,-1.46,ZBED2,zinc finger BED-type containing 2
385,458,214602_at,0.0032407,6.69e-05,-7.07,2.09957,-0.542,COL4A4,collagen type IV alpha 4 chain
386,460,211470_s_at,0.00324594,6.72e-05,-7.07,2.09534,-0.929,SULT1C2,sulfotransferase family 1C member 2
389,465,207981_s_at,0.00327238,6.84e-05,-7.05,2.07582,-0.772,ESRRG,estrogen related receptor gamma
391,467,219276_x_at,0.00330598,6.94e-05,-7.04,2.06084,-0.527,CAAP1,caspase activity and apoptosis inhibitor 1
392,468,211712_s_at,0.00332396,7.01e-05,-7.03,2.05029,-0.584,ANXA9,annexin A9
393,471,210751_s_at,0.00337343,7.17e-05,-7.01,2.02743,-0.766,RGN,regucalcin
396,478,204570_at,0.00341235,7.34e-05,-6.99,2.00412,-1.08,COX7A1,cytochrome c oxidase subunit 7A1
400,482,202003_s_at,0.00346548,7.51e-05,-6.96,1.97955,-1.25,ACAA2,acetyl-CoA acyltransferase 2
401,483,219587_at,0.0035777,7.78e-05,-6.93,1.94367,-0.662,TTC12,tetratricopeptide repeat domain 12
403,485,218552_at,0.00359964,7.85e-05,-6.92,1.93388,-0.84,ECHDC2,enoyl-CoA hydratase domain containing 2
404,486,206320_s_at,0.00360541,7.88e-05,-6.92,1.9301,-0.722,SMAD9,SMAD family member 9
406,488,208940_at,0.00362078,7.95e-05,-6.91,1.92146,-0.614,SEPHS1,selenophosphate synthetase 1
408,490,204606_at,0.00365271,8.08e-05,-6.9,1.90435,-0.969,CCL21,C-C motif chemokine ligand 21
409,491,37512_at,0.00365271,8.08e-05,-6.9,1.90413,-0.963,HSD17B6,hydroxysteroid 17-beta dehydrogenase 6
412,496,209850_s_at,0.00366853,8.18e-05,-6.89,1.89113,-0.735,CDC42EP2,CDC42 effector protein 2
413,497,215527_at,0.0036698,8.2e-05,-6.88,1.88869,-0.528,KHDRBS2,"KH RNA binding domain containing, signal transduction associated 2"
414,498,215800_at,0.00372871,8.35e-05,-6.87,1.86986,-0.67,DUOX1,dual oxidase 1
417,505,205952_at,0.00383865,8.73e-05,-6.83,1.82394,-0.634,KCNK3,potassium two pore domain channel subfamily K member 3
418,508,212814_at,0.00384358,8.78e-05,-6.82,1.81821,-0.538,AHCYL2,adenosylhomocysteinase like 2
421,514,210517_s_at,0.0038909,8.99e-05,-6.8,1.79341,-0.557,AKAP12,A-kinase anchoring protein 12
423,517,202350_s_at,0.00393127,9.14e-05,-6.78,1.77671,-1.23,LOC100506558///MATN2,uncharacterized LOC100506558///matrilin 2
425,519,209613_s_at,0.00396033,9.24e-05,-6.77,1.76509,-0.691,ADH1B,"alcohol dehydrogenase 1B (class I), beta polypeptide"
426,521,209552_at,0.00397693,9.32e-05,-6.77,1.75679,-1.38,PAX8,paired box 8
427,523,206544_x_at,0.00399519,9.39e-05,-6.76,1.74808,-0.518,SMARCA2,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2"
429,525,211596_s_at,0.00401281,9.49e-05,-6.75,1.73807,-0.507,LRIG1,leucine rich repeats and immunoglobulin like domains 1
430,526,205083_at,0.00401281,9.5e-05,-6.75,1.73657,-0.681,AOX1,aldehyde oxidase 1
431,528,214528_s_at,0.00401281,9.53e-05,-6.75,1.73369,-1.35,PAX8,paired box 8
437,541,215443_at,0.0041899,0.000102,-6.69,1.6638,-1.38,TSHR,thyroid stimulating hormone receptor
439,543,222256_s_at,0.00422444,0.000103,-6.68,1.65147,-0.706,JMJD7///JMJD7-PLA2G4B,jumonji domain containing 7///JMJD7-PLA2G4B readthrough
442,550,214930_at,0.00427483,0.000106,-6.65,1.62467,-0.579,SLITRK5,SLIT and NTRK like family member 5
443,551,214823_at,0.00427483,0.000106,-6.65,1.62406,-0.538,ZNF204P,"zinc finger protein 204, pseudogene"
445,554,203961_at,0.00428324,0.000107,-6.65,1.6164,-1.3,NEBL,nebulette
446,557,206385_s_at,0.00428635,0.000107,-6.64,1.60918,-0.889,ANK3,"ankyrin 3, node of Ranvier (ankyrin G)"
447,558,222171_s_at,0.00428635,0.000108,-6.64,1.60706,-0.903,PKNOX2,PBX/knotted 1 homeobox 2
449,564,220203_at,0.00436162,0.000111,-6.61,1.57909,-0.793,BMP8A,bone morphogenetic protein 8a
450,566,205259_at,0.00439132,0.000112,-6.6,1.56838,-1.04,NR3C2,nuclear receptor subfamily 3 group C member 2
451,570,219049_at,0.00441422,0.000113,-6.59,1.5557,-1.13,CSGALNACT1,chondroitin sulfate N-acetylgalactosaminyltransferase 1
453,574,213558_at,0.00447842,0.000116,-6.57,1.53148,-0.509,PCLO,piccolo presynaptic cytomatrix protein
454,575,214177_s_at,0.00447842,0.000116,-6.57,1.53019,-0.518,PBXIP1,PBX homeobox interacting protein 1
457,579,214505_s_at,0.0045094,0.000117,-6.56,1.51736,-0.763,FHL1,four and a half LIM domains 1
458,581,203815_at,0.00452206,0.000118,-6.55,1.50896,-1.44,GSTT1,glutathione S-transferase theta 1
459,582,214745_at,0.00452206,0.000118,-6.55,1.50758,-0.505,PLCH1,phospholipase C eta 1
463,587,205353_s_at,0.00456595,0.00012,-6.54,1.49022,-0.711,PEBP1,phosphatidylethanolamine binding protein 1
465,590,203249_at,0.00457709,0.000122,-6.53,1.47969,-0.67,EZH1,enhancer of zeste 1 polycomb repressive complex 2 subunit
467,593,214071_at,0.00457709,0.000123,-6.52,1.47295,-0.565,GNAL,G protein subunit alpha L
469,598,207921_x_at,0.00466606,0.000126,-6.5,1.44733,-1.21,PAX8,paired box 8
471,603,220917_s_at,0.00470704,0.000128,-6.49,1.42907,-0.574,WDR19,WD repeat domain 19
479,616,201869_s_at,0.00476064,0.000132,-6.46,1.39692,-0.57,TBL1X,transducin (beta)-like 1X-linked
480,617,203498_at,0.00478172,0.000133,-6.45,1.39065,-0.581,RCAN2,regulator of calcineurin 2
484,624,205979_at,0.00481463,0.000135,-6.44,1.37184,-0.826,SCGB2A1,secretoglobin family 2A member 1
487,629,210764_s_at,0.00487156,0.000138,-6.42,1.35136,-0.809,CYR61,cysteine rich angiogenic inducer 61
488,632,203323_at,0.00490947,0.00014,-6.41,1.33748,-0.529,CAV2,caveolin 2
489,633,209291_at,0.00490947,0.00014,-6.41,1.33563,-1.44,ID4,"inhibitor of DNA binding 4, HLH protein"
491,637,219564_at,0.00499086,0.000143,-6.39,1.31208,-1.64,KCNJ16,potassium voltage-gated channel subfamily J member 16
495,644,203029_s_at,0.00506424,0.000147,-6.37,1.28664,-1.11,PTPRN2,"protein tyrosine phosphatase, receptor type N2"
496,647,206685_at,0.00507899,0.000148,-6.36,1.27674,-0.537,HCG4,HLA complex group 4 (non-protein coding)
497,648,205721_at,0.00507899,0.000148,-6.36,1.2763,-0.752,GFRA2,GDNF family receptor alpha 2
498,649,220266_s_at,0.00507899,0.000148,-6.36,1.27559,-0.565,KLF4,Kruppel like factor 4
499,651,205342_s_at,0.00508135,0.000149,-6.35,1.27111,-0.882,SULT1C2,sulfotransferase family 1C member 2
500,652,203673_at,0.00508135,0.000149,-6.35,1.27033,-2.01,TG,thyroglobulin
502,658,216347_s_at,0.0051717,0.000153,-6.33,1.24251,-0.764,PPP1R13B,protein phosphatase 1 regulatory subunit 13B
504,664,213308_at,0.00524493,0.000157,-6.31,1.21848,-0.848,SHANK2,SH3 and multiple ankyrin repeat domains 2
506,668,205700_at,0.00531175,0.000159,-6.29,1.1991,-1.2,HSD17B6,hydroxysteroid 17-beta dehydrogenase 6
509,673,211401_s_at,0.00533281,0.000162,-6.28,1.18574,-0.515,FGFR2,fibroblast growth factor receptor 2
512,678,212448_at,0.00534958,0.000163,-6.27,1.17503,-0.644,NEDD4L,"neural precursor cell expressed, developmentally down-regulated 4-like, E3 ubiquitin protein ligase"
513,679,212151_at,0.00534958,0.000163,-6.27,1.17457,-0.643,PBX1,PBX homeobox 1
514,680,213651_at,0.00534958,0.000163,-6.27,1.17324,-1.41,INPP5J,inositol polyphosphate-5-phosphatase J
515,681,201539_s_at,0.00535932,0.000164,-6.27,1.16983,-0.74,FHL1,four and a half LIM domains 1
516,682,201432_at,0.00537862,0.000165,-6.26,1.16457,-0.538,CAT,catalase
517,683,203671_at,0.0054427,0.000167,-6.25,1.15073,-0.655,TPMT,thiopurine S-methyltransferase
518,684,205186_at,0.00547795,0.000168,-6.25,1.14251,-0.852,DNALI1,dynein axonemal light intermediate chain 1
519,685,209590_at,0.00549248,0.000169,-6.24,1.13824,-1.14,BMP7,bone morphogenetic protein 7
521,690,207924_x_at,0.00553074,0.000172,-6.23,1.12347,-1.33,PAX8,paired box 8
523,692,222315_at,0.00555502,0.000173,-6.22,1.11591,-0.629,LOC100996756,uncharacterized LOC100996756
529,706,219529_at,0.00564609,0.000179,-6.19,1.0782,-1.58,CLIC3,chloride intracellular channel 3
530,709,218792_s_at,0.00565183,0.00018,-6.19,1.07192,-0.729,BSPRY,B-box and SPRY domain containing
531,710,205612_at,0.00565183,0.000181,-6.19,1.07009,-0.559,MMRN1,multimerin 1
532,713,213325_at,0.00567271,0.000182,-6.18,1.06306,-0.58,NECTIN3,nectin cell adhesion molecule 3
534,718,202709_at,0.00567915,0.000183,-6.17,1.05463,-0.818,FMOD,fibromodulin
536,721,209612_s_at,0.00572881,0.000186,-6.16,1.04124,-0.631,ADH1B,"alcohol dehydrogenase 1B (class I), beta polypeptide"
538,725,212343_at,0.00576475,0.000188,-6.15,1.02899,-0.506,YIPF6,Yip1 domain family member 6
541,729,204848_x_at,0.00583555,0.000191,-6.14,1.01057,-1.13,HBG2///HBG1,hemoglobin subunit gamma 2///hemoglobin subunit gamma 1
543,731,221221_s_at,0.00588293,0.000193,-6.13,0.99932,-0.742,KLHL3,kelch like family member 3
545,739,203088_at,0.00593669,0.000197,-6.11,0.97854,-0.556,FBLN5,fibulin 5
547,751,201289_at,0.00611303,0.000207,-6.07,0.93032,-0.548,CYR61,cysteine rich angiogenic inducer 61
548,752,205326_at,0.00611303,0.000207,-6.07,0.92996,-0.573,RAMP3,receptor (G protein-coupled) activity modifying protein 3
550,755,207232_s_at,0.00615786,0.000209,-6.06,0.91822,-0.547,DZIP3,DAZ interacting zinc finger protein 3
551,757,209325_s_at,0.00616766,0.00021,-6.06,0.91382,-0.98,RGS16,regulator of G-protein signaling 16
553,759,201034_at,0.0062221,0.000212,-6.05,0.90193,-0.587,ADD3,adducin 3
555,762,218966_at,0.00627836,0.000215,-6.04,0.8884,-0.69,MYO5C,myosin VC
557,765,209656_s_at,0.00629613,0.000216,-6.03,0.88143,-0.626,TMEM47,transmembrane protein 47
559,770,220432_s_at,0.00632604,0.000219,-6.02,0.86924,-0.551,CYP39A1,cytochrome P450 family 39 subfamily A member 1
563,775,211715_s_at,0.00634979,0.000221,-6.02,0.8591,-0.799,BDH1,"3-hydroxybutyrate dehydrogenase, type 1"
564,777,218858_at,0.00637523,0.000223,-6.01,0.85106,-0.96,DEPTOR,DEP domain containing MTOR-interacting protein
565,778,212935_at,0.00637523,0.000223,-6.01,0.85091,-0.861,MCF2L,MCF.2 cell line derived transforming sequence like
567,785,200810_s_at,0.00643334,0.000227,-5.99,0.83216,-0.614,CIRBP,cold inducible RNA binding protein
570,791,212327_at,0.00647985,0.00023,-5.98,0.81674,-1.03,LIMCH1,LIM and calponin homology domains 1
572,793,207923_x_at,0.00652984,0.000233,-5.97,0.80611,-1.16,PAX8,paired box 8
575,799,204231_s_at,0.00653496,0.000235,-5.97,0.79746,-0.649,FAAH,fatty acid amide hydrolase
576,802,213515_x_at,0.00654723,0.000236,-5.96,0.7916,-0.922,HBG2///HBG1,hemoglobin subunit gamma 2///hemoglobin subunit gamma 1
578,806,219667_s_at,0.00659319,0.000239,-5.95,0.77915,-0.593,BANK1,B-cell scaffold protein with ankyrin repeats 1
579,809,209898_x_at,0.00661126,0.00024,-5.95,0.77243,-0.588,ITSN2,intersectin 2
581,813,201535_at,0.00669687,0.000245,-5.93,0.75285,-0.515,UBL3,ubiquitin like 3
582,814,213103_at,0.00669687,0.000245,-5.93,0.75262,-0.61,STARD13,StAR related lipid transfer domain containing 13
583,816,203469_s_at,0.00671043,0.000246,-5.93,0.74797,-0.528,CDK10,cyclin dependent kinase 10
584,823,208609_s_at,0.00677794,0.000251,-5.91,0.72865,-0.563,TNXB///TNXA,tenascin XB///tenascin XA (pseudogene)
587,828,201929_s_at,0.00680673,0.000253,-5.9,0.71794,-0.523,PKP4,plakophilin 4
588,830,200965_s_at,0.00684496,0.000255,-5.9,0.70924,-0.979,ABLIM1,actin binding LIM protein 1
591,834,213228_at,0.00693437,0.00026,-5.88,0.69108,-1.27,PDE8B,phosphodiesterase 8B
592,835,201540_at,0.00694525,0.000261,-5.88,0.6882,-0.668,FHL1,four and a half LIM domains 1
594,840,208903_at,0.00706196,0.000267,-5.86,0.66462,-0.556,RPS28,ribosomal protein S28
597,850,204419_x_at,0.00725763,0.000277,-5.83,0.62308,-0.767,HBG2///HBG1,hemoglobin subunit gamma 2///hemoglobin subunit gamma 1
601,856,219961_s_at,0.00726043,0.000279,-5.82,0.61611,-0.613,KIZ,kizuna centrosomal protein
602,857,212594_at,0.00726381,0.00028,-5.82,0.61441,-0.718,MIR4680///PDCD4,microRNA 4680///programmed cell death 4 (neoplastic transformation inhibitor)
604,864,209652_s_at,0.00738313,0.000287,-5.8,0.58897,-0.758,PGF,placental growth factor
606,866,220987_s_at,0.00740361,0.000288,-5.8,0.58229,-0.505,NUAK2///AKIP1,NUAK family kinase 2///A-kinase interacting protein 1
609,871,209101_at,0.00740361,0.00029,-5.79,0.57768,-0.832,CTGF,connective tissue growth factor
610,872,204431_at,0.00744766,0.000292,-5.79,0.5703,-0.714,TLE2,transducin like enhancer of split 2
613,878,222013_x_at,0.00745154,0.000294,-5.78,0.56262,-0.594,EEF2KMT,eukaryotic elongation factor 2 lysine methyltransferase
615,880,209460_at,0.00745832,0.000295,-5.78,0.55931,-1.13,ABAT,4-aminobutyrate aminotransferase
616,883,209357_at,0.00749715,0.000298,-5.77,0.54964,-0.831,CITED2,Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 2
620,891,220994_s_at,0.00751798,0.000301,-5.76,0.53807,-0.991,STXBP6,syntaxin binding protein 6
622,899,211483_x_at,0.00770257,0.000311,-5.74,0.50348,-0.515,CAMK2B,calcium/calmodulin dependent protein kinase II beta
623,900,221207_s_at,0.00772498,0.000313,-5.73,0.49861,-0.641,NBEA,neurobeachin
625,902,200811_at,0.00775018,0.000314,-5.73,0.49359,-0.638,CIRBP,cold inducible RNA binding protein
627,906,202468_s_at,0.00777774,0.000317,-5.72,0.48529,-0.551,CTNNAL1,catenin alpha like 1
628,910,211998_at,0.00792122,0.000324,-5.7,0.46164,-0.757,MIR4738///H3F3B///H3F3A,"microRNA 4738///H3 histone, family 3B///H3 histone, family 3A"
630,916,213779_at,0.00798843,0.000329,-5.69,0.44541,-0.728,EMID1,EMI domain containing 1
631,919,218517_at,0.00799924,0.00033,-5.69,0.44078,-0.553,JADE1,jade family PHD finger 1
633,927,203962_s_at,0.00815079,0.000339,-5.67,0.41258,-1.25,NEBL,nebulette
636,935,200884_at,0.00846784,0.000356,-5.63,0.36385,-1.05,CKB,creatine kinase B
639,939,213195_at,0.00860959,0.000364,-5.61,0.34066,-0.513,LYRM9,LYR motif containing 9
643,948,213917_at,0.00871704,0.000371,-5.59,0.31922,-1.18,PAX8,paired box 8
644,951,219619_at,0.00872043,0.000373,-5.59,0.31475,-0.531,DIRAS2,DIRAS family GTPase 2
645,954,206992_s_at,0.0087512,0.000375,-5.59,0.30857,-0.612,ATP5S,"ATP synthase, H+ transporting, mitochondrial Fo complex subunit s (factor B)"
647,957,203799_at,0.00882974,0.00038,-5.58,0.29598,-0.564,LY75-CD302///CD302///LY75,LY75-CD302 readthrough///CD302 molecule///lymphocyte antigen 75
648,958,204433_s_at,0.00884508,0.000381,-5.57,0.29308,-0.526,SPATA2,spermatogenesis associated 2
649,959,202342_s_at,0.00887629,0.000382,-5.57,0.28832,-0.627,TRIM2,tripartite motif containing 2
650,964,219179_at,0.00894222,0.000387,-5.56,0.27519,-0.522,DACT1,dishevelled binding antagonist of beta catenin 1
651,970,210298_x_at,0.00901812,0.000393,-5.55,0.25974,-0.846,FHL1,four and a half LIM domains 1
652,971,209692_at,0.00901812,0.000393,-5.55,0.25865,-0.736,EYA2,EYA transcriptional coactivator and phosphatase 2
653,977,216074_x_at,0.00904279,0.000397,-5.54,0.24957,-0.539,WWC1,WW and C2 domain containing 1
656,985,218918_at,0.00918663,0.000406,-5.52,0.22461,-0.761,MAN1C1,mannosidase alpha class 1C member 1
658,990,219833_s_at,0.00927139,0.000412,-5.51,0.20975,-0.533,EFHC1,EF-hand domain containing 1
661,995,210980_s_at,0.00940375,0.00042,-5.5,0.18972,-0.509,ASAH1,N-acylsphingosine amidohydrolase 1
664,999,204979_s_at,0.00950647,0.000427,-5.48,0.17421,-0.725,SH3BGR,SH3 domain binding glutamate rich protein
666,1003,212966_at,0.00963244,0.000434,-5.47,0.15631,-0.521,HIC2,hypermethylated in cancer 2
667,1004,215350_at,0.00963607,0.000435,-5.47,0.15488,-0.611,SYNE1,spectrin repeat containing nuclear envelope protein 1
669,1006,201753_s_at,0.00964914,0.000437,-5.47,0.14996,-0.579,ADD3,adducin 3
670,1007,40837_at,0.00964914,0.000437,-5.47,0.1499,-0.837,TLE2,transducin like enhancer of split 2
671,1008,213629_x_at,0.00964914,0.000437,-5.46,0.14932,-0.87,MT1F,metallothionein 1F
672,1009,213050_at,0.00969355,0.000439,-5.46,0.1435,-0.866,COBL,cordon-bleu WH2 repeat protein
676,1019,221756_at,0.00983589,0.00045,-5.44,0.11801,-0.634,PIK3IP1,phosphoinositide-3-kinase interacting protein 1
678,1021,204368_at,0.0098784,0.000453,-5.44,0.11147,-0.999,SLCO2A1,solute carrier organic anion transporter family member 2A1
680,1023,204418_x_at,0.00996065,0.000458,-5.43,0.10078,-0.597,GSTM2,glutathione S-transferase mu 2 (muscle)
681,1025,202341_s_at,0.00997336,0.00046,-5.43,0.0965,-0.741,TRIM2,tripartite motif containing 2
684,1031,213920_at,0.00999536,0.000463,-5.42,0.08903,-0.539,CUX2,cut like homeobox 2
685,1033,202081_at,0.0100072,0.000464,-5.42,0.0855,-0.641,IER2,immediate early response 2
686,1035,203367_at,0.01002154,0.000466,-5.41,0.08227,-0.544,DUSP14,dual specificity phosphatase 14
688,1037,221880_s_at,0.01006368,0.000469,-5.41,0.07588,-0.556,FAM174B,family with sequence similarity 174 member B
693,1049,212179_at,0.01022688,0.000482,-5.39,0.04688,-0.535,PNISR,PNN interacting serine and arginine rich protein
694,1050,212822_at,0.01022688,0.000482,-5.39,0.04611,-0.506,HEG1,heart development protein with EGF like domains 1
697,1062,221796_at,0.01058494,0.000505,-5.35,-0.00225,-1.61,NTRK2,neurotrophic receptor tyrosine kinase 2
698,1067,204143_s_at,0.01066875,0.000512,-5.34,-0.01588,-0.733,ENOSF1,enolase superfamily member 1
700,1071,214014_at,0.01066875,0.000513,-5.34,-0.01866,-0.598,CDC42EP2,CDC42 effector protein 2
702,1075,209459_s_at,0.01071772,0.000518,-5.33,-0.02733,-0.945,ABAT,4-aminobutyrate aminotransferase
703,1080,213758_at,0.01075555,0.000522,-5.33,-0.03641,-0.509,COX4I1,cytochrome c oxidase subunit 4I1
706,1086,209687_at,0.0108523,0.000529,-5.32,-0.05096,-0.743,CXCL12,C-X-C motif chemokine ligand 12
713,1103,213645_at,0.01115574,0.000553,-5.28,-0.09679,-0.614,ENOSF1,enolase superfamily member 1
714,1104,222372_at,0.01115574,0.000554,-5.28,-0.09783,-0.705,MAGI1,"membrane associated guanylate kinase, WW and PDZ domain containing 1"
717,1109,203662_s_at,0.01115574,0.000557,-5.28,-0.10359,-0.595,TMOD1,tropomodulin 1
720,1115,204301_at,0.01123289,0.000563,-5.27,-0.11521,-0.548,KBTBD11,kelch repeat and BTB domain containing 11
725,1131,215440_s_at,0.01144412,0.000581,-5.24,-0.14869,-0.582,BEX4,brain expressed X-linked 4
731,1149,218789_s_at,0.01162145,0.0006,-5.22,-0.18156,-0.536,C11orf71,chromosome 11 open reading frame 71
732,1150,212510_at,0.01162145,0.0006,-5.22,-0.1821,-0.627,GPD1L,glycerol-3-phosphate dehydrogenase 1-like
733,1154,221256_s_at,0.01162928,0.000603,-5.21,-0.1871,-0.676,HDHD3,haloacid dehalogenase like hydrolase domain containing 3
735,1166,213364_s_at,0.01179184,0.000618,-5.2,-0.21239,-0.836,SNX1,sorting nexin 1
738,1175,209763_at,0.01193741,0.00063,-5.18,-0.23307,-0.677,CHRDL1,chordin like 1
741,1180,206324_s_at,0.01197526,0.000635,-5.18,-0.24073,-0.633,DAPK2,death associated protein kinase 2
742,1183,220204_s_at,0.01198564,0.000637,-5.17,-0.2438,-0.866,BMP8A,bone morphogenetic protein 8a
743,1184,204686_at,0.01199285,0.000638,-5.17,-0.2461,-0.719,IRS1,insulin receptor substrate 1
745,1190,205440_s_at,0.0120672,0.000645,-5.16,-0.25702,-0.634,NPY1R,neuropeptide Y receptor Y1
746,1191,202731_at,0.01208485,0.000646,-5.16,-0.25943,-0.607,MIR4680///PDCD4,microRNA 4680///programmed cell death 4 (neoplastic transformation inhibitor)
750,1201,214641_at,0.01227973,0.000662,-5.14,-0.28484,-0.703,COL4A3,collagen type IV alpha 3 chain
753,1214,218353_at,0.01245644,0.000679,-5.12,-0.31097,-0.842,RGS5,regulator of G-protein signaling 5
754,1218,222307_at,0.01251659,0.000685,-5.12,-0.3202,-0.511,PDCD4-AS1,PDCD4 antisense RNA 1
755,1222,202973_x_at,0.01256851,0.00069,-5.11,-0.32716,-0.574,FAM13A,family with sequence similarity 13 member A
758,1226,202149_at,0.01264644,0.000696,-5.11,-0.33702,-0.512,NEDD9,"neural precursor cell expressed, developmentally down-regulated 9"
759,1231,205290_s_at,0.01268824,0.000702,-5.1,-0.34471,-0.538,BMP2,bone morphogenetic protein 2
760,1232,202746_at,0.01276842,0.000707,-5.09,-0.35213,-0.525,ITM2A,integral membrane protein 2A
764,1244,213540_at,0.01300052,0.000726,-5.07,-0.38103,-0.724,HSD17B8,hydroxysteroid 17-beta dehydrogenase 8
766,1248,213587_s_at,0.01304994,0.000732,-5.07,-0.38853,-0.763,ATP6V0E2,ATPase H+ transporting V0 subunit e2
768,1251,204487_s_at,0.01307906,0.000735,-5.06,-0.39316,-1.11,KCNQ1,potassium voltage-gated channel subfamily Q member 1
772,1262,218706_s_at,0.01332835,0.000756,-5.04,-0.42247,-0.758,GRAMD3,GRAM domain containing 3
775,1271,207980_s_at,0.01339333,0.000766,-5.03,-0.43652,-0.868,CITED2,Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 2
778,1278,221245_s_at,0.01354279,0.000777,-5.02,-0.45178,-0.581,FZD5,frizzled class receptor 5
779,1280,201497_x_at,0.01359437,0.000782,-5.02,-0.45738,-0.96,MYH11,myosin heavy chain 11
782,1292,203608_at,0.01388211,0.000806,-5.0,-0.48963,-1.04,ALDH5A1,aldehyde dehydrogenase 5 family member A1
784,1301,210825_s_at,0.01393853,0.000815,-4.99,-0.50108,-0.548,PEBP1,phosphatidylethanolamine binding protein 1
785,1302,218931_at,0.01393853,0.000815,-4.99,-0.50131,-0.658,RAB17,"RAB17, member RAS oncogene family"
786,1304,203009_at,0.01393853,0.000817,-4.99,-0.50424,-0.613,BCAM,basal cell adhesion molecule (Lutheran blood group)
787,1305,220061_at,0.01393853,0.000818,-4.99,-0.50436,-0.694,ACSM5,acyl-CoA synthetase medium-chain family member 5
788,1310,214680_at,0.01396598,0.000822,-4.98,-0.51006,-1.19,NTRK2,neurotrophic receptor tyrosine kinase 2
790,1313,216331_at,0.01399627,0.000826,-4.98,-0.51493,-0.626,ITGA7,integrin subunit alpha 7
792,1320,206197_at,0.01410973,0.000836,-4.97,-0.52828,-0.655,NME5,NME/NM23 family member 5
793,1322,202992_at,0.01421109,0.000844,-4.96,-0.5377,-0.975,C7,complement component 7
794,1323,213172_at,0.01421109,0.000844,-4.96,-0.53811,-0.601,TTC9,tetratricopeptide repeat domain 9
795,1326,220319_s_at,0.01426968,0.00085,-4.96,-0.54558,-0.542,MYLIP,myosin regulatory light chain interacting protein
796,1327,204550_x_at,0.01426968,0.000851,-4.96,-0.54586,-0.518,GSTM1,glutathione S-transferase mu 1
797,1329,201236_s_at,0.01426968,0.000852,-4.95,-0.54712,-0.826,BTG2,BTG anti-proliferation factor 2
799,1343,200962_at,0.01445209,0.000872,-4.94,-0.5713,-0.511,RPL31,ribosomal protein L31
800,1346,201752_s_at,0.01448389,0.000876,-4.93,-0.57592,-0.577,ADD3,adducin 3
801,1347,206045_s_at,0.01449438,0.000877,-4.93,-0.57745,-0.541,NOL4,nucleolar protein 4
802,1348,209740_s_at,0.01449454,0.000877,-4.93,-0.57823,-0.829,PNPLA4,patatin like phospholipase domain containing 4
803,1351,221747_at,0.01454836,0.000883,-4.93,-0.58497,-0.6,TNS1,tensin 1
804,1357,205882_x_at,0.01454836,0.000887,-4.92,-0.58904,-0.566,ADD3,adducin 3
806,1361,221795_at,0.01462097,0.000894,-4.92,-0.5973,-1.5,NTRK2,neurotrophic receptor tyrosine kinase 2
807,1362,209442_x_at,0.01463821,0.000895,-4.92,-0.59929,-0.561,ANK3,"ankyrin 3, node of Ranvier (ankyrin G)"
808,1364,212775_at,0.01464639,0.000897,-4.92,-0.60141,-0.612,OBSL1,obscurin like 1
811,1371,217047_s_at,0.01483351,0.000913,-4.9,-0.61999,-0.514,FAM13A,family with sequence similarity 13 member A
818,1389,205392_s_at,0.01517215,0.000948,-4.88,-0.65844,-0.512,CCL15-CCL14///CCL14,CCL15-CCL14 readthrough (NMD candidate)///C-C motif chemokine ligand 14
819,1391,203387_s_at,0.01517215,0.000948,-4.88,-0.65863,-0.522,TBC1D4,TBC1 domain family member 4
821,1395,219600_s_at,0.01525444,0.000956,-4.87,-0.66726,-0.534,TMEM50B,transmembrane protein 50B
822,1396,219871_at,0.01526506,0.000957,-4.87,-0.66874,-0.558,KLF3-AS1,KLF3 antisense RNA 1
824,1405,212865_s_at,0.01536808,0.00097,-4.86,-0.68245,-0.736,COL14A1,collagen type XIV alpha 1 chain
