,Unnamed: 0,ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title,Gene.ID
3080,3139,210473_s_at,0.00054,3.1e-05,-4.921928,2.282371,-1.35512678,ADGRA3,adhesion G protein-coupled receptor A3,166647
3082,3141,240521_at,0.00054,3.11e-05,-4.921504,2.281227,-1.08252894,KIZ,kizuna centrosomal protein,55857
3084,3143,224372_at,0.000541,3.11e-05,-4.920978,2.27981,-0.80215785,ND4,"NADH dehydrogenase, subunit 4 (complex I)",4538
3085,3144,203378_at,0.000541,3.11e-05,-4.920961,2.279763,-0.82023272,PCF11,PCF11 cleavage and polyadenylation factor subunit,51585
3089,3149,219093_at,0.000542,3.12e-05,-4.919844,2.276754,-1.79539036,PID1,phosphotyrosine interaction domain containing 1,55022
3090,3150,221974_at,0.000542,3.12e-05,-4.919736,2.276464,-2.05108154,LOC101930404///SNORD116-28///SNORD115-26///SNORD115-13///SNORD115-7///SNORD116-22///SNORD116-4///PWARSN///SNORD107///SNRPN///IPW,"uncharacterized LOC101930404///small nucleolar RNA, C/D box 116-28///small nucleolar RNA, C/D box 115-26///small nucleolar RNA, C/D box 115-13///small nucleolar RNA, C/D box 115-7///small nucleolar RNA, C/D box 116-22///small nucleolar RNA, C/D box 116-4///Prader Willi/Angelman region RNA, SNRPN neighbor///small nucleolar RNA, C/D box 107///small nuclear ribonucleoprotein polypeptide N///imprinted in Prader-Willi syndrome (non-protein coding)",101930404///100033820///100033802///100033450///100033444///100033433///100033416///347746///91380///6638///3653
3093,3153,227359_at,0.000543,3.13e-05,-4.918435,2.272957,-1.10204693,OSCP1,organic solute carrier partner 1,127700
3102,3162,202899_s_at,0.000548,3.17e-05,-4.914114,2.261312,-0.66665584,SRSF3,serine and arginine rich splicing factor 3,6428
3103,3163,222901_s_at,0.000548,3.17e-05,-4.914109,2.261299,-2.27185188,KCNJ16,potassium voltage-gated channel subfamily J member 16,3773
3107,3168,1562633_at,0.000552,3.2e-05,-4.910768,2.252296,-0.95818863,RMST,rhabdomyosarcoma 2 associated transcript (non-protein coding),196475
3108,3169,238468_at,0.000554,3.21e-05,-4.909412,2.248645,-1.5085039,TNRC6B,trinucleotide repeat containing 6B,23112
3109,3170,1569652_at,0.000554,3.22e-05,-4.909183,2.248027,-1.68803206,MLLT3,"MLLT3, super elongation complex subunit",4300
3110,3171,224524_s_at,0.000556,3.23e-05,-4.907874,2.2445,-0.57633605,GPR75-ASB3///ASB3,GPR75-ASB3 readthrough///ankyrin repeat and SOCS box containing 3,100302652///51130
3113,3174,200810_s_at,0.000557,3.23e-05,-4.907224,2.242749,-1.14819907,CIRBP,cold inducible RNA binding protein,1153
3117,3178,218844_at,0.000559,3.25e-05,-4.905558,2.23826,-1.07774334,ACSF2,acyl-CoA synthetase family member 2,80221
3119,3180,209268_at,0.000559,3.25e-05,-4.905223,2.237358,-0.61749729,VPS45,vacuolar protein sorting 45 homolog,11311
3127,3188,237802_at,0.000563,3.28e-05,-4.901496,2.227316,-0.76144619,XKR4,XK related 4,114786
3128,3189,221428_s_at,0.000564,3.29e-05,-4.9009,2.22571,-1.08028669,TBL1XR1,transducin (beta)-like 1 X-linked receptor 1,79718
3130,3191,212991_at,0.000565,3.3e-05,-4.900149,2.223686,-1.60784646,FBXO9,F-box protein 9,26268
3133,3194,242081_at,0.000565,3.3e-05,-4.899591,2.222183,-0.6450183,ACAP1,"ArfGAP with coiled-coil, ankyrin repeat and PH domains 1",9744
3136,3197,209459_s_at,0.000566,3.31e-05,-4.898608,2.219536,-2.30205708,ABAT,4-aminobutyrate aminotransferase,18
3137,3198,225822_at,0.000567,3.31e-05,-4.898234,2.218528,-2.19906494,TMEM125,transmembrane protein 125,128218
3138,3199,229743_at,0.000567,3.32e-05,-4.898133,2.218255,-0.54512105,ZNF438,zinc finger protein 438,220929
3140,3201,226735_at,0.000567,3.32e-05,-4.897313,2.216046,-0.68015716,TAPT1,transmembrane anterior posterior transformation 1,202018
3141,3202,233198_at,0.000568,3.33e-05,-4.896507,2.213876,-1.58045459,GOLGA2P5,golgin A2 pseudogene 5,55592
3144,3205,211999_at,0.000569,3.33e-05,-4.896054,2.212656,-0.63298984,MIR4738///H3F3B///H3F3A,"microRNA 4738///H3 histone, family 3B///H3 histone, family 3A",100616282///3021///3020
3145,3206,206637_at,0.000569,3.34e-05,-4.895967,2.21242,-1.66145438,P2RY14,purinergic receptor P2Y14,9934
3146,3207,229653_at,0.000569,3.34e-05,-4.895922,2.212298,-0.83988755,VPS53,"VPS53, GARP complex subunit",55275
3149,3210,212151_at,0.000571,3.35e-05,-4.893899,2.206849,-1.67173081,PBX1,PBX homeobox 1,5087
3150,3211,219259_at,0.000571,3.36e-05,-4.893835,2.206678,-1.22891265,SEMA4A,semaphorin 4A,64218
3151,3212,215324_at,0.000571,3.36e-05,-4.89368,2.206259,-1.50722045,SEMA3D,semaphorin 3D,223117
3153,3214,212704_at,0.000572,3.37e-05,-4.892799,2.203886,-0.86713726,ZCCHC11,zinc finger CCHC-type containing 11,23318
3154,3215,228709_at,0.000572,3.37e-05,-4.892701,2.203622,-1.18784757,TPR,"translocated promoter region, nuclear basket protein",7175
3155,3216,214909_s_at,0.000572,3.37e-05,-4.892694,2.203604,-0.98357502,DDAH2,dimethylarginine dimethylaminohydrolase 2,23564
3156,3218,201990_s_at,0.000572,3.37e-05,-4.892666,2.20353,-1.12345757,CREBL2,cAMP responsive element binding protein like 2,1389
3157,3219,244264_at,0.000572,3.37e-05,-4.892446,2.202937,-1.41738767,KLRG2,killer cell lectin like receptor G2,346689
3158,3220,231022_at,0.000572,3.37e-05,-4.892039,2.20184,-2.30598722,OCLN,occludin,100506658
3159,3221,225474_at,0.000573,3.38e-05,-4.89149,2.20036,-1.22296487,MAGI1,"membrane associated guanylate kinase, WW and PDZ domain containing 1",9223
3160,3222,40446_at,0.000573,3.38e-05,-4.891371,2.20004,-0.80031447,PHF1,PHD finger protein 1,5252
3161,3223,228665_at,0.000573,3.38e-05,-4.891204,2.199589,-0.88907201,CYYR1,cysteine and tyrosine rich 1,116159
3164,3226,222496_s_at,0.000575,3.4e-05,-4.889553,2.195144,-1.5484521,RBM47,RNA binding motif protein 47,54502
3165,3227,221820_s_at,0.000576,3.4e-05,-4.889309,2.194485,-0.65557799,KAT8,lysine acetyltransferase 8,84148
3166,3228,224812_at,0.000576,3.4e-05,-4.888728,2.19292,-0.97157087,HIBADH,3-hydroxyisobutyrate dehydrogenase,11112
3167,3229,224367_at,0.000576,3.41e-05,-4.888582,2.192528,-2.27235859,BEX2,brain expressed X-linked 2,84707
3168,3230,211676_s_at,0.000577,3.41e-05,-4.88781,2.190447,-1.01052467,IFNGR1,interferon gamma receptor 1,3459
3169,3231,229334_at,0.000578,3.42e-05,-4.887438,2.189446,-1.82411285,RUFY3,RUN and FYVE domain containing 3,22902
3171,3233,224628_at,0.000578,3.42e-05,-4.887367,2.189254,-0.63486051,ERLEC1,endoplasmic reticulum lectin 1,27248
3175,3237,240757_at,0.000579,3.43e-05,-4.886015,2.185614,-1.13939009,CLASP1,cytoplasmic linker associated protein 1,23332
3176,3238,208685_x_at,0.00058,3.43e-05,-4.885638,2.184599,-0.91525088,BRD2,bromodomain containing 2,6046
3179,3241,212266_s_at,0.000581,3.44e-05,-4.884658,2.181958,-0.88470457,SRSF5,serine and arginine rich splicing factor 5,6430
3180,3242,209737_at,0.000581,3.45e-05,-4.884292,2.180972,-1.74833806,MAGI2,"membrane associated guanylate kinase, WW and PDZ domain containing 2",9863
3181,3243,231532_at,0.000581,3.45e-05,-4.88394,2.180025,-1.23624864,NCAM1,neural cell adhesion molecule 1,4684
3184,3246,213394_at,0.000582,3.45e-05,-4.883372,2.178494,-0.70666264,MAPKBP1,mitogen-activated protein kinase binding protein 1,23005
3185,3247,225945_at,0.000582,3.46e-05,-4.882887,2.177187,-0.92682997,ZNF655,zinc finger protein 655,79027
3190,3252,241874_at,0.000584,3.48e-05,-4.881072,2.1723,-1.32836491,IGIP,IgA inducing protein,492311
3191,3253,1554015_a_at,0.000584,3.48e-05,-4.88105,2.17224,-0.84177668,CHD2,chromodomain helicase DNA binding protein 2,1106
3192,3254,219961_s_at,0.000584,3.48e-05,-4.881041,2.172217,-1.12047916,KIZ,kizuna centrosomal protein,55857
3193,3255,212435_at,0.000584,3.48e-05,-4.880619,2.17108,-0.86926004,TRIM33,tripartite motif containing 33,51592
3194,3256,225305_at,0.000584,3.48e-05,-4.880591,2.171005,-2.14346884,SLC25A29,solute carrier family 25 member 29,123096
3197,3259,228917_at,0.000585,3.49e-05,-4.880053,2.169554,-0.5600429,ZNF510,zinc finger protein 510,22869
3201,3263,222372_at,0.000586,3.5e-05,-4.878875,2.166382,-1.43695674,MAGI1,"membrane associated guanylate kinase, WW and PDZ domain containing 1",9223
3203,3265,212922_s_at,0.000586,3.5e-05,-4.878523,2.165434,-0.74103891,SMYD2,SET and MYND domain containing 2,56950
3204,3266,236741_at,0.000588,3.51e-05,-4.877331,2.162224,-1.45709267,WDR72,WD repeat domain 72,256764
3208,3270,210119_at,0.000591,3.54e-05,-4.875096,2.156206,-2.46774137,KCNJ15,potassium voltage-gated channel subfamily J member 15,3772
3209,3271,203356_at,0.000592,3.54e-05,-4.874423,2.154394,-0.88185796,CAPN7,calpain 7,23473
3210,3272,222414_at,0.000593,3.55e-05,-4.873875,2.152916,-0.6391329,KMT2C,lysine methyltransferase 2C,58508
3214,3276,223072_s_at,0.000595,3.57e-05,-4.871697,2.147051,-0.94963007,INO80B-WBP1///INO80B///WBP1,INO80B-WBP1 readthrough (NMD candidate)///INO80 complex subunit B///WW domain binding protein 1,100532735///83444///23559
3220,3282,213164_at,0.000598,3.59e-05,-4.869691,2.141651,-1.23393751,SLC5A3,solute carrier family 5 member 3,6526
3225,3287,204722_at,0.000601,3.62e-05,-4.866985,2.134364,-1.07684842,SCN3B,sodium voltage-gated channel beta subunit 3,55800
3227,3289,212634_at,0.000601,3.62e-05,-4.866803,2.133874,-0.97644932,UFL1,UFM1 specific ligase 1,23376
3230,3294,222931_s_at,0.000603,3.63e-05,-4.865322,2.129885,-1.27861061,THNSL1,threonine synthase like 1,79896
3234,3298,1559870_at,0.000606,3.65e-05,-4.863162,2.124068,-1.1606693,LOC100129129,uncharacterized LOC100129129,100129129
3236,3301,201540_at,0.000608,3.67e-05,-4.861636,2.119961,-1.57461262,FHL1,four and a half LIM domains 1,2273
3237,3302,209858_x_at,0.000608,3.67e-05,-4.86135,2.119189,-0.76603067,MPPE1,metallophosphoesterase 1,65258
3238,3303,242269_at,0.000609,3.68e-05,-4.860719,2.117492,-0.90357259,LINC00982,long intergenic non-protein coding RNA 982,440556
3241,3306,204234_s_at,0.000609,3.68e-05,-4.860338,2.116466,-0.60945063,ZNF195,zinc finger protein 195,7748
3245,3312,242229_at,0.000613,3.71e-05,-4.85747,2.108743,-0.78781222,NAPEPLD,N-acyl phosphatidylethanolamine phospholipase D,222236
3246,3313,208503_s_at,0.000613,3.72e-05,-4.857163,2.107918,-0.70601689,GATAD1,GATA zinc finger domain containing 1,57798
3249,3316,1554818_s_at,0.000618,3.75e-05,-4.854158,2.099826,-0.50304338,DZANK1,double zinc ribbon and ankyrin repeat domains 1,55184
3250,3317,219564_at,0.000618,3.75e-05,-4.853904,2.099143,-3.6017233,KCNJ16,potassium voltage-gated channel subfamily J member 16,3773
3254,3321,1559571_a_at,0.00062,3.77e-05,-4.852207,2.094573,-1.03601566,ATP13A4,ATPase 13A4,84239
3257,3324,229688_at,0.000622,3.78e-05,-4.851096,2.091584,-0.87900631,PRDM11,PR/SET domain 11,56981
3259,3326,222073_at,0.000622,3.79e-05,-4.850501,2.089981,-2.66242193,COL4A3,collagen type IV alpha 3 chain,1285
3261,3328,237585_at,0.000622,3.79e-05,-4.850385,2.089669,-0.75313741,C4orf47,chromosome 4 open reading frame 47,441054
3262,3329,242979_at,0.000622,3.79e-05,-4.850168,2.089085,-1.5722036,IRS1,insulin receptor substrate 1,3667
3264,3331,208740_at,0.000623,3.8e-05,-4.849318,2.086798,-1.02470461,SAP18,Sin3A associated protein 18,10284
3266,3334,225326_at,0.000625,3.81e-05,-4.847857,2.082865,-0.5526697,RBM27,RNA binding motif protein 27,54439
3268,3336,238751_at,0.000625,3.82e-05,-4.847607,2.082191,-2.20597121,SORBS2,sorbin and SH3 domain containing 2,8470
3269,3337,212332_at,0.000626,3.82e-05,-4.84697,2.080476,-0.9345277,RBL2,RB transcriptional corepressor like 2,5934
3270,3338,1559732_at,0.000626,3.82e-05,-4.846967,2.080469,-0.92250045,NUB1,negative regulator of ubiquitin like proteins 1,51667
3272,3342,229687_s_at,0.000629,3.85e-05,-4.844776,2.07457,-1.95497067,PRDM11,PR/SET domain 11,56981
3273,3343,235410_at,0.00063,3.85e-05,-4.844438,2.073662,-1.48480367,NPHP3,nephronophthisis 3 (adolescent),27031
3275,3346,229386_at,0.000631,3.86e-05,-4.843365,2.070771,-0.90856363,ID4,"inhibitor of DNA binding 4, HLH protein",3400
3279,3350,221483_s_at,0.000632,3.88e-05,-4.842168,2.067551,-0.84794376,ARPP19,cAMP regulated phosphoprotein 19,10776
3280,3351,220266_s_at,0.000632,3.88e-05,-4.84204,2.067206,-1.57001243,KLF4,Kruppel like factor 4,9314
3281,3352,227088_at,0.000633,3.88e-05,-4.841569,2.065938,-1.99880022,PDE5A,phosphodiesterase 5A,8654
3282,3353,212603_at,0.000633,3.88e-05,-4.841515,2.065794,-0.89379368,MRPS31,mitochondrial ribosomal protein S31,10240
3283,3354,224665_at,0.000633,3.89e-05,-4.841239,2.065049,-0.71314183,ANAPC16,anaphase promoting complex subunit 16,119504
3284,3355,215800_at,0.000633,3.89e-05,-4.841138,2.064778,-1.27515939,DUOX1,dual oxidase 1,53905
3287,3358,226951_at,0.000633,3.89e-05,-4.840801,2.063871,-1.07699326,C2orf49,chromosome 2 open reading frame 49,79074
3289,3360,235298_at,0.000634,3.9e-05,-4.83984,2.061284,-0.66455052,WDR27,WD repeat domain 27,253769
3293,3364,223842_s_at,0.000636,3.91e-05,-4.838693,2.058199,-0.94389371,SCARA3,scavenger receptor class A member 3,51435
3294,3365,1556148_s_at,0.000636,3.91e-05,-4.838671,2.058139,-0.96844639,LOC105377832,uncharacterized LOC105377832,105377832
3295,3366,228391_at,0.000636,3.92e-05,-4.838079,2.056545,-1.08025788,CYP4V2,cytochrome P450 family 4 subfamily V member 2,285440
3298,3370,226429_at,0.000639,3.94e-05,-4.836429,2.052104,-0.64776294,GPALPP1,GPALPP motifs containing 1,55425
3299,3371,209108_at,0.00064,3.94e-05,-4.835792,2.050389,-0.80567461,TSPAN6,tetraspanin 6,7105
3300,3372,215549_x_at,0.00064,3.95e-05,-4.835451,2.049472,-1.26594453,CTAGE8///CTAGE4///CTAGE9,CTAGE family member 8///CTAGE family member 4///CTAGE family member 9,100142659///100128553///643854
3301,3373,59375_at,0.000641,3.95e-05,-4.834965,2.048164,-0.75302931,MYO15B,myosin XVB,80022
3302,3374,205985_x_at,0.000641,3.96e-05,-4.834601,2.047183,-1.03814143,CLCNKB,chloride voltage-gated channel Kb,1188
3304,3376,229452_at,0.000642,3.97e-05,-4.833845,2.045148,-1.22143093,TMEM88,transmembrane protein 88,92162
3305,3377,226776_at,0.000645,3.99e-05,-4.831906,2.039931,-1.36743711,ENY2,"ENY2, transcription and export complex 2 subunit",56943
3306,3378,1559871_s_at,0.000646,3.99e-05,-4.831424,2.038634,-0.82185429,LOC100129129,uncharacterized LOC100129129,100129129
3312,3384,219413_at,0.000646,4e-05,-4.831016,2.037537,-0.56860759,ACBD4,acyl-CoA binding domain containing 4,79777
3313,3385,216944_s_at,0.000646,4e-05,-4.830987,2.037457,-1.33272848,ITPR1,"inositol 1,4,5-trisphosphate receptor type 1",3708
3315,3387,1562309_s_at,0.000651,4.03e-05,-4.827665,2.028519,-0.83980441,PHF21B,PHD finger protein 21B,112885
3316,3388,222054_at,0.000651,4.04e-05,-4.827446,2.027928,-1.21430784,PPIEL,peptidylprolyl isomerase E like pseudogene,728448
3318,3391,208853_s_at,0.000654,4.06e-05,-4.825556,2.022844,-0.68213463,CANX,calnexin,821
3319,3393,225336_at,0.000656,4.07e-05,-4.824541,2.020112,-0.59951409,SCAF11,SR-related CTD associated factor 11,9169
3320,3394,211559_s_at,0.000657,4.08e-05,-4.823977,2.018595,-1.57494562,CCNG2,cyclin G2,901
3322,3396,227000_at,0.000658,4.09e-05,-4.823159,2.016393,-0.80353428,MTURN,"maturin, neural progenitor differentiation regulator homolog (Xenopus)",222166
3323,3397,207195_at,0.000658,4.09e-05,-4.823015,2.016005,-1.61103971,CNTN6,contactin 6,27255
3325,3399,201334_s_at,0.000658,4.09e-05,-4.822607,2.014907,-0.97474282,ARHGEF12,Rho guanine nucleotide exchange factor 12,23365
3326,3400,201133_s_at,0.000658,4.09e-05,-4.82236,2.014244,-0.56932573,PJA2,praja ring finger ubiquitin ligase 2,9867
3327,3401,227705_at,0.000659,4.1e-05,-4.82185,2.012871,-1.96867215,TCEAL7,transcription elongation factor A like 7,56849
3328,3402,229628_s_at,0.000659,4.1e-05,-4.821729,2.012545,-1.16387771,CCDC180///LOC100499484-C9ORF174,coiled-coil domain containing 180///LOC100499484-C9orf174 readthrough,100499483///57653
3329,3403,208518_s_at,0.000659,4.1e-05,-4.821622,2.012257,-0.94813112,PER2,period circadian clock 2,8864
3333,3407,244443_at,0.000664,4.14e-05,-4.818781,2.004614,-1.00959296,LINC01578,long intergenic non-protein coding RNA 1578,100507217
3335,3410,206095_s_at,0.000665,4.15e-05,-4.817361,2.000794,-0.69119201,SRSF10,serine and arginine rich splicing factor 10,10772
3338,3413,202560_s_at,0.000667,4.17e-05,-4.816186,1.997633,-0.58904281,CHTOP,chromatin target of PRMT1,26097
3341,3416,240460_at,0.000667,4.17e-05,-4.815796,1.996583,-1.28509512,LOC101929122,uncharacterized LOC101929122,101929122
3342,3417,223784_at,0.000668,4.17e-05,-4.815547,1.995913,-1.25784154,TMEM27,transmembrane protein 27,57393
3343,3418,210227_at,0.000671,4.2e-05,-4.813653,1.990816,-0.53199719,DLGAP2,DLG associated protein 2,9228
3344,3419,236085_at,0.000671,4.2e-05,-4.813421,1.990192,-2.32719074,CAPSL,calcyphosine like,133690
3348,3423,229632_s_at,0.000671,4.2e-05,-4.812921,1.988849,-0.75678585,INTS10,integrator complex subunit 10,55174
3352,3428,241739_at,0.000673,4.22e-05,-4.81145,1.984889,-0.82857833,OGFOD1,2-oxoglutarate and iron dependent oxygenase domain containing 1,55239
3353,3429,226922_at,0.000674,4.23e-05,-4.810743,1.982989,-1.02055692,RANBP2,RAN binding protein 2,5903
3357,3434,212798_s_at,0.000675,4.24e-05,-4.809956,1.980871,-0.55543608,ANKMY2,ankyrin repeat and MYND domain containing 2,57037
3363,3440,231944_at,0.000679,4.28e-05,-4.806883,1.972606,-1.68651902,ERO1B,endoplasmic reticulum oxidoreductase 1 beta,56605
3364,3441,203011_at,0.000679,4.28e-05,-4.806863,1.97255,-0.64944267,IMPA1,inositol monophosphatase 1,3612
3366,3443,212785_s_at,0.000679,4.28e-05,-4.806637,1.971943,-0.69237052,LARP7,La ribonucleoprotein domain family member 7,51574
3367,3444,210062_s_at,0.000679,4.28e-05,-4.806483,1.97153,-0.87991927,ZNF589,zinc finger protein 589,51385
3369,3446,219238_at,0.000681,4.29e-05,-4.805622,1.969213,-0.81888504,PIGV,phosphatidylinositol glycan anchor biosynthesis class V,55650
3373,3451,230250_at,0.000683,4.31e-05,-4.803896,1.964571,-1.21274912,PTPRB,"protein tyrosine phosphatase, receptor type B",5787
3374,3453,215707_s_at,0.000683,4.32e-05,-4.803557,1.963657,-0.91803392,PRNP,prion protein,5621
3375,3454,226123_at,0.000683,4.32e-05,-4.803337,1.963068,-1.0250751,CHD7,chromodomain helicase DNA binding protein 7,55636
3378,3458,222722_at,0.000685,4.33e-05,-4.802171,1.959929,-3.10976665,OGN,osteoglycin,4969
3379,3459,225902_at,0.000685,4.33e-05,-4.802115,1.959781,-0.894089,PPIG,peptidylprolyl isomerase G,9360
3382,3462,227728_at,0.000688,4.35e-05,-4.800276,1.954832,-1.15791011,PPM1A,"protein phosphatase, Mg2+/Mn2+ dependent 1A",5494
3383,3463,208667_s_at,0.000688,4.36e-05,-4.800053,1.954233,-0.85957516,ST13,suppression of tumorigenicity 13 (colon carcinoma) (Hsp70 interacting protein),6767
3386,3466,209898_x_at,0.00069,4.38e-05,-4.798499,1.950053,-1.20899638,ITSN2,intersectin 2,50618
3387,3467,202461_at,0.00069,4.38e-05,-4.798303,1.949527,-0.82144288,EIF2B2,eukaryotic translation initiation factor 2B subunit beta,8892
3388,3469,235515_at,0.000691,4.39e-05,-4.797601,1.94764,-1.28081384,SYNE4,spectrin repeat containing nuclear envelope family member 4,163183
3389,3470,243491_at,0.000692,4.4e-05,-4.796903,1.945762,-1.46305268,ZNF431,zinc finger protein 431,170959
3391,3472,208723_at,0.000693,4.4e-05,-4.796203,1.943878,-0.96784172,USP11,ubiquitin specific peptidase 11,8237
3392,3473,202262_x_at,0.000694,4.41e-05,-4.795662,1.942423,-0.94674676,DDAH2,dimethylarginine dimethylaminohydrolase 2,23564
3396,3477,211569_s_at,0.000697,4.44e-05,-4.793616,1.936922,-0.92798562,HADH,hydroxyacyl-CoA dehydrogenase,3033
3397,3478,238861_at,0.000697,4.44e-05,-4.793529,1.936686,-1.10768108,SSBP2,single stranded DNA binding protein 2,23635
3404,3485,203994_s_at,0.000703,4.48e-05,-4.790011,1.927227,-0.69369897,C21orf2,chromosome 21 open reading frame 2,755
3405,3486,240014_at,0.000703,4.48e-05,-4.789849,1.926791,-0.50527863,POLR2J4,"RNA polymerase II subunit J4, pseudogene",84820
3408,3489,216449_x_at,0.000704,4.49e-05,-4.78898,1.924453,-0.81528638,HSP90B1,heat shock protein 90 beta family member 1,7184
3409,3490,226387_at,0.000704,4.5e-05,-4.788732,1.923788,-0.55654841,RSBN1L,round spermatid basic protein 1 like,222194
3410,3491,218432_at,0.000704,4.5e-05,-4.788641,1.923543,-1.24078605,FBXO3,F-box protein 3,26273
3412,3493,1553986_at,0.000705,4.51e-05,-4.78796,1.921712,-2.29599056,RASEF,RAS and EF-hand domain containing,158158
3413,3494,214363_s_at,0.000707,4.52e-05,-4.786955,1.919008,-0.57323661,SNHG4///MATR3,small nucleolar RNA host gene 4///matrin 3,724102///9782
3414,3495,207540_s_at,0.000707,4.52e-05,-4.78688,1.918807,-0.94820107,SYK,spleen associated tyrosine kinase,6850
3416,3497,204418_x_at,0.000708,4.53e-05,-4.78617,1.916899,-1.02382605,GSTM2,glutathione S-transferase mu 2 (muscle),2946
3419,3500,229141_at,0.00071,4.54e-05,-4.784987,1.913719,-1.47210453,SFT2D3///WDR33,SFT2 domain containing 3///WD repeat domain 33,84826///55339
3420,3501,227009_at,0.00071,4.55e-05,-4.784889,1.913453,-0.7209838,LOC100507431,uncharacterized LOC100507431,100507431
3421,3502,218285_s_at,0.00071,4.55e-05,-4.784654,1.912823,-1.08441811,BDH2,"3-hydroxybutyrate dehydrogenase, type 2",56898
3423,3504,220271_x_at,0.000711,4.56e-05,-4.783783,1.910479,-0.57183142,EFCAB6,EF-hand calcium binding domain 6,64800
3424,3505,203273_s_at,0.000711,4.56e-05,-4.783574,1.909917,-0.54209532,TUSC2,tumor suppressor candidate 2,11334
3425,3506,208399_s_at,0.000712,4.56e-05,-4.783383,1.909406,-2.84031204,EDN3,endothelin 3,1908
3426,3507,208638_at,0.000712,4.57e-05,-4.782928,1.908182,-0.65196012,PDIA6,protein disulfide isomerase family A member 6,10130
3431,3512,212843_at,0.000717,4.6e-05,-4.780214,1.900884,-2.55977917,NCAM1,neural cell adhesion molecule 1,4684
3432,3513,236024_at,0.000717,4.61e-05,-4.780117,1.900625,-0.95448471,GPM6A,glycoprotein M6A,2823
3436,3517,1567623_at,0.000719,4.62e-05,-4.778646,1.896668,-0.71442025,ABLIM2,actin binding LIM protein family member 2,84448
3439,3520,219909_at,0.000722,4.65e-05,-4.77693,1.892054,-0.68594983,MMP28,matrix metallopeptidase 28,79148
3440,3521,223155_at,0.000722,4.65e-05,-4.776558,1.891055,-1.02644859,HDHD2,haloacid dehalogenase like hydrolase domain containing 2,84064
3442,3523,212842_x_at,0.000722,4.66e-05,-4.776253,1.890235,-0.91243122,RGPD6///RGPD8///RGPD3///RGPD4///RGPD5,RANBP2-like and GRIP domain containing 6///RANBP2-like and GRIP domain containing 8///RANBP2-like and GRIP domain containing 3///RANBP2-like and GRIP domain containing 4///RANBP2-like and GRIP domain containing 5,729540///727851///653489///285190///84220
3443,3524,228831_s_at,0.000723,4.66e-05,-4.776065,1.889731,-0.71941865,GNG7,G protein subunit gamma 7,2788
3445,3527,219255_x_at,0.000724,4.67e-05,-4.775068,1.887049,-0.78415501,IL17RB,interleukin 17 receptor B,55540
3446,3528,1553252_a_at,0.000725,4.68e-05,-4.774354,1.885131,-0.83266723,BRWD3,bromodomain and WD repeat domain containing 3,254065
3448,3530,229816_at,0.000726,4.69e-05,-4.773572,1.883026,-1.65045526,WDR78,WD repeat domain 78,79819
3450,3532,228130_at,0.000729,4.71e-05,-4.772084,1.879028,-0.51038776,ZSCAN30,zinc finger and SCAN domain containing 30,100101467
3452,3534,212037_at,0.000731,4.72e-05,-4.77103,1.876195,-0.75020396,PNN,"pinin, desmosome associated protein",5411
3453,3535,214092_x_at,0.000732,4.73e-05,-4.77035,1.874367,-0.7661692,SUGP2,SURP and G-patch domain containing 2,10147
3454,3536,225669_at,0.000732,4.74e-05,-4.770146,1.873817,-0.72640019,IFNAR1,interferon alpha and beta receptor subunit 1,3454
3455,3537,228892_at,0.000732,4.74e-05,-4.76997,1.873345,-0.79916354,SH3RF2,SH3 domain containing ring finger 2,153769
3458,3542,220170_at,0.000734,4.76e-05,-4.76847,1.869313,-1.50799809,FHL5,four and a half LIM domains 5,9457
3459,3543,235898_at,0.000734,4.76e-05,-4.768439,1.869231,-0.83190111,LOC102723845,uncharacterized LOC102723845,102723845
3461,3546,226679_at,0.000734,4.76e-05,-4.768203,1.868595,-0.71965727,SLC26A11,solute carrier family 26 member 11,284129
3462,3547,1555725_a_at,0.000736,4.78e-05,-4.766896,1.865083,-1.35018577,RGS5,regulator of G-protein signaling 5,8490
3464,3549,1552790_a_at,0.000736,4.78e-05,-4.766753,1.864698,-1.10653202,SEC62,"SEC62 homolog, preprotein translocation factor",7095
3465,3550,1554287_at,0.000736,4.78e-05,-4.766695,1.864541,-1.17851076,TRIM4,tripartite motif containing 4,89122
3466,3551,226413_at,0.000737,4.79e-05,-4.766196,1.863201,-1.18774082,LINC00938,long intergenic non-protein coding RNA 938,400027
3467,3552,204497_at,0.000737,4.79e-05,-4.766062,1.86284,-1.23856733,ADCY9,adenylate cyclase 9,115
3469,3554,230068_s_at,0.000737,4.8e-05,-4.76559,1.861572,-1.48237509,PEG3-AS1,PEG3 antisense RNA 1,100169890
3470,3555,230675_at,0.000737,4.8e-05,-4.765572,1.861523,-0.80664337,LOC101927824,translation initiation factor IF-2-like,101927824
3471,3556,228318_s_at,0.000738,4.8e-05,-4.765223,1.860587,-1.02521798,CRIPAK,cysteine rich PAK1 inhibitor,285464
3472,3557,203996_s_at,0.000738,4.8e-05,-4.765074,1.860186,-0.77184956,C21orf2,chromosome 21 open reading frame 2,755
3473,3559,232313_at,0.00074,4.82e-05,-4.763774,1.856691,-0.62903523,TMEM132C,transmembrane protein 132C,92293
3476,3562,226185_at,0.000744,4.85e-05,-4.761611,1.850877,-2.33006684,CDS1,CDP-diacylglycerol synthase 1,1040
