,Unnamed: 0,ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title,Gene.ID
897,897,14_20_3,0.0092893,0.000668,-4.908955,-0.33822,-1.299182,RPS6KA5,"ribosomal protein S6 kinase, 90kDa, polypeptide 5",9252
898,898,18_26_6,0.009336,0.000672,-4.904731,-0.34456,-1.2542936,GARNL1///KIAA0515,GTPase activating Rap/RanGAP domain-like 1///KIAA0515,253959///84726
899,899,30_13_7,0.009336,0.000674,-4.903303,-0.34671,-2.5940956,MMRN1,multimerin 1,22915
900,900,16_17_7,0.009336,0.000674,-4.903228,-0.34682,-1.5741413,PBXIP1,pre-B-cell leukemia homeobox interacting protein 1,57326
902,902,42_22_5,0.0093555,0.000677,-4.900275,-0.35126,-0.9377318,SDHA,"succinate dehydrogenase complex, subunit A, flavoprotein (Fp)",6389
904,904,45_31_4,0.009389,0.000682,-4.895467,-0.35849,-1.3738314,ZNF44,zinc finger protein 44,51710
905,905,18_12_6,0.009389,0.000682,-4.895155,-0.35896,-0.8888441,TCEAL4,transcription elongation factor A (SII)-like 4,79921
906,906,16_26_4,0.009389,0.000682,-4.894797,-0.3595,-1.3966834,SORBS1,sorbin and SH3 domain containing 1,10580
908,908,21_11_7,0.0094382,0.000687,-4.889508,-0.36746,-0.9103176,HMGCL,3-hydroxymethyl-3-methylglutaryl-Coenzyme A lyase (hydroxymethylglutaricaciduria),3155
912,912,12_25_1,0.0095155,0.000696,-4.881115,-0.38009,-3.4776581,KIT,v-kit Hardy-Zuckerman 4 feline sarcoma viral oncogene homolog,3815
914,914,38_10_3,0.0095317,0.000699,-4.878451,-0.38411,-1.4524331,MID1,midline 1 (Opitz/BBB syndrome),4281
915,915,41_22_5,0.0095318,0.000699,-4.8777,-0.38524,-3.557617,TFCP2L1,transcription factor CP2-like 1,29842
919,919,13_20_5,0.0095735,0.000706,-4.871334,-0.39483,-0.9543747,ZNF771,zinc finger protein 771,51333
923,923,48_4_4,0.0095898,0.00071,-4.867605,-0.40046,-1.1821024,C11orf46,chromosome 11 open reading frame 46,120534
924,924,51_30_3,0.0095903,0.000711,-4.866831,-0.40162,-0.8329119,DDIT3,DNA-damage-inducible transcript 3,1649
925,925,10_17_7,0.0096491,0.000716,-4.861737,-0.40931,-2.4136145,SLITRK5,"SLIT and NTRK-like family, member 5",26050
927,927,53_10_3,0.0096645,0.000718,-4.859354,-0.4129,-0.88005,SDHA,"succinate dehydrogenase complex, subunit A, flavoprotein (Fp)",6389
929,929,24_14_5,0.0097001,0.000723,-4.854842,-0.41972,-1.384727,PLEKHA4,"pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 4",57664
930,930,44_25_3,0.0097001,0.000723,-4.854639,-0.42002,-0.9955569,DDX58,DEAD (Asp-Glu-Ala-Asp) box polypeptide 58,23586
931,931,32_20_6,0.0097453,0.000728,-4.850051,-0.42695,-1.1844505,ETNK1,ethanolamine kinase 1,55500
932,932,2_26_1,0.0097453,0.000728,-4.850002,-0.42703,-3.3223336,DPT,dermatopontin,1805
940,940,22_25_5,0.0097953,0.000738,-4.840686,-0.44111,-2.7896334,SLC26A4,"solute carrier family 26, member 4",5172
941,941,12_22_1,0.0098518,0.000743,-4.836049,-0.44812,-2.4439839,GSTM5,glutathione S-transferase M5,2949
946,946,17_25_7,0.0099476,0.000755,-4.82585,-0.46355,-1.9846202,C11orf32///SORL1,"chromosome 11 open reading frame 32///sortilin-related receptor, L(DLR class) A repeats-containing",442871///6653
948,948,23_7_4,0.0099581,0.000757,-4.823697,-0.46682,-1.4558515,PTPRS,"protein tyrosine phosphatase, receptor type, S",5802
949,949,41_12_2,0.0099642,0.000758,-4.82256,-0.46854,-3.3116298,SLCO2A1,"solute carrier organic anion transporter family, member 2A1",6578
950,950,57_14_4,0.0099795,0.000761,-4.820028,-0.47237,-0.9390039,SIX3,SIX homeobox 3,6496
954,954,56_27_4,0.0100126,0.000767,-4.814882,-0.48017,-1.1225106,LECT2,leukocyte cell-derived chemotaxin 2,3950
959,959,38_7_5,0.0100459,0.000773,-4.809889,-0.48774,-1.2520741,FGF4,"fibroblast growth factor 4 (heparin secretory transforming protein 1, Kaposi sarcoma oncogene)",2249
964,964,16_4_8,0.0100985,0.000781,-4.802812,-0.49848,-0.9475247,C6orf64,chromosome 6 open reading frame 64,55776
966,966,8_18_7,0.0101876,0.00079,-4.794866,-0.51054,-0.8725985,ZBED5,"zinc finger, BED-type containing 5",58486
967,967,21_17_2,0.0101876,0.00079,-4.794741,-0.51073,-1.88237,PDK2,"pyruvate dehydrogenase kinase, isozyme 2",5164
968,968,24_26_4,0.0101942,0.000791,-4.793598,-0.51246,-2.6592096,CDY1B,"chromodomain protein, Y-linked, 1B",253175
970,970,40_26_3,0.0102112,0.000794,-4.791069,-0.51631,-3.8740804,SLIT3,slit homolog 3 (Drosophila),6586
971,971,34_27_7,0.0102367,0.000797,-4.788682,-0.51993,-1.4151563,LOC648740///AMY2B,"similar to cytoplasmic beta-actin///amylase, alpha 2B (pancreatic)",648740///280
972,972,7_17_6,0.0102455,0.000799,-4.787404,-0.52187,-1.5087866,PPP1R3E,"protein phosphatase 1, regulatory (inhibitor) subunit 3E",90673
973,973,21_28_7,0.010279,0.000802,-4.78449,-0.5263,-1.1968544,KIAA1370,KIAA1370,56204
978,978,30_15_2,0.0103399,0.000811,-4.777019,-0.53766,-2.1430255,ART4,ADP-ribosyltransferase 4 (Dombrock blood group),420
980,980,46_21_1,0.0104897,0.000824,-4.765901,-0.55459,-1.0316221,LATS2,"LATS, large tumor suppressor, homolog 2 (Drosophila)",26524
981,981,23_23_1,0.0104907,0.000825,-4.765144,-0.55574,-0.7715002,PXMP3,"peroxisomal membrane protein 3, 35kDa (Zellweger syndrome)",5828
982,982,25_5_3,0.010505,0.000827,-4.763537,-0.55819,-1.504526,IMPA2,inositol(myo)-1(or 4)-monophosphatase 2,3613
984,984,28_25_2,0.010606,0.000837,-4.755595,-0.57029,-1.2301162,LOC340069///HSD17B4,hypothetical protein LOC340069///hydroxysteroid (17-beta) dehydrogenase 4,340069///3295
985,985,45_12_5,0.010606,0.000838,-4.755005,-0.57119,-4.0976321,NTRK2,"neurotrophic tyrosine kinase, receptor, type 2",4915
988,988,55_5_6,0.0106914,0.000847,-4.747529,-0.58259,-1.0401194,SENP6,SUMO1/sentrin specific peptidase 6,26054
989,989,48_15_2,0.010692,0.000849,-4.746298,-0.58447,-2.1611236,LOC729991///RFXANK///MEF2B,similar to K11B4.2///regulatory factor X-associated ankyrin-containing protein///myocyte enhancer factor 2B,729991///8625///4207
990,990,24_26_1,0.010692,0.000849,-4.746127,-0.58473,-1.6004479,ADD3,adducin 3 (gamma),120
993,993,35_17_5,0.0108053,0.00086,-4.736975,-0.59869,-0.8991044,ST7OT3///ST7,ST7 overlapping transcript 3 (non-coding RNA)///suppression of tumorigenicity 7,93655///7982
996,996,14_23_6,0.0108759,0.000869,-4.730547,-0.60851,-0.7755357,LOC728051///LOC340085///GPBP1,similar to GC-rich promoter binding protein 1///hypothetical protein LOC340085///GC-rich promoter binding protein 1,728051///340085///65056
997,997,11_20_1,0.0108869,0.000871,-4.728927,-0.61099,-1.0866192,RAB2A,"RAB2A, member RAS oncogene family",5862
1000,1000,37_26_2,0.0108869,0.000873,-4.727165,-0.61368,-1.1745266,PPP1R12B,"protein phosphatase 1, regulatory (inhibitor) subunit 12B",4660
1002,1002,28_18_7,0.0108987,0.000876,-4.725087,-0.61686,-1.1438463,PALLD,"palladin, cytoskeletal associated protein",23022
1004,1004,12_13_5,0.0109108,0.000879,-4.722475,-0.62085,-2.3167405,CPXM1,"carboxypeptidase X (M14 family), member 1",56265
1008,1008,20_10_2,0.0109108,0.000883,-4.719447,-0.62548,-2.7388062,TOB1,"transducer of ERBB2, 1",10140
1010,1010,44_18_2,0.0109108,0.000884,-4.718991,-0.62618,-3.2838187,SLA,Src-like-adaptor,6503
1012,1012,22_8_4,0.0109387,0.000888,-4.715425,-0.63163,-2.0152643,PDE5A,"phosphodiesterase 5A, cGMP-specific",8654
1014,1014,10_7_6,0.0109387,0.00089,-4.71414,-0.6336,-1.1006377,TRIM58,tripartite motif-containing 58,25893
1017,1017,30_13_6,0.0109883,0.000896,-4.709577,-0.64058,-0.8681491,COQ3///SFRS18,"coenzyme Q3 homolog, methyltransferase (S. cerevisiae)///splicing factor, arginine/serine-rich 18",51805///25957
1020,1020,18_17_1,0.0110657,0.000906,-4.701851,-0.65241,-0.9514655,PCYOX1,prenylcysteine oxidase 1,51449
1021,1021,27_14_7,0.0110657,0.000907,-4.701566,-0.65285,-1.2717668,ATP5S,"ATP synthase, H+ transporting, mitochondrial F0 complex, subunit s (factor B)",27109
1022,1022,50_23_1,0.0110657,0.000907,-4.701562,-0.65286,-0.958122,TNNT2,troponin T type 2 (cardiac),7139
1024,1024,44_21_6,0.0111081,0.000912,-4.697674,-0.65881,-0.9985541,C14orf122,chromosome 14 open reading frame 122,51016
1031,1031,29_30_4,0.011219,0.000928,-4.686427,-0.67606,-1.3503651,NDUFB3,"NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 3, 12kDa",4709
1034,1034,56_31_3,0.011292,0.000939,-4.67797,-0.68904,-1.3372437,MASP2,mannan-binding lectin serine peptidase 2,10747
1035,1035,47_4_5,0.011292,0.00094,-4.677615,-0.68958,-2.2571298,BZRAP1,benzodiazapine receptor (peripheral) associated protein 1,9256
1036,1036,14_11_5,0.011292,0.00094,-4.677349,-0.68999,-0.9866983,CHPT1,choline phosphotransferase 1,56994
1038,1038,7_19_4,0.011292,0.000941,-4.676995,-0.69053,-1.3329845,MAGEB3,"melanoma antigen family B, 3",4114
1039,1039,20_25_1,0.011292,0.000941,-4.676894,-0.69069,-2.5543403,SNTA1,"syntrophin, alpha 1 (dystrophin-associated protein A1, 59kDa, acidic component)",6640
1040,1040,47_23_5,0.0112985,0.000942,-4.675863,-0.69227,-3.777213,SMOC2,SPARC related modular calcium binding 2,64094
1041,1041,8_6_8,0.0113135,0.000944,-4.674325,-0.69463,-1.8873699,VPS37B,vacuolar protein sorting 37 homolog B (S. cerevisiae),79720
1046,1046,32_26_2,0.0113891,0.000955,-4.66661,-0.70649,-1.6629429,PGA3,"pepsinogen 3, group I (pepsinogen A)",643834
1048,1048,4_28_3,0.0114533,0.000962,-4.661606,-0.71418,-0.9211616,CRYZL1,"crystallin, zeta (quinone reductase)-like 1",9946
1049,1049,39_10_7,0.0114892,0.000968,-4.65807,-0.71962,-1.0934194,SLC25A4,"solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 4",291
1050,1050,33_2_8,0.0114892,0.000971,-4.655777,-0.72314,-0.9530647,HOXA9,homeobox A9,3205
1052,1052,49_27_1,0.0114892,0.000971,-4.65558,-0.72345,-2.4721313,PSG4,pregnancy specific beta-1-glycoprotein 4,5672
1053,1053,40_21_1,0.0114892,0.000972,-4.655099,-0.72419,-1.9619952,TGM3,"transglutaminase 3 (E polypeptide, protein-glutamine-gamma-glutamyltransferase)",7053
1057,1057,45_18_1,0.0114892,0.000974,-4.653791,-0.7262,-2.5536757,ARL4D,ADP-ribosylation factor-like 4D,379
1058,1058,21_31_5,0.0114904,0.000975,-4.652929,-0.72753,-0.9839457,CYLD,cylindromatosis (turban tumor syndrome),1540
1059,1059,25_8_1,0.0114904,0.000976,-4.652082,-0.72883,-1.9641391,ARL4D,ADP-ribosylation factor-like 4D,379
1060,1060,30_9_1,0.0114904,0.000977,-4.651361,-0.72994,-1.1164361,TJP1,tight junction protein 1 (zona occludens 1),7082
1061,1061,49_8_3,0.0114904,0.000978,-4.651194,-0.7302,-1.0368686,VEZF1,vascular endothelial zinc finger 1,7716
1062,1062,23_15_6,0.0115109,0.000981,-4.648975,-0.73361,-1.4963547,PPM1H,protein phosphatase 1H (PP2C domain containing),57460
1064,1064,31_18_1,0.0115421,0.000985,-4.646302,-0.73773,-1.8024422,EDG1,"endothelial differentiation, sphingolipid G-protein-coupled receptor, 1",1901
1065,1065,15_21_4,0.0115998,0.000991,-4.64188,-0.74454,-2.5843145,GPR56,G protein-coupled receptor 56,9289
1066,1066,43_24_3,0.0115998,0.000992,-4.641711,-0.7448,-1.1318154,ACVR2A,"activin A receptor, type IIA",92
1067,1067,59_23_6,0.011644,0.000996,-4.638546,-0.74967,-1.6605678,RNF43,ring finger protein 43,54894
1068,1068,59_20_4,0.0116688,0.000999,-4.636496,-0.75283,-1.9791672,MBD3,methyl-CpG binding domain protein 3,53615
1069,1069,58_22_6,0.011678,0.001,-4.635345,-0.75461,-1.0496106,INTS10,integrator complex subunit 10,55174
1073,1073,3_6_6,0.0118023,0.00102,-4.62513,-0.77036,-1.1874281,PHLPPL,PH domain and leucine rich repeat protein phosphatase-like,23035
1074,1074,54_20_6,0.0118023,0.00102,-4.624979,-0.77059,-1.0126431,ARHGAP28,Rho GTPase activating protein 28,79822
1076,1076,37_31_5,0.0118078,0.00102,-4.623278,-0.77321,-0.8135064,SNF1LK2,SNF1-like kinase 2,23235
1077,1077,56_27_5,0.0118078,0.00102,-4.622396,-0.77458,-1.5126803,DFNB31,"deafness, autosomal recessive 31",25861
1079,1079,46_12_2,0.0118145,0.00102,-4.621376,-0.77615,-0.8273259,MAGEA10,"melanoma antigen family A, 10",4109
1080,1080,57_27_3,0.0118689,0.00103,-4.617694,-0.78183,-1.4973562,HESX1,HESX homeobox 1,8820
1082,1082,39_19_6,0.0119025,0.00103,-4.614576,-0.78665,-1.5869341,PXK,PX domain containing serine/threonine kinase,54899
1087,1087,25_28_2,0.0119252,0.00104,-4.609693,-0.79419,-0.8564203,ZMYM2,"zinc finger, MYM-type 2",7750
1093,1093,15_9_7,0.0119713,0.00105,-4.603998,-0.80299,-1.5308869,VEGFA,vascular endothelial growth factor A,7422
1094,1094,8_19_6,0.0119852,0.00105,-4.601875,-0.80627,-0.9523029,KCTD10,potassium channel tetramerisation domain containing 10,83892
1097,1097,18_5_6,0.0120336,0.00106,-4.598109,-0.81209,-0.9162025,KIAA0556,KIAA0556,23247
1098,1098,23_3_7,0.0120438,0.00106,-4.596938,-0.8139,-1.9307147,KIAA0500,KIAA0500 protein,57237
1099,1099,18_8_6,0.0120751,0.00106,-4.594608,-0.81751,-1.3620151,STAT5B,signal transducer and activator of transcription 5B,6777
1103,1103,5_25_6,0.0122177,0.00108,-4.58438,-0.83334,-1.1768732,DTX3L,deltex 3-like (Drosophila),151636
1104,1104,40_7_2,0.0122403,0.00108,-4.582151,-0.83679,-1.6780961,HIPK3,homeodomain interacting protein kinase 3,10114
1105,1105,60_5_6,0.0122403,0.00108,-4.581945,-0.83711,-2.4783282,LOC643641,hypothetical protein LOC643641,643641
1107,1107,14_5_4,0.0123329,0.00109,-4.575737,-0.84673,-0.9051789,DMXL1,Dmx-like 1,1657
1108,1108,57_22_6,0.0123363,0.0011,-4.574955,-0.84794,-0.9368963,ANKMY2,ankyrin repeat and MYND domain containing 2,57037
1109,1109,5_31_5,0.0123498,0.0011,-4.573632,-0.84999,-1.2333999,ASCIZ,ATM/ATR-Substrate Chk2-Interacting Zn2+-finger protein,23300
1111,1111,30_28_3,0.0124581,0.00111,-4.566638,-0.86083,-1.720963,ATP9A,"ATPase, class II, type 9A",10079
1113,1113,10_16_3,0.0124863,0.00111,-4.563942,-0.86501,-0.9389257,SNX4,sorting nexin 4,8723
1115,1115,54_31_6,0.0125131,0.00112,-4.561082,-0.86945,-1.3363045,HMBOX1,homeobox containing 1,79618
1116,1116,5_9_8,0.0125131,0.00112,-4.560354,-0.87058,-1.1490338,GNAS,GNAS complex locus,2778
1117,1117,8_17_5,0.0125131,0.00112,-4.56014,-0.87091,-1.0754123,FBXO25,F-box protein 25,26260
1123,1123,33_25_7,0.0128806,0.00116,-4.537409,-0.90622,-1.0496474,LETMD1,LETM1 domain containing 1,25875
1128,1128,52_27_3,0.0128877,0.00117,-4.53411,-0.91135,-1.0464849,PAIP1,poly(A) binding protein interacting protein 1,10605
1129,1129,39_25_6,0.0128887,0.00117,-4.533472,-0.91234,-0.8413635,LZTS2,"leucine zipper, putative tumor suppressor 2",84445
1130,1130,49_11_1,0.0128981,0.00117,-4.531954,-0.9147,-1.8653522,BMP8A///BMP8B,bone morphogenetic protein 8a///bone morphogenetic protein 8b (osteogenic protein 2),353500///656
1132,1132,9_20_7,0.0129019,0.00117,-4.531039,-0.91613,-1.0341407,PNRC2,proline-rich nuclear receptor coactivator 2,55629
1136,1136,25_2_6,0.0129619,0.00118,-4.525121,-0.92534,-0.8916918,TRIM74,tripartite motif-containing 74,378108
1137,1137,52_23_3,0.0129619,0.00118,-4.524118,-0.9269,-3.6739079,PGCP,plasma glutamate carboxypeptidase,10404
1138,1138,47_27_1,0.0129619,0.00118,-4.523952,-0.92715,-1.5027006,ID3,"inhibitor of DNA binding 3, dominant negative helix-loop-helix protein",3399
1139,1139,40_7_5,0.0129619,0.00118,-4.523898,-0.92724,-1.1963808,AKAP8,A kinase (PRKA) anchor protein 8,10270
1142,1142,17_2_8,0.0129931,0.00119,-4.520341,-0.93278,-1.1744941,ACYP1,"acylphosphatase 1, erythrocyte (common) type",97
1144,1144,55_15_5,0.0129942,0.00119,-4.519357,-0.93431,-0.7603051,ARS2,arsenate resistance protein 2,51593
1149,1149,16_14_3,0.0131002,0.00121,-4.510763,-0.9477,-1.3023512,WFS1,Wolfram syndrome 1 (wolframin),7466
1150,1150,58_30_5,0.0131002,0.00121,-4.510531,-0.94806,-0.9456464,OBSL1,obscurin-like 1,23363
1151,1151,34_26_7,0.0131002,0.00121,-4.50994,-0.94898,-3.1994831,NELL2,NEL-like 2 (chicken),4753
1152,1152,51_17_5,0.0131002,0.00121,-4.509393,-0.94983,-1.1812947,LOC553158,PRR5-ARHGAP8 fusion,553158
1154,1154,54_30_6,0.0131309,0.00121,-4.506702,-0.95403,-1.7555371,ZNF302,zinc finger protein 302,55900
1155,1155,37_8_7,0.0131637,0.00122,-4.504366,-0.95767,-2.1694601,ID2,"inhibitor of DNA binding 2, dominant negative helix-loop-helix protein",3398
1157,1157,47_30_4,0.0131949,0.00122,-4.501784,-0.9617,-1.9484271,PAMCI,peptidylglycine alpha-amidating monooxygenase COOH-terminal interactor,9182
1162,1162,33_17_1,0.0133971,0.00125,-4.488914,-0.98178,-0.931552,HMGCL,3-hydroxymethyl-3-methylglutaryl-Coenzyme A lyase (hydroxymethylglutaricaciduria),3155
1163,1163,48_30_4,0.0134207,0.00125,-4.486687,-0.98526,-1.1457102,GRIN2B,"glutamate receptor, ionotropic, N-methyl D-aspartate 2B",2904
1165,1165,35_12_3,0.0134363,0.00126,-4.485289,-0.98744,-0.8962805,SDHC,"succinate dehydrogenase complex, subunit C, integral membrane protein, 15kDa",6391
1169,1169,16_7_6,0.0135074,0.00127,-4.479561,-0.99639,-1.4849506,FRMD4B,FERM domain containing 4B,23150
1171,1171,60_29_1,0.0135743,0.00128,-4.474879,-1.00371,-1.3361773,MXD1,MAX dimerization protein 1,4084
1173,1173,29_20_7,0.0135852,0.00128,-4.473533,-1.00582,-1.2332071,MOSPD1,motile sperm domain containing 1,56180
1174,1174,56_16_6,0.0136572,0.00129,-4.469494,-1.01213,-0.9872325,STX2,syntaxin 2,2054
1175,1175,36_21_2,0.0136588,0.00129,-4.468861,-1.01312,-0.8987483,GALE,UDP-galactose-4-epimerase,2582
1176,1176,2_28_5,0.0136593,0.00129,-4.467429,-1.01536,-1.005722,KIAA0649,KIAA0649,9858
1180,1180,48_11_4,0.0136593,0.00129,-4.466046,-1.01753,-1.9242247,MYOD1,myogenic differentiation 1,4654
1183,1183,42_16_1,0.0137524,0.0013,-4.45986,-1.02721,-1.2391656,CD9,CD9 molecule,928
1184,1184,51_20_6,0.0137524,0.00131,-4.459354,-1.028,-1.7235943,BCAN,brevican,63827
1185,1185,58_17_6,0.0137583,0.00131,-4.458454,-1.02941,-1.6124277,ATG16L2,ATG16 autophagy related 16-like 2 (S. cerevisiae),89849
1189,1189,6_13_5,0.013789,0.00131,-4.454846,-1.03506,-1.0721428,HNRPH3,heterogeneous nuclear ribonucleoprotein H3 (2H9),3189
1194,1194,1_22_6,0.01394,0.00134,-4.444377,-1.05146,-1.634239,SLC12A8///EPB41L5,"solute carrier family 12 (potassium/chloride transporters), member 8///erythrocyte membrane protein band 4.1 like 5",84561///57669
1196,1196,46_7_5,0.01394,0.00134,-4.443841,-1.0523,-2.0892524,TSPAN2,tetraspanin 2,10100
1197,1197,5_9_7,0.0140607,0.00135,-4.437313,-1.06254,-1.1655004,GNAS,GNAS complex locus,2778
1200,1200,43_20_4,0.0140634,0.00135,-4.435873,-1.06479,-0.8834261,C11orf46,chromosome 11 open reading frame 46,120534
1204,1204,53_7_6,0.014111,0.00136,-4.430667,-1.07296,-1.1414576,EPC2,enhancer of polycomb homolog 2 (Drosophila),26122
1205,1205,43_14_5,0.014111,0.00136,-4.430265,-1.07359,-1.3421766,MDM1,"Mdm4, transformed 3T3 cell double minute 1, p53 binding protein (mouse)",56890
1208,1208,39_16_6,0.0141253,0.00137,-4.428323,-1.07664,-0.9285267,MGC4172,short-chain dehydrogenase/reductase,79154
1211,1211,15_16_5,0.0141333,0.00137,-4.425901,-1.08044,-1.3583503,NIT2,"nitrilase family, member 2",56954
1212,1212,49_4_3,0.0141333,0.00137,-4.425871,-1.08049,-0.9521964,SDHD,"succinate dehydrogenase complex, subunit D, integral membrane protein",6392
1214,1214,52_20_6,0.0141673,0.00138,-4.423451,-1.08429,-1.626043,LOC729970///SLC20A2,"hypothetical protein LOC729970///solute carrier family 20 (phosphate transporter), member 2",729970///6575
1218,1218,39_2_5,0.0142433,0.00139,-4.417796,-1.09317,-2.290865,HCN4,hyperpolarization activated cyclic nucleotide-gated potassium channel 4,10021
1219,1219,17_14_5,0.0142477,0.00139,-4.417057,-1.09434,-1.36678,PVRL3,poliovirus receptor-related 3,25945
1220,1220,22_23_5,0.0142492,0.00139,-4.416339,-1.09546,-0.808033,HMGCL,3-hydroxymethyl-3-methylglutaryl-Coenzyme A lyase (hydroxymethylglutaricaciduria),3155
1222,1222,11_17_4,0.014259,0.0014,-4.414932,-1.09767,-2.6129869,FAM107A,"family with sequence similarity 107, member A",11170
1226,1226,49_28_3,0.0142873,0.00141,-4.410575,-1.10452,-1.0819405,APBB1,"amyloid beta (A4) precursor protein-binding, family B, member 1 (Fe65)",322
1227,1227,56_5_4,0.0142873,0.00141,-4.410196,-1.10512,-1.0082101,SERGEF,secretion regulating guanine nucleotide exchange factor,26297
1228,1228,60_29_2,0.0142873,0.00141,-4.409884,-1.10561,-0.9692546,PRDX3,peroxiredoxin 3,10935
1230,1230,18_13_1,0.0142873,0.00141,-4.409369,-1.10642,-1.3655035,KAL1,Kallmann syndrome 1 sequence,3730
1231,1231,40_26_1,0.0143418,0.00142,-4.405929,-1.11183,-1.3995444,ACTA2,"actin, alpha 2, smooth muscle, aorta",59
1235,1235,32_17_5,0.0144236,0.00143,-4.400509,-1.12035,-2.9190448,CPVL,"carboxypeptidase, vitellogenic-like",54504
1236,1236,33_11_3,0.0144865,0.00144,-4.397135,-1.12566,-0.7700053,HMGCL,3-hydroxymethyl-3-methylglutaryl-Coenzyme A lyase (hydroxymethylglutaricaciduria),3155
1239,1239,50_24_2,0.0145132,0.00144,-4.393876,-1.13079,-1.1355049,RFXAP,regulatory factor X-associated protein,5994
1240,1240,45_19_2,0.0145132,0.00144,-4.393379,-1.13157,-1.0584315,DGCR6L,DiGeorge syndrome critical region gene 6-like,85359
1242,1242,54_12_5,0.0145679,0.00145,-4.390315,-1.1364,-1.0745937,KLHDC2,kelch domain containing 2,23588
1243,1243,53_20_7,0.0145885,0.00145,-4.38887,-1.13867,-1.0477282,SFRS18,"splicing factor, arginine/serine-rich 18",25957
1244,1244,27_23_4,0.0145901,0.00146,-4.38827,-1.13962,-1.486888,RCBTB2,regulator of chromosome condensation (RCC1) and BTB (POZ) domain containing protein 2,1102
1246,1246,26_14_6,0.0146135,0.00146,-4.386179,-1.14291,-0.9897213,NF1,"neurofibromin 1 (neurofibromatosis, von Recklinghausen disease, Watson disease)",4763
1249,1249,43_18_3,0.0147152,0.00147,-4.379976,-1.15269,-2.1474925,WFDC2,WAP four-disulfide core domain 2,10406
1250,1250,3_12_1,0.0147152,0.00147,-4.379563,-1.15334,-1.5452696,AMY2A///AMY1B,"amylase, alpha 2A (pancreatic)///amylase, alpha 1B (salivary)",279///277
1255,1255,4_29_2,0.0147745,0.00149,-4.374337,-1.16158,-1.5694609,MT1JP///MT1F,metallothionein 1J (pseudogene)///metallothionein 1F,4498///4494
1256,1256,15_12_5,0.0148067,0.00149,-4.3724,-1.16463,-1.782175,SLC6A16,"solute carrier family 6, member 16",28968
1257,1257,39_23_7,0.0148352,0.0015,-4.370626,-1.16743,-2.3791034,CMYA5,cardiomyopathy associated 5,202333
1259,1259,14_2_2,0.0149259,0.00151,-4.365621,-1.17533,-2.1800654,GPC3,glypican 3,2719
1260,1260,54_27_1,0.0149982,0.00152,-4.361448,-1.18191,-1.8979663,CHKA,choline kinase alpha,1119
1262,1262,24_22_5,0.0150554,0.00152,-4.358445,-1.18665,-1.564843,DGCR12///DGCR2,DiGeorge syndrome critical region gene 12///DiGeorge syndrome critical region gene 2,25784///9993
1263,1263,49_27_5,0.0150658,0.00153,-4.357479,-1.18818,-0.9682319,PHF3,PHD finger protein 3,23469
1265,1265,46_21_6,0.0151163,0.00153,-4.354271,-1.19324,-1.0087237,EAPP,E2F-associated phosphoprotein,55837
1267,1267,30_10_6,0.0151597,0.00154,-4.350968,-1.19846,-1.2231382,GPAM,"glycerol-3-phosphate acyltransferase, mitochondrial",57678
1268,1268,44_3_4,0.0151597,0.00154,-4.350864,-1.19863,-1.6854482,PLA2G6,"phospholipase A2, group VI (cytosolic, calcium-independent)",8398
1269,1269,46_8_5,0.0151652,0.00154,-4.349747,-1.20039,-1.0402261,ERRFI1,ERBB receptor feedback inhibitor 1,54206
1279,1279,41_20_2,0.0152644,0.00157,-4.340053,-1.21571,-1.0604965,SCYE1,"small inducible cytokine subfamily E, member 1 (endothelial monocyte-activating)",9255
1281,1281,40_30_4,0.0152644,0.00157,-4.339401,-1.21674,-0.8695492,TXLNA,taxilin alpha,200081
1283,1283,45_31_5,0.0152644,0.00157,-4.338747,-1.21778,-1.5545832,HDAC7A,histone deacetylase 7A,51564
1284,1284,35_16_6,0.0153133,0.00158,-4.336165,-1.22186,-1.1159907,TBL1XR1,transducin (beta)-like 1X-linked receptor 1,79718
1285,1285,36_16_4,0.0153237,0.00158,-4.335217,-1.22336,-1.3339201,ZNF43,zinc finger protein 43,7594
1286,1286,21_13_4,0.0153364,0.00158,-4.334174,-1.22501,-2.9001643,MRE11A,MRE11 meiotic recombination 11 homolog A (S. cerevisiae),4361
1289,1289,10_28_5,0.0154257,0.00159,-4.328891,-1.23337,-1.2308723,ZNF510,zinc finger protein 510,22869
1291,1291,41_10_7,0.0154912,0.0016,-4.325136,-1.23932,-0.8185955,SDHA,"succinate dehydrogenase complex, subunit A, flavoprotein (Fp)",6389
1292,1292,21_14_3,0.0155182,0.00161,-4.323502,-1.2419,-1.9905648,JUP,junction plakoglobin,3728
1293,1293,59_2_5,0.0155374,0.00161,-4.322143,-1.24406,-0.9554912,HRBL,HIV-1 Rev binding protein-like,3268
1294,1294,32_23_3,0.0155374,0.00161,-4.321695,-1.24476,-1.9012374,CMAS,cytidine monophosphate N-acetylneuraminic acid synthetase,55907
1298,1298,19_14_2,0.0156258,0.00163,-4.316015,-1.25376,-1.0725059,NFE2,"nuclear factor (erythroid-derived 2), 45kDa",4778
