,ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title,Gene.ID
551,41_15_1,0.0045196,0.0002,5.773971,0.90611,1.273682,C1orf63///AMPD2,chromosome 1 open reading frame 63///adenosine monophosphate deaminase 2 (isoform L),57035///271
552,52_28_6,0.0045255,0.0002,-5.771654,0.90292,-1.1643585,LOC401504,hypothetical gene supported by AK091718,401504
553,29_5_8,0.0045485,0.000202,5.766503,0.89584,1.5180597,YWHAG,"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, gamma polypeptide",7532
554,49_12_2,0.004574,0.000203,5.760953,0.8882,2.4888303,LTBR,"lymphotoxin beta receptor (TNFR superfamily, member 3)",4055
555,20_11_2,0.004574,0.000204,-5.75872,0.88513,-2.9420227,PDGFRL,platelet-derived growth factor receptor-like,5157
556,49_28_5,0.004574,0.000205,-5.756685,0.88233,-1.2442114,,,
557,34_28_6,0.004574,0.000205,-5.756653,0.88228,-1.1186488,FAIM,Fas apoptotic inhibitory molecule,55179
558,39_3_5,0.004574,0.000205,-5.755585,0.88081,-2.0719007,POU3F2,POU class 3 homeobox 2,5454
559,10_2_3,0.00462,0.000207,5.746212,0.86789,1.3322979,BYSL,bystin-like,705
560,30_7_8,0.00462,0.000208,-5.744515,0.86555,-1.5350113,BBS1,Bardet-Biedl syndrome 1,582
561,25_14_4,0.00462,0.000208,5.744104,0.86499,1.9441187,HIST1H2BL,"histone cluster 1, H2bl",8340
562,22_13_1,0.0046302,0.000209,5.740385,0.85986,1.3731886,,,
563,30_29_3,0.0046302,0.000209,5.739094,0.85808,1.2216909,RASAL2,RAS protein activator like 2,9462
564,17_17_2,0.0046302,0.00021,5.737134,0.85537,2.9838563,MLLT11,"myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 11",10962
565,59_3_2,0.0046302,0.00021,-5.736579,0.85461,-1.9333214,PLA2R1,"phospholipase A2 receptor 1, 180kDa",22925
566,30_15_4,0.0046302,0.00021,-5.735847,0.8536,-2.3254145,RPS6KA2,"ribosomal protein S6 kinase, 90kDa, polypeptide 2",6196
567,10_22_5,0.0046401,0.000211,5.732942,0.84959,1.5668894,OAS3,"2'-5'-oligoadenylate synthetase 3, 100kDa",4940
568,2_24_4,0.0046434,0.000212,5.731093,0.84703,1.6439669,SIGLEC7,sialic acid binding Ig-like lectin 7,27036
569,46_22_2,0.0046752,0.000214,-5.724363,0.83774,-1.1352624,AKAP1,A kinase (PRKA) anchor protein 1,8165
570,13_14_2,0.0046752,0.000214,-5.723388,0.83639,-3.0020271,GFRA2,GDNF family receptor alpha 2,2675
571,57_18_4,0.0047386,0.000217,-5.712051,0.82071,-2.2390081,HGD,"homogentisate 1,2-dioxygenase (homogentisate oxidase)",3081
572,1_7_4,0.0047499,0.000218,5.708978,0.81646,1.8084836,DMPK,dystrophia myotonica-protein kinase,1760
573,54_23_7,0.0048059,0.000221,-5.698974,0.8026,-1.353009,CD9,CD9 molecule,928
574,51_16_1,0.0048238,0.000222,-5.694908,0.79697,-1.3492444,SLC25A4,"solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 4",291
575,10_7_8,0.0048262,0.000223,5.693249,0.79467,1.5350743,LAMB1,"laminin, beta 1",3912
576,12_24_3,0.0048493,0.000224,-5.688416,0.78796,-1.0834266,MYST2,MYST histone acetyltransferase 2,11143
577,37_6_3,0.0048881,0.000226,5.681219,0.77798,2.1622836,CDC7,cell division cycle 7 homolog (S. cerevisiae),8317
578,47_30_1,0.0048982,0.000227,5.678391,0.77405,1.2046133,FANCA,"Fanconi anemia, complementation group A",2175
579,53_21_5,0.0049677,0.000231,-5.666248,0.75718,-1.5998181,CROT,carnitine O-octanoyltransferase,54677
580,36_26_2,0.0049677,0.000231,-5.665392,0.75598,-1.1733684,NFE2L2,nuclear factor (erythroid-derived 2)-like 2,4780
581,33_8_1,0.0050413,0.000235,-5.652827,0.7385,-3.574729,SDC2,syndecan 2,6383
582,53_30_4,0.0050413,0.000236,5.65094,0.73587,1.8058209,RHOC,"ras homolog gene family, member C",389
583,8_5_5,0.0050413,0.000236,-5.650694,0.73553,-1.1111462,,,
584,14_29_2,0.0050454,0.000237,5.646685,0.72995,1.189505,IFITM2///IFITM1,interferon induced transmembrane protein 2 (1-8D)///interferon induced transmembrane protein 1 (9-27),10581///8519
585,40_29_5,0.0050454,0.000237,-5.646616,0.72985,-2.9046097,ZNF536,zinc finger protein 536,9745
586,27_15_7,0.0050454,0.000237,5.646306,0.72942,2.9893377,ARL4C,ADP-ribosylation factor-like 4C,10123
587,25_30_1,0.0050548,0.000238,5.643662,0.72573,2.3048971,MAP4,microtubule-associated protein 4,4134
588,56_31_2,0.0050629,0.000239,-5.641222,0.72233,-1.7031732,FXYD1,FXYD domain containing ion transport regulator 1 (phospholemman),5348
589,1_27_1,0.0051041,0.000242,5.632949,0.71079,1.3810242,RRM2,ribonucleotide reductase M2 polypeptide,6241
590,29_28_7,0.0051041,0.000242,-5.632622,0.71033,-0.9477697,,,
591,47_21_5,0.0051041,0.000242,5.630617,0.70754,1.4222265,C16orf75,chromosome 16 open reading frame 75,116028
592,36_20_7,0.0051041,0.000242,5.630241,0.70701,2.6874806,CXCL10,chemokine (C-X-C motif) ligand 10,3627
593,12_9_3,0.0051406,0.000245,-5.623734,0.69793,-1.7987475,DTNB,"dystrobrevin, beta",1838
594,1_11_1,0.0051428,0.000245,-5.622114,0.69566,-1.8538824,TPMT,thiopurine S-methyltransferase,7172
595,12_8_7,0.0051428,0.000246,-5.620952,0.69404,-1.4711249,,,
596,49_16_4,0.0051569,0.000247,-5.61769,0.68948,-3.1172635,MYOC,"myocilin, trabecular meshwork inducible glucocorticoid response",4653
597,5_17_1,0.0051705,0.000248,5.61452,0.68505,1.1979781,COMT,catechol-O-methyltransferase,1312
598,46_20_6,0.0051769,0.000248,-5.61237,0.68204,-1.4231258,PHF5A,PHD finger protein 5A,84844
599,4_26_4,0.0052001,0.00025,5.607577,0.67534,1.239152,P2RY1,"purinergic receptor P2Y, G-protein coupled, 1",5028
600,59_5_3,0.0052001,0.00025,5.606626,0.67401,1.0600699,VRK1,vaccinia related kinase 1,7443
601,33_14_3,0.0052022,0.000251,-5.605103,0.67188,-2.3539761,SALL2,sal-like 2 (Drosophila),6297
602,53_26_1,0.0052204,0.000252,-5.601305,0.66656,-3.0138009,PML,promyelocytic leukemia,5371
603,2_8_3,0.0052572,0.000254,5.594917,0.65761,1.0327207,NRD1,nardilysin (N-arginine dibasic convertase),4898
604,52_30_7,0.0052802,0.000256,5.590487,0.65141,3.1683067,TIMP1,TIMP metallopeptidase inhibitor 1,7076
605,33_2_2,0.0052829,0.000257,-5.588162,0.64815,-2.1078101,MLLT3,"myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 3",4300
606,19_21_7,0.0052829,0.000257,5.587695,0.64749,5.0293298,DUSP5,dual specificity phosphatase 5,1847
607,29_12_8,0.0052869,0.000258,5.585928,0.64501,1.2773998,DNMT1,DNA (cytosine-5-)-methyltransferase 1,1786
608,52_13_4,0.0052907,0.000259,5.582351,0.64,2.2033464,,,
609,14_21_1,0.0052907,0.000259,-5.582349,0.63999,-2.0878469,,,
610,53_3_8,0.0052907,0.000259,-5.58033,0.63716,-1.6200164,ATN1,atrophin 1,1822
611,8_11_1,0.0052907,0.00026,5.580235,0.63703,1.7343324,MSN,moesin,4478
612,56_20_5,0.0052907,0.00026,5.579372,0.63582,1.2730837,ACTB,"actin, beta",60
613,41_9_3,0.0053582,0.000264,5.568875,0.62108,1.1632178,C1orf63///AMPD2,chromosome 1 open reading frame 63///adenosine monophosphate deaminase 2 (isoform L),57035///271
614,49_3_8,0.0053704,0.000265,5.566013,0.61706,1.1144447,DTYMK,deoxythymidylate kinase (thymidylate kinase),1841
615,8_7_7,0.0053709,0.000266,-5.562416,0.612,-1.0961946,,,
616,36_22_4,0.0053709,0.000266,-5.561987,0.6114,-2.2685316,ADH1C,"alcohol dehydrogenase 1C (class I), gamma polypeptide",126
617,46_8_3,0.0053709,0.000266,5.561556,0.61079,2.9820225,BUB1B,BUB1 budding uninhibited by benzimidazoles 1 homolog beta (yeast),701
618,52_29_2,0.0053709,0.000266,5.561195,0.61029,1.1683571,MKNK1,MAP kinase interacting serine/threonine kinase 1,8569
619,15_13_7,0.0053713,0.000267,5.559948,0.60853,3.213382,,,
620,54_8_2,0.0054261,0.00027,5.551339,0.59642,1.2209176,RNF31///PSME2,"ring finger protein 31///proteasome (prosome, macropain) activator subunit 2 (PA28 beta)",55072///5721
621,52_22_7,0.0054622,0.000272,-5.545298,0.58792,-1.8462376,C11orf32///SORL1,"chromosome 11 open reading frame 32///sortilin-related receptor, L(DLR class) A repeats-containing",442871///6653
622,11_26_7,0.0055088,0.000275,5.53791,0.57751,2.1687411,ENO1,"enolase 1, (alpha)",2023
623,17_31_1,0.0055172,0.000276,5.535632,0.5743,1.5383723,GTF2E2,"general transcription factor IIE, polypeptide 2, beta 34kDa",2961
624,51_21_7,0.0055259,0.000277,5.533306,0.57101,1.6677598,MICAL1,"microtubule associated monoxygenase, calponin and LIM domain containing 1",64780
625,48_6_6,0.0055447,0.000278,-5.529659,0.56587,-1.6035857,RCBTB2,regulator of chromosome condensation (RCC1) and BTB (POZ) domain containing protein 2,1102
626,15_22_1,0.0055454,0.000279,5.528148,0.56374,2.3109271,SERPINB2,"serpin peptidase inhibitor, clade B (ovalbumin), member 2",5055
627,9_10_2,0.0055454,0.000279,5.527231,0.56245,1.1410241,STK4,serine/threonine kinase 4,6789
628,52_31_1,0.0055632,0.00028,-5.523651,0.55739,-1.0941281,AGL,"amylo-1, 6-glucosidase, 4-alpha-glucanotransferase (glycogen debranching enzyme, glycogen storage disease type III)",178
629,37_20_5,0.0055632,0.000281,-5.521771,0.55474,-3.5051032,TMEM27,transmembrane protein 27,57393
630,50_27_3,0.0055632,0.000281,5.521409,0.55423,1.5627666,CD300A,CD300a molecule,11314
631,33_13_4,0.0055829,0.000283,-5.517505,0.54872,-1.2703007,TOM1L1///COX11,"target of myb1 (chicken)-like 1///COX11 homolog, cytochrome c oxidase assembly protein (yeast)",10040///1353
632,47_22_1,0.0055829,0.000283,-5.516016,0.54661,-1.2703024,NCBP1,"nuclear cap binding protein subunit 1, 80kDa",4686
633,27_9_5,0.0055829,0.000284,-5.514558,0.54455,-1.6818556,SLC23A2,"solute carrier family 23 (nucleobase transporters), member 2",9962
634,54_11_7,0.0055829,0.000284,-5.514216,0.54407,-1.0040661,RGPD8///RGPD7///RGPD5,RANBP2-like and GRIP domain containing 8///RANBP2-like and GRIP domain containing 7///RANBP2-like and GRIP domain containing 5,727851///652919///84220
635,34_6_7,0.0055975,0.000285,-5.511166,0.53976,-1.6599078,RNF44,ring finger protein 44,22838
636,57_27_2,0.0055987,0.000286,5.509871,0.53793,1.0502187,TRAF5,TNF receptor-associated factor 5,7188
637,38_14_5,0.00561,0.000287,5.507247,0.53422,1.7395837,GALNT5,UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 5 (GalNAc-T5),11227
638,5_11_8,0.005617,0.000288,-5.504863,0.53085,-1.1887709,ABTB1,ankyrin repeat and BTB (POZ) domain containing 1,80325
639,31_23_5,0.005617,0.000288,5.504057,0.52971,1.7312729,PFDN2,prefoldin subunit 2,5202
640,28_26_5,0.005676,0.000291,-5.495307,0.51732,-4.4031943,PIP3-E,phosphoinositide-binding protein PIP3-E,26034
641,25_23_4,0.0057051,0.000293,5.490451,0.51045,1.1874376,RCC2,regulator of chromosome condensation 2,55920
642,43_28_2,0.0057165,0.000295,5.486902,0.50542,1.1100636,ARPC3,"actin related protein 2/3 complex, subunit 3, 21kDa",10094
643,26_6_3,0.0057165,0.000295,-5.486487,0.50483,-1.2848366,RRAGB,Ras-related GTP binding B,10325
644,29_6_5,0.0057165,0.000295,-5.485609,0.50359,-1.9233533,,,
645,27_25_2,0.0057215,0.000296,5.483845,0.50109,1.5944527,GSTO1,glutathione S-transferase omega 1,9446
646,39_7_6,0.0058163,0.000301,-5.47078,0.48256,-1.996341,ENPP4,ectonucleotide pyrophosphatase/phosphodiesterase 4 (putative function),22875
647,6_10_6,0.0058228,0.000302,-5.468844,0.47981,-1.9774513,CYBRD1,cytochrome b reductase 1,79901
648,2_2_4,0.0058402,0.000304,-5.465562,0.47515,-1.4523099,POLI,polymerase (DNA directed) iota,11201
649,14_23_5,0.0058403,0.000304,-5.464428,0.47354,-0.9760041,CKB,"creatine kinase, brain",1152
650,50_13_7,0.0058973,0.000308,-5.456273,0.46195,-1.5164866,,,
651,8_15_7,0.0059253,0.00031,-5.451201,0.45474,-1.5906594,PDHA2,pyruvate dehydrogenase (lipoamide) alpha 2,5161
652,6_11_6,0.0059253,0.00031,-5.449538,0.45237,-3.0031574,RRAGD,Ras-related GTP binding D,58528
653,41_26_1,0.0059253,0.000311,5.449293,0.45202,1.732589,,,
654,55_8_8,0.0059253,0.000311,5.4484,0.45075,1.2597474,ACTB,"actin, beta",60
655,15_4_5,0.0059922,0.000315,5.439015,0.43739,1.9509908,TNFSF4,"tumor necrosis factor (ligand) superfamily, member 4 (tax-transcriptionally activated glycoprotein 1, 34kDa)",7292
656,15_19_3,0.0059922,0.000316,-5.437372,0.43506,-1.7394375,NUMB,numb homolog (Drosophila),8650
657,1_26_6,0.0059922,0.000316,5.436954,0.43446,1.5750936,RAI14,retinoic acid induced 14,26064
658,31_12_7,0.0060211,0.000318,5.432377,0.42794,1.5868525,TUBA1A,"tubulin, alpha 1a",7846
659,27_10_8,0.0060249,0.000319,5.430825,0.42573,1.295874,,,
660,14_27_2,0.0060353,0.00032,5.428476,0.42238,1.5490783,MCM6,minichromosome maintenance complex component 6,4175
661,31_12_8,0.0060566,0.000321,5.424495,0.4167,1.5634773,TUBA1A,"tubulin, alpha 1a",7846
662,3_10_8,0.0060566,0.000322,-5.42222,0.41346,-1.8150244,,,
663,28_9_5,0.0060566,0.000322,5.422188,0.41341,2.4348971,WISP1,WNT1 inducible signaling pathway protein 1,8840
664,39_11_4,0.0060566,0.000323,-5.421543,0.41249,-2.2017029,STX2,syntaxin 2,2054
665,12_28_6,0.0060566,0.000323,-5.420488,0.41098,-1.2534795,BRWD1,bromodomain and WD repeat domain containing 1,54014
666,16_20_3,0.0061618,0.000329,-5.406963,0.39167,-1.1454205,RAB22A,"RAB22A, member RAS oncogene family",57403
667,11_13_1,0.0061618,0.00033,5.405883,0.39013,2.6318476,IL1A,"interleukin 1, alpha",3552
668,33_31_6,0.006181,0.000331,-5.402563,0.38539,-1.403867,C6orf89,chromosome 6 open reading frame 89,221477
669,6_2_4,0.0061852,0.000332,5.400129,0.38191,1.7785256,,,
670,14_27_1,0.0061852,0.000333,-5.398915,0.38017,-1.2810581,RNF5///PBX2///AGER,ring finger protein 5///pre-B-cell leukemia homeobox 2///advanced glycosylation end product-specific receptor,6048///5089///177
671,44_13_6,0.0061852,0.000333,-5.39885,0.38008,-2.8123986,MRPS15///EPHB1,mitochondrial ribosomal protein S15///EPH receptor B1,64960///2047
672,48_29_3,0.0062008,0.000335,-5.395158,0.3748,-2.0877821,SFRS2B,"splicing factor, arginine/serine-rich 2B",10929
673,41_12_3,0.0062008,0.000335,5.394546,0.37392,1.4235375,DNMT1,DNA (cytosine-5-)-methyltransferase 1,1786
674,10_11_1,0.0062008,0.000335,5.393822,0.37288,1.2008732,MCM3,minichromosome maintenance complex component 3,4172
675,5_23_1,0.0062035,0.000336,5.392441,0.37091,1.3353099,HMOX1,heme oxygenase (decycling) 1,3162
676,34_12_2,0.0062159,0.000338,5.388711,0.36557,1.1690114,LOC728564///GMPS,similar to GMP synthase [glutamine-hydrolyzing] (Glutamine amidotransferase) (GMP synthetase)///guanine monphosphate synthetase,728564///8833
677,55_5_5,0.0062159,0.000338,-5.3884,0.36513,-1.7878698,TTC33,tetratricopeptide repeat domain 33,23548
678,10_23_1,0.0062159,0.000339,-5.386042,0.36175,-1.8863554,LOC285902///ZNF273,hypothetical protein LOC285902///zinc finger protein 273,285902///10793
679,1_12_4,0.0062159,0.000339,-5.385856,0.36148,-2.7718521,,,
680,28_6_5,0.0062159,0.000339,-5.385699,0.36126,-4.0618824,HBA2,"hemoglobin, alpha 2",3040
681,53_5_2,0.0063685,0.000348,5.367189,0.33473,1.8489645,,,
682,16_22_2,0.0063993,0.00035,5.362674,0.32825,1.2397788,CKAP4,cytoskeleton-associated protein 4,10970
683,18_29_4,0.0064216,0.000352,5.359123,0.32315,1.2613559,SOAT2,sterol O-acyltransferase 2,8435
684,20_6_2,0.006424,0.000353,5.357803,0.32125,3.5463765,KCNN4,"potassium intermediate/small conductance calcium-activated channel, subfamily N, member 4",3783
685,45_13_1,0.0064245,0.000353,-5.356708,0.31968,-1.2958691,DKFZp779O175,hypothetical protein DKFZp779O175,374899
686,54_21_7,0.0064434,0.000355,5.35355,0.31514,1.8332954,,,
687,40_3_6,0.006463,0.000356,5.350327,0.31051,1.4546199,WDR51A,WD repeat domain 51A,25886
688,33_17_2,0.006474,0.000357,5.348061,0.30726,1.1952696,RTCD1,RNA terminal phosphate cyclase domain 1,8634
689,25_31_4,0.0064984,0.000359,-5.344322,0.30188,-1.9388252,ZNF230,zinc finger protein 230,7773
690,23_7_7,0.0065086,0.00036,-5.342165,0.29878,-1.7683469,IFT172,intraflagellar transport 172 homolog (Chlamydomonas),26160
691,26_22_2,0.006513,0.000361,5.340404,0.29624,1.1946842,MCM4,minichromosome maintenance complex component 4,4173
692,35_19_7,0.006513,0.000362,5.338816,0.29396,2.1869967,SCHIP1,schwannomin interacting protein 1,29970
693,43_28_6,0.006513,0.000362,5.338571,0.29361,1.1735391,,,
694,25_17_5,0.0065321,0.000364,-5.335446,0.28911,-2.016653,KLHL3,kelch-like 3 (Drosophila),26249
695,60_6_2,0.0065873,0.000367,5.328387,0.27894,1.4361917,,,
696,23_17_6,0.0066314,0.00037,-5.322593,0.2706,-1.6118079,CTA-221G9.4,KIAA1671 protein,85379
697,22_26_6,0.0066963,0.000374,-5.314593,0.25906,-1.2050875,RNF38,ring finger protein 38,152006
698,20_4_2,0.0067148,0.000376,5.311605,0.25475,1.4914512,MALL,"mal, T-cell differentiation protein-like",7851
699,35_28_4,0.006715,0.000377,-5.309651,0.25193,-2.7969587,CYP7B1,"cytochrome P450, family 7, subfamily B, polypeptide 1",9420
700,4_19_4,0.006715,0.000377,5.309204,0.25129,1.1920924,BYSL,bystin-like,705
701,50_7_5,0.006715,0.000378,5.308523,0.2503,1.3447631,HNF4G///FTL,"hepatocyte nuclear factor 4, gamma///ferritin, light polypeptide",3174///2512
702,52_2_5,0.0067425,0.00038,-5.304592,0.24463,-1.6280522,SLC27A2,"solute carrier family 27 (fatty acid transporter), member 2",11001
703,50_8_6,0.0067447,0.00038,-5.303342,0.24282,-1.7772128,,,
704,56_17_7,0.0067532,0.000381,-5.301424,0.24005,-1.2444047,,,
705,41_25_6,0.0067642,0.000383,-5.299248,0.23691,-1.2950799,C5orf21,chromosome 5 open reading frame 21,83989
706,48_8_1,0.0067782,0.000386,-5.293194,0.22816,-1.1686584,NFIX,nuclear factor I/X (CCAAT-binding transcription factor),4784
707,14_3_8,0.0067782,0.000386,-5.292714,0.22746,-1.3709234,PDK2,"pyruvate dehydrogenase kinase, isozyme 2",5164
708,11_24_7,0.0067782,0.000386,-5.292367,0.22696,-1.535558,TEX2,testis expressed 2,55852
709,42_24_3,0.0067782,0.000387,-5.291418,0.22559,-1.7973172,ICOS,inducible T-cell co-stimulator,29851
710,3_6_7,0.0067782,0.000387,-5.290884,0.22482,-1.0319807,BBS1,Bardet-Biedl syndrome 1,582
711,51_29_1,0.0067782,0.000387,5.290151,0.22376,1.3417667,GARS,glycyl-tRNA synthetase,2617
712,51_27_6,0.0067782,0.000388,-5.289934,0.22344,-1.0804448,RBM23,RNA binding motif protein 23,55147
713,10_29_5,0.0067782,0.000388,5.289736,0.22316,0.9165808,SEC31A,SEC31 homolog A (S. cerevisiae),22872
714,38_16_6,0.0067785,0.000388,-5.288713,0.22168,-3.1524267,FAM84A,"family with sequence similarity 84, member A",151354
715,28_18_5,0.0068459,0.000393,-5.280667,0.21004,-1.4205677,MTCH1,mitochondrial carrier homolog 1 (C. elegans),23787
716,50_29_6,0.0068968,0.000396,-5.274391,0.20095,-1.7174819,C6orf98///SYNE1,"chromosome 6 open reading frame 98///spectrin repeat containing, nuclear envelope 1",387079///23345
717,24_11_7,0.0069095,0.000398,5.271834,0.19725,1.227032,MYD88,myeloid differentiation primary response gene (88),4615
718,45_20_4,0.0069095,0.000399,5.269975,0.19455,1.447655,ENO1,"enolase 1, (alpha)",2023
719,13_9_7,0.0069095,0.000399,5.269327,0.19361,1.8196999,VASP,vasodilator-stimulated phosphoprotein,7408
720,60_20_7,0.0069095,0.000399,5.268652,0.19263,1.4047111,LY6E,"lymphocyte antigen 6 complex, locus E",4061
721,27_7_8,0.0069095,0.0004,-5.268139,0.19189,-1.42994,LOC340069///HSD17B4,hypothetical protein LOC340069///hydroxysteroid (17-beta) dehydrogenase 4,340069///3295
722,1_30_1,0.0069211,0.000402,-5.263749,0.18553,-1.9970636,NPC1,"Niemann-Pick disease, type C1",4864
723,14_8_7,0.0069211,0.000403,-5.262901,0.1843,-2.5117724,COL14A1,"collagen, type XIV, alpha 1 (undulin)",7373
724,29_29_3,0.0069211,0.000403,-5.262514,0.18374,-2.0515729,IGSF1,"immunoglobulin superfamily, member 1",3547
725,1_30_2,0.0069211,0.000403,-5.262247,0.18335,-1.6476085,SYNGR1,synaptogyrin 1,9145
726,40_31_3,0.0069211,0.000403,5.26204,0.18305,1.5843567,CERKL///NEUROD1,ceramide kinase-like///neurogenic differentiation 1,375298///4760
727,37_23_3,0.0069317,0.000404,5.259969,0.18004,2.1147489,HPSE,heparanase,10855
728,50_10_6,0.006996,0.000409,-5.252432,0.16911,-1.0213926,C6orf89,chromosome 6 open reading frame 89,221477
729,60_30_7,0.0071186,0.000417,-5.238166,0.14838,-1.3919585,C9orf5,chromosome 9 open reading frame 5,23731
730,43_2_8,0.0071186,0.000417,-5.237273,0.14708,-0.9740055,ENTPD6,ectonucleoside triphosphate diphosphohydrolase 6 (putative function),955
731,53_16_1,0.0071186,0.000418,-5.236955,0.14662,-0.9183895,SDHA,"succinate dehydrogenase complex, subunit A, flavoprotein (Fp)",6389
732,3_23_1,0.0071186,0.000418,5.236219,0.14555,2.2429608,HCK,hemopoietic cell kinase,3055
733,36_8_6,0.0071191,0.000419,-5.235202,0.14407,-1.4621185,EXOC7,exocyst complex component 7,23265
734,29_31_2,0.0071605,0.000422,-5.230132,0.1367,-2.896369,FAAH,fatty acid amide hydrolase,2166
735,9_8_6,0.00718,0.000423,-5.227061,0.13223,-1.504503,PPM1F,protein phosphatase 1F (PP2C domain containing),9647
736,52_22_5,0.00718,0.000424,5.225867,0.13049,1.4211899,,,
737,20_19_5,0.00718,0.000425,-5.224873,0.12904,-2.478496,,,
738,13_4_6,0.00718,0.000425,-5.224356,0.12829,-1.779908,TBC1D4,"TBC1 domain family, member 4",9882
739,27_17_3,0.0071959,0.000427,5.221837,0.12462,1.3328355,ADCY7,adenylate cyclase 7,113
740,22_30_4,0.0072118,0.000428,-5.219317,0.12095,-2.0410757,CRYBB3,"crystallin, beta B3",1417
741,19_30_7,0.0072382,0.00043,5.215776,0.11579,2.4482338,BRCC3,"BRCA1/BRCA2-containing complex, subunit 3",79184
742,39_20_7,0.0072552,0.000432,5.212992,0.11173,1.5460865,ARMET,"arginine-rich, mutated in early stage tumors",7873
743,51_29_4,0.0072552,0.000432,-5.212209,0.11059,-1.4506175,ZNF132,zinc finger protein 132,7691
744,12_2_6,0.0072592,0.000433,5.210871,0.10864,1.5647407,MTHFD1L,methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1-like,25902
745,11_31_4,0.0072674,0.000434,5.209122,0.10609,1.1168971,OLFM4,olfactomedin 4,10562
746,40_16_6,0.0072905,0.000436,-5.205845,0.10132,-1.346236,,,
747,34_26_2,0.0072905,0.000438,-5.203638,0.0981,-2.8328609,FOS,v-fos FBJ murine osteosarcoma viral oncogene homolog,2353
748,37_27_4,0.0072905,0.000438,-5.203477,0.09786,-1.3535607,LOC730092///RAB30,"RRN3 RNA polymerase I transcription factor homolog (S. cerevisiae) pseudogene///RAB30, member RAS oncogene family",730092///27314
749,49_24_6,0.0072905,0.000438,-5.202953,0.0971,-1.7513421,PIP4K2A,"phosphatidylinositol-5-phosphate 4-kinase, type II, alpha",5305
750,24_15_1,0.0072905,0.000439,-5.202159,0.09594,-1.1015283,ACADSB,"acyl-Coenzyme A dehydrogenase, short/branched chain",36
751,55_31_6,0.0073121,0.00044,-5.199128,0.09151,-0.8269707,ZNF135,zinc finger protein 135,7694
752,21_3_6,0.0073236,0.000442,-5.196337,0.08744,-1.3763082,TNIK,TRAF2 and NCK interacting kinase,23043
753,49_11_5,0.0073236,0.000442,5.196135,0.08715,2.0567309,TREM2,triggering receptor expressed on myeloid cells 2,54209
754,26_17_7,0.0073583,0.000445,5.191862,0.0809,1.6720904,CHSY1,carbohydrate (chondroitin) synthase 1,22856
755,45_12_7,0.0073685,0.000446,-5.189589,0.07758,-2.6019033,DPP6,dipeptidyl-peptidase 6,1804
756,19_8_7,0.0073685,0.000447,5.189018,0.07675,1.9240099,MYC,v-myc myelocytomatosis viral oncogene homolog (avian),4609
757,50_12_6,0.007379,0.000448,-5.187082,0.07392,-1.4363958,CMTM4,CKLF-like MARVEL transmembrane domain containing 4,146223
758,45_12_3,0.0073849,0.000449,-5.185595,0.07175,-2.5572259,ARL4D,ADP-ribosylation factor-like 4D,379
759,59_7_3,0.0074115,0.000451,-5.181861,0.06629,-1.1369254,RP11-298P3.3,phosphonoformate immuno-associated protein 5,10443
760,29_31_7,0.0074115,0.000452,5.181172,0.06528,1.4378088,SHMT2,serine hydroxymethyltransferase 2 (mitochondrial),6472
761,57_6_8,0.0074115,0.000452,5.180271,0.06396,2.3881068,CXCL9,chemokine (C-X-C motif) ligand 9,4283
762,55_18_6,0.0074283,0.000454,5.177748,0.06027,1.3174946,DDEF1,development and differentiation enhancing factor 1,50807
763,58_21_7,0.0074584,0.000456,5.173982,0.05476,1.2632223,,,
764,7_29_7,0.0074749,0.000458,5.171502,0.05113,1.6652257,MGC29506,hypothetical protein MGC29506,51237
765,24_15_4,0.007484,0.000459,-5.169723,0.04853,-2.4642978,GHR,growth hormone receptor,2690
766,22_9_1,0.0075532,0.000464,5.162257,0.0376,1.9976977,PCK1,phosphoenolpyruvate carboxykinase 1 (soluble),5105
767,27_24_5,0.0075532,0.000465,5.161406,0.03635,1.3188302,SLC15A3,"solute carrier family 15, member 3",51296
768,2_16_5,0.0075622,0.000466,-5.15965,0.03378,-0.9066618,FBXL5,F-box and leucine-rich repeat protein 5,26234
769,33_16_5,0.0075805,0.000468,-5.157037,0.02995,-3.7244875,ARHGAP6,Rho GTPase activating protein 6,395
770,35_17_1,0.0075807,0.000468,5.1561,0.02857,1.3912208,IMPDH1,IMP (inosine monophosphate) dehydrogenase 1,3614
771,52_17_6,0.0075881,0.000469,-5.154506,0.02624,-0.9987926,NAPB,"N-ethylmaleimide-sensitive factor attachment protein, beta",63908
772,13_11_8,0.0075901,0.00047,-5.153413,0.02463,-2.4716429,CKB,"creatine kinase, brain",1152
773,19_12_3,0.0075987,0.000472,5.150907,0.02096,2.3448965,LDHA,lactate dehydrogenase A,3939
774,2_28_4,0.0075987,0.000472,-5.1508,0.0208,-2.0957096,SV2C,synaptic vesicle glycoprotein 2C,22987
