,ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title,Gene.ID
2491,239517_at,0.000286,1.3e-05,-5.233139,3.122159,-1.16801112,LOC100505984///ITGB6,uncharacterized LOC100505984///integrin subunit beta 6,100505984///3694
2492,243495_s_at,0.000287,1.31e-05,-5.2314,3.117463,-2.59978065,ZNF652,zinc finger protein 652,22834
2493,1564757_a_at,0.000288,1.31e-05,-5.230174,3.114154,-0.92212541,CCDC148,coiled-coil domain containing 148,130940
2494,204967_at,0.000288,1.32e-05,5.22956,3.112494,1.57374326,SHROOM2,shroom family member 2,357
2495,219173_at,0.000289,1.32e-05,-5.229154,3.111399,-0.92694145,MYO15B,myosin XVB,80022
2496,209291_at,0.00029,1.32e-05,-5.227871,3.107934,-3.43164575,ID4,"inhibitor of DNA binding 4, HLH protein",3400
2497,216320_x_at,0.00029,1.32e-05,-5.227734,3.107565,-1.2262155,MST1,macrophage stimulating 1,4485
2498,220589_s_at,0.00029,1.33e-05,-5.226938,3.105416,-0.6585357,LOC100507424///ITFG2,uncharacterized LOC100507424///integrin alpha FG-GAP repeat containing 2,100507424///55846
2499,208002_s_at,0.00029,1.33e-05,5.22693,3.105394,2.06660792,ACOT7,acyl-CoA thioesterase 7,11332
2500,203037_s_at,0.00029,1.33e-05,5.226318,3.103741,1.21453525,MTSS1,metastasis suppressor 1,9788
2501,239377_at,0.00029,1.33e-05,5.226098,3.103146,0.77341701,EIF1AD,eukaryotic translation initiation factor 1A domain containing,84285
2502,205667_at,0.000293,1.34e-05,5.22263,3.093782,0.86297278,WRN,Werner syndrome RecQ like helicase,7486
2503,214177_s_at,0.000293,1.34e-05,-5.222239,3.092726,-1.04190997,PBXIP1,PBX homeobox interacting protein 1,57326
2504,243225_at,0.000293,1.34e-05,-5.222225,3.09269,-1.30911778,FGF14-AS2,FGF14 antisense RNA 2,283481
2505,203671_at,0.000293,1.34e-05,-5.221798,3.091535,-1.35085634,TPMT,thiopurine S-methyltransferase,7172
2506,203412_at,0.000294,1.35e-05,5.2208,3.088842,0.69930179,LZTR1,leucine zipper like transcription regulator 1,8216
2507,223870_at,0.000294,1.35e-05,-5.220736,3.088669,-0.7364259,LOC100996906///CDRT1///FBXW10,F-box/WD repeat-containing protein 10-like///CMT1A duplicated region transcript 1///F-box and WD repeat domain containing 10,100996906///374286///10517
2508,202746_at,0.000294,1.35e-05,-5.220713,3.088605,-1.57246899,ITM2A,integral membrane protein 2A,9452
2509,223278_at,0.000294,1.35e-05,5.220472,3.087955,2.51112543,GJB2,gap junction protein beta 2,2706
2510,207037_at,0.000294,1.35e-05,5.220329,3.08757,1.100196,TNFRSF11A,TNF receptor superfamily member 11a,8792
2511,221957_at,0.000294,1.35e-05,5.219922,3.08647,1.36868245,PDK3,pyruvate dehydrogenase kinase 3,5165
2512,229900_at,0.000295,1.35e-05,5.219289,3.084761,1.66052227,CD109,CD109 molecule,135228
2513,177_at,0.000296,1.36e-05,5.217763,3.080641,0.71587975,PLD1,phospholipase D1,5337
2514,213632_at,0.000296,1.36e-05,5.217366,3.07957,0.72826813,DHODH,dihydroorotate dehydrogenase (quinone),1723
2515,222804_x_at,0.000296,1.36e-05,5.216683,3.077724,0.87013126,DCAF10,DDB1 and CUL4 associated factor 10,79269
2516,204567_s_at,0.000297,1.37e-05,5.216092,3.07613,1.0765761,ABCG1,ATP binding cassette subfamily G member 1,9619
2517,205284_at,0.000297,1.37e-05,5.216001,3.075882,0.84370885,URB2,URB2 ribosome biogenesis 2 homolog (S. cerevisiae),9816
2518,201689_s_at,0.000297,1.37e-05,-5.215778,3.07528,-2.0580319,TPD52,tumor protein D52,7163
2519,204887_s_at,0.000299,1.38e-05,5.213343,3.068707,1.36132603,PLK4,polo like kinase 4,10733
2520,223051_at,0.000299,1.38e-05,5.212857,3.067395,0.67670093,SSU72,"SSU72 homolog, RNA polymerase II CTD phosphatase",29101
2521,238428_at,0.000299,1.38e-05,-5.212542,3.066544,-2.09617611,KCNJ15,potassium voltage-gated channel subfamily J member 15,3772
2522,1553162_x_at,0.0003,1.39e-05,5.211079,3.062593,0.62127474,PROSER3,proline and serine rich 3,148137
2523,213878_at,0.0003,1.39e-05,-5.210854,3.061985,-0.9777725,PYROXD1,pyridine nucleotide-disulphide oxidoreductase domain 1,79912
2524,220097_s_at,0.000303,1.4e-05,5.207989,3.054249,0.6172219,TMEM104,transmembrane protein 104,54868
2525,1053_at,0.000303,1.4e-05,5.207586,3.05316,1.01652098,RFC2,replication factor C subunit 2,5982
2526,211813_x_at,0.000303,1.4e-05,-5.207271,3.052311,-2.20880632,DCN,decorin,1634
2527,209974_s_at,0.000304,1.41e-05,5.205406,3.047275,0.68513663,BUB3,"BUB3, mitotic checkpoint protein",9184
2528,235174_s_at,0.000304,1.41e-05,-5.205174,3.046648,-1.20174985,LINC01003,long intergenic non-protein coding RNA 1003,100128822
2529,207842_s_at,0.000304,1.41e-05,-5.205144,3.046568,-0.69657819,MIR6866///CASC3,microRNA 6866///cancer susceptibility candidate 3,102466986///22794
2530,231319_x_at,0.000305,1.41e-05,-5.204715,3.045409,-1.1340934,KIF9,kinesin family member 9,64147
2531,232197_x_at,0.000305,1.41e-05,5.204237,3.044118,1.5336703,ARSB,arylsulfatase B,411
2532,216493_s_at,0.000305,1.41e-05,5.203904,3.043218,1.35234154,IGF2BP3,insulin like growth factor 2 mRNA binding protein 3,10643
2533,203934_at,0.000305,1.41e-05,-5.203863,3.043107,-1.52996797,KDR,kinase insert domain receptor,3791
2534,226811_at,0.000305,1.41e-05,-5.203787,3.042904,-1.71490541,FAM46C,family with sequence similarity 46 member C,54855
2535,204067_at,0.000305,1.42e-05,-5.203508,3.042151,-0.75717731,SUOX,sulfite oxidase,6821
2536,228561_at,0.000306,1.42e-05,-5.202662,3.039865,-0.968915,CDC37L1,cell division cycle 37 like 1,55664
2537,229796_at,0.000306,1.42e-05,5.202546,3.039551,1.11272319,SIX4,SIX homeobox 4,51804
2538,228931_at,0.000306,1.42e-05,5.2021,3.038347,0.68950798,COQ4,coenzyme Q4,51117
2539,1555352_at,0.000306,1.42e-05,-5.202056,3.038229,-0.88887072,FOXP2,forkhead box P2,93986
2540,231041_at,0.000306,1.42e-05,5.201883,3.037763,0.60918403,POLR1E,RNA polymerase I subunit E,64425
2541,201111_at,0.000307,1.43e-05,5.200994,3.035362,0.8146698,CSE1L,chromosome segregation 1 like,1434
2542,239208_s_at,0.000307,1.43e-05,-5.200316,3.033532,-1.39342858,YBEY,ybeY metallopeptidase (putative),54059
2543,202380_s_at,0.000307,1.43e-05,-5.199898,3.032402,-1.42638362,NKTR,natural killer cell triggering receptor,4820
2544,234303_s_at,0.000307,1.43e-05,5.199508,3.031348,0.74700811,GPR85,G protein-coupled receptor 85,54329
2545,231018_at,0.000309,1.44e-05,-5.19731,3.025415,-1.75019595,PALM3,paralemmin 3,342979
2546,243201_at,0.00031,1.44e-05,-5.196806,3.024052,-0.84379519,RPL36A,ribosomal protein L36a,6173
2547,218802_at,0.00031,1.44e-05,5.196267,3.022598,1.76535401,MCUB,mitochondrial calcium uniporter dominant negative beta subunit,55013
2548,214076_at,0.00031,1.44e-05,-5.196139,3.022254,-0.65264992,GFOD2,glucose-fructose oxidoreductase domain containing 2,81577
2549,229181_s_at,0.00031,1.45e-05,5.195208,3.019738,1.06585866,HAUS2,HAUS augmin like complex subunit 2,55142
2550,205600_x_at,0.00031,1.45e-05,5.194993,3.019158,0.54564627,HOXB5,homeobox B5,3215
2551,220058_at,0.00031,1.45e-05,5.194897,3.018898,1.23688963,GID4,GID complex subunit 4 homolog,79018
2552,240120_at,0.00031,1.45e-05,-5.194838,3.018739,-2.06494698,,,
2553,222700_at,0.00031,1.45e-05,-5.194589,3.018066,-1.25013212,ATL2,atlastin GTPase 2,64225
2554,218918_at,0.00031,1.45e-05,-5.194565,3.018002,-1.88769763,MAN1C1,mannosidase alpha class 1C member 1,57134
2555,215518_at,0.00031,1.45e-05,-5.194451,3.017694,-1.11240825,STXBP5L,syntaxin binding protein 5 like,9515
2556,207625_s_at,0.000311,1.45e-05,-5.193652,3.015537,-0.5854405,CBFA2T2,CBFA2/RUNX1 translocation partner 2,9139
2557,204668_at,0.000311,1.46e-05,5.193493,3.015107,1.63162289,RNF24,ring finger protein 24,11237
2558,205714_s_at,0.000311,1.46e-05,-5.193417,3.014902,-0.54069086,ZMYND10,zinc finger MYND-type containing 10,51364
2559,221246_x_at,0.000312,1.46e-05,-5.192559,3.012585,-0.74885742,TNS1,tensin 1,7145
2560,235901_at,0.000312,1.46e-05,5.192357,3.012041,0.59534137,,,
2561,240135_x_at,0.000313,1.47e-05,-5.19108,3.008593,-2.00185809,,,
2562,219340_s_at,0.000313,1.47e-05,5.191062,3.008542,0.98538432,CLN8,"ceroid-lipofuscinosis, neuronal 8",2055
2563,223838_at,0.000315,1.48e-05,-5.188132,3.000632,-1.55201471,TSGA10,testis specific 10,80705
2564,213451_x_at,0.000315,1.48e-05,-5.187708,2.999486,-0.90961736,TNXB///TNXA,tenascin XB///tenascin XA (pseudogene),7148///7146
2565,231396_s_at,0.000315,1.48e-05,5.18728,2.998331,1.36782843,FAM126A,family with sequence similarity 126 member A,84668
2566,229278_at,0.000315,1.48e-05,-5.187252,2.998257,-0.94642078,USP51,ubiquitin specific peptidase 51,158880
2567,242874_at,0.000316,1.48e-05,-5.186357,2.99584,-1.13765134,,,
2568,221646_s_at,0.000316,1.49e-05,-5.185941,2.994717,-2.11630208,ZDHHC11B///ZDHHC11,zinc finger DHHC-type containing 11B///zinc finger DHHC-type containing 11,653082///79844
2569,201413_at,0.000316,1.49e-05,-5.185935,2.994701,-0.9452234,HSD17B4,hydroxysteroid 17-beta dehydrogenase 4,3295
2570,226846_at,0.000316,1.49e-05,-5.185644,2.993914,-1.45733529,PHYHD1,phytanoyl-CoA dioxygenase domain containing 1,254295
2571,1561430_s_at,0.000316,1.49e-05,-5.185622,2.993855,-0.62023071,MAATS1,MYCBP associated and testis expressed 1,89876
2572,204593_s_at,0.000316,1.49e-05,5.185577,2.993735,0.7978963,MIEF1,mitochondrial elongation factor 1,54471
2573,203072_at,0.000316,1.49e-05,5.185488,2.993493,1.01779262,MYO1E,myosin IE,4643
2574,225728_at,0.000318,1.5e-05,-5.183642,2.988508,-2.17246808,SORBS2,sorbin and SH3 domain containing 2,8470
2575,228708_at,0.000318,1.5e-05,5.182986,2.986738,2.45863895,RAB27B,"RAB27B, member RAS oncogene family",5874
2576,201658_at,0.000319,1.51e-05,-5.181385,2.982415,-0.90386313,ARL1,ADP ribosylation factor like GTPase 1,400
2577,205909_at,0.000319,1.51e-05,5.181139,2.981751,1.50120197,POLE2,"DNA polymerase epsilon 2, accessory subunit",5427
2578,221564_at,0.00032,1.51e-05,-5.180948,2.981234,-0.91880009,PRMT2,protein arginine methyltransferase 2,3275
2579,208791_at,0.00032,1.51e-05,-5.180703,2.980573,-2.76229115,CLU,clusterin,1191
2580,228054_at,0.000321,1.51e-05,5.179358,2.976943,0.97724419,TMEM44,transmembrane protein 44,93109
2581,209869_at,0.000322,1.52e-05,-5.177531,2.97201,-1.77822482,ADRA2A,adrenoceptor alpha 2A,150
2582,221058_s_at,0.000323,1.53e-05,5.176376,2.96889,1.05940372,CKLF,chemokine like factor,51192
2583,211702_s_at,0.000323,1.53e-05,5.176336,2.968783,0.92302509,USP32,ubiquitin specific peptidase 32,84669
2584,213792_s_at,0.000324,1.53e-05,5.175052,2.965316,1.08576359,INSR,insulin receptor,3643
2585,208165_s_at,0.000324,1.53e-05,-5.174475,2.963757,-2.21085623,PRSS16,"protease, serine 16",10279
2586,227554_at,0.000324,1.53e-05,-5.174443,2.963672,-1.3325986,MAGI2-AS3,MAGI2 antisense RNA 3,100505881
2587,204531_s_at,0.000325,1.54e-05,5.173968,2.962388,0.99578213,BRCA1,"BRCA1, DNA repair associated",672
2588,227446_s_at,0.000325,1.54e-05,-5.173436,2.960954,-1.17955427,DHRS4-AS1,DHRS4 antisense RNA 1,55449
2589,224650_at,0.000326,1.55e-05,-5.171872,2.956729,-3.36032362,MAL2,"mal, T-cell differentiation protein 2 (gene/pseudogene)",114569
2590,225299_at,0.000327,1.55e-05,-5.171308,2.955206,-2.37654142,MYO5B,myosin VB,4645
2591,223235_s_at,0.000327,1.55e-05,-5.171226,2.954985,-2.89200064,SMOC2,SPARC related modular calcium binding 2,64094
2592,205158_at,0.000328,1.56e-05,-5.169376,2.949989,-1.59348297,RNASE4,ribonuclease A family member 4,6038
2593,226587_at,0.000329,1.56e-05,-5.16877,2.948354,-2.00261854,PWAR6,Prader Willi/Angelman region RNA 6,100506965
2594,218208_at,0.000329,1.56e-05,-5.16871,2.948192,-0.76047852,PQLC1,PQ loop repeat containing 1,80148
2595,224622_at,0.00033,1.57e-05,-5.167195,2.944103,-0.56199874,TBC1D14,TBC1 domain family member 14,57533
2596,202457_s_at,0.00033,1.57e-05,5.166868,2.943218,0.73595737,PPP3CA,protein phosphatase 3 catalytic subunit alpha,5530
2597,201612_at,0.00033,1.57e-05,-5.16665,2.94263,-0.87932794,ALDH9A1,aldehyde dehydrogenase 9 family member A1,223
2598,201757_at,0.00033,1.57e-05,5.166084,2.941102,0.57077059,RPL10///NDUFS5,ribosomal protein L10///NADH:ubiquinone oxidoreductase subunit S5,6134///4725
2599,239451_at,0.000331,1.57e-05,-5.165592,2.939772,-1.63355713,,,
2600,203578_s_at,0.000331,1.57e-05,5.16534,2.939092,0.85193303,SLC7A6,solute carrier family 7 member 6,9057
2601,202595_s_at,0.000331,1.58e-05,5.164736,2.937463,1.17365548,LEPROTL1,leptin receptor overlapping transcript-like 1,23484
2602,232997_at,0.000331,1.58e-05,-5.164654,2.93724,-1.68367132,,,
2604,244317_at,0.000332,1.58e-05,-5.164019,2.935527,-1.01605578,KIAA1324L,KIAA1324 like,222223
2605,1554020_at,0.000332,1.58e-05,5.163548,2.934256,1.16435833,BICD1,BICD cargo adaptor 1,636
2606,201663_s_at,0.000332,1.58e-05,5.163494,2.934108,1.29938294,SMC4,structural maintenance of chromosomes 4,10051
2607,242751_at,0.000332,1.58e-05,-5.163163,2.933215,-0.96401133,,,
2608,204240_s_at,0.000332,1.58e-05,5.163119,2.933096,1.34953762,SMC2,structural maintenance of chromosomes 2,10592
2609,211887_x_at,0.000333,1.59e-05,5.161449,2.928587,0.85082958,MSR1,macrophage scavenger receptor 1,4481
2610,201177_s_at,0.000334,1.59e-05,5.161058,2.927532,0.58598599,UBA2,ubiquitin like modifier activating enzyme 2,10054
2611,237108_x_at,0.000334,1.59e-05,-5.16094,2.927215,-0.61362365,LINC00982,long intergenic non-protein coding RNA 982,440556
2612,227696_at,0.000334,1.6e-05,5.160612,2.926326,0.68512969,EXOSC6,exosome component 6,118460
2613,229201_at,0.000334,1.6e-05,-5.160097,2.924938,-2.04782438,PAK3,p21 (RAC1) activated kinase 3,5063
2614,238146_at,0.000335,1.6e-05,-5.159142,2.92236,-1.12406693,,,
2615,1556316_s_at,0.000335,1.6e-05,5.159078,2.922186,1.13884507,MIF-AS1,MIF antisense RNA 1,284889
2616,203602_s_at,0.000335,1.6e-05,5.15854,2.920735,0.63370389,ZBTB17,zinc finger and BTB domain containing 17,7709
2617,233547_x_at,0.000336,1.61e-05,-5.157416,2.917697,-1.70222137,PDE1A,phosphodiesterase 1A,5136
2618,225210_s_at,0.000336,1.61e-05,5.157044,2.916693,0.54504315,FAM103A1,family with sequence similarity 103 member A1,83640
2619,233608_at,0.000337,1.61e-05,-5.156628,2.915572,-0.86396168,,,
2620,207224_s_at,0.000337,1.62e-05,5.155595,2.912782,1.06034741,SIGLEC7,sialic acid binding Ig like lectin 7,27036
2621,210269_s_at,0.000338,1.62e-05,-5.154997,2.911168,-0.91855682,AKAP17A,A-kinase anchoring protein 17A,8227
2622,217939_s_at,0.000338,1.62e-05,-5.15487,2.910825,-0.89799804,AFTPH,aftiphilin,54812
2623,203249_at,0.000338,1.62e-05,-5.154117,2.908792,-1.07535711,EZH1,enhancer of zeste 1 polycomb repressive complex 2 subunit,2145
2624,214849_at,0.000338,1.62e-05,5.154036,2.908572,0.62395335,KCTD20,potassium channel tetramerization domain containing 20,222658
2625,234976_x_at,0.000338,1.63e-05,5.153797,2.907927,0.7396905,MTHFD2,"methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase",10797
2626,230865_at,0.000338,1.63e-05,-5.153676,2.907601,-2.5518733,LIX1,limb and CNS expressed 1,167410
2627,221730_at,0.000339,1.63e-05,5.152588,2.904663,2.42819539,COL5A2,collagen type V alpha 2 chain,1290
2628,201336_at,0.00034,1.64e-05,-5.151414,2.901493,-0.63781094,VAMP3,vesicle associated membrane protein 3,9341
2629,212632_at,0.000341,1.64e-05,-5.150387,2.898721,-0.92307934,STX7,syntaxin 7,8417
2630,205382_s_at,0.000342,1.65e-05,-5.149407,2.896075,-2.05104771,CFD,complement factor D,1675
2631,211475_s_at,0.000342,1.65e-05,-5.148927,2.89478,-0.84241747,BAG1,BCL2 associated athanogene 1,573
2632,223309_x_at,0.000342,1.65e-05,-5.148657,2.89405,-1.01844524,PNPLA8,patatin like phospholipase domain containing 8,50640
2633,228429_x_at,0.000343,1.65e-05,-5.147772,2.891662,-0.84971032,KIF9,kinesin family member 9,64147
2634,220682_s_at,0.000343,1.65e-05,5.147535,2.891021,1.20151938,KLHL5,kelch like family member 5,51088
2635,204507_s_at,0.000343,1.66e-05,5.147331,2.890469,1.59540872,PPP3R1,"protein phosphatase 3 regulatory subunit B, alpha",5534
2636,225564_at,0.000343,1.66e-05,-5.147271,2.89031,-1.37869189,SPATA13,spermatogenesis associated 13,221178
2637,201065_s_at,0.000343,1.66e-05,-5.147141,2.889957,-0.64927936,GTF2IP4///GTF2IP1///GTF2I,general transcription factor IIi pseudogene 4///general transcription factor IIi pseudogene 1///general transcription factor IIi,100093631///2970///2969
2638,205975_s_at,0.000343,1.66e-05,5.147023,2.889638,1.03023512,HOXD1,homeobox D1,3231
2639,206912_at,0.000343,1.66e-05,-5.146903,2.889316,-3.40504633,FOXE1,forkhead box E1,2304
2640,1557029_at,0.000343,1.66e-05,5.146653,2.888639,0.65139523,HMMR-AS1,HMMR antisense RNA 1,101927813
2641,214337_at,0.000343,1.66e-05,5.146464,2.888129,0.91900367,COPA,coatomer protein complex subunit alpha,1314
2642,206600_s_at,0.000344,1.66e-05,-5.145479,2.88547,-1.12829402,SLC16A5,solute carrier family 16 member 5,9121
2643,210219_at,0.000345,1.67e-05,5.144447,2.882684,0.92774681,SP100,SP100 nuclear antigen,6672
2644,242890_at,0.000345,1.67e-05,5.144327,2.88236,1.76410639,,,
2645,244561_at,0.000345,1.67e-05,5.144003,2.881486,0.73286775,SLC9A1,solute carrier family 9 member A1,6548
2646,202340_x_at,0.000345,1.67e-05,-5.143948,2.881336,-1.94349968,NR4A1,nuclear receptor subfamily 4 group A member 1,3164
2647,231823_s_at,0.000346,1.68e-05,5.142801,2.87824,1.43670836,SH3PXD2B,SH3 and PX domains 2B,285590
2648,222411_s_at,0.000346,1.68e-05,5.142171,2.87654,0.82124217,SSR3,signal sequence receptor subunit 3,6747
2649,209220_at,0.000346,1.68e-05,-5.141995,2.876064,-1.90240038,GPC3,glypican 3,2719
2650,222325_at,0.000346,1.68e-05,-5.14199,2.876052,-3.25107506,,,
2651,213001_at,0.000346,1.68e-05,5.141855,2.875687,1.4519267,ANGPTL2,angiopoietin like 2,23452
2652,225317_at,0.000347,1.68e-05,5.141592,2.874976,0.60581335,ACBD6,acyl-CoA binding domain containing 6,84320
2653,205680_at,0.000347,1.68e-05,5.141318,2.874237,0.70286775,MMP10,matrix metallopeptidase 10,4319
2654,222257_s_at,0.000347,1.68e-05,-5.140943,2.873225,-1.11759741,ACE2,angiotensin I converting enzyme 2,59272
2655,202897_at,0.000347,1.69e-05,5.140672,2.872493,1.44202292,SIRPA,signal regulatory protein alpha,140885
2656,204165_at,0.000347,1.69e-05,5.140444,2.871878,1.43669116,WASF1,WAS protein family member 1,8936
2657,224799_at,0.000347,1.69e-05,5.140126,2.871018,1.19680422,NDFIP2,Nedd4 family interacting protein 2,54602
2658,240242_at,0.000347,1.69e-05,-5.140043,2.870795,-2.69635664,,,
2659,212179_at,0.000347,1.69e-05,-5.139814,2.870175,-2.06397994,PNISR,PNN interacting serine and arginine rich protein,25957
2660,201535_at,0.000348,1.69e-05,-5.139487,2.869293,-1.39553001,UBL3,ubiquitin like 3,5412
2661,226685_at,0.000348,1.69e-05,-5.139377,2.868997,-0.84218818,SNTB2,syntrophin beta 2,6645
2662,210114_at,0.000348,1.7e-05,5.138803,2.867448,0.79780349,INVS,inversin,27130
2663,209227_at,0.000348,1.7e-05,5.138606,2.866915,1.53218497,TUSC3,tumor suppressor candidate 3,7991
2664,1554335_at,0.000348,1.7e-05,5.138562,2.866796,0.89358299,CYTH4,cytohesin 4,27128
2665,201309_x_at,0.000348,1.7e-05,5.13838,2.866306,1.00268382,NREP,neuronal regeneration related protein,9315
2666,222692_s_at,0.000348,1.7e-05,5.138078,2.865488,1.04729041,LOC101928615///FNDC3B,uncharacterized LOC101928615///fibronectin type III domain containing 3B,101928615///64778
2667,226970_at,0.000349,1.7e-05,-5.136894,2.862292,-0.66014745,FBXO33,F-box protein 33,254170
2668,214097_at,0.000349,1.7e-05,5.136762,2.861938,1.0257105,RPS21,ribosomal protein S21,6227
2670,226734_at,0.000349,1.71e-05,-5.136193,2.860399,-0.6907721,EIF4E2,eukaryotic translation initiation factor 4E family member 2,9470
2671,214838_at,0.000349,1.71e-05,5.136109,2.860174,0.94742334,SFT2D2,SFT2 domain containing 2,375035
2672,230031_at,0.00035,1.71e-05,-5.135875,2.859542,-1.3072886,HSPA5,heat shock protein family A (Hsp70) member 5,3309
2673,1554063_at,0.00035,1.71e-05,5.135519,2.858582,0.87688587,ZHX1-C8orf76,ZHX1-C8orf76 readthrough,100533106
2674,238133_at,0.00035,1.71e-05,5.134834,2.856731,2.34364663,,,
2676,212424_at,0.000351,1.72e-05,5.133843,2.854056,0.83474797,PDCD11,programmed cell death 11,22984
2677,215223_s_at,0.000351,1.72e-05,5.133381,2.85281,1.88310784,LOC100129518///SOD2,"uncharacterized LOC100129518///superoxide dismutase 2, mitochondrial",100129518///6648
2678,219741_x_at,0.000352,1.72e-05,5.132747,2.851098,0.75180106,ZNF552,zinc finger protein 552,79818
2679,233111_at,0.000353,1.73e-05,-5.131157,2.846804,-3.6784533,PTCSC1,papillary thyroid carcinoma susceptibility candidate 1 (non-protein coding),100302522
2680,226092_at,0.000353,1.73e-05,-5.131147,2.846777,-1.18455546,MPP5,membrane palmitoylated protein 5,64398
2681,212465_at,0.000354,1.74e-05,-5.130427,2.844834,-0.53612281,SETD3,SET domain containing 3,84193
2683,201614_s_at,0.000354,1.74e-05,5.13002,2.843735,0.99553129,RUVBL1,RuvB like AAA ATPase 1,8607
2684,218695_at,0.000354,1.74e-05,5.130018,2.843731,1.11552157,EXOSC4,exosome component 4,54512
2685,213189_at,0.000354,1.74e-05,-5.129888,2.843378,-1.19150165,MINA,MYC induced nuclear antigen,84864
2686,221486_at,0.000354,1.74e-05,-5.129857,2.843296,-0.75924606,ENSA,endosulfine alpha,2029
2687,219700_at,0.000355,1.74e-05,5.128802,2.840447,1.42773594,PLXDC1,plexin domain containing 1,57125
2688,242349_at,0.000355,1.74e-05,-5.128441,2.839472,-1.23458235,HECTD1,HECT domain E3 ubiquitin protein ligase 1,25831
2689,226311_at,0.000356,1.75e-05,5.127502,2.836939,2.22892615,ADAMTS2,ADAM metallopeptidase with thrombospondin type 1 motif 2,9509
2690,208248_x_at,0.000358,1.76e-05,-5.125228,2.830798,-1.12855529,APLP2,amyloid beta precursor like protein 2,334
2692,207500_at,0.000358,1.76e-05,5.124499,2.828831,0.65068495,CASP5,caspase 5,838
2693,244650_at,0.000359,1.77e-05,5.123996,2.827474,1.19933452,FAM105A,family with sequence similarity 105 member A,54491
2694,209962_at,0.000359,1.77e-05,-5.123277,2.825532,-0.94263521,EPOR,erythropoietin receptor,2057
2695,240928_at,0.00036,1.77e-05,5.122561,2.823599,0.58014516,FCF1,FCF1 rRNA-processing protein,51077
2696,219938_s_at,0.00036,1.77e-05,5.122522,2.823493,1.12873913,PSTPIP2,proline-serine-threonine phosphatase interacting protein 2,9050
2697,226403_at,0.00036,1.78e-05,-5.122068,2.822268,-2.06894982,TMC4,transmembrane channel like 4,147798
2698,220085_at,0.00036,1.78e-05,5.121995,2.822071,1.71413104,HELLS,"helicase, lymphoid-specific",3070
2699,203418_at,0.00036,1.78e-05,5.12174,2.821383,2.16610397,CCNA2,cyclin A2,890
2700,238673_at,0.000361,1.78e-05,-5.120424,2.81783,-2.86049874,SAMD12,sterile alpha motif domain containing 12,401474
2701,1553603_s_at,0.000361,1.78e-05,-5.120288,2.817464,-0.96085242,ATL2,atlastin GTPase 2,64225
2702,215537_x_at,0.000362,1.79e-05,-5.119542,2.815448,-1.01582795,DDAH2,dimethylarginine dimethylaminohydrolase 2,23564
2703,214930_at,0.000362,1.79e-05,-5.119518,2.815383,-2.12271147,SLITRK5,SLIT and NTRK like family member 5,26050
2704,215471_s_at,0.000362,1.79e-05,-5.119435,2.815161,-0.95920663,MAP7,microtubule associated protein 7,9053
2705,225274_at,0.000362,1.79e-05,-5.119302,2.814801,-1.25373625,PCYOX1,prenylcysteine oxidase 1,51449
2707,228180_at,0.000362,1.79e-05,-5.118567,2.812818,-1.11402041,,,
2708,229319_at,0.000362,1.8e-05,-5.118084,2.811512,-1.25922788,,,
2709,244581_at,0.000364,1.8e-05,-5.11675,2.807912,-0.65768484,ZBTB20,zinc finger and BTB domain containing 20,26137
2710,206985_at,0.000364,1.8e-05,-5.116521,2.807293,-0.7392658,HSD17B3,hydroxysteroid 17-beta dehydrogenase 3,3293
2711,212728_at,0.000365,1.81e-05,-5.114653,2.802252,-0.87088998,DLG3,discs large MAGUK scaffold protein 3,1741
2712,200800_s_at,0.000365,1.81e-05,-5.114619,2.802159,-1.12070567,HSPA1L///HSPA1B///HSPA1A,heat shock protein family A (Hsp70) member 1 like///heat shock protein family A (Hsp70) member 1B///heat shock protein family A (Hsp70) member 1A,3305///3304///3303
2713,211259_s_at,0.000365,1.81e-05,-5.114504,2.801848,-0.86676529,BMP7,bone morphogenetic protein 7,655
2714,37966_at,0.000367,1.82e-05,5.11281,2.797276,1.7136171,PARVB,parvin beta,29780
2715,201364_s_at,0.000368,1.83e-05,5.111698,2.794274,0.66408937,OAZ2,ornithine decarboxylase antizyme 2,4947
2716,223248_at,0.000368,1.83e-05,-5.11158,2.793955,-0.95653587,HSDL1,hydroxysteroid dehydrogenase like 1,83693
2718,227121_at,0.000373,1.85e-05,-5.106559,2.780403,-1.41700105,ZBTB20,zinc finger and BTB domain containing 20,26137
2719,216347_s_at,0.000373,1.86e-05,-5.106287,2.779669,-1.27337378,PPP1R13B,protein phosphatase 1 regulatory subunit 13B,23368
2720,222487_s_at,0.000373,1.86e-05,5.105978,2.778834,1.65622223,RPS27L,ribosomal protein S27 like,51065
2721,204461_x_at,0.000373,1.86e-05,5.105649,2.777946,0.84899336,RAD1,RAD1 checkpoint DNA exonuclease,5810
2722,205099_s_at,0.000373,1.86e-05,5.105489,2.777514,2.23883133,CCR1,C-C motif chemokine receptor 1,1230
2723,220108_at,0.000373,1.86e-05,-5.105463,2.777443,-1.92483612,GNA14,G protein subunit alpha 14,9630
2724,227639_at,0.000374,1.86e-05,-5.105051,2.776331,-1.04703423,PIGK,phosphatidylinositol glycan anchor biosynthesis class K,10026
2725,235386_at,0.000374,1.87e-05,-5.104329,2.774384,-0.82108392,,,
