,ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
962,8103932,0.000437,1.26e-05,8.2763531,3.40368,2.5396761,CENPU,centromere protein U
963,8163086,0.000437,1.27e-05,-8.2742965,3.40145,-1.5803129,TMEM245,transmembrane protein 245
964,7944603,0.000438,1.27e-05,-8.2707402,3.39761,-2.244902,GRIK4,glutamate ionotropic receptor kainate type subunit 4
965,8128123,0.000439,1.27e-05,-8.2686783,3.39538,-2.1168,RRAGD,Ras related GTP binding D
966,8118158,0.000439,1.28e-05,8.2646857,3.39106,2.7452616,AIF1,allograft inflammatory factor 1
967,8177996,0.000439,1.28e-05,8.2646857,3.39106,2.7452616,AIF1,allograft inflammatory factor 1
968,8179276,0.000439,1.28e-05,8.2646857,3.39106,2.7452616,AIF1,allograft inflammatory factor 1
969,7930454,0.000439,1.28e-05,-8.2635254,3.38981,-1.872119,PDCD4,programmed cell death 4 (neoplastic transformation inhibitor)
970,7912374,0.000442,1.29e-05,8.2561078,3.38178,1.4104961,SRM,spermidine synthase
971,7944722,0.000442,1.29e-05,8.2552662,3.38087,2.7222682,UBASH3B,ubiquitin associated and SH3 domain containing B
972,8104234,0.000443,1.3e-05,8.2521231,3.37746,3.0254,TRIP13,thyroid hormone receptor interactor 13
973,8038904,0.00045,1.32e-05,-8.2367732,3.36083,-1.5532345,ZNF577,zinc finger protein 577
974,8033190,0.000451,1.32e-05,-8.2321536,3.35582,-2.5629552,SLC25A23,solute carrier family 25 member 23
975,8088458,0.000452,1.33e-05,-8.2303689,3.35388,-2.2940623,FHIT,fragile histidine triad
976,7998784,0.000452,1.33e-05,-8.2291914,3.3526,-2.41146,ABCA3,ATP binding cassette subfamily A member 3
977,7912537,0.000453,1.33e-05,-8.2238002,3.34675,-2.2000888,DHRS3,dehydrogenase/reductase 3
978,7947282,0.000453,1.33e-05,-8.2235337,3.34646,-1.1111784,DCDC5,doublecortin domain containing 5
979,7941961,0.000454,1.34e-05,8.2215832,3.34434,1.2655508,ALDH3B1,aldehyde dehydrogenase 3 family member B1
980,7982230,0.000458,1.35e-05,-8.2117485,3.33365,-1.688604,GOLGA8M///GOLGA8K///GOLGA8T///GOLGA8J///GOLGA8IP///ULK4P1///CHRFAM7A,"golgin A8 family member M///golgin A8 family member K///golgin A8 family member T///golgin A8 family member J///golgin A8 family member I, pseudogene///ULK4 pseudogene 1///CHRNA7 (exons 5-10) and FAM7A (exons A-E) fusion"
981,8071981,0.000459,1.35e-05,-8.2086795,3.33031,-1.9035836,KIAA1671,KIAA1671
982,7914923,0.00046,1.36e-05,-8.2048136,3.32611,-1.7000899,OSCP1,organic solute carrier partner 1
983,8072847,0.000461,1.36e-05,8.2024932,3.32358,2.0610227,SH3BP1,SH3 domain binding protein 1
984,8123104,0.000461,1.36e-05,-8.201603,3.32262,-3.9455418,FNDC1,fibronectin type III domain containing 1
985,7987165,0.000462,1.37e-05,8.1977593,3.31843,1.1877958,AVEN,apoptosis and caspase activation inhibitor
986,8110253,0.000466,1.38e-05,-8.188683,3.30855,-1.1584558,ZNF346,zinc finger protein 346
987,8078319,0.000468,1.39e-05,-8.1822476,3.30153,-1.3102361,ZCWPW2,zinc finger CW-type and PWWP domain containing 2
988,7949650,0.000473,1.41e-05,-8.1713996,3.2897,-1.3422426,CTSF,cathepsin F
989,7964665,0.000478,1.42e-05,-8.1609412,3.27827,-2.2910471,DPY19L2,dpy-19 like 2
990,7982088,0.000481,1.43e-05,-8.1528186,3.2694,-2.9336596,SNORD115-41,"small nucleolar RNA, C/D box 115-41"
991,8042391,0.000482,1.44e-05,8.1495178,3.26579,2.8147198,PLEK,pleckstrin
992,8056201,0.000482,1.44e-05,8.1492859,3.26553,0.9259343,RBMS1,RNA binding motif single stranded interacting protein 1
993,8176193,0.000483,1.44e-05,-8.1461271,3.26208,-2.2762246,F8,coagulation factor VIII
994,8132917,0.000485,1.45e-05,-8.1420585,3.25762,-1.4846626,ZNF713,zinc finger protein 713
995,8099760,0.000486,1.46e-05,-8.1384283,3.25365,-2.2641054,ARAP2,"ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2"
996,7895599,0.000488,1.47e-05,-8.1311157,3.24564,-1.1971004,,
997,8081219,0.000488,1.47e-05,8.1309761,3.24549,1.508299,ST3GAL6,"ST3 beta-galactoside alpha-2,3-sialyltransferase 6"
998,8083576,0.000488,1.47e-05,-8.1308565,3.24535,-1.2774373,LEKR1,"leucine, glutamate and lysine rich 1"
999,7912481,0.000495,1.49e-05,8.1170121,3.23017,1.5817427,MAD2L2,MAD2 mitotic arrest deficient-like 2 (yeast)
1000,8115205,0.000499,1.5e-05,-8.1083618,3.22068,-1.9591953,ZNF300P1,zinc finger protein 300 pseudogene 1
1001,7962455,0.0005,1.51e-05,-8.1056608,3.21771,-1.9847131,NELL2,neural EGFL like 2
1002,8125289,0.000501,1.51e-05,-8.1027908,3.21456,-2.9070528,TNXB///TNXA,tenascin XB///tenascin XA (pseudogene)
1003,7930413,0.000501,1.51e-05,8.1007779,3.21234,1.9975344,DUSP5,dual specificity phosphatase 5
1004,8121015,0.000501,1.52e-05,-8.0994611,3.2109,-1.6184257,CFAP206,cilia and flagella associated protein 206
1005,8098041,0.000504,1.53e-05,-8.0933002,3.20412,-2.0857303,TMEM144,transmembrane protein 144
1006,8002470,0.000504,1.53e-05,-8.0930933,3.20389,-1.4926375,HYDIN2///HYDIN,"HYDIN2, axonemal central pair apparatus protein (pseudogene)///HYDIN, axonemal central pair apparatus protein"
1007,7981945,0.000507,1.54e-05,-8.0863059,3.19643,-3.5545081,PWAR6,Prader Willi/Angelman region RNA 6
1008,8030007,0.000508,1.54e-05,8.082385,3.19211,1.7297483,EMP3,epithelial membrane protein 3
1009,7905085,0.000511,1.55e-05,8.0753345,3.18434,2.2253804,HIST2H3D///HIST2H3A///HIST2H3C,"histone cluster 2, H3d///histone cluster 2, H3a///histone cluster 2, H3c"
1010,7919614,0.000511,1.55e-05,8.0753345,3.18434,2.2253804,HIST2H3D///HIST2H3A///HIST2H3C,"histone cluster 2, H3d///histone cluster 2, H3a///histone cluster 2, H3c"
1011,7894435,0.000511,1.56e-05,8.0736215,3.18246,1.7924794,,
1012,8054281,0.000511,1.56e-05,-8.0732473,3.18205,-1.7154648,LONRF2,LON peptidase N-terminal domain and ring finger 2
1013,8146533,0.000512,1.56e-05,-8.0695966,3.17802,-1.8897286,FAM110B,family with sequence similarity 110 member B
1014,8117614,0.000515,1.57e-05,8.0623998,3.17008,1.5606971,HIST1H2BO,"histone cluster 1, H2bo"
1015,7921916,0.000515,1.57e-05,-8.0622399,3.16991,-3.5042654,RGS5,regulator of G-protein signaling 5
1016,7967863,0.000515,1.57e-05,-8.0621284,3.16979,-1.1911651,ZNF605,zinc finger protein 605
1017,8133938,0.000516,1.58e-05,-8.0596575,3.16706,-2.414259,CROT,carnitine O-octanoyltransferase
1018,8028233,0.000517,1.58e-05,-8.0560291,3.16305,-1.0551883,HKR1///HKR1,"HKR1, GLI-Kruppel zinc finger family member///HKR1, GLI-Kruppel zinc finger family member"
1019,7982016,0.000518,1.59e-05,-8.0514777,3.15803,-3.5607794,SNORD115-24///SNORD115-44///SNORD115-43///SNORD115-42///SNORD115-41///SNORD115-40///SNORD115-39///SNORD115-38///SNORD115-36///SNORD115-34///SNORD115-31///SNORD115-30///SNORD115-29///SNORD115-26///SNORD115-25///SNORD115-22///SNORD115-21///SNORD115-20///SNORD115-19///SNORD115-18///SNORD115-17///SNORD115-16///SNORD115-15///SNORD115-14///SNORD115-13///SNORD115-12///SNORD115-11///SNORD115-10///SNORD115-9///SNORD115-8///SNORD115-7///SNORD115-6///SNORD115-5///SNORD115-4///SNORD115-3///SNORD115-1///SNRPN,"small nucleolar RNA, C/D box 115-24///small nucleolar RNA, C/D box 115-44///small nucleolar RNA, C/D box 115-43///small nucleolar RNA, C/D box 115-42///small nucleolar RNA, C/D box 115-41///small nucleolar RNA, C/D box 115-40///small nucleolar RNA, C/D box 115-39///small nucleolar RNA, C/D box 115-38///small nucleolar RNA, C/D box 115-36///small nucleolar RNA, C/D box 115-34///small nucleolar RNA, C/D box 115-31///small nucleolar RNA, C/D box 115-30///small nucleolar RNA, C/D box 115-29///small nucleolar RNA, C/D box 115-26///small nucleolar RNA, C/D box 115-25///small nucleolar RNA, C/D box 115-22///small nucleolar RNA, C/D box 115-21///small nucleolar RNA, C/D box 115-20///small nucleolar RNA, C/D box 115-19///small nucleolar RNA, C/D box 115-18///small nucleolar RNA, C/D box 115-17///small nucleolar RNA, C/D box 115-16///small nucleolar RNA, C/D box 115-15///small nucleolar RNA, C/D box 115-14///small nucleolar RNA, C/D box 115-13///small nucleolar RNA, C/D box 115-12///small nucleolar RNA, C/D box 115-11///small nucleolar RNA, C/D box 115-10///small nucleolar RNA, C/D box 115-9///small nucleolar RNA, C/D box 115-8///small nucleolar RNA, C/D box 115-7///small nucleolar RNA, C/D box 115-6///small nucleolar RNA, C/D box 115-5///small nucleolar RNA, C/D box 115-4///small nucleolar RNA, C/D box 115-3///small nucleolar RNA, C/D box 115-1///small nuclear ribonucleoprotein polypeptide N"
1020,7982024,0.000518,1.59e-05,-8.0514777,3.15803,-3.5607794,SNORD115-24///SNORD115-44///SNORD115-43///SNORD115-42///SNORD115-41///SNORD115-40///SNORD115-39///SNORD115-38///SNORD115-36///SNORD115-34///SNORD115-31///SNORD115-30///SNORD115-29///SNORD115-26///SNORD115-25///SNORD115-22///SNORD115-21///SNORD115-20///SNORD115-19///SNORD115-18///SNORD115-17///SNORD115-16///SNORD115-15///SNORD115-14///SNORD115-13///SNORD115-12///SNORD115-11///SNORD115-10///SNORD115-9///SNORD115-8///SNORD115-7///SNORD115-6///SNORD115-5///SNORD115-4///SNORD115-3///SNORD115-1///SNRPN,"small nucleolar RNA, C/D box 115-24///small nucleolar RNA, C/D box 115-44///small nucleolar RNA, C/D box 115-43///small nucleolar RNA, C/D box 115-42///small nucleolar RNA, C/D box 115-41///small nucleolar RNA, C/D box 115-40///small nucleolar RNA, C/D box 115-39///small nucleolar RNA, C/D box 115-38///small nucleolar RNA, C/D box 115-36///small nucleolar RNA, C/D box 115-34///small nucleolar RNA, C/D box 115-31///small nucleolar RNA, C/D box 115-30///small nucleolar RNA, C/D box 115-29///small nucleolar RNA, C/D box 115-26///small nucleolar RNA, C/D box 115-25///small nucleolar RNA, C/D box 115-22///small nucleolar RNA, C/D box 115-21///small nucleolar RNA, C/D box 115-20///small nucleolar RNA, C/D box 115-19///small nucleolar RNA, C/D box 115-18///small nucleolar RNA, C/D box 115-17///small nucleolar RNA, C/D box 115-16///small nucleolar RNA, C/D box 115-15///small nucleolar RNA, C/D box 115-14///small nucleolar RNA, C/D box 115-13///small nucleolar RNA, C/D box 115-12///small nucleolar RNA, C/D box 115-11///small nucleolar RNA, C/D box 115-10///small nucleolar RNA, C/D box 115-9///small nucleolar RNA, C/D box 115-8///small nucleolar RNA, C/D box 115-7///small nucleolar RNA, C/D box 115-6///small nucleolar RNA, C/D box 115-5///small nucleolar RNA, C/D box 115-4///small nucleolar RNA, C/D box 115-3///small nucleolar RNA, C/D box 115-1///small nuclear ribonucleoprotein polypeptide N"
1021,7982030,0.000518,1.59e-05,-8.0514777,3.15803,-3.5607794,SNORD115-24///SNORD115-44///SNORD115-43///SNORD115-42///SNORD115-41///SNORD115-40///SNORD115-39///SNORD115-38///SNORD115-36///SNORD115-34///SNORD115-31///SNORD115-30///SNORD115-29///SNORD115-26///SNORD115-25///SNORD115-22///SNORD115-21///SNORD115-20///SNORD115-19///SNORD115-18///SNORD115-17///SNORD115-16///SNORD115-15///SNORD115-14///SNORD115-13///SNORD115-12///SNORD115-11///SNORD115-10///SNORD115-9///SNORD115-8///SNORD115-7///SNORD115-6///SNORD115-5///SNORD115-4///SNORD115-3///SNORD115-1///SNRPN,"small nucleolar RNA, C/D box 115-24///small nucleolar RNA, C/D box 115-44///small nucleolar RNA, C/D box 115-43///small nucleolar RNA, C/D box 115-42///small nucleolar RNA, C/D box 115-41///small nucleolar RNA, C/D box 115-40///small nucleolar RNA, C/D box 115-39///small nucleolar RNA, C/D box 115-38///small nucleolar RNA, C/D box 115-36///small nucleolar RNA, C/D box 115-34///small nucleolar RNA, C/D box 115-31///small nucleolar RNA, C/D box 115-30///small nucleolar RNA, C/D box 115-29///small nucleolar RNA, C/D box 115-26///small nucleolar RNA, C/D box 115-25///small nucleolar RNA, C/D box 115-22///small nucleolar RNA, C/D box 115-21///small nucleolar RNA, C/D box 115-20///small nucleolar RNA, C/D box 115-19///small nucleolar RNA, C/D box 115-18///small nucleolar RNA, C/D box 115-17///small nucleolar RNA, C/D box 115-16///small nucleolar RNA, C/D box 115-15///small nucleolar RNA, C/D box 115-14///small nucleolar RNA, C/D box 115-13///small nucleolar RNA, C/D box 115-12///small nucleolar RNA, C/D box 115-11///small nucleolar RNA, C/D box 115-10///small nucleolar RNA, C/D box 115-9///small nucleolar RNA, C/D box 115-8///small nucleolar RNA, C/D box 115-7///small nucleolar RNA, C/D box 115-6///small nucleolar RNA, C/D box 115-5///small nucleolar RNA, C/D box 115-4///small nucleolar RNA, C/D box 115-3///small nucleolar RNA, C/D box 115-1///small nuclear ribonucleoprotein polypeptide N"
1022,8014871,0.000518,1.59e-05,-8.0505537,3.15701,-1.5688901,PGAP3,post-GPI attachment to proteins 3
1023,8065330,0.000518,1.59e-05,-8.0499826,3.15638,-0.9282403,,
1024,8043504,0.000521,1.61e-05,-8.0422486,3.14783,-2.9217205,MAL,"mal, T-cell differentiation protein"
1025,8117207,0.000521,1.61e-05,-8.0416868,3.14721,-2.3266025,ALDH5A1,aldehyde dehydrogenase 5 family member A1
1026,7901804,0.000526,1.63e-05,-8.0315565,3.13601,-2.9476435,PATJ,"PATJ, crumbs cell polarity complex component"
1027,7930861,0.000527,1.63e-05,-8.0295485,3.13378,-2.3983973,CASC2,cancer susceptibility candidate 2 (non-protein coding)
1028,7982050,0.000531,1.64e-05,-8.0214125,3.12478,-3.520747,SNORD115-24///SNORD115-44///SNORD115-43///SNORD115-42///SNORD115-41///SNORD115-40///SNORD115-39///SNORD115-38///SNORD115-36///SNORD115-34///SNORD115-31///SNORD115-29///SNORD115-26///SNORD115-25///SNORD115-22///SNORD115-21///SNORD115-20///SNORD115-19///SNORD115-18///SNORD115-17///SNORD115-16///SNORD115-15///SNORD115-14///SNORD115-13///SNORD115-12///SNORD115-11///SNORD115-10///SNORD115-9///SNORD115-8///SNORD115-7///SNORD115-6///SNORD115-5///SNORD115-4///SNORD115-3///SNORD115-1///SNRPN,"small nucleolar RNA, C/D box 115-24///small nucleolar RNA, C/D box 115-44///small nucleolar RNA, C/D box 115-43///small nucleolar RNA, C/D box 115-42///small nucleolar RNA, C/D box 115-41///small nucleolar RNA, C/D box 115-40///small nucleolar RNA, C/D box 115-39///small nucleolar RNA, C/D box 115-38///small nucleolar RNA, C/D box 115-36///small nucleolar RNA, C/D box 115-34///small nucleolar RNA, C/D box 115-31///small nucleolar RNA, C/D box 115-29///small nucleolar RNA, C/D box 115-26///small nucleolar RNA, C/D box 115-25///small nucleolar RNA, C/D box 115-22///small nucleolar RNA, C/D box 115-21///small nucleolar RNA, C/D box 115-20///small nucleolar RNA, C/D box 115-19///small nucleolar RNA, C/D box 115-18///small nucleolar RNA, C/D box 115-17///small nucleolar RNA, C/D box 115-16///small nucleolar RNA, C/D box 115-15///small nucleolar RNA, C/D box 115-14///small nucleolar RNA, C/D box 115-13///small nucleolar RNA, C/D box 115-12///small nucleolar RNA, C/D box 115-11///small nucleolar RNA, C/D box 115-10///small nucleolar RNA, C/D box 115-9///small nucleolar RNA, C/D box 115-8///small nucleolar RNA, C/D box 115-7///small nucleolar RNA, C/D box 115-6///small nucleolar RNA, C/D box 115-5///small nucleolar RNA, C/D box 115-4///small nucleolar RNA, C/D box 115-3///small nucleolar RNA, C/D box 115-1///small nuclear ribonucleoprotein polypeptide N"
1029,8006459,0.000534,1.65e-05,8.0156463,3.11839,3.1696772,CCL13,C-C motif chemokine ligand 13
1030,8029693,0.000538,1.67e-05,-8.0057487,3.10741,-3.6856974,FOSB,"FosB proto-oncogene, AP-1 transcription factor subunit"
1031,8007420,0.000538,1.67e-05,-8.0055164,3.10716,-1.4340923,AOC3,"amine oxidase, copper containing 3"
1032,7940451,0.000539,1.67e-05,-8.0029011,3.10425,-0.8560226,TKFC,triokinase and FMN cyclase
1033,8133300,0.000542,1.68e-05,-7.9970344,3.09774,-1.0700696,PMS2P9///PMS2P7///PMS2P6///DTX2P1-UPK3BP1-PMS2P11///LOC441259///PMS2///PMS2P3///PMS2P5///PMS2P2///PMS2P1///PMS2P6///PMS2P3///PMS2P2///PMS2P1,"PMS1 homolog 2, mismatch repair system component pseudogene 9///PMS1 homolog 2, mismatch repair system component pseudogene 7///PMS1 homolog 2, mismatch repair system component pseudogene 6///DTX2P1-UPK3BP1-PMS2P11 readthrough, transcribed pseudogene///PMS1 homolog 2, mismatch repair system component pseudogene///PMS1 homolog 2, mismatch repair system component///PMS1 homolog 2, mismatch repair system component pseudogene 3///PMS1 homolog 2, mismatch repair system component pseudogene 5///PMS1 homolog 2, mismatch repair system component pseudogene 2///PMS1 homolog 2, mismatch repair system component pseudogene 1///PMS1 homolog 2, mismatch repair system component pseudogene 6///PMS1 homolog 2, mismatch repair system component pseudogene 3///PMS1 homolog 2, mismatch repair system component pseudogene 2///PMS1 homolog 2, mismatch repair system component pseudogene 1"
1034,7987163,0.000542,1.69e-05,7.9952368,3.09575,1.5516209,FMN1,formin 1
1035,8022531,0.000544,1.69e-05,7.9916055,3.09171,1.4958468,NPC1,NPC intracellular cholesterol transporter 1
1036,7919612,0.000545,1.7e-05,7.9885957,3.08837,2.0974597,HIST2H3D///HIST2H3A///HIST2H3C,"histone cluster 2, H3d///histone cluster 2, H3a///histone cluster 2, H3c"
1037,7958019,0.000545,1.7e-05,7.9880159,3.08773,1.7321531,DRAM1,DNA damage regulated autophagy modulator 1
1038,8013157,0.000545,1.7e-05,-7.9860655,3.08556,-1.6691815,TOM1L2,target of myb1 like 2 membrane trafficking protein
1039,8133670,0.000546,1.71e-05,-7.9833716,3.08256,-1.4358096,POR,cytochrome p450 oxidoreductase
1040,8156770,0.000547,1.71e-05,-7.9816129,3.08061,-2.1636276,GALNT12,polypeptide N-acetylgalactosaminyltransferase 12
1041,8105084,0.000549,1.72e-05,-7.9777061,3.07626,-4.654322,C7,complement component 7
1042,7959070,0.00055,1.72e-05,-7.9748454,3.07308,-2.2596948,PEBP1,phosphatidylethanolamine binding protein 1
1043,7986068,0.00055,1.73e-05,7.9731786,3.07123,2.0613748,BLM,Bloom syndrome RecQ like helicase
1044,7981427,0.000551,1.73e-05,-7.970928,3.06872,-2.8676865,CKB,creatine kinase B
1045,7991695,0.000552,1.74e-05,-7.9687707,3.06632,-1.1457966,GOLGA8R///GOLGA8DP///GOLGA8F///GOLGA8CP///GOLGA8O///GOLGA8M///GOLGA8K///GOLGA8J///GOLGA8S///GOLGA8N///GOLGA8B///GOLGA8EP///GOLGA8G///GOLGA8A,"golgin A8 family member R///golgin A8 family member D, pseudogene///golgin A8 family member F///golgin A8 family member C, pseudogene///golgin A8 family member O///golgin A8 family member M///golgin A8 family member K///golgin A8 family member J///golgin A8 family member S///golgin A8 family member N///golgin A8 family member B///golgin A8 family member E, pseudogene///golgin A8 family member G///golgin A8 family member A"
1046,8103922,0.000552,1.74e-05,7.967063,3.06442,1.2894244,CASP3,caspase 3
1047,8113512,0.000553,1.74e-05,-7.9653775,3.06254,-3.1463297,EPB41L4A,erythrocyte membrane protein band 4.1 like 4A
1048,8125091,0.000555,1.75e-05,7.9580496,3.05438,1.231684,VARS,valyl-tRNA synthetase
1049,8178609,0.000555,1.75e-05,7.9580496,3.05438,1.231684,VARS,valyl-tRNA synthetase
1050,7969179,0.000555,1.76e-05,-7.9577512,3.05404,-1.006836,RNASEH2B,ribonuclease H2 subunit B
1051,8058627,0.000557,1.76e-05,-7.9539207,3.04977,-2.9347997,ERBB4,erb-b2 receptor tyrosine kinase 4
1052,8174474,0.00056,1.77e-05,7.9484216,3.04364,1.4328967,ACSL4,acyl-CoA synthetase long-chain family member 4
1053,8098060,0.000563,1.78e-05,-7.942188,3.03668,-2.1689292,RXFP1,relaxin/insulin like family peptide receptor 1
1054,7986642,0.000563,1.79e-05,-7.9413871,3.03579,-1.1659668,GOLGA8R///GOLGA8DP///GOLGA8F///GOLGA8CP///GOLGA8O///GOLGA8M///GOLGA8K///GOLGA8J///GOLGA8S///GOLGA8N///GOLGA8B///GOLGA8EP///GOLGA8G///GOLGA8A,"golgin A8 family member R///golgin A8 family member D, pseudogene///golgin A8 family member F///golgin A8 family member C, pseudogene///golgin A8 family member O///golgin A8 family member M///golgin A8 family member K///golgin A8 family member J///golgin A8 family member S///golgin A8 family member N///golgin A8 family member B///golgin A8 family member E, pseudogene///golgin A8 family member G///golgin A8 family member A"
1055,8032718,0.000565,1.79e-05,7.9372601,3.03118,0.9334918,DAPK3,death associated protein kinase 3
1056,8073612,0.000565,1.79e-05,7.9364612,3.03029,1.3796467,TSPO,translocator protein
1057,8061305,0.000565,1.8e-05,-7.9346021,3.02821,-1.306371,KIZ,kizuna centrosomal protein
1058,7949948,0.000574,1.83e-05,7.9196779,3.01153,1.4407057,C11orf24,chromosome 11 open reading frame 24
1059,8031650,0.000576,1.84e-05,-7.9144746,3.00571,-2.1969662,ZNF471,zinc finger protein 471
1060,7970082,0.000576,1.84e-05,-7.9132097,3.00429,-2.8266437,,
1061,7903565,0.000577,1.84e-05,7.9117199,3.00262,2.7727314,GPSM2,G-protein signaling modulator 2
1062,8147777,0.00058,1.85e-05,7.9051693,2.99529,3.1491697,CTHRC1,collagen triple helix repeat containing 1
1063,7956271,0.000582,1.86e-05,-7.9019225,2.99165,-4.3005506,HSD17B6,hydroxysteroid 17-beta dehydrogenase 6
1064,8090872,0.000582,1.86e-05,-7.9011425,2.99077,-2.0016471,KY,kyphoscoliosis peptidase
1065,8034744,0.000582,1.86e-05,-7.9002596,2.98978,-1.2012061,PALM3,paralemmin 3
1066,8088180,0.000587,1.88e-05,7.8907107,2.97908,1.4327428,WNT5A,Wnt family member 5A
1067,8023843,0.00059,1.9e-05,-7.884337,2.97192,-0.9309758,FBXO15,F-box protein 15
1068,8078110,0.00059,1.9e-05,-7.8843088,2.97189,-1.0807767,CAPN7,calpain 7
1069,8004081,0.00059,1.9e-05,-7.8831117,2.97055,-2.3239173,ZFP3,ZFP3 zinc finger protein
1070,7955211,0.000593,1.91e-05,-7.8770512,2.96374,-1.4879825,DNAJC22,DnaJ heat shock protein family (Hsp40) member C22
1071,8168146,0.000595,1.92e-05,7.8732352,2.95945,2.8565031,KIF4A,kinesin family member 4A
1072,8047248,0.000598,1.93e-05,-7.866704,2.95211,-1.6923682,PLCL1,phospholipase C like 1
1073,8134036,0.000602,1.95e-05,-7.8598619,2.94441,-1.8658796,STEAP2,STEAP2 metalloreductase
1074,8002778,0.000604,1.95e-05,7.8568226,2.94099,1.8420897,MLKL,mixed lineage kinase domain like
1075,8145669,0.000606,1.96e-05,-7.8527594,2.93642,-1.4877,RBPMS,RNA binding protein with multiple splicing
1076,7894648,0.000608,1.97e-05,-7.8475812,2.93059,-1.156516,,
1077,8135211,0.000612,1.99e-05,-7.8403999,2.92249,-1.9115755,FAM185A,family with sequence similarity 185 member A
1078,7981874,0.000612,1.99e-05,-7.8402447,2.92232,-1.0956267,GOLGA8R///GOLGA8DP///GOLGA8F///GOLGA8CP///GOLGA8O///GOLGA8M///GOLGA8K///GOLGA8J///GOLGA8S///GOLGA8N///GOLGA8EP///GOLGA8G,"golgin A8 family member R///golgin A8 family member D, pseudogene///golgin A8 family member F///golgin A8 family member C, pseudogene///golgin A8 family member O///golgin A8 family member M///golgin A8 family member K///golgin A8 family member J///golgin A8 family member S///golgin A8 family member N///golgin A8 family member E, pseudogene///golgin A8 family member G"
1079,8145570,0.000612,1.99e-05,7.8396834,2.92168,3.4492025,ESCO2,establishment of sister chromatid cohesion N-acetyltransferase 2
1080,8114300,0.000612,1.99e-05,-7.8391656,2.9211,-2.4569882,KLHL3,kelch like family member 3
1081,7911301,0.000612,1.99e-05,-7.8379956,2.91978,-1.0953802,PGBD2,piggyBac transposable element derived 2
1082,8109333,0.000615,2e-05,-7.8324014,2.91347,-2.6216772,GPX3///GPX3,glutathione peroxidase 3///glutathione peroxidase 3
1083,7939411,0.000617,2.01e-05,-7.8279863,2.90849,-1.8641861,C11orf74,chromosome 11 open reading frame 74
1084,8063382,0.000617,2.01e-05,-7.8270371,2.90742,-1.2653403,SNAI1,snail family transcriptional repressor 1
1085,7917591,0.000625,2.04e-05,-7.8142599,2.89298,-2.9465138,,
1086,8084895,0.000626,2.05e-05,-7.811163,2.88948,-1.4289317,MUC20,"mucin 20, cell surface associated"
1087,7922727,0.000628,2.06e-05,-7.8078694,2.88576,-3.2569122,RGS8,regulator of G-protein signaling 8
1088,7971015,0.000631,2.07e-05,-7.8026268,2.87982,-3.4077263,SMAD9,SMAD family member 9
1089,7931204,0.000631,2.07e-05,-7.8019721,2.87908,-1.2119026,LHPP,phospholysine phosphohistidine inorganic pyrophosphate phosphatase
1090,8032491,0.000631,2.07e-05,7.8012723,2.87829,1.6144511,LMNB2,lamin B2
1091,8135341,0.000633,2.08e-05,-7.797536,2.87406,-1.531053,CDHR3,cadherin related family member 3
1092,8036224,0.000634,2.08e-05,7.7943151,2.87041,2.195289,TYROBP,TYRO protein tyrosine kinase binding protein
1093,8157700,0.000634,2.09e-05,-7.7940732,2.87014,-1.2918452,RABGAP1,RAB GTPase activating protein 1
1094,8065633,0.000634,2.09e-05,7.7932573,2.86922,1.0781724,,
1095,7954065,0.000635,2.09e-05,-7.790001,2.86553,-3.1357158,GPRC5A,G protein-coupled receptor class C group 5 member A
1096,8113709,0.000635,2.1e-05,7.789414,2.86486,2.0138987,LOX,lysyl oxidase
1097,7937039,0.000638,2.11e-05,-7.78345,2.8581,-1.4669281,EBF3,early B-cell factor 3
1098,7982046,0.000638,2.11e-05,-7.7830701,2.85767,-3.4326051,SNORD115-44///SNORD115-43///SNORD115-41///SNORD115-40///SNORD115-39///SNORD115-36///SNORD115-29///SNORD115-26///SNORD115-25///SNORD115-22///SNORD115-20///SNORD115-19///SNORD115-18///SNORD115-17///SNORD115-16///SNORD115-13///SNORD115-12///SNORD115-11///SNORD115-9///SNORD115-7///SNORD115-5///SNORD115-3///SNORD115-2///SNORD115-1///SNRPN,"small nucleolar RNA, C/D box 115-44///small nucleolar RNA, C/D box 115-43///small nucleolar RNA, C/D box 115-41///small nucleolar RNA, C/D box 115-40///small nucleolar RNA, C/D box 115-39///small nucleolar RNA, C/D box 115-36///small nucleolar RNA, C/D box 115-29///small nucleolar RNA, C/D box 115-26///small nucleolar RNA, C/D box 115-25///small nucleolar RNA, C/D box 115-22///small nucleolar RNA, C/D box 115-20///small nucleolar RNA, C/D box 115-19///small nucleolar RNA, C/D box 115-18///small nucleolar RNA, C/D box 115-17///small nucleolar RNA, C/D box 115-16///small nucleolar RNA, C/D box 115-13///small nucleolar RNA, C/D box 115-12///small nucleolar RNA, C/D box 115-11///small nucleolar RNA, C/D box 115-9///small nucleolar RNA, C/D box 115-7///small nucleolar RNA, C/D box 115-5///small nucleolar RNA, C/D box 115-3///small nucleolar RNA, C/D box 115-2///small nucleolar RNA, C/D box 115-1///small nuclear ribonucleoprotein polypeptide N"
1099,7967933,0.000641,2.12e-05,-7.7771223,2.85092,-1.8619199,IFT88,intraflagellar transport 88
1100,8133983,0.000641,2.12e-05,-7.7768043,2.85056,-2.5319139,ADAM22,ADAM metallopeptidase domain 22
