Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KW_MOLECULAR_FUNCTION	KW-0720~Serine protease	4	5.128205128205128	0.015267361886448767	CFD, RELN, C1S, C1R	44	144	11834	7.470959595959596	0.4426902589740145	0.476741576396086	0.476741576396086
UP_SEQ_FEATURE	CARBOHYD:O-linked (Xyl...) (chondroitin sulfate) serine	3	3.8461538461538463	0.015681470670805026	CHGA, SRPX, ESM1	78	51	20558	15.503770739064858	0.9997625190480962	0.31845448131480975	0.3088043455173913
GOTERM_BP_DIRECT	GO:0010628~positive regulation of gene expression	7	8.974358974358974	0.015889770899484634	NTRK2, SFRP4, PID1, MYC, FBLN1, IGF1, KLF4	77	519	19453	3.4074268698546155	0.9999989751381967	0.542636839485554	0.5388553980954107
UP_KW_DOMAIN	KW-0677~Repeat	34	43.58974358974359	0.015900638603817623	PPP1R15A, VAC14, SRPX, CFH, C1S, C1R, COL14A1, LMOD1, LTBP4, LRP4, DPT, FBLN1, CHRDL1, FBLN2, FBLN5, ISLR, RELN, ERBB4, NRCAM, ABCC3, TLE4, PDGFRA, NTRK2, PCDH9, OMD, ABCA8, KLF4, DCN, PDGFRL, SERPING1, CDH13, PLA2R1, ZFPM2, S100A8	70	5047	14576	1.4027682640323813	0.18809288031563043	0.051677075462407275	0.04770191581145287
INTERPRO	IPR013098:Immunoglobulin I-set	4	5.128205128205128	0.01698275721190489	NTRK2, PDGFRA, ISLR, NRCAM	77	136	19113	7.300611153552331	0.9657592131240649	0.19680018651442727	0.18381337217591176
GOTERM_BP_DIRECT	GO:0050830~defense response to Gram-positive bacterium	4	5.128205128205128	0.01717575205742597	CHGA, CALCA, RARRES2, LYZ	77	139	19453	7.270111183780249	0.9999996675565321	0.542636839485554	0.5388553980954107
GOTERM_BP_DIRECT	GO:0071356~cellular response to tumor necrosis factor	4	5.128205128205128	0.017503515287774912	CALCA, PID1, CCL21, CCL19	77	140	19453	7.218181818181819	0.9999997505431341	0.542636839485554	0.5388553980954107
GOTERM_BP_DIRECT	GO:0001525~angiogenesis	5	6.41025641025641	0.01772629080829237	ESM1, NRCAM, APOD, ANGPTL4, SCG2	77	255	19453	4.953654188948306	0.9999997947893522	0.542636839485554	0.5388553980954107
GOTERM_MF_DIRECT	GO:0004714~transmembrane receptor protein tyrosine kinase activity	3	3.8461538461538463	0.017906232513671093	NTRK2, PDGFRA, ERBB4	73	54	18967	14.434550989345508	0.97255659241111	0.3507647087862453	0.34371416187596904
KEGG_PATHWAY	hsa05205:Proteoglycans in cancer	5	6.41025641025641	0.018422103841639295	ERBB4, MYC, TIMP3, IGF1, DCN	44	205	8644	4.791574279379157	0.8984343807029892	0.7553062575072111	0.7553062575072111
GOTERM_MF_DIRECT	GO:0004030~aldehyde dehydrogenase [NAD(P)+] activity	2	2.564102564102564	0.018838750509226197	ALDH1A3, ALDH3B1	73	5	18967	103.92876712328767	0.9772837240818805	0.3507647087862453	0.34371416187596904
GOTERM_BP_DIRECT	GO:0007275~multicellular organism development	4	5.128205128205128	0.018849528240949133	NTRK2, PDGFRA, ERBB4, CDH13	77	144	19453	7.017676767676768	0.9999999233757491	0.542636839485554	0.5388553980954107
GOTERM_BP_DIRECT	GO:0010951~negative regulation of endopeptidase activity	3	3.8461538461538463	0.018907206950716165	SERPINF1, TIMP3, SERPING1	77	54	19453	14.035353535353535	0.9999999271577106	0.542636839485554	0.5388553980954107
INTERPRO	IPR003598:Immunoglobulin subtype 2	5	6.41025641025641	0.020006146362624964	NTRK2, PDGFRA, ISLR, NRCAM, PDGFRL	77	260	19113	4.773476523476523	0.981336189354399	0.20971546611934713	0.1958763744464968
GOTERM_MF_DIRECT	GO:0005102~receptor binding	6	7.6923076923076925	0.020134701041145384	MFAP4, CALCA, RARRES2, FGL2, IGFBP6, ANGPTL4	73	412	18967	3.7838143370129007	0.982537388940238	0.3507647087862453	0.34371416187596904
INTERPRO	IPR000372:Leucine-rich repeat-containing N-terminal	3	3.8461538461538463	0.020226364752627388	NTRK2, OMD, DCN	77	55	19113	13.53931523022432	0.9821444792467326	0.20971546611934713	0.1958763744464968
GOTERM_MF_DIRECT	GO:0008236~serine-type peptidase activity	3	3.8461538461538463	0.021151640730828866	CFD, RELN, C1R	73	59	18967	13.211283956350126	0.9857973945196	0.3507647087862453	0.34371416187596904
GOTERM_BP_DIRECT	GO:0045860~positive regulation of protein kinase activity	3	3.8461538461538463	0.02162302055035387	RELN, CCL21, CCL19	77	58	19453	13.067398119122258	0.9999999933033107	0.5641642634501418	0.5602328051682594
GOTERM_BP_DIRECT	GO:0018108~peptidyl-tyrosine phosphorylation	3	3.8461538461538463	0.02162302055035387	PDGFRA, RELN, ERBB4	77	58	19453	13.067398119122258	0.9999999933033107	0.5641642634501418	0.5602328051682594
GOTERM_BP_DIRECT	GO:0048661~positive regulation of smooth muscle cell proliferation	3	3.8461538461538463	0.02162302055035387	MYC, CDH13, IGF1	77	58	19453	13.067398119122258	0.9999999933033107	0.5641642634501418	0.5602328051682594
GOTERM_MF_DIRECT	GO:0042803~protein homodimerization activity	8	10.256410256410255	0.023304991075926314	NTRK2, PDGFRA, ALDH1A3, ERBB4, CDH13, LRP4, TYMS, FBLN5	73	749	18967	2.77513396857911	0.9908370627399232	0.35674563262379516	0.3495748661388947
GOTERM_BP_DIRECT	GO:0002606~positive regulation of dendritic cell antigen processing and presentation	2	2.564102564102564	0.02703363302907761	CCL21, CCL19	77	7	19453	72.18181818181819	0.9999999999434764	0.6845870011187006	0.6798163599959223
GOTERM_CC_DIRECT	GO:0005902~microvillus	3	3.8461538461538463	0.02815596692057026	PDGFRA, MYO6, PROM1	78	70	20647	11.344505494505496	0.9910167296963365	0.4223395038085539	0.4095413370264765
GOTERM_BP_DIRECT	GO:0090090~negative regulation of canonical Wnt signaling pathway	4	5.128205128205128	0.029403693026169082	TLE4, SFRP4, LRP4, IGFBP6	77	171	19453	5.909622541201489	0.9999999999930774	0.7233308484437595	0.718290215353559
UP_SEQ_FEATURE	DOMAIN:EGF-like; calcium-binding	2	2.564102564102564	0.029579097687870363	C1S, C1R	78	8	20558	65.89102564102564	0.9999998696967659	0.5577772706855555	0.5408749291496294
UP_SEQ_FEATURE	DOMAIN:Anaphylatoxin-like	2	2.564102564102564	0.029579097687870363	FBLN1, FBLN2	78	8	20558	65.89102564102564	0.9999998696967659	0.5577772706855555	0.5408749291496294
GOTERM_MF_DIRECT	GO:0042379~chemokine receptor binding	2	2.564102564102564	0.029973558311513337	CCL21, CCL19	73	8	18967	64.95547945205479	0.997656143732167	0.4260527217136538	0.41748884791036434
INTERPRO	IPR000020:Anaphylatoxin/fibulin	2	2.564102564102564	0.031377260926795235	FBLN1, FBLN2	77	8	19113	62.05519480519481	0.9981273006629094	0.30906602012893303	0.2886708005265161
KEGG_PATHWAY	hsa04151:PI3K-Akt signaling pathway	6	7.6923076923076925	0.03170875485959425	NTRK2, PDGFRA, RELN, ERBB4, MYC, IGF1	44	359	8644	3.2833628766776397	0.9810006546794471	0.8403426091828818	0.8403426091828818
GOTERM_BP_DIRECT	GO:0007416~synapse assembly	3	3.8461538461538463	0.03228792424880041	GPM6A, ERBB4, NRCAM	77	72	19453	10.52651515151515	0.9999999999994661	0.727107673516693	0.7220407210880053
GOTERM_BP_DIRECT	GO:0008285~negative regulation of cell proliferation	6	7.6923076923076925	0.03455053910399107	SFRP4, ERBB4, CDH13, DPT, IGFBP6, KLF4	77	462	19453	3.2809917355371896	0.9999999999999288	0.727107673516693	0.7220407210880053
GOTERM_BP_DIRECT	GO:0019227~neuronal action potential propagation	2	2.564102564102564	0.034624174929366335	NTRK2, NRCAM	77	9	19453	56.141414141414145	0.9999999999999334	0.727107673516693	0.7220407210880053
GOTERM_BP_DIRECT	GO:2000669~negative regulation of dendritic cell apoptotic process	2	2.564102564102564	0.034624174929366335	CCL21, CCL19	77	9	19453	56.141414141414145	0.9999999999999334	0.727107673516693	0.7220407210880053
GOTERM_BP_DIRECT	GO:0001768~establishment of T cell polarity	2	2.564102564102564	0.034624174929366335	CCL21, CCL19	77	9	19453	56.141414141414145	0.9999999999999334	0.727107673516693	0.7220407210880053
GOTERM_BP_DIRECT	GO:0030728~ovulation	2	2.564102564102564	0.034624174929366335	RGS2, MYC	77	9	19453	56.141414141414145	0.9999999999999334	0.727107673516693	0.7220407210880053
GOTERM_BP_DIRECT	GO:0098869~cellular oxidant detoxification	3	3.8461538461538463	0.03564537258746789	HBB, HBD	77	76	19453	9.972488038277513	0.9999999999999732	0.7307301380430917	0.7256379419591678
SMART	SM00013:LRRNT	3	3.8461538461538463	0.03661040561679907	NTRK2, OMD, DCN	59	54	10359	9.754237288135593	0.8761462200855652	0.41003654290814956	0.39539238066142995
GOTERM_MF_DIRECT	GO:0030023~extracellular matrix constituent conferring elasticity	2	2.564102564102564	0.03732743990997581	FBLN2, FBLN5	73	10	18967	51.964383561643835	0.9994844865636437	0.4642600338803241	0.45492817390283014
GOTERM_MF_DIRECT	GO:0031720~haptoglobin binding	2	2.564102564102564	0.03732743990997581	HBB, HBD	73	10	18967	51.964383561643835	0.9994844865636437	0.4642600338803241	0.45492817390283014
GOTERM_BP_DIRECT	GO:0034695~response to prostaglandin E	2	2.564102564102564	0.03839750154354118	CCL21, CCL19	77	10	19453	50.52727272727273	0.9999999999999977	0.7513692915679308	0.7461332686301753
GOTERM_BP_DIRECT	GO:0060452~positive regulation of cardiac muscle contraction	2	2.564102564102564	0.03839750154354118	CHGA, RGS2	77	10	19453	50.52727272727273	0.9999999999999977	0.7513692915679308	0.7461332686301753
UP_SEQ_FEATURE	DOMAIN:EGF-like 3	3	3.8461538461538463	0.040479264971859226	RELN, LTBP4, LRP4	78	85	20558	9.302262443438915	0.9999999996652625	0.7370017898324714	0.7146684022617905
GOTERM_BP_DIRECT	GO:0071347~cellular response to interleukin-1	3	3.8461538461538463	0.04182838339413921	CCL21, MYC, CCL19	77	83	19453	9.131434830230011	0.9999999999999999	0.75617814368633	0.7509086095839862
GOTERM_BP_DIRECT	GO:0030593~neutrophil chemotaxis	3	3.8461538461538463	0.04182838339413921	CCL21, CCL19, S100A8	77	83	19453	9.131434830230011	0.9999999999999999	0.75617814368633	0.7509086095839862
GOTERM_BP_DIRECT	GO:0008217~regulation of blood pressure	3	3.8461538461538463	0.04182838339413921	CHGA, CALCA, HBB	77	83	19453	9.131434830230011	0.9999999999999999	0.75617814368633	0.7509086095839862
GOTERM_BP_DIRECT	GO:0001771~immunological synapse formation	2	2.564102564102564	0.042156272818750104	CCL21, CCL19	77	11	19453	45.93388429752066	0.9999999999999999	0.75617814368633	0.7509086095839862
KEGG_PATHWAY	hsa00010:Glycolysis / Gluconeogenesis	3	3.8461538461538463	0.04359267877759689	ADH1B, ALDH3B1, ENO3	44	67	8644	8.796472184531886	0.9958401687859347	0.8403426091828818	0.8403426091828818
SMART	SM00104:ANATO	2	2.564102564102564	0.04393852142035376	FBLN1, FBLN2	59	8	10359	43.894067796610166	0.9192382124918633	0.41009286658996846	0.39544669278318384
UP_SEQ_FEATURE	DOMAIN:EGF-like 10; calcium-binding	2	2.564102564102564	0.04404311299398605	LTBP4, FBLN2	78	12	20558	43.92735042735043	0.9999999999530726	0.7751587886941546	0.7516691284306952
GOTERM_MF_DIRECT	GO:0016504~peptidase activator activity	2	2.564102564102564	0.0446263394116996	FBLN1, FBLN2	73	12	18967	43.30365296803652	0.9998866348724982	0.5223906789957776	0.5118903638400837
GOTERM_BP_DIRECT	GO:0001503~ossification	3	3.8461538461538463	0.04552922121994454	CALCA, MGP, CHRDL1	77	87	19453	8.711598746081505	1.0	0.7904073703150422	0.7848993050166796
GOTERM_BP_DIRECT	GO:0019732~antifungal humoral response	2	2.564102564102564	0.045900544153022194	CALCA, RARRES2	77	12	19453	42.10606060606061	1.0	0.7904073703150422	0.7848993050166796
GOTERM_CC_DIRECT	GO:0001527~microfibril	2	2.564102564102564	0.04742496174797428	MFAP4, LTBP4	78	13	20647	40.723865877712036	0.9996701112681551	0.5353068346378688	0.5190854154064182
UP_KW_BIOLOGICAL_PROCESS	KW-0399~Innate immunity	6	7.6923076923076925	0.048358915135060195	CFD, CFH, C1S, C1R, SERPING1, S100A8	55	420	11371	2.9535064935064934	0.8752979183173366	0.37692882464715693	0.3589798329972923
KEGG_PATHWAY	hsa00982:Drug metabolism - cytochrome P450	3	3.8461538461538463	0.04961989843877309	ADH1B, ALDH3B1, FMO2	44	72	8644	8.18560606060606	0.9980885093624465	0.8403426091828818	0.8403426091828818
GOTERM_BP_DIRECT	GO:0001775~cell activation	2	2.564102564102564	0.049630370738231455	PDGFRA, IGF1	77	13	19453	38.86713286713287	1.0	0.8378774354042605	0.8320385682585862
INTERPRO	IPR020635:Tyrosine-protein kinase, catalytic domain	3	3.8461538461538463	0.049923999046907246	NTRK2, PDGFRA, ERBB4	77	90	19113	8.274025974025975	0.9999584668820916	0.46833465772574895	0.4374293249824254
GOTERM_CC_DIRECT	GO:0005604~basement membrane	3	3.8461538461538463	0.049985562994494734	SERPINF1, TIMP3, FBLN1	78	96	20647	8.272035256410257	0.9997884155002146	0.5353068346378688	0.5190854154064182
GOTERM_CC_DIRECT	GO:0031089~platelet dense granule lumen	2	2.564102564102564	0.05097969073530567	RARRES2, TIMP3	78	14	20647	37.815018315018314	0.9998219841886182	0.5353068346378688	0.5190854154064182
GOTERM_CC_DIRECT	GO:0043005~neuron projection	5	6.41025641025641	0.05115659462168573	GPM6A, RGS2, RELN, CDH13, NRCAM	78	374	20647	3.538838612368024	0.999827376594126	0.5353068346378688	0.5190854154064182
GOTERM_MF_DIRECT	GO:0008559~xenobiotic-transporting ATPase activity	2	2.564102564102564	0.0518706621505025	ABCC3, ABCA8	73	14	18967	37.1174168297456	0.9999750741810676	0.5734589871083332	0.5619321732971104
GOTERM_CC_DIRECT	GO:0043235~receptor complex	4	5.128205128205128	0.05190854154064182	NTRK2, PDGFRA, ERBB4, PLA2R1	78	225	20647	4.7058689458689456	0.999848543261016	0.5353068346378688	0.5190854154064182
GOTERM_BP_DIRECT	GO:2001171~positive regulation of ATP biosynthetic process	2	2.564102564102564	0.053345807560382624	PID1, MYC	77	14	19453	36.09090909090909	1.0	0.8561742452877193	0.8502078742404182
GOTERM_BP_DIRECT	GO:0015670~carbon dioxide transport	2	2.564102564102564	0.053345807560382624	HBB, HBD	77	14	19453	36.09090909090909	1.0	0.8561742452877193	0.8502078742404182
GOTERM_BP_DIRECT	GO:0050731~positive regulation of peptidyl-tyrosine phosphorylation	3	3.8461538461538463	0.05427460624275735	RELN, LRP4, IGF1	77	96	19453	7.894886363636364	1.0	0.8561742452877193	0.8502078742404182
KEGG_PATHWAY	hsa05133:Pertussis	3	3.8461538461538463	0.054646758687428715	C1S, C1R, SERPING1	44	76	8644	7.754784688995215	0.9990044193104387	0.8403426091828818	0.8403426091828818
KEGG_PATHWAY	hsa04310:Wnt signaling pathway	4	5.128205128205128	0.05503212079203187	TLE4, SFRP4, MYC, SERPINF1	44	174	8644	4.5161964472309295	0.9990531161337651	0.8403426091828818	0.8403426091828818
GOTERM_MF_DIRECT	GO:0004029~aldehyde dehydrogenase (NAD) activity	2	2.564102564102564	0.05547248309266839	ALDH1A3, ALDH3B1	73	15	18967	34.642922374429226	0.9999883128576785	0.5810012702863688	0.5693228527931756
GOTERM_BP_DIRECT	GO:0042060~wound healing	3	3.8461538461538463	0.056292979982810756	PDGFRA, IGF1, S100A8	77	98	19453	7.733766233766234	1.0	0.8561742452877193	0.8502078742404182
GOTERM_BP_DIRECT	GO:0006112~energy reserve metabolic process	2	2.564102564102564	0.05704690939767741	PID1, MYC	77	15	19453	33.68484848484849	1.0	0.8561742452877193	0.8502078742404182
GOTERM_BP_DIRECT	GO:0048265~response to pain	2	2.564102564102564	0.05704690939767741	CALCA, RELN	77	15	19453	33.68484848484849	1.0	0.8561742452877193	0.8502078742404182
SMART	SM00408:IGc2	5	6.41025641025641	0.057331507926719955	NTRK2, PDGFRA, ISLR, NRCAM, PDGFRL	59	260	10359	3.3764667535853974	0.9633475071636634	0.45865206341375964	0.4422716325775539
INTERPRO	IPR008266:Tyrosine-protein kinase, active site	3	3.8461538461538463	0.05806794634848105	NTRK2, PDGFRA, ERBB4	77	98	19113	7.598595282268752	0.9999923817278589	0.5199720650295804	0.4856591876418415
UP_SEQ_FEATURE	DISULFID:Interchain (between heavy and light chains)	2	2.564102564102564	0.05829430232050758	C1S, C1R	78	16	20558	32.94551282051282	0.9999999999999831	0.9928836008138064	0.9627962189709638
GOTERM_BP_DIRECT	GO:0071346~cellular response to interferon-gamma	3	3.8461538461538463	0.05833746225663578	CCL21, MYC, CCL19	77	100	19453	7.579090909090909	1.0	0.8561742452877193	0.8502078742404182
GOTERM_BP_DIRECT	GO:0001934~positive regulation of protein phosphorylation	4	5.128205128205128	0.05866931529846161	NTRK2, RELN, ERBB4, RARRES2	77	226	19453	4.471440064360419	1.0	0.8561742452877193	0.8502078742404182
UP_KW_BIOLOGICAL_PROCESS	KW-0179~Complement alternate pathway	2	2.564102564102564	0.06003797696568714	CFD, CFH	55	13	11371	31.806993006993007	0.9257608643773186	0.37692882464715693	0.3589798329972923
KEGG_PATHWAY	hsa04010:MAPK signaling pathway	5	6.41025641025641	0.06148848359874746	NTRK2, PDGFRA, ERBB4, MYC, IGF1	44	301	8644	3.2633645424343096	0.9995925525908516	0.8403426091828818	0.8403426091828818
INTERPRO	IPR016160:Aldehyde dehydrogenase, conserved site	2	2.564102564102564	0.061782541387079594	ALDH1A3, ALDH3B1	77	16	19113	31.027597402597404	0.9999965022279632	0.5205555975844023	0.48620421297223365
UP_SEQ_FEATURE	MOTIF:Endocytosis signal	2	2.564102564102564	0.06182420879008698	LRP4, PLA2R1	78	17	20558	31.007541478129713	0.9999999999999977	1.0	0.9715370018975332
GOTERM_BP_DIRECT	GO:0008284~positive regulation of cell proliferation	6	7.6923076923076925	0.06198238617722342	NTRK2, PDGFRA, ESM1, ERBB4, MYC, IGF1	77	545	19453	2.7813177648040033	1.0	0.889447241643156	0.8832490030254337
GOTERM_MF_DIRECT	GO:0042802~identical protein binding	12	15.384615384615385	0.06212819083977271	VAC14, CALCA, CFH, C1S, C1R, MYO6, CDH13, FBLN1, IGFBP6, ANGPTL4, LYZ, NBL1	73	1736	18967	1.7960040401489805	0.9999971387691581	0.6181754988557384	0.6057498606877839
UP_KW_BIOLOGICAL_PROCESS	KW-0395~Inflammatory response	4	5.128205128205128	0.06282147077452616	CCL21, RARRES2, CCL19, S100A8	55	192	11371	4.307196969696969	0.9344552555547847	0.37692882464715693	0.3589798329972923
GOTERM_BP_DIRECT	GO:0046325~negative regulation of glucose import	2	2.564102564102564	0.06440632620566913	PID1, MYC	77	17	19453	29.721925133689844	1.0	0.8944168848884052	0.8881840146104373
GOTERM_BP_DIRECT	GO:0002407~dendritic cell chemotaxis	2	2.564102564102564	0.06440632620566913	CCL21, CCL19	77	17	19453	29.721925133689844	1.0	0.8944168848884052	0.8881840146104373
UP_KW_MOLECULAR_FUNCTION	KW-0929~Antimicrobial	3	3.8461538461538463	0.06532084790146686	CHGA, LYZ, S100A8	44	115	11834	7.016205533596837	0.9232325482460697	0.476741576396086	0.476741576396086
UP_SEQ_FEATURE	DOMAIN:Aldehyde dehydrogenase	2	2.564102564102564	0.0653410548989643	ALDH1A3, ALDH3B1	78	18	20558	29.28490028490028	0.9999999999999997	1.0	0.9715370018975332
UP_KW_MOLECULAR_FUNCTION	KW-0829~Tyrosine-protein kinase	3	3.8461538461538463	0.06631740987022991	NTRK2, PDGFRA, ERBB4	44	116	11834	6.955721003134795	0.9262822771168201	0.476741576396086	0.476741576396086
GOTERM_BP_DIRECT	GO:0006957~complement activation, alternative pathway	2	2.564102564102564	0.06806474970891886	CFD, CFH	77	18	19453	28.070707070707073	1.0	0.9302182460218911	0.923735888906756
UP_KW_MOLECULAR_FUNCTION	KW-0340~Growth factor binding	2	2.564102564102564	0.07027174035645774	LTBP4, IGFBP6	44	20	11834	26.895454545454548	0.9372622111314772	0.476741576396086	0.476741576396086
UP_SEQ_FEATURE	DOMAIN:IGFBP N-terminal	2	2.564102564102564	0.07233575661744367	ESM1, IGFBP6	78	20	20558	26.356410256410257	1.0	1.0	0.9715370018975332
INTERPRO	IPR016163:Aldehyde dehydrogenase, C-terminal	2	2.564102564102564	0.07294002764855984	ALDH1A3, ALDH3B1	77	19	19113	26.128503075871496	0.9999996686839296	0.5205555975844023	0.48620421297223365
INTERPRO	IPR020837:Fibrinogen, conserved site	2	2.564102564102564	0.07294002764855984	FGL2, ANGPTL4	77	19	19113	26.128503075871496	0.9999996686839296	0.5205555975844023	0.48620421297223365
GOTERM_MF_DIRECT	GO:0036122~BMP binding	2	2.564102564102564	0.07328017904144796	NBL1, CHRDL1	73	20	18967	25.982191780821918	0.999999735307317	0.6944169347261021	0.6804588053848739
UP_KW_MOLECULAR_FUNCTION	KW-0217~Developmental protein	8	10.256410256410255	0.07527498574675043	NTRK2, PDGFRA, SFRP4, RELN, ERBB4, MGP, LRP4, CHRDL1	44	1028	11834	2.0930314821365403	0.9488931616124123	0.476741576396086	0.476741576396086
UP_KW_MOLECULAR_FUNCTION	KW-9996~Developmental protein	8	10.256410256410255	0.07527498574675043	NTRK2, PDGFRA, SFRP4, RELN, ERBB4, MGP, LRP4, CHRDL1	44	1028	11834	2.0930314821365403	0.9488931616124123	0.476741576396086	0.476741576396086
INTERPRO	IPR000867:Insulin-like growth factor-binding protein, IGFBP	2	2.564102564102564	0.07663001182714552	ESM1, IGFBP6	77	20	19113	24.822077922077924	0.9999998489837458	0.5205555975844023	0.48620421297223365
INTERPRO	IPR016162:Aldehyde dehydrogenase, N-terminal	2	2.564102564102564	0.07663001182714552	ALDH1A3, ALDH3B1	77	20	19113	24.822077922077924	0.9999998489837458	0.5205555975844023	0.48620421297223365
INTERPRO	IPR015590:Aldehyde dehydrogenase domain	2	2.564102564102564	0.07663001182714552	ALDH1A3, ALDH3B1	77	20	19113	24.822077922077924	0.9999998489837458	0.5205555975844023	0.48620421297223365
INTERPRO	IPR016161:Aldehyde/histidinol dehydrogenase	2	2.564102564102564	0.07663001182714552	ALDH1A3, ALDH3B1	77	20	19113	24.822077922077924	0.9999998489837458	0.5205555975844023	0.48620421297223365
GOTERM_MF_DIRECT	GO:0016620~oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor	2	2.564102564102564	0.07680178283806115	ALDH1A3, ALDH3B1	73	21	18967	24.74494455316373	0.9999998759215192	0.6947070356715531	0.680743075155542
UP_SEQ_FEATURE	DOMAIN:Peptidase S1	3	3.8461538461538463	0.07884696449189112	CFD, C1S, C1R	78	124	20558	6.376550868486353	1.0	1.0	0.9715370018975332
GOTERM_BP_DIRECT	GO:0030166~proteoglycan biosynthetic process	2	2.564102564102564	0.07895552753149926	CSGALNACT1, IGF1	77	21	19453	24.060606060606062	1.0	1.0	0.9941860465116279
GOTERM_BP_DIRECT	GO:0061844~antimicrobial humoral immune response mediated by antimicrobial peptide	3	3.8461538461538463	0.07896574337762743	CALCA, CCL21, CCL19	77	119	19453	6.368983957219251	1.0	1.0	0.9941860465116279
GOTERM_CC_DIRECT	GO:1904813~ficolin-1-rich granule lumen	3	3.8461538461538463	0.07935210167387872	CFD, FGL2, HBB	78	125	20647	6.352923076923077	0.9999988102974205	0.7701821633052934	0.7468433098717998
INTERPRO	IPR001314:Peptidase S1A, chymotrypsin-type	3	3.8461538461538463	0.08021531698973154	CFD, C1S, C1R	77	118	19113	6.310697776799471	0.9999999298260219	0.5263546359074941	0.49162057363948697
GOTERM_MF_DIRECT	GO:0005520~insulin-like growth factor binding	2	2.564102564102564	0.0803101894463298	ESM1, IGFBP6	73	22	18967	23.62017434620174	0.9999999418387678	0.6948577260791143	0.6808907366101874
GOTERM_BP_DIRECT	GO:0042742~defense response to bacterium	4	5.128205128205128	0.08234653624450182	CHGA, TRBC1, LYZ, S100A8	77	261	19453	3.871821664925114	1.0	1.0	0.9941860465116279
GOTERM_BP_DIRECT	GO:0050850~positive regulation of calcium-mediated signaling	2	2.564102564102564	0.08255780109723714	PDGFRA, CDH13	77	22	19453	22.96694214876033	1.0	1.0	0.9941860465116279
GOTERM_BP_DIRECT	GO:0030279~negative regulation of ossification	2	2.564102564102564	0.08255780109723714	CALCA, LRP4	77	22	19453	22.96694214876033	1.0	1.0	0.9941860465116279
INTERPRO	IPR007110:Immunoglobulin-like domain	7	8.974358974358974	0.08282737925447878	NTRK2, PDGFRA, ISLR, TRBC1, NRCAM, IGK, PDGFRL	77	763	19113	2.2772548552365066	0.9999999599259616	0.5263546359074941	0.49162057363948697
GOTERM_BP_DIRECT	GO:0007420~brain development	4	5.128205128205128	0.08454333174029766	RGS2, RELN, NRCAM, APOD	77	264	19453	3.8278236914600554	1.0	1.0	0.9941860465116279
GOTERM_BP_DIRECT	GO:0030500~regulation of bone mineralization	2	2.564102564102564	0.0861461705641292	MGP, OMD	77	23	19453	21.96837944664032	1.0	1.0	0.9941860465116279
GOTERM_BP_DIRECT	GO:2000147~positive regulation of cell motility	2	2.564102564102564	0.0861461705641292	CCL21, CCL19	77	23	19453	21.96837944664032	1.0	1.0	0.9941860465116279
GOTERM_BP_DIRECT	GO:0014911~positive regulation of smooth muscle cell migration	2	2.564102564102564	0.0861461705641292	MYC, IGF1	77	23	19453	21.96837944664032	1.0	1.0	0.9941860465116279
UP_SEQ_FEATURE	DOMAIN:EGF-like 1	3	3.8461538461538463	0.08772841847558718	RELN, LTBP4, FBLN1	78	132	20558	5.99009324009324	1.0	1.0	0.9715370018975332
GOTERM_BP_DIRECT	GO:0016525~negative regulation of angiogenesis	3	3.8461538461538463	0.08942286598503654	SERPINF1, KLF4, DCN	77	128	19453	5.9211647727272725	1.0	1.0	0.9941860465116279
INTERPRO	IPR001611:Leucine-rich repeat	4	5.128205128205128	0.08955742973849713	NTRK2, ISLR, OMD, DCN	77	266	19113	3.732643296553071	0.9999999906080977	0.5355023858051895	0.5001646649144917
UP_SEQ_FEATURE	REGION:O-glycosylated at one site	2	2.564102564102564	0.0895972718134557	SERPINF1, SCG2	78	25	20558	21.085128205128203	1.0	1.0	0.9715370018975332
INTERPRO	IPR001254:Peptidase S1	3	3.8461538461538463	0.08970344533792514	CFD, C1S, C1R	77	126	19113	5.910018552875695	0.9999999909002156	0.5355023858051895	0.5001646649144917
GOTERM_BP_DIRECT	GO:0045821~positive regulation of glycolytic process	2	2.564102564102564	0.08972068888563098	MYC, IGF1	77	24	19453	21.053030303030305	1.0	1.0	0.9941860465116279
GOTERM_BP_DIRECT	GO:0048260~positive regulation of receptor-mediated endocytosis	2	2.564102564102564	0.08972068888563098	CCL21, CCL19	77	24	19453	21.053030303030305	1.0	1.0	0.9941860465116279
SMART	SM00219:TyrKc	3	3.8461538461538463	0.09029542915400061	NTRK2, PDGFRA, ERBB4	59	90	10359	5.852542372881356	0.9950063154641181	0.5985845185870132	0.5772065000660485
GOTERM_MF_DIRECT	GO:0050431~transforming growth factor beta binding	2	2.564102564102564	0.09075671290141701	LTBP4, CHRDL1	73	25	18967	20.785753424657532	0.9999999940111896	0.7499340203383535	0.7348599696782862
UP_SEQ_FEATURE	REPEAT:LRR 2	4	5.128205128205128	0.0922219588356847	NTRK2, ISLR, OMD, DCN	78	286	20558	3.6862112246727627	1.0	1.0	0.9715370018975332
UP_SEQ_FEATURE	DOMAIN:NTR	2	2.564102564102564	0.09301133747033147	SFRP4, TIMP3	78	26	20558	20.274161735700197	1.0	1.0	0.9715370018975332
