Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KW_CELLULAR_COMPONENT	KW-0964~Secreted	66	18.0327868852459	1.3407070776217186E-4	EPHB6, FCGBP, FLT1, COL14A1, SERPINE1, F13A1, ADM, IL1RAP, TREM1, CTSS, LOXL2, LGALS1, PLAU, CASP4, KDR, TIMP1, TGM2, IL15RA, CXADR, IGFBP5, EDN3, RNASE6, PLAUR, MMP9, PDGFRL, PGF, VCAN, MMRN1, ADAM12, TFF3, PLA2R1, CRYAB, S100A9, CD44, C1QB, C1QA, CCL13, ASAH1, DPT, TNFRSF11B, THBS1, LTBP1, C7, SPP1, SLIT3, PLTP, CD163, FN1, LY86, GGH, ISG15, BMP7, VEGFA, EFNA1, TG, COL5A1, COL5A3, APOC1, CALU, CD9, PLXNB1, TGFBI, HPSE, FMOD, FOLR1, FGFR2	342	2164	17836	1.5905892272270323	0.0054821852124163906	0.0027484495091245234	0.002614378801362351
GOTERM_BP_DIRECT	GO:0046777~protein autophosphorylation	13	3.551912568306011	1.3817154377235107E-4	NTRK2, CSF1R, FLT1, DAPK2, TTK, PRKX, AURKA, STK10, HCK, KIT, KDR, NEK2, FGFR2	357	182	19453	3.8921568627450984	0.3096811483522397	0.028505852338265046	0.028272023571881064
UP_KW_BIOLOGICAL_PROCESS	KW-0235~DNA replication	10	2.73224043715847	1.4562005549239286E-4	GINS2, FEN1, DBF4, POLE2, POLI, MCM4, MCM5, MCM6, SAMHD1, DTL	233	96	11371	5.08360157367668	0.016751267199923925	0.004222981609279393	0.004040956539913902
GOTERM_CC_DIRECT	GO:0005788~endoplasmic reticulum lumen	17	4.644808743169399	1.461220764543576E-4	IGFBP5, COL14A1, SDC2, PLAUR, FN1, THBS1, LTBP1, CKAP4, VCAN, LGALS1, COL5A1, COL5A3, SERPINH1, SPP1, CALU, TIMP1, CTSC	366	311	20647	3.0836452128687646	0.0621378277852449	0.004581970825961642	0.004195791052475126
GOTERM_MF_DIRECT	GO:0038023~signaling receptor activity	15	4.098360655737705	1.6056495944066532E-4	EPHB6, CD86, SLC20A1, CD300A, PLAUR, TNFRSF11B, SLC1A5, TREM1, GFRA2, DCBLD2, NPC1, SLAMF8, PLA2R1, FOLR1, TLR2	361	234	18967	3.367959372114497	0.10574309968382023	0.018625535295117176	0.018384687855956178
UP_KW_PTM	KW-0597~Phosphoprotein	220	60.10928961748634	1.733980233438408E-4	FAAH, TRIO, WIPF1, ENO1, MKI67, SMC4, SLC4A4, LGALS1, CHEK1, STMN1, KDR, C3AR1, IL15RA, CXADR, DAPK2, CIRBP, ANK3, CARHSP1, SOAT1, PRKCQ, OBSL1, ASF1B, CDS1, GPM6A, ZNF395, BEX1, MAOA, SHMT2, SDC2, FPR1, XPA, CDCA8, IQGAP2, SAMSN1, NCAPH, SERPINH1, KCNN4, PPARGC1A, S100A11, STARD13, JUN, CHKA, FN1, MICAL2, UPF3A, PAICS, SRPK1, MLLT11, EHD2, TPX2, PPFIBP2, SLC6A8, CALU, EZH2, RYR2, BTG2, FEN1, KIF14, PYGL, KIF11, ARHGAP6, SULT1C2, EPB41L4B, PCLO, ACADL, PBK, TIMP1, TK1, CEP55, FCER1G, DUSP1, KIF23, FOS, SLC7A5, HCK, MMP14, PLCB4, ALDH5A1, BDH1, PAX8, KIT, KIF2C, PLEKHO1, GPRC5C, CRYAB, CD44, ADH1B, SLC20A1, PRKX, TYMS, AIF1, HIRA, ALOX5, SPP1, CKB, YKT6, LAIR1, MAP4K4, GINS2, SLC16A1, KLHL3, SORBS2, DCBLD2, CENPE, CENPF, STK17A, TACC3, FOSB, CENPN, MAD2L1, TPMT, IRS1, WWC1, NCF4, BUB1B, PEBP1, IL1RAP, STK10, TUBB6, SALL2, PLAU, CDH1, NUSAP1, NEK2, KPNA4, TGM2, MAGI1, TLE2, IGFBP5, CD300A, CYBB, ATP1B1, CDC25B, TYROBP, ADAM12, ELMO1, NUPR1, S100A9, CSF1R, DNMT1, SHC1, SLC1A1, ITPR1, HMMR, SLC1A5, LTBP1, RAP1GAP, CCNB2, EIF4EBP1, ECT2, AP1M2, FANCI, CD163, UBE2C, NDC80, GNAL, UBE2S, RCAN2, BCL2, PLXNB1, TGFBI, FGFR2, FLT1, PPP1R13B, LMOD1, SLC2A3, FOXM1, LMNB2, HHEX, ENOSF1, PSD3, CASP4, SNTA1, ITGA4, CKAP4, CCNA2, VCAN, DBF4, TBC1D4, ELF4, CAT, MCM4, MCM5, LCP2, MCM6, CDH16, SLC25A4, DTL, SHANK2, SEC23A, RGS16, TTK, PBXIP1, LRP2, ADD3, MLLT3, SAMHD1, TOB1, AURKA, SELENBP1, ABLIM1, MAN1C1, IGF2BP2, BUB1, PDLIM7, WASF3, NTRK2, RRM2, TXNL1, KCNJ16, PML, TBX3, ASS1, MARCKS, EVI2A, FCGR2A, IMPDH1, SCD, PRC1, RAB17	319	8394	14204	1.1670076327097352	0.004843796436117653	0.005028542676971384	0.004681746630283702
UP_SEQ_FEATURE	MOTIF:Nuclear localization signal	21	5.737704918032787	1.9598930757821922E-4	TLE2, DNMT1, CRABP1, XPA, NAP1L2, MICAL2, BUB1B, PBXIP1, KIF23, MLLT3, LMNB2, PML, CENPF, KPNA4, MNDA, KIF2C, NUPR1, ECT2, DTL, BUB1, EZH1	363	458	20558	2.5967375221047315	0.3801394707191186	0.15940463683028497	0.15940463683028497
INTERPRO	IPR000719:Protein kinase, catalytic domain	23	6.284153005464481	2.052857172776096E-4	EPHB6, NTRK2, CSF1R, TRIO, FLT1, DAPK2, TTK, PRKX, AURKA, SRPK1, STK10, HCK, STK17A, KIT, CHEK1, PBK, KDR, NEK2, PRKCQ, TRIB1, BUB1, FGFR2, MAP4K4	360	499	19113	2.4471108884435537	0.15476979946180214	0.08406450122518114	0.08406450122518114
GOTERM_CC_DIRECT	GO:0035579~specific granule membrane	9	2.459016393442623	2.0950590163599383E-4	STK10, ITGAM, PLAU, PLAUR, C3AR1, CYBB, SLC2A3, CKAP4, LAIR1	366	91	20647	5.579264997297783	0.08787909517701764	0.006131539387880086	0.005614758163844635
GOTERM_BP_DIRECT	GO:0007169~transmembrane receptor protein tyrosine kinase signaling pathway	11	3.0054644808743167	2.1780498994775576E-4	EPHB6, NTRK2, CSF1R, HCK, FLT1, SHC1, KIT, KDR, LCP2, GFRA2, FGFR2	357	137	19453	4.375125232574782	0.4424575349167711	0.04172521307427721	0.0413829480900736
UP_KW_DOMAIN	KW-0732~Signal	104	28.415300546448087	2.337002561723534E-4	EPHB6, CD86, FCGBP, SERPINE1, ABAT, SPINT2, IL1RAP, LOXL2, TM7SF2, PLAU, CDH1, KDR, SEPHS1, IL15RA, CXADR, IGFBP5, CD300A, RNASE6, DIO2, PDGFRL, PGF, TYROBP, ADAM12, PLA2R1, CSF1R, SDC2, ITPR1, DPT, TNFRSF11B, LTBP1, C7, SLAMF8, SERPINH1, PLTP, CTSA, BBS1, CD163, LRRN3, FN1, LY86, GGH, BMP7, LRP1B, EFNA1, TG, SLC6A8, COL5A1, COL5A3, CALU, PLXNB1, HPSE, TGFBI, FGFR2, FLT1, ITGAM, COL14A1, ADM, TCIRG1, TREM1, CTSS, GLIPR1, ACP5, TIMP1, CTSC, FCER1G, ITGA4, EDN3, PLAUR, GFRA2, MMP9, VCAN, MMP14, NPC1, MMRN1, KIT, TFF3, CDH13, CDH16, GPRC5C, CD44, TLR2, C1QB, C1QA, CCL13, ASAH1, HSD17B6, LRP2, THBS1, CLN5, NT5E, SPP1, SLIT3, LAIR1, MAP4K4, NTRK2, DCBLD2, VEGFA, TMEM158, EVI2A, FCGR2A, APOC1, CD9, FMOD, FOLR1	254	4410	14576	1.3533165497169997	0.006058489663462452	0.006076206660481188	0.005842506404308835
GOTERM_BP_DIRECT	GO:0000281~mitotic cytokinesis	8	2.185792349726776	2.4097027041138788E-4	STMN1, NUSAP1, EFHC1, CDCA8, KIF23, ANK3, ECT2, CEP55	357	68	19453	6.410611303344868	0.4760505900195654	0.041793774393789604	0.04145094701248335
GOTERM_MF_DIRECT	GO:0005178~integrin binding	12	3.278688524590164	2.471037640422867E-4	MMP14, ITGAM, CXADR, COL5A1, ITGA4, SPP1, KDR, FN1, CD9, ISG15, TGFBI, THBS1	361	160	18967	3.940512465373961	0.1580254343382026	0.024569174253347367	0.024251469413864423
GOTERM_BP_DIRECT	GO:0045766~positive regulation of angiogenesis	12	3.278688524590164	2.49329004586366E-4	FLT1, ADAM12, SERPINE1, KDR, C3AR1, CYBB, TWIST1, ADM, HPSE, THBS1, PGF, VEGFA	357	166	19453	3.93905031892275	0.4876686869208957	0.041793774393789604	0.04145094701248335
GOTERM_CC_DIRECT	GO:0072686~mitotic spindle	11	3.0054644808743167	2.6286799730343435E-4	CENPE, TPX2, TUBB6, NUSAP1, EFHC1, TACC3, KIF23, KIF11, ECT2, MAD2L1, AURKA	366	145	20647	4.2795741473525535	0.10900300206094649	0.00721244067601298	0.006604558432248788
GOTERM_MF_DIRECT	GO:0005518~collagen binding	8	2.185792349726776	3.003130949021643E-4	COL14A1, COL5A3, SERPINH1, FN1, TGFBI, MMP9, CD44, CTSS	361	68	18967	6.1811960241160175	0.18864476981716094	0.026127239256488292	0.025789387024723356
GOTERM_CC_DIRECT	GO:0070821~tertiary granule membrane	8	2.185792349726776	3.048835413671292E-4	RAP2C, ITGAM, FCER1G, PLAU, CD300A, CYBB, SLC2A3, LAIR1	366	73	20647	6.182199266412157	0.12529122990695007	0.007873169097657041	0.007209599037034466
UP_KW_CELLULAR_COMPONENT	KW-0272~Extracellular matrix	16	4.371584699453552	3.122960823273227E-4	COL14A1, FN1, DPT, THBS1, LTBP1, MMP9, LOXL2, VEGFA, VCAN, LGALS1, COL5A1, COL5A3, TFF3, TGFBI, FMOD, TGM2	342	278	17836	3.0015566494173083	0.012724489444037146	0.00329501385909903	0.0031342814757283457
UP_KW_CELLULAR_COMPONENT	KW-0158~Chromosome	26	7.103825136612022	3.214647667413688E-4	CDCA8, BUB1B, MKI67, MLLT3, SAMHD1, SMC4, NCAPH, LOXL2, CHEK1, NUSAP1, NEK2, BUB1, TGM2, GINS2, NDC80, SRPK1, CENPE, CENPF, PRC1, MCM4, MCM5, CENPN, KIF2C, MCM6, DTL, MAD2L1	342	613	17836	2.211995459011858	0.01309567001418055	0.00329501385909903	0.0031342814757283457
GOTERM_BP_DIRECT	GO:0007155~cell adhesion	24	6.557377049180328	3.265925902477965E-4	MAGI1, CCR1, ITGAM, ITGA4, CD300A, FN1, DPT, PRKX, PBXIP1, ATP1B1, THBS1, LOXL2, CLEC4A, HCK, VCAN, MMRN1, COL5A1, ADAM12, SPP1, CD9, TGFBI, CDH16, FOLR1, CD44	357	566	19453	2.3105383496154643	0.5835814492421045	0.0512587008632932	0.050838234264116294
GOTERM_CC_DIRECT	GO:0005819~spindle	11	3.0054644808743167	3.2714925970568165E-4	TPX2, CENPF, PRC1, NUSAP1, BUB1B, KIF23, TTK, KIF2C, KIF11, HMMR, AURKA	366	149	20647	4.16468625077933	0.13380222810708797	0.007978806945044124	0.007306333466760223
GOTERM_BP_DIRECT	GO:0033674~positive regulation of kinase activity	8	2.185792349726776	3.440181265992832E-4	EPHB6, NTRK2, CSF1R, FLT1, KIT, KDR, CD44, FGFR2	357	72	19453	6.05446623093682	0.6026013544889506	0.0512587008632932	0.050838234264116294
GOTERM_MF_DIRECT	GO:0004712~protein serine/threonine/tyrosine kinase activity	21	5.737704918032787	3.453826076286491E-4	NTRK2, CSF1R, TRIO, FLT1, DAPK2, BUB1B, TTK, PRKX, AURKA, SRPK1, STK10, HCK, STK17A, KIT, CHEK1, KDR, NEK2, PRKCQ, BUB1, FGFR2, MAP4K4	361	444	18967	2.4850078610466424	0.21370859980139123	0.026709588323282196	0.026364205715653545
GOTERM_BP_DIRECT	GO:0030335~positive regulation of cell migration	15	4.098360655737705	4.319511142905656E-4	CCR1, CSF1R, FLT1, TWIST1, AIF1, THBS1, MMP9, VEGFA, MMP14, PLAU, KIT, KDR, CDH13, HPSE, MAP4K4	357	267	19453	3.061246970698392	0.6861195715617278	0.06097330992248931	0.06047315600067918
UP_KW_CELLULAR_COMPONENT	KW-0206~Cytoskeleton	46	12.568306010928962	4.5960262913021974E-4	FAAH, WIPF1, ARPC1B, KIF14, LMOD1, CDCA8, BUB1B, PBXIP1, HMMR, KIF11, ADD3, AIF1, AURKA, TUBB6, ABLIM1, SGCD, STMN1, CHEK1, NUSAP1, NEK2, ECT2, PDLIM7, WASF3, CEP55, SNTA1, BBS1, ACTR2, KLHL3, KIF23, ANK3, CKAP4, CDC25B, MLLT11, CENPE, HCK, TPX2, CENPF, MARCKS, PRC1, EFHC1, TACC3, KIF2C, OBSL1, S100A9, DTL, MAD2L1	342	1408	17836	1.7038310738968634	0.018671525853183657	0.0037687415588678014	0.003584900507215714
GOTERM_BP_DIRECT	GO:0006915~apoptotic process	25	6.830601092896176	4.772076733216832E-4	PPP1R13B, BCL2A1, BUB1B, TNFRSF11B, TCIRG1, THBS1, CTSS, AURKA, LGALS1, CASP4, CHEK1, BUB1, CTSC, DAPK2, EMP3, MMP9, PML, TPX2, MARCKS, STK17A, BCL2, ELMO1, S100A9, FGFR2, TLR2	357	619	19453	2.2007348981595873	0.7220117574478173	0.06399354899243771	0.06346862055178386
INTERPRO	IPR001824:Tyrosine-protein kinase, receptor class III, conserved site	4	1.092896174863388	5.07488811430898E-4	CSF1R, FLT1, KIT, KDR	360	9	19113	23.5962962962963	0.3401474228660739	0.13854444552063516	0.13854444552063516
GOTERM_MF_DIRECT	GO:0004714~transmembrane receptor protein tyrosine kinase activity	7	1.912568306010929	5.373188341941859E-4	EPHB6, NTRK2, CSF1R, FLT1, KIT, KDR, FGFR2	361	54	18967	6.8107622858315375	0.31207428290470574	0.037397390859915336	0.03691380390914057
KEGG_PATHWAY	hsa04110:Cell cycle	14	3.825136612021858	5.849721805704297E-4	BUB1B, TTK, NDC80, CDC25B, CCNA2, CCNB2, DBF4, CHEK1, MCM4, MCM5, TRIP13, MCM6, BUB1, MAD2L1	250	157	8644	3.0832101910828027	0.15706198800935167	0.1564669785780239	0.1521802120416397
GOTERM_BP_DIRECT	GO:0014068~positive regulation of phosphatidylinositol 3-kinase signaling	8	2.185792349726776	6.070323110553933E-4	NTRK2, FLT1, KIT, CAT, KDR, FN1, PLXNB1, VEGFA	357	79	19453	5.517994539587987	0.8037871031885772	0.0699708290962837	0.0693968700209227
GOTERM_BP_DIRECT	GO:0000070~mitotic sister chromatid segregation	6	1.639344262295082	6.097912167958418E-4	NUSAP1, CDCA8, NEK2, SMC4, NDC80, MAD2L1	357	38	19453	8.603715170278639	0.8052344771453315	0.0699708290962837	0.0693968700209227
GOTERM_BP_DIRECT	GO:0042327~positive regulation of phosphorylation	6	1.639344262295082	6.097912167958418E-4	CSF1R, FLT1, KIT, KDR, THBS1, VEGFA	357	38	19453	8.603715170278639	0.8052344771453315	0.0699708290962837	0.0693968700209227
GOTERM_BP_DIRECT	GO:0051897~positive regulation of protein kinase B signaling	12	3.278688524590164	6.26137173121107E-4	NTRK2, CSF1R, FLT1, IGFBP5, KIT, KDR, FN1, PLXNB1, LRP2, HPSE, THBS1, VEGFA	357	185	19453	3.53449920508744	0.8135935648360334	0.0699708290962837	0.0693968700209227
GOTERM_CC_DIRECT	GO:0005887~integral component of plasma membrane	44	12.021857923497267	6.317990205974252E-4	EPHB6, CSF1R, FLT1, SLC20A1, SLC1A1, SLC2A3, TCIRG1, IL1RAP, SLC1A5, SLC4A4, TM7SF2, KDR, C3AR1, YKT6, TSPAN1, CCR1, NTRK2, CD163, FCER1G, SLC16A1, CXADR, PLAUR, KCNJ15, CYBB, DCBLD2, CLEC4A, MMP14, SLC6A8, TYROBP, FCGR2A, NPC1, KIT, SLCO2A1, CD9, PLXNB1, PLA2R1, SLC26A4, CDH16, STEAP1, GPRC5C, SLC25A4, CD44, FGFR2, TLR2	366	1453	20647	1.7082952549652313	0.24228459939023372	0.0138977257537821	0.01272639123694853
GOTERM_CC_DIRECT	GO:0000776~kinetochore	11	3.0054644808743167	6.331537928830114E-4	CENPE, CENPF, BUB1B, TTK, KIF2C, CENPN, NEK2, BUB1, NDC80, MAD2L1, AURKA	366	162	20647	3.8304830331241986	0.24273539791249532	0.0138977257537821	0.01272639123694853
GOTERM_BP_DIRECT	GO:0031401~positive regulation of protein modification process	4	1.092896174863388	6.628516354721554E-4	CSF1R, FLT1, KIT, NUPR1	357	10	19453	21.79607843137255	0.8310846445872637	0.07111072345345283	0.07052741401423733
UP_KW_MOLECULAR_FUNCTION	KW-0418~Kinase	31	8.469945355191257	6.828694117780861E-4	CSF1R, FLT1, TRIO, BUB1B, TTK, PRKX, AURKA, STK10, PLAU, CHEK1, PBK, KDR, NEK2, CKB, TK1, SEPHS1, BUB1, MAP4K4, NTRK2, CHKA, DAPK2, PLAUR, SRPK1, HCK, STK17A, PKIA, KIT, PRKCQ, OBSL1, FGFR2, CDKN3	252	757	11834	1.923077729550649	0.054474497938645894	0.05599529176580306	0.055312422354024976
GOTERM_BP_DIRECT	GO:0043547~positive regulation of GTPase activity	12	3.278688524590164	7.810521156146103E-4	CCL13, RGS16, RGN, PLXNB1, ECT2, ARHGAP6, RALGPS1, RAP1GAP, EZH2, MAP4K4, S100A10, TGM2	357	190	19453	3.441486068111455	0.8770036092043335	0.08056852977224557	0.07990763952057167
GOTERM_CC_DIRECT	GO:0015630~microtubule cytoskeleton	12	3.278688524590164	8.047544114281799E-4	CENPE, CCNB2, EHD2, TPX2, TUBB6, SHMT2, PRC1, CDCA8, KIF2C, HMMR, CRYAB, AURKA	366	197	20647	3.436298577015894	0.2977244408951618	0.016235337555322575	0.014866983365010652
GOTERM_CC_DIRECT	GO:0071162~CMG complex	4	1.092896174863388	8.136160050503341E-4	GINS2, MCM4, MCM5, MCM6	366	11	20647	20.513661202185794	0.30045335776996074	0.016235337555322575	0.014866983365010652
UP_KW_CELLULAR_COMPONENT	KW-0995~Kinetochore	9	2.459016393442623	8.616996914944855E-4	CENPE, CENPF, BUB1B, KIF2C, CENPN, NEK2, BUB1, NDC80, MAD2L1	342	104	17836	4.513157894736842	0.0347275808951687	0.005888281225212318	0.005601047994714156
UP_SEQ_FEATURE	CARBOHYD:N-linked (GlcNAc...) asparagine	104	28.415300546448087	9.889980381375825E-4	EPHB6, CD86, FCGBP, SERPINE1, F13A1, SPINT2, IL1RAP, LOXL2, PLAU, CDH1, KDR, C3AR1, IL15RA, CXADR, CD300A, RNASE6, CYBB, ATP1B1, PDGFRL, PGF, CLEC4A, ADAM12, SLCO2A1, TCTA, PLA2R1, GPM6A, CSF1R, SLC1A1, FPR1, ITPR1, TNFRSF11B, HMMR, SLC1A5, LTBP1, DPP6, C7, SLAMF8, SERPINH1, TSPAN1, PLTP, CTSA, CCR1, CD163, LRRN3, FN1, LY86, GGH, BMP7, LRP1B, EFNA1, TG, SLC6A8, COL5A3, UST, PLXNB1, HPSE, FGFR2, FLT1, ITGAM, COL14A1, SLC2A3, TREM1, CTSS, SGCD, ACP5, TIMP1, CTSC, ITGA4, PLAUR, EMP3, GFRA2, MMP9, VCAN, NPC1, MMRN1, KIT, CDH13, CDH16, GPRC5C, CD44, TLR2, OCA2, C1QA, ASAH1, HSD17B6, LRP2, THBS1, CLN5, NT5E, MAN1C1, SLIT3, ATP6V0E2, LAIR1, NTRK2, TMEM30B, DCBLD2, VEGFA, TMEM158, EVI2A, FCGR2A, CD9, PLP2, FMOD, FOLR1	363	4419	20558	1.3328570529088952	0.9105744911230134	0.6032888032639253	0.6032888032639253
KEGG_PATHWAY	hsa04015:Rap1 signaling pathway	16	4.371584699453552	0.0010716916340960541	MAGI1, CSF1R, ITGAM, FLT1, FPR1, THBS1, PGF, RAP1GAP, VEGFA, EFNA1, PLCB4, CDH1, KIT, KDR, LCP2, FGFR2	250	210	8644	2.6343619047619047	0.2688244966659963	0.1564669785780239	0.1521802120416397
INTERPRO	IPR017441:Protein kinase, ATP binding site	18	4.918032786885246	0.00116084185693778	NTRK2, CSF1R, FLT1, DAPK2, TTK, PRKX, AURKA, SRPK1, STK10, HCK, STK17A, KIT, CHEK1, KDR, PRKCQ, BUB1, FGFR2, MAP4K4	360	389	19113	2.4566838046272497	0.6137543571747809	0.23768237020801045	0.23768237020801045
GOTERM_BP_DIRECT	GO:0000727~double-strand break repair via break-induced replication	4	1.092896174863388	0.001182587753234684	GINS2, MCM4, MCM5, MCM6	357	12	19453	18.163398692810457	0.958146390658297	0.1174703834879786	0.11650679346682442
GOTERM_CC_DIRECT	GO:0031093~platelet alpha granule lumen	7	1.912568306010929	0.001274747224045547	MMRN1, SERPINE1, FN1, F13A1, TIMP1, THBS1, VEGFA	366	68	20647	5.807176149148184	0.42877438112061017	0.024331044841565005	0.02228036452462217
GOTERM_MF_DIRECT	GO:0005509~calcium ion binding	28	7.650273224043716	0.0013069240383944097	RYR2, ITPR1, LRP2, AIF1, THBS1, LTBP1, LOXL2, PCLO, CDH1, MAN1C1, SLIT3, S100A11, S100A10, TGM2, LRP1B, CLEC4A, EHD2, PCP4, VCAN, PLCB4, MMRN1, RGN, EFHC1, CALU, CDH13, PLCH1, CDH16, S100A9	361	756	18967	1.9459320816661536	0.5975619273280406	0.08269264824750083	0.08162334676154177
GOTERM_CC_DIRECT	GO:0000940~condensed chromosome outer kinetochore	4	1.092896174863388	0.0013736850487879905	CENPF, BUB1B, BUB1, NDC80	366	13	20647	17.35771332492644	0.453085236961812	0.02512698901741366	0.02300922456719884
GOTERM_BP_DIRECT	GO:0032753~positive regulation of interleukin-4 production	5	1.366120218579235	0.0013873307787124753	CD86, SLC7A5, FCER1G, PRKCQ, IL1RAP	357	27	19453	10.090777051561366	0.9758483974518178	0.13288646958953068	0.13179642397768515
GOTERM_MF_DIRECT	GO:0004713~protein tyrosine kinase activity	9	2.459016393442623	0.0014966591134078608	CSF1R, HCK, FLT1, CHKA, KIT, PBK, KDR, TTK, FGFR2	361	114	18967	4.147907858288381	0.6474119982682491	0.08680622857765592	0.08568373424260003
UP_SEQ_FEATURE	DISULFID:Interchain	11	3.0054644808743167	0.001554526757570254	TYROBP, FCER1G, CDH1, COL5A3, TFF3, ABAT, THBS1, BMP7, S100A11, PGF, VEGFA	363	183	20558	3.4042059943699288	0.9775394881965468	0.7212120803066149	0.7212120803066149
GOTERM_BP_DIRECT	GO:0008283~cell proliferation	11	3.0054644808743167	0.0016755701950043893	OCA2, CSF1R, CITED2, SLC20A1, CKS2, TACC3, CD9, LRP2, TGFBI, MKI67, BUB1	357	178	19453	3.3673716677682313	0.9888648485704626	0.1504042553340935	0.14917051423888467
GOTERM_BP_DIRECT	GO:0017148~negative regulation of translation	8	2.185792349726776	0.0016981570509144214	BTG2, IGFBP5, SHMT2, CIRBP, EIF4EBP1, IGF2BP2, TYMS, TOB1	357	94	19453	4.6374634960367125	0.9895204410500309	0.1504042553340935	0.14917051423888467
GOTERM_CC_DIRECT	GO:1904813~ficolin-1-rich granule lumen	9	2.459016393442623	0.0017284694036324433	ACTR2, ASAH1, IMPDH1, ALOX5, CAT, MNDA, PYGL, MMP9, CTSS	366	125	20647	4.061704918032786	0.5320784402393282	0.030351922727785703	0.027793788010409683
UP_SEQ_FEATURE	CARBOHYD:N-linked (GlcNAc...) (complex) asparagine	9	2.459016393442623	0.0017734723286228233	FCGBP, CD163, MMRN1, C7, CALU, FN1, TIMP1, PLTP, LOXL2	363	126	20558	4.0452577725305	0.9868471152738056	0.7212120803066149	0.7212120803066149
GOTERM_BP_DIRECT	GO:0008360~regulation of cell shape	10	2.73224043715847	0.001886423424113353	CCL13, CSF1R, HCK, KIT, KDR, FN1, PLXNB1, PLEKHO1, WASF3, VEGFA	357	151	19453	3.60862225684976	0.9936808192479913	0.1504042553340935	0.14917051423888467
GOTERM_BP_DIRECT	GO:0051310~metaphase plate congression	4	1.092896174863388	0.001904185851736847	CENPE, CENPF, KIF2C, NDC80	357	14	19453	15.568627450980394	0.9939753446195634	0.1504042553340935	0.14917051423888467
GOTERM_BP_DIRECT	GO:0010389~regulation of G2/M transition of mitotic cell cycle	4	1.092896174863388	0.001904185851736847	CENPF, PKIA, KIF14, AURKA	357	14	19453	15.568627450980394	0.9939753446195634	0.1504042553340935	0.14917051423888467
GOTERM_BP_DIRECT	GO:0007057~spindle assembly involved in female meiosis I	3	0.819672131147541	0.0019556162992201897	CCNB2, NDC80, AURKA	357	4	19453	40.86764705882353	0.9947529967671936	0.1504042553340935	0.14917051423888467
GOTERM_BP_DIRECT	GO:0034097~response to cytokine	6	1.639344262295082	0.0019661623018044135	BCL2, ACP5, FOS, TIMP1, TYMS, PML	357	49	19453	6.6722689075630255	0.9948996092706579	0.1504042553340935	0.14917051423888467
GOTERM_BP_DIRECT	GO:0007059~chromosome segregation	8	2.185792349726776	0.002034471519897879	CENPE, CENPF, TTK, CENPN, NEK2, BUB1, NDC80, SRPK1	357	97	19453	4.4940367899737215	0.9957549880952963	0.1504042553340935	0.14917051423888467
GOTERM_CC_DIRECT	GO:0048471~perinuclear region of cytoplasm	26	7.103825136612022	0.0020687657908535	SEC23A, PPP1R13B, WWC1, ITPR1, BUB1B, AIF1, AURKA, CLN5, CDH1, ALOX5, SPP1, TSPAN1, ATP9A, TGM2, NTRK2, SORBS2, CKAP4, BSPRY, EHD2, CENPF, NPC1, CDH13, NUPR1, OBSL1, CDKN3, MAD2L1	366	754	20647	1.9452609760693425	0.5971249819882667	0.03493031469941102	0.031986301843196424
GOTERM_BP_DIRECT	GO:0001774~microglial cell activation	5	1.366120218579235	0.002074928205578471	C1QA, JUN, ITGAM, AIF1, TLR2	357	30	19453	9.081699346405228	0.9961923340522879	0.1504042553340935	0.14917051423888467
UP_KW_CELLULAR_COMPONENT	KW-0137~Centromere	10	2.73224043715847	0.002101376471094492	CENPE, CENPF, CDCA8, BUB1B, KIF2C, CENPN, NEK2, BUB1, NDC80, MAD2L1	342	147	17836	3.5477582846003894	0.08263246535382196	0.012308062187839166	0.011707668910383598
GOTERM_BP_DIRECT	GO:0007010~cytoskeleton organization	10	2.73224043715847	0.002157747267465787	CCL13, ABLIM1, PCLO, MICAL2, SORBS2, ANK3, ADD3, OBSL1, LMNB2, WASF3	357	154	19453	3.5383244206773616	0.9969521860811246	0.15229153082482214	0.1510423087226051
GOTERM_BP_DIRECT	GO:0035556~intracellular signal transduction	19	5.191256830601093	0.002264884024507121	IGFBP5, SHC1, DAPK2, TREM1, SRPK1, HCK, CARHSP1, TYROBP, PLCB4, STK17A, KIT, STMN1, CHEK1, LCP2, PLXNB1, PRKCQ, ECT2, RALGPS1, MAP4K4	357	462	19453	2.240938799762329	0.9977148149775196	0.15575433214687434	0.15447670526125493
UP_SEQ_FEATURE	DOMAIN:Laminin G-like	5	1.366120218579235	0.0023031038657152863	COL5A1, COL14A1, COL5A3, SLIT3, THBS1	363	32	20558	8.849001377410469	0.9963972383987153	0.7799531860917983	0.7799531860917983
GOTERM_CC_DIRECT	GO:0005694~chromosome	13	3.551912568306011	0.002349854981695622	GINS2, MKI67, MLLT3, SAMHD1, SMC4, CENPE, PRC1, NUSAP1, MCM4, MCM5, TRIP13, MCM6, DTL	366	259	20647	2.8315188725024787	0.6439913598027518	0.03820690136905104	0.03498672972746815
