ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title	Gene.ID
214395_x_at	5.79e-02	1.46e-02	-2.54	-3.928887	-2.81e-01	EEF1D	eukaryotic translation elongation factor 1 delta	1936
201777_s_at	5.79e-02	1.47e-02	-2.54	-3.929577	-3.32e-01	EFCAB14	EF-hand calcium binding domain 14	9813
205246_at	5.79e-02	1.47e-02	-2.54	-3.929593	-3.64e-01	PEX13	peroxisomal biogenesis factor 13	5194
212609_s_at	5.79e-02	1.47e-02	-2.54	-3.930436	-4.82e-01	AKT3	AKT serine/threonine kinase 3	10000
208838_at	5.79e-02	1.47e-02	2.54	-3.930495	3.02e-01	CAND1	cullin associated and neddylation dissociated 1	55832
206898_at	5.79e-02	1.47e-02	-2.54	-3.930605	-9.86e-02	CDH19	cadherin 19	28513
213932_x_at	5.80e-02	1.47e-02	2.54	-3.930919	2.25e-01	HLA-A	major histocompatibility complex, class I, A	3105
205516_x_at	5.80e-02	1.47e-02	2.54	-3.931435	3.80e-01	CIZ1	CDKN1A interacting zinc finger protein 1	25792
214705_at	5.80e-02	1.47e-02	2.54	-3.932227	4.95e-01	PATJ	PATJ, crumbs cell polarity complex component	10207
221932_s_at	5.80e-02	1.47e-02	-2.54	-3.932636	-2.44e-01	GLRX5	glutaredoxin 5	51218
210882_s_at	5.81e-02	1.47e-02	-2.54	-3.934512	-9.30e-02	TRO	trophinin	7216
202625_at	5.81e-02	1.47e-02	2.54	-3.934601	5.36e-01	LYN	LYN proto-oncogene, Src family tyrosine kinase	4067
213816_s_at	5.82e-02	1.48e-02	2.54	-3.935505	5.98e-01	MET	MET proto-oncogene, receptor tyrosine kinase	4233
221530_s_at	5.83e-02	1.48e-02	2.54	-3.938181	7.52e-01	BHLHE41	basic helix-loop-helix family member e41	79365
207855_s_at	5.84e-02	1.48e-02	-2.54	-3.938757	-3.20e-01	CLCC1	chloride channel CLIC like 1	23155
219417_s_at	5.84e-02	1.48e-02	-2.54	-3.939076	-2.39e-01	BORCS6	BLOC-1 related complex subunit 6	54785
202756_s_at	5.86e-02	1.49e-02	2.54	-3.942214	4.70e-01	GPC1	glypican 1	2817
213858_at	5.86e-02	1.49e-02	-2.54	-3.942557	-2.76e-01	ZNF250	zinc finger protein 250	58500
205172_x_at	5.86e-02	1.49e-02	2.54	-3.943093	2.63e-01	CLTB	clathrin light chain B	1212
219599_at	5.87e-02	1.49e-02	-2.54	-3.943847	-6.15e-01	EIF4B	eukaryotic translation initiation factor 4B	1975
205241_at	5.87e-02	1.49e-02	2.54	-3.944569	8.09e-01	SCO2	SCO2 cytochrome c oxidase assembly protein	9997
213064_at	5.87e-02	1.49e-02	-2.54	-3.945064	-2.68e-01	ZC3H14	zinc finger CCCH-type containing 14	79882
216942_s_at	5.87e-02	1.49e-02	2.54	-3.945285	5.01e-01	CD58	CD58 molecule	965
221849_s_at	5.87e-02	1.49e-02	2.54	-3.945366	3.23e-01	DCAF15	DDB1 and CUL4 associated factor 15	90379
218986_s_at	5.87e-02	1.49e-02	2.53	-3.946111	5.41e-01	DDX60	DEXD/H-box helicase 60	55601
205711_x_at	5.87e-02	1.49e-02	-2.53	-3.946253	-2.75e-01	ATP5C1	ATP synthase, H+ transporting, mitochondrial F1 complex, gamma polypeptide 1	509
207487_at	5.87e-02	1.49e-02	2.53	-3.946469	5.68e-01			
213473_at	5.87e-02	1.49e-02	-2.53	-3.946545	-2.82e-01	BRAP	BRCA1 associated protein	8315
215597_x_at	5.87e-02	1.49e-02	2.53	-3.946732	2.92e-01	LOC101929165	uncharacterized LOC101929165	101929165
211458_s_at	5.88e-02	1.49e-02	-2.53	-3.947268	-4.02e-01	GABARAPL3///GABARAPL1	GABA type A receptor associated protein like 3 pseudogene///GABA type A receptor associated protein like 1	23766///23710
213109_at	5.88e-02	1.49e-02	2.53	-3.947291	2.44e-01	TNIK	TRAF2 and NCK interacting kinase	23043
211316_x_at	5.88e-02	1.49e-02	2.53	-3.947315	3.99e-01	CFLAR	CASP8 and FADD like apoptosis regulator	8837
204392_at	5.88e-02	1.50e-02	2.53	-3.947537	6.18e-01	CAMK1	calcium/calmodulin dependent protein kinase I	8536
221047_s_at	5.88e-02	1.50e-02	-2.53	-3.947761	-2.55e-01	MARK1	microtubule affinity regulating kinase 1	4139
205279_s_at	5.88e-02	1.50e-02	2.53	-3.948839	4.30e-01	GLRB	glycine receptor beta	2743
35156_at	5.89e-02	1.50e-02	-2.53	-3.950577	-2.16e-01	R3HCC1	R3H domain and coiled-coil containing 1	203069
210425_x_at	5.90e-02	1.50e-02	2.53	-3.951645	1.21	LOC101930583///GOLGA8B///GOLGA8A	uncharacterized LOC101930583///golgin A8 family member B///golgin A8 family member A	101930583///440270///23015
202929_s_at	5.90e-02	1.50e-02	-2.53	-3.951656	-3.56e-01	DDTL///DDT	D-dopachrome tautomerase-like///D-dopachrome tautomerase	100037417///1652
214000_s_at	5.90e-02	1.50e-02	-2.53	-3.95214	-1.43e-02	RGS10	regulator of G-protein signaling 10	6001
215779_s_at	5.90e-02	1.50e-02	2.53	-3.952328	3.92e-01	HIST1H2BJ///HIST1H2BG	histone cluster 1, H2bj///histone cluster 1, H2bg	8970///8339
206211_at	5.90e-02	1.50e-02	-2.53	-3.952343	-1.48	SELE	selectin E	6401
219639_x_at	5.90e-02	1.50e-02	2.53	-3.952547	3.72e-01	PARP6	poly(ADP-ribose) polymerase family member 6	56965
218179_s_at	5.91e-02	1.51e-02	-2.53	-3.954687	-2.88e-01	TRAPPC11	trafficking protein particle complex 11	60684
208627_s_at	5.92e-02	1.51e-02	-2.53	-3.956525	-3.20e-01	YBX1	Y-box binding protein 1	4904
217117_x_at	5.92e-02	1.51e-02	2.53	-3.956558	1.68e-01	MUC3B///MUC3A	mucin 3B, cell surface associated///mucin 3A, cell surface associated	57876///4584
215324_at	5.92e-02	1.51e-02	-2.53	-3.957048	-1.76e-01	SEMA3D	semaphorin 3D	223117
217934_x_at	5.92e-02	1.51e-02	2.53	-3.957255	2.60e-01	STUB1	STIP1 homology and U-box containing protein 1	10273
204113_at	5.93e-02	1.51e-02	-2.53	-3.957744	-2.78e-01	CELF1	CUGBP, Elav-like family member 1	10658
216187_x_at	5.93e-02	1.51e-02	2.53	-3.959136	7.48e-01			
40560_at	5.95e-02	1.52e-02	-2.53	-3.962055	-5.70e-01	TBX2	T-box 2	6909
203017_s_at	5.95e-02	1.52e-02	-2.53	-3.9624	-4.01e-01	SSX2IP	SSX family member 2 interacting protein	117178
218508_at	5.95e-02	1.52e-02	2.53	-3.962539	4.41e-01	DCP1A	decapping mRNA 1A	55802
212486_s_at	5.96e-02	1.52e-02	2.53	-3.963581	5.34e-01	FYN	FYN proto-oncogene, Src family tyrosine kinase	2534
213327_s_at	5.96e-02	1.52e-02	-2.53	-3.963799	-3.22e-01	USP12	ubiquitin specific peptidase 12	219333
205898_at	5.96e-02	1.52e-02	2.53	-3.964288	7.76e-01	CX3CR1	C-X3-C motif chemokine receptor 1	1524
203074_at	5.97e-02	1.52e-02	2.53	-3.965194	8.69e-01	ANXA8L1///ANXA8	annexin A8-like 1///annexin A8	728113///653145
211576_s_at	5.98e-02	1.53e-02	-2.53	-3.96697	-2.66e-01	SLC19A1	solute carrier family 19 member 1	6573
201954_at	5.98e-02	1.53e-02	2.53	-3.967148	4.42e-01	ARPC1B	actin related protein 2/3 complex subunit 1B	10095
52164_at	5.99e-02	1.53e-02	2.52	-3.968932	2.49e-01	C11orf24	chromosome 11 open reading frame 24	53838
34764_at	6.00e-02	1.53e-02	-2.52	-3.970029	-4.01e-01	LARS2	leucyl-tRNA synthetase 2, mitochondrial	23395
218852_at	6.00e-02	1.53e-02	-2.52	-3.970629	-5.43e-01	PPP2R3C	protein phosphatase 2 regulatory subunit B''gamma	55012
203548_s_at	6.00e-02	1.53e-02	2.52	-3.97121	9.93e-01	LPL	lipoprotein lipase	4023
44617_at	6.01e-02	1.54e-02	-2.52	-3.972317	-8.15e-02	OGFOD2	2-oxoglutarate and iron dependent oxygenase domain containing 2	79676
205805_s_at	6.01e-02	1.54e-02	2.52	-3.972491	3.85e-01	ROR1	receptor tyrosine kinase like orphan receptor 1	4919
204500_s_at	6.01e-02	1.54e-02	-2.52	-3.972635	-3.06e-01	AGTPBP1	ATP/GTP binding protein 1	23287
38290_at	6.03e-02	1.54e-02	-2.52	-3.97587	-1.32e-01	RGS14	regulator of G-protein signaling 14	10636
219893_at	6.03e-02	1.54e-02	2.52	-3.976329	2.85e-01	CCDC71	coiled-coil domain containing 71	64925
205622_at	6.03e-02	1.54e-02	2.52	-3.977038	1.20e-01	SMPD2	sphingomyelin phosphodiesterase 2	6610
219248_at	6.03e-02	1.55e-02	-2.52	-3.977185	-3.27e-01	THUMPD2	THUMP domain containing 2	80745
211059_s_at	6.04e-02	1.55e-02	2.52	-3.9787	4.06e-01	GOLGA2	golgin A2	2801
209995_s_at	6.04e-02	1.55e-02	-2.52	-3.979144	-8.30e-01	TCL1A	T-cell leukemia/lymphoma 1A	8115
203450_at	6.05e-02	1.55e-02	-2.52	-3.980555	-2.93e-01	CBY1	chibby family member 1, beta catenin antagonist	25776
218435_at	6.05e-02	1.55e-02	2.52	-3.98071	4.67e-01	DNAJC15	DnaJ heat shock protein family (Hsp40) member C15	29103
203111_s_at	6.05e-02	1.55e-02	2.52	-3.980796	3.06e-01	PTK2B	protein tyrosine kinase 2 beta	2185
213483_at	6.07e-02	1.56e-02	-2.52	-3.983676	-4.31e-01	PPWD1	peptidylprolyl isomerase domain and WD repeat containing 1	23398
221276_s_at	6.07e-02	1.56e-02	2.52	-3.983838	6.26e-01	SYNC	syncoilin, intermediate filament protein	81493
204321_at	6.07e-02	1.56e-02	-2.52	-3.984577	-3.47e-01	NEO1	neogenin 1	4756
206278_at	6.10e-02	1.56e-02	2.52	-3.988015	4.95e-01	PTAFR	platelet activating factor receptor	5724
219497_s_at	6.10e-02	1.56e-02	-2.52	-3.988606	-5.10e-01	BCL11A	B-cell CLL/lymphoma 11A	53335
215346_at	6.10e-02	1.57e-02	2.52	-3.989453	4.63e-01	CD40	CD40 molecule	958
206546_at	6.11e-02	1.57e-02	-2.52	-3.990111	-1.19e-01	SYCP2	synaptonemal complex protein 2	10388
219560_at	6.11e-02	1.57e-02	2.51	-3.990551	2.64e-01	C22orf29///GNB1L	chromosome 22 open reading frame 29///G protein subunit beta 1 like	79680///54584
204807_at	6.11e-02	1.57e-02	-2.51	-3.991342	-4.50e-01	TMEM5	transmembrane protein 5	10329
210650_s_at	6.13e-02	1.57e-02	-2.51	-3.993848	-1.70e-01	PCLO	piccolo presynaptic cytomatrix protein	27445
211964_at	6.13e-02	1.57e-02	2.51	-3.993989	5.22e-01	COL4A2	collagen type IV alpha 2 chain	1284
217527_s_at	6.13e-02	1.57e-02	2.51	-3.994063	2.22e-01	NFATC2IP	nuclear factor of activated T-cells 2 interacting protein	84901
209075_s_at	6.13e-02	1.57e-02	2.51	-3.994404	2.47e-01	ISCU	iron-sulfur cluster assembly enzyme	23479
211452_x_at	6.13e-02	1.58e-02	2.51	-3.994657	4.30e-01	LRRFIP1	LRR binding FLII interacting protein 1	9208
209924_at	6.14e-02	1.58e-02	2.51	-3.996177	1.41	CCL18	C-C motif chemokine ligand 18	6362
210667_s_at	6.14e-02	1.58e-02	-2.51	-3.996608	-5.47e-01	C21orf33	chromosome 21 open reading frame 33	8209
216305_s_at	6.15e-02	1.58e-02	-2.51	-3.997658	-3.97e-01	GCFC2	GC-rich sequence DNA-binding factor 2	6936
219847_at	6.15e-02	1.58e-02	-2.51	-3.998577	-8.41e-02	HDAC11	histone deacetylase 11	79885
204175_at	6.16e-02	1.58e-02	2.51	-3.99998	3.72e-01	ZNF593	zinc finger protein 593	51042
219444_at	6.17e-02	1.59e-02	2.51	-4.001084	3.08e-01	BCORL1	BCL6 corepressor-like 1	63035
219453_at	6.17e-02	1.59e-02	2.51	-4.001303	9.01e-02	KLHL36	kelch like family member 36	79786
213513_x_at	6.17e-02	1.59e-02	2.51	-4.001764	3.91e-01	ARPC2	actin related protein 2/3 complex subunit 2	10109
220094_s_at	6.18e-02	1.59e-02	-2.51	-4.002613	-2.86e-01	MCUR1	mitochondrial calcium uniporter regulator 1	63933
217986_s_at	6.18e-02	1.59e-02	2.51	-4.003198	5.87e-01	BAZ1A	bromodomain adjacent to zinc finger domain 1A	11177
212183_at	6.18e-02	1.59e-02	-2.51	-4.003467	-5.98e-01	NUDT4P1///NUDT4	nudix hydrolase 4 pseudogene 1///nudix hydrolase 4	440672///11163
204666_s_at	6.18e-02	1.59e-02	-2.51	-4.003533	-7.16e-02	SIKE1	suppressor of IKBKE 1	80143
217981_s_at	6.18e-02	1.59e-02	-2.51	-4.003614	-2.66e-01	TIMM10B	translocase of inner mitochondrial membrane 10 homolog B (yeast)	26515
221962_s_at	6.18e-02	1.59e-02	2.51	-4.004062	4.76e-01	UBE2H	ubiquitin conjugating enzyme E2 H	7328
207069_s_at	6.19e-02	1.59e-02	-2.51	-4.004932	-5.01e-01	SMAD6	SMAD family member 6	4091
206929_s_at	6.20e-02	1.60e-02	2.51	-4.006704	3.99e-01	NFIC	nuclear factor I C	4782
218198_at	6.20e-02	1.60e-02	2.51	-4.007126	3.63e-01	DHX32	DEAH-box helicase 32 (putative)	55760
211654_x_at	6.20e-02	1.60e-02	2.51	-4.007954	1.17	HLA-DQB1	major histocompatibility complex, class II, DQ beta 1	3119
220968_s_at	6.21e-02	1.60e-02	2.51	-4.009696	4.31e-01	TSPAN9	tetraspanin 9	10867
222184_at	6.22e-02	1.60e-02	-2.51	-4.01038	-1.76e-01	LINC00965	long intergenic non-protein coding RNA 965	349196
203282_at	6.22e-02	1.60e-02	-2.51	-4.011366	-2.95e-01	GBE1	glucan (1,4-alpha-), branching enzyme 1	2632
216316_x_at	6.23e-02	1.61e-02	-2.51	-4.012047	-2.46e-02	GK6P	glycerol kinase 6 pseudogene	201989
205759_s_at	6.24e-02	1.61e-02	2.50	-4.013829	1.60e-01	SULT2B1	sulfotransferase family 2B member 1	6820
202639_s_at	6.24e-02	1.61e-02	2.50	-4.014377	2.49e-01	RANBP3	RAN binding protein 3	8498
212115_at	6.24e-02	1.61e-02	-2.50	-4.01511	-2.19e-01	HN1L	hematological and neurological expressed 1 like	90861
218418_s_at	6.25e-02	1.61e-02	2.50	-4.015609	4.14e-01	KANK2	KN motif and ankyrin repeat domains 2	25959
200874_s_at	6.25e-02	1.61e-02	2.50	-4.015685	3.40e-01	MIR1292///SNORD110///SNORD86///SNORD57///NOP56	microRNA 1292///small nucleolar RNA, C/D box 110///small nucleolar RNA, C/D box 86///small nucleolar RNA, C/D box 57///NOP56 ribonucleoprotein	100302138///692213///692201///26792///10528
207662_at	6.25e-02	1.61e-02	2.50	-4.015796	9.99e-02	TBX1	T-box 1	6899
34846_at	6.25e-02	1.61e-02	-2.50	-4.016002	-2.19e-02	CAMK2B	calcium/calmodulin dependent protein kinase II beta	816
214493_s_at	6.25e-02	1.61e-02	2.50	-4.016307	3.79e-01	PATJ	PATJ, crumbs cell polarity complex component	10207
206833_s_at	6.26e-02	1.62e-02	-2.50	-4.017939	-4.04e-01	LOC101927144///ACYP2	uncharacterized LOC101927144///acylphosphatase 2	101927144///98
216850_at	6.26e-02	1.62e-02	2.50	-4.018649	6.35e-01	LOC101930404///SNORD116-28///SNORD115-26///SNORD115-13///SNORD115-7///SNORD116-22///SNORD116-4///PWARSN///SNORD107///SNURF///SNRPN///IPW	uncharacterized LOC101930404///small nucleolar RNA, C/D box 116-28///small nucleolar RNA, C/D box 115-26///small nucleolar RNA, C/D box 115-13///small nucleolar RNA, C/D box 115-7///small nucleolar RNA, C/D box 116-22///small nucleolar RNA, C/D box 116-4///Prader Willi/Angelman region RNA, SNRPN neighbor///small nucleolar RNA, C/D box 107///SNRPN upstream reading frame///small nuclear ribonucleoprotein polypeptide N///imprinted in Prader-Willi syndrome (non-protein coding)	101930404///100033820///100033802///100033450///100033444///100033433///100033416///347746///91380///8926///6638///3653
209285_s_at	6.27e-02	1.62e-02	-2.50	-4.019468	-3.13e-01	FAM208A	family with sequence similarity 208 member A	23272
205793_x_at	6.27e-02	1.62e-02	2.50	-4.019811	2.13e-01	TNK1	tyrosine kinase non receptor 1	8711
39817_s_at	6.27e-02	1.62e-02	-2.50	-4.020261	-2.87e-01	DNPH1	2'-deoxynucleoside 5'-phosphate N-hydrolase 1	10591
202277_at	6.27e-02	1.62e-02	-2.50	-4.020503	-2.76e-01	SPTLC1	serine palmitoyltransferase long chain base subunit 1	10558
207428_x_at	6.27e-02	1.62e-02	2.50	-4.021022	2.92e-01	CDK11A///CDK11B	cyclin dependent kinase 11A///cyclin dependent kinase 11B	728642///984
204512_at	6.27e-02	1.62e-02	2.50	-4.021385	4.12e-01	HIVEP1	human immunodeficiency virus type I enhancer binding protein 1	3096
215063_x_at	6.27e-02	1.62e-02	2.50	-4.021572	4.17e-01	LRRC40	leucine rich repeat containing 40	55631
204299_at	6.28e-02	1.62e-02	-2.50	-4.022636	-3.27e-01	SRSF10	serine and arginine rich splicing factor 10	10772
202793_at	6.31e-02	1.63e-02	-2.50	-4.026634	-3.72e-01	LPCAT3	lysophosphatidylcholine acyltransferase 3	10162
204944_at	6.31e-02	1.63e-02	2.50	-4.027035	7.87e-01	PTPRG	protein tyrosine phosphatase, receptor type G	5793
215043_s_at	6.31e-02	1.63e-02	-2.50	-4.027424	-5.72e-01	GUSBP3///SMA5///SMA4	glucuronidase, beta pseudogene 3///glucuronidase beta pseudogene///glucuronidase beta pseudogene	653188///11042///11039
220939_s_at	6.31e-02	1.63e-02	2.50	-4.027658	4.20e-01	DPP8	dipeptidyl peptidase 8	54878
214717_at	6.31e-02	1.63e-02	-2.50	-4.027924	-3.06e-01	PKI55	DKFZp434H1419	150967
202936_s_at	6.32e-02	1.64e-02	-2.50	-4.028858	-5.76e-01	SOX9	SRY-box 9	6662
218271_s_at	6.32e-02	1.64e-02	-2.50	-4.029681	-3.37e-01	PARL	presenilin associated rhomboid like	55486
221952_x_at	6.33e-02	1.64e-02	-2.50	-4.030338	-2.49e-01	TRMT5	tRNA methyltransferase 5	57570
209342_s_at	6.33e-02	1.64e-02	-2.50	-4.030614	-2.17e-01	IKBKB	inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase beta	3551
203236_s_at	6.33e-02	1.64e-02	2.50	-4.030725	7.49e-01	LGALS9	galectin 9	3965
202489_s_at	6.33e-02	1.64e-02	2.50	-4.031334	7.24e-01	FXYD3	FXYD domain containing ion transport regulator 3	5349
209045_at	6.33e-02	1.64e-02	2.50	-4.031356	2.37e-01	XPNPEP1	X-prolyl aminopeptidase 1	7511
202001_s_at	6.33e-02	1.64e-02	-2.50	-4.032197	-2.70e-01	NDUFA6	NADH:ubiquinone oxidoreductase subunit A6	4700
214098_at	6.33e-02	1.64e-02	-2.50	-4.032252	-2.27e-01	KIAA1107	KIAA1107	23285
207394_at	6.35e-02	1.65e-02	-2.49	-4.034936	-2.52e-01	ZNF137P	zinc finger protein 137, pseudogene	7696
212913_at	6.35e-02	1.65e-02	2.49	-4.035551	1.55e-01	MSH5-SAPCD1///SAPCD1	MSH5-SAPCD1 readthrough (NMD candidate)///suppressor APC domain containing 1	100532732///401251
203190_at	6.36e-02	1.65e-02	2.49	-4.035864	3.98e-01	MIR7113///MIR4691///NDUFS8	microRNA 7113///microRNA 4691///NADH:ubiquinone oxidoreductase core subunit S8	102465669///100616403///4728
220623_s_at	6.36e-02	1.65e-02	-2.49	-4.036487	-1.85e-01	TSGA10	testis specific 10	80705
216310_at	6.37e-02	1.65e-02	2.49	-4.037978	5.66e-01	TAOK1	TAO kinase 1	57551
213852_at	6.37e-02	1.65e-02	-2.49	-4.038701	-3.19e-01	RBM8A	RNA binding motif protein 8A	9939
220103_s_at	6.38e-02	1.66e-02	-2.49	-4.039742	-9.15e-02	MRPS18C	mitochondrial ribosomal protein S18C	51023
207797_s_at	6.38e-02	1.66e-02	-2.49	-4.040522	-4.47e-02	LRP2BP	LRP2 binding protein	55805
209798_at	6.38e-02	1.66e-02	-2.49	-4.040925	-3.41e-01	NPAT	nuclear protein, coactivator of histone transcription	4863
212893_at	6.39e-02	1.66e-02	-2.49	-4.041307	-4.77e-01	ZZZ3	zinc finger ZZ-type containing 3	26009
218985_at	6.39e-02	1.66e-02	-2.49	-4.042416	-2.20e-01	SLC2A8	solute carrier family 2 member 8	29988
201390_s_at	6.40e-02	1.66e-02	2.49	-4.043638	2.98e-01	CSNK2B	casein kinase 2 beta	1460
212936_at	6.41e-02	1.67e-02	-2.49	-4.045006	-4.34e-01	FAM172A	family with sequence similarity 172 member A	83989
202859_x_at	6.42e-02	1.67e-02	2.49	-4.046786	1.15	CXCL8	C-X-C motif chemokine ligand 8	3576
209863_s_at	6.43e-02	1.67e-02	2.49	-4.048701	7.24e-01	TP63	tumor protein p63	8626
209041_s_at	6.43e-02	1.67e-02	-2.49	-4.049113	-2.83e-01	UBE2G2	ubiquitin conjugating enzyme E2 G2	7327
218295_s_at	6.44e-02	1.68e-02	-2.49	-4.050362	-3.34e-01	NUP50	nucleoporin 50	10762
218027_at	6.44e-02	1.68e-02	-2.49	-4.050416	-3.60e-01	MRPL15	mitochondrial ribosomal protein L15	29088
214694_at	6.45e-02	1.68e-02	2.49	-4.051012	2.30e-01	MPRIP	myosin phosphatase Rho interacting protein	23164
221791_s_at	6.45e-02	1.68e-02	-2.49	-4.051345	-2.98e-01	TMA7	translation machinery associated 7 homolog	51372
217249_x_at	6.45e-02	1.68e-02	-2.49	-4.052188	-2.25e-01			
204936_at	6.46e-02	1.68e-02	-2.49	-4.052906	-1.47e-01	MAP4K2	mitogen-activated protein kinase kinase kinase kinase 2	5871
215749_s_at	6.46e-02	1.68e-02	-2.49	-4.05343	-2.80e-01	GORASP1	golgi reassembly stacking protein 1	64689
218824_at	6.46e-02	1.68e-02	-2.49	-4.053564	-9.80e-01	PNMAL1	paraneoplastic Ma antigen family like 1	55228
57703_at	6.46e-02	1.68e-02	-2.49	-4.054647	-8.53e-02	SENP5	SUMO1/sentrin specific peptidase 5	205564
221256_s_at	6.46e-02	1.68e-02	-2.49	-4.054725	-4.76e-01	HDHD3	haloacid dehalogenase like hydrolase domain containing 3	81932
45828_at	6.47e-02	1.68e-02	-2.49	-4.055211	-2.38e-01	ATP5SL	ATP5S like	55101
33494_at	6.47e-02	1.69e-02	-2.49	-4.05554	-2.51e-01	ETFDH	electron transfer flavoprotein dehydrogenase	2110
208777_s_at	6.49e-02	1.69e-02	2.48	-4.058293	2.66e-01	PSMD11	proteasome 26S subunit, non-ATPase 11	5717
208986_at	6.49e-02	1.69e-02	-2.48	-4.058409	-2.39e-01	TCF12	transcription factor 12	6938
213309_at	6.49e-02	1.69e-02	-2.48	-4.058976	-6.02e-01	PLCL2	phospholipase C like 2	23228
205351_at	6.49e-02	1.69e-02	-2.48	-4.059412	-5.17e-01	GGCX	gamma-glutamyl carboxylase	2677
209573_s_at	6.49e-02	1.69e-02	2.48	-4.059699	2.49e-01	LDLRAD4	low density lipoprotein receptor class A domain containing 4	753
204845_s_at	6.49e-02	1.69e-02	-2.48	-4.059842	-5.10e-01	ENPEP	glutamyl aminopeptidase	2028
206710_s_at	6.49e-02	1.69e-02	-2.48	-4.060375	-8.27e-01	EPB41L3	erythrocyte membrane protein band 4.1 like 3	23136
202951_at	6.49e-02	1.69e-02	2.48	-4.060545	4.68e-01	STK38	serine/threonine kinase 38	11329
203404_at	6.50e-02	1.70e-02	2.48	-4.060911	4.45e-01	ARMCX2	armadillo repeat containing, X-linked 2	9823
62987_r_at	6.51e-02	1.70e-02	2.48	-4.062598	2.19e-01	CACNG4	calcium voltage-gated channel auxiliary subunit gamma 4	27092
205369_x_at	6.51e-02	1.70e-02	-2.48	-4.063691	-2.74e-01	DBT	dihydrolipoamide branched chain transacylase E2	1629
207914_x_at	6.52e-02	1.70e-02	2.48	-4.064887	2.76e-01	EVX1	even-skipped homeobox 1	2128
219538_at	6.52e-02	1.70e-02	-2.48	-4.065286	-3.30e-01	WDR5B	WD repeat domain 5B	54554
222113_s_at	6.54e-02	1.71e-02	-2.48	-4.068	-1.71e-01	EPS15L1	epidermal growth factor receptor pathway substrate 15 like 1	58513
211166_at	6.55e-02	1.71e-02	2.48	-4.069531	1.92e-01	FAM153A	family with sequence similarity 153 member A	285596
221548_s_at	6.55e-02	1.71e-02	2.48	-4.069675	3.20e-01	ILKAP	ILK associated serine/threonine phosphatase	80895
213485_s_at	6.55e-02	1.71e-02	2.48	-4.070196	3.90e-01	ABCC10	ATP binding cassette subfamily C member 10	89845
219862_s_at	6.56e-02	1.72e-02	2.48	-4.07122	3.32e-01	NARF	nuclear prelamin A recognition factor	26502
219826_at	6.56e-02	1.72e-02	-2.48	-4.071318	-3.47e-01	ZNF419	zinc finger protein 419	79744
208768_x_at	6.57e-02	1.72e-02	-2.48	-4.07241	-1.56e-01	RPL22	ribosomal protein L22	6146
207738_s_at	6.57e-02	1.72e-02	2.48	-4.072582	1.89e-01	NCKAP1	NCK associated protein 1	10787
216902_s_at	6.57e-02	1.72e-02	-2.48	-4.073023	-4.87e-01	RRN3P1///RRN3P2///RRN3	RRN3 homolog, RNA polymerase I transcription factor pseudogene 1///RRN3 homolog, RNA polymerase I transcription factor pseudogene 2///RRN3 homolog, RNA polymerase I transcription factor	730092///653390///54700
201648_at	6.57e-02	1.72e-02	2.48	-4.07319	2.22e-01	JAK1	Janus kinase 1	3716
202002_at	6.59e-02	1.72e-02	2.48	-4.076146	3.50e-01	ACAA2	acetyl-CoA acyltransferase 2	10449
201978_s_at	6.60e-02	1.73e-02	2.48	-4.077517	2.46e-01	KIAA0141	KIAA0141	9812
209453_at	6.61e-02	1.73e-02	2.47	-4.079777	4.45e-01	SLC9A1	solute carrier family 9 member A1	6548
202088_at	6.62e-02	1.73e-02	2.47	-4.080147	2.57e-01	SLC39A6	solute carrier family 39 member 6	25800
213878_at	6.62e-02	1.73e-02	-2.47	-4.080619	-3.34e-01	PYROXD1	pyridine nucleotide-disulphide oxidoreductase domain 1	79912
216308_x_at	6.62e-02	1.73e-02	-2.47	-4.081057	-2.63e-01	GRHPR	glyoxylate and hydroxypyruvate reductase	9380
220199_s_at	6.63e-02	1.74e-02	-2.47	-4.082615	-4.17e-01	AIDA	axin interactor, dorsalization associated	64853
208082_x_at	6.64e-02	1.74e-02	2.47	-4.083394	4.89e-01			
221680_s_at	6.64e-02	1.74e-02	2.47	-4.084385	4.81e-01	ETV7	ETS variant 7	51513
AFFX-HUMISGF3A/M97935_3_at	6.65e-02	1.74e-02	2.47	-4.085131	7.32e-01	STAT1	signal transducer and activator of transcription 1	6772
205858_at	6.65e-02	1.74e-02	2.47	-4.085516	4.77e-01	NGFR	nerve growth factor receptor	4804
214820_at	6.65e-02	1.74e-02	-2.47	-4.085724	-4.06e-01	BRWD1	bromodomain and WD repeat domain containing 1	54014
221669_s_at	6.65e-02	1.74e-02	-2.47	-4.086217	-5.98e-01	ACAD8	acyl-CoA dehydrogenase family member 8	27034
209944_at	6.66e-02	1.75e-02	-2.47	-4.087344	-3.89e-01	PTGR2///ZNF410	prostaglandin reductase 2///zinc finger protein 410	145482///57862
221270_s_at	6.66e-02	1.75e-02	-2.47	-4.088274	-4.05e-01	QTRT1	queuine tRNA-ribosyltransferase catalytic subunit 1	81890
218238_at	6.67e-02	1.75e-02	-2.47	-4.089169	-3.03e-01	GTPBP4	GTP binding protein 4	23560
213213_at	6.67e-02	1.75e-02	2.47	-4.089497	3.16e-01	DIDO1	death inducer-obliterator 1	11083
