Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:2001171~positive regulation of ATP biosynthetic process	2	2.857142857142857	0.04854519086705202	PID1, PPARGC1A	70	14	19453	39.7	1.0	1.0	1.0
UP_SEQ_FEATURE	TRANSMEM:Helical	26	37.142857142857146	0.049553070703267435	GPM6A, OCA2, RYR2, TUSC3, ITPR1, LRP4, TGFA, IL1RAP, SLC4A4, GHR, DPP4, DPP6, SLITRK5, PLXNC1, MPZL2, ABCC3, GABBR2, ENTPD1, LYVE1, SPINT1, BCL2, PLA2R1, CDH16, MET, FGFR2, CHST2	70	5465	20558	1.39722389230166	0.999999999999999	1.0	1.0
GOTERM_MF_DIRECT	GO:0017154~semaphorin receptor activity	2	2.857142857142857	0.04976024730797654	PLXNC1, MET	70	14	18967	38.708163265306126	0.9999938226699999	1.0	1.0
UP_KW_MOLECULAR_FUNCTION	KW-0343~GTPase activation	4	5.714285714285714	0.051525150912715235	STARD13, TBC1D4, RGS16, RAP1GAP	50	203	11834	4.663645320197044	0.8856967489373334	1.0	1.0
GOTERM_BP_DIRECT	GO:0042438~melanin biosynthetic process	2	2.857142857142857	0.051922441849087855	OCA2, CITED1	70	15	19453	37.053333333333335	1.0	1.0	1.0
KEGG_PATHWAY	hsa05100:Bacterial invasion of epithelial cells	3	4.285714285714286	0.05363145646698674	ELMO1, FN1, MET	43	77	8644	7.832074901842344	0.9999647454553424	0.5867912295799727	0.5710172717955647
GOTERM_CC_DIRECT	GO:0098978~glutamatergic synapse	5	7.142857142857142	0.05421623836107675	EPS8, TIAM1, GPM6A, TNIK, IL1RAP	70	426	20647	3.4619382964453385	0.9999314197981604	0.5485407645944236	0.5230272406597992
GOTERM_BP_DIRECT	GO:0032869~cellular response to insulin stimulus	3	4.285714285714286	0.05450052745615368	GHR, TBC1D4, IRS1	70	106	19453	7.865094339622641	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0010243~response to organonitrogen compound	2	2.857142857142857	0.05528787818505421	CCND1, TNIK	70	16	19453	34.7375	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0042445~hormone metabolic process	2	2.857142857142857	0.05528787818505421	GHR, PAPSS2	70	16	19453	34.7375	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0060402~calcium ion transport into cytosol	2	2.857142857142857	0.05528787818505421	RYR2, BCL2	70	16	19453	34.7375	1.0	1.0	1.0
UP_SEQ_FEATURE	MOTIF:Endocytosis signal	2	2.857142857142857	0.055572484254446934	LRP4, PLA2R1	70	17	20558	34.55126050420168	1.0	1.0	1.0
SMART	SM00059:FN2	2	2.857142857142857	0.056246004773736806	FN1, PLA2R1	47	13	10359	33.90834697217676	0.9793205105977589	1.0	1.0
GOTERM_MF_DIRECT	GO:0005509~calcium ion binding	7	10.0	0.05668719151020327	RYR2, MMRN1, ITPR1, LRP4, PLCH1, CDH16, S100A11	70	756	18967	2.508862433862434	0.999998893129322	1.0	1.0
GOTERM_BP_DIRECT	GO:0007160~cell-matrix adhesion	3	4.285714285714286	0.05725874813516977	TIAM1, FN1, LYVE1	70	109	19453	7.648623853211009	1.0	1.0	1.0
UP_KW_CELLULAR_COMPONENT	KW-1003~Cell membrane	22	31.428571428571427	0.05796799971763082	ABCC3, GABBR2, GPM6A, LRP4, TGFA, SORBS2, NOD1, IL1RAP, LYVE1, SLC4A4, GHR, DPP4, EPS8, TIAM1, DPP6, SPINT1, PSD3, MYO6, ELMO1, PLA2R1, CDH16, FGFR2	68	4000	17836	1.4426176470588237	0.7311906151198433	0.42509866459595935	0.42509866459595935
UP_KW_DOMAIN	KW-0245~EGF-like domain	4	5.714285714285714	0.05848341225166786	RELN, MMRN1, LRP4, TGFA	51	258	14576	4.431068551451588	0.5431604592064279	0.25342811975722734	0.21443917825611547
GOTERM_BP_DIRECT	GO:0010039~response to iron ion	2	2.857142857142857	0.05864154060126847	CCND1, BCL2	70	17	19453	32.694117647058825	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0016486~peptide hormone processing	2	2.857142857142857	0.05864154060126847	PCSK2, DPP4	70	17	19453	32.694117647058825	1.0	1.0	1.0
INTERPRO	IPR000463:Cytosolic fatty-acid binding	2	2.857142857142857	0.05881509715048674	FABP4, CRABP1	69	17	19113	32.588235294117645	0.9999993872423737	1.0	1.0
GOTERM_BP_DIRECT	GO:0055085~transmembrane transport	4	5.714285714285714	0.0603419007549974	ABCC3, OCA2, TUSC3, SLC4A4	70	252	19453	4.4111111111111105	1.0	1.0	1.0
INTERPRO	IPR000742:Epidermal growth factor-like domain	4	5.714285714285714	0.06134069090623424	RELN, MMRN1, LRP4, TGFA	69	253	19113	4.379446640316206	0.9999996749980126	1.0	1.0
GOTERM_BP_DIRECT	GO:0060749~mammary gland alveolus development	2	2.857142857142857	0.061983469687745825	CCND1, TGFA	70	18	19453	30.877777777777776	1.0	1.0	1.0
KEGG_PATHWAY	hsa05206:MicroRNAs in cancer	5	7.142857142857142	0.06250410620776034	CCND1, IRS1, BCL2, HMGA2, MET	43	310	8644	3.2423105776444108	0.9999938863073461	0.6382834244143757	0.6211252678440968
GOTERM_MF_DIRECT	GO:0005102~receptor binding	5	7.142857142857142	0.06307703793836822	DPP4, EDN3, FN1, PLXNC1, PPARGC1A	70	412	18967	3.2883148404993063	0.9999997759151757	1.0	1.0
GOTERM_MF_DIRECT	GO:0070064~proline-rich region binding	2	2.857142857142857	0.06352366072675344	GHR, CCND1	70	18	18967	30.106349206349204	0.9999997996680872	1.0	1.0
GOTERM_MF_DIRECT	GO:0002020~protease binding	3	4.285714285714286	0.06377079792257084	DPP4, BCL2, FN1	70	113	18967	7.193552465233881	0.9999998117161627	1.0	1.0
GOTERM_CC_DIRECT	GO:0005829~cytosol	26	37.142857142857146	0.06435043485412162	CITED1, CITED2, IRS1, ADH1B, FHL1, CRABP1, LMOD1, NOD1, RAP1GAP, PAPSS2, GHR, CCND1, MYO6, AOX1, IGF2BP2, PPARGC1A, STARD13, RAB27A, TIAM1, FABP4, TBC1D4, BCL2, ELMO1, PLCH1, TNIK, CHST2	70	5627	20647	1.3628728832922896	0.9999892483812898	0.6148101112003584	0.5862142920747604
KEGG_PATHWAY	hsa05210:Colorectal cancer	3	4.285714285714286	0.06520099496705989	CCND1, BCL2, TGFA	43	86	8644	7.012439156300703	0.9999964223906744	0.6382834244143757	0.6211252678440968
GOTERM_BP_DIRECT	GO:0032469~endoplasmic reticulum calcium ion homeostasis	2	2.857142857142857	0.06531370588989853	BCL2, ITPR1	70	19	19453	29.25263157894737	1.0	1.0	1.0
UP_KW_DISEASE	KW-1010~Non-syndromic deafness	4	5.714285714285714	0.06646521835822533	EPS8, MYO6, MET, MPZL2	34	135	4734	4.125490196078431	0.8208311161197543	0.8308152294778166	0.8308152294778166
GOTERM_CC_DIRECT	GO:0033162~melanosome membrane	2	2.857142857142857	0.0679150704232954	OCA2, RAB27A	70	21	20647	28.091156462585033	0.9999944237322892	0.6148101112003584	0.5862142920747604
GOTERM_BP_DIRECT	GO:0061003~positive regulation of dendritic spine morphogenesis	2	2.857142857142857	0.06863228952070974	TIAM1, RELN	70	20	19453	27.79	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0051056~regulation of small GTPase mediated signal transduction	3	4.285714285714286	0.06974894061096634	TIAM1, STARD13, RAP1GAP	70	122	19453	6.833606557377049	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0010460~positive regulation of heart rate	2	2.857142857142857	0.07193926075849957	RYR2, EDN3	70	21	19453	26.466666666666665	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0035265~organ growth	2	2.857142857142857	0.07193926075849957	BCL2, FGFR2	70	21	19453	26.466666666666665	1.0	1.0	1.0
INTERPRO	IPR013761:Sterile alpha motif/pointed domain	3	4.285714285714286	0.07413629519022016	EPS8, STARD13, NAB2	69	126	19113	6.595238095238095	0.9999999872618596	1.0	1.0
GOTERM_BP_DIRECT	GO:0030279~negative regulation of ossification	2	2.857142857142857	0.07523465963517877	BCL2, LRP4	70	22	19453	25.263636363636362	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0090630~activation of GTPase activity	3	4.285714285714286	0.07681159844262034	TIAM1, TBC1D4, RAP1GAP	70	129	19453	6.462790697674419	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0016021~integral component of membrane	25	35.714285714285715	0.07773207135149797	GPM6A, OCA2, RYR2, TUSC3, ITPR1, LRP4, TGFA, IL1RAP, SLC4A4, GHR, DPP4, DPP6, SLITRK5, MPZL2, ABCC3, GABBR2, ENTPD1, LYVE1, SPINT1, BCL2, PLA2R1, CDH16, MET, FGFR2, CHST2	70	5457	20647	1.3512788292887248	0.9999990975517086	0.6684958136228825	0.6374029850822833
GOTERM_BP_DIRECT	GO:0071398~cellular response to fatty acid	2	2.857142857142857	0.07851852606084311	PID1, IRS1	70	23	19453	24.16521739130435	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0014911~positive regulation of smooth muscle cell migration	2	2.857142857142857	0.07851852606084311	BCL2, S100A11	70	23	19453	24.16521739130435	1.0	1.0	1.0
KEGG_PATHWAY	hsa04015:Rap1 signaling pathway	4	5.714285714285714	0.08134587257221598	TIAM1, MET, RAP1GAP, FGFR2	43	210	8644	3.8290143964562566	0.999999859951747	0.7404549090239707	0.7205502071684875
KEGG_PATHWAY	hsa04933:AGE-RAGE signaling pathway in diabetic complications	3	4.285714285714286	0.08466851577855437	CCND1, BCL2, FN1	43	100	8644	6.0306976744186045	0.9999999286190118	0.7404549090239707	0.7205502071684875
GOTERM_BP_DIRECT	GO:0007569~cell aging	2	2.857142857142857	0.08505182047887123	CITED2, BCL2	70	25	19453	22.232	1.0	1.0	1.0
UP_KW_BIOLOGICAL_PROCESS	KW-0130~Cell adhesion	5	7.142857142857142	0.0871275386677663	DPP4, RELN, FN1, CDH16, MPZL2	40	493	11371	2.8831135902636915	0.9686971396357529	1.0	1.0
UP_KW_LIGAND	KW-0106~Calcium	8	11.428571428571429	0.08732464828799974	RYR2, ENTPD1, RELN, ITPR1, LRP4, PLCH1, CDH16, S100A11	29	971	6913	1.9639901985155723	0.8237982914401013	1.0	1.0
KEGG_PATHWAY	hsa04972:Pancreatic secretion	3	4.285714285714286	0.08758068816412556	RYR2, ITPR1, SLC4A4	43	102	8644	5.912448700410397	0.9999999605387179	0.7404549090239707	0.7205502071684875
GOTERM_MF_DIRECT	GO:0005096~GTPase activator activity	4	5.714285714285714	0.08823153245290852	STARD13, TBC1D4, RGS16, RAP1GAP	70	289	18967	3.7502718734552642	0.9999999996259983	1.0	1.0
GOTERM_BP_DIRECT	GO:0014850~response to muscle activity	2	2.857142857142857	0.0883013276034971	RYR2, PPARGC1A	70	26	19453	21.376923076923077	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0007165~signal transduction	9	12.857142857142856	0.09050833454230275	STARD13, EDN3, IRS1, CRABP1, ITPR1, NOD1, MET, RAP1GAP, S100A11	70	1307	19453	1.9136189747513388	1.0	1.0	1.0
INTERPRO	IPR002165:Plexin	2	2.857142857142857	0.0918059315796554	PLXNC1, MET	69	27	19113	20.51851851851852	0.9999999998650527	1.0	1.0
GOTERM_CC_DIRECT	GO:0044295~axonal growth cone	2	2.857142857142857	0.09257385830227188	TIAM1, GPM6A	70	29	20647	20.341871921182268	0.9999999445959791	0.7582239822852744	0.7229577505510756
GOTERM_BP_DIRECT	GO:0009653~anatomical structure morphogenesis	3	4.285714285714286	0.09265597555186025	IGF2BP2, LYVE1, MPZL2	70	144	19453	5.789583333333334	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0003712~transcription cofactor activity	3	4.285714285714286	0.09443399066415245	NAB2, HMGA2, PPARGC1A	70	142	18967	5.724446680080483	0.9999999999247985	1.0	1.0
KEGG_PATHWAY	hsa04024:cAMP signaling pathway	4	5.714285714285714	0.0953505234074603	GABBR2, TIAM1, RYR2, EDN3	43	225	8644	3.57374677002584	0.9999999919583986	0.7419112403298738	0.7219673897833717
UP_KW_PTM	KW-0325~Glycoprotein	28	40.0	0.09640414944078957	PCSK2, GPM6A, OCA2, ITPR1, LRP4, TGFA, IL1RAP, SLC4A4, GHR, DPP4, DPP6, RELN, SLITRK5, PLXNC1, MPZL2, ABCC3, GABBR2, ENTPD1, FN1, LYVE1, MMRN1, SPINT1, QPCT, PLA2R1, CDH16, MET, FGFR2, CHST2	65	4784	14204	1.278981219449447	0.8024906559909374	0.5462901801644743	0.5462901801644743
KEGG_PATHWAY	hsa04931:Insulin resistance	3	4.285714285714286	0.09649513379219576	TBC1D4, IRS1, PPARGC1A	43	108	8644	5.583979328165375	0.9999999936456336	0.7419112403298738	0.7219673897833717
GOTERM_BP_DIRECT	GO:0007422~peripheral nervous system development	2	2.857142857142857	0.09798176058475704	CITED2, RXRG	70	29	19453	19.16551724137931	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0065003~macromolecular complex assembly	3	4.285714285714286	0.09813391891856107	TIAM1, IL1RAP, PPARGC1A	70	149	19453	5.595302013422819	1.0	1.0	1.0
