ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title	Gene.ID
1_18_6	0.0099095	7.50e-04	4.829905	-0.45742	2.0474292			
37_18_7	0.0099396	7.53e-04	4.827115	-0.46164	1.5939183	CENPI	centromere protein I	2491
17_25_7	0.0099476	7.55e-04	-4.82585	-0.46355	-1.9846202	C11orf32///SORL1	chromosome 11 open reading frame 32///sortilin-related receptor, L(DLR class) A repeats-containing	442871///6653
53_16_6	0.0099523	7.56e-04	4.82481	-0.46513	2.008668	MLF1IP	MLF1 interacting protein	79682
23_7_4	0.0099581	7.57e-04	-4.823697	-0.46682	-1.4558515	PTPRS	protein tyrosine phosphatase, receptor type, S	5802
41_12_2	0.0099642	7.58e-04	-4.82256	-0.46854	-3.3116298	SLCO2A1	solute carrier organic anion transporter family, member 2A1	6578
57_14_4	0.0099795	7.61e-04	-4.820028	-0.47237	-0.9390039	SIX3	SIX homeobox 3	6496
25_26_2	0.0099795	7.61e-04	4.819789	-0.47273	0.9378244	BRPF1	bromodomain and PHD finger containing, 1	7862
16_17_5	0.0099795	7.62e-04	4.819371	-0.47337	1.5945737	WHSC1	Wolf-Hirschhorn syndrome candidate 1	7468
48_11_2	0.0100126	7.67e-04	4.815119	-0.47981	3.1325336	SLC20A1	solute carrier family 20 (phosphate transporter), member 1	6574
56_27_4	0.0100126	7.67e-04	-4.814882	-0.48017	-1.1225106	LECT2	leukocyte cell-derived chemotaxin 2	3950
16_25_5	0.0100126	7.67e-04	4.814698	-0.48045	2.1367705	F2RL2	coagulation factor II (thrombin) receptor-like 2	2151
35_12_7	0.0100126	7.68e-04	4.814273	-0.48109	1.8475878	GAPDH	glyceraldehyde-3-phosphate dehydrogenase	2597
43_8_7	0.0100138	7.69e-04	4.813479	-0.4823	1.6544721	FLJ23867///QSOX1	hypothetical protein FLJ23867///quiescin Q6 sulfhydryl oxidase 1	200058///5768
55_28_7	0.0100417	7.71e-04	4.810879	-0.48624	1.5319469	PRIC285	peroxisomal proliferator-activated receptor A interacting complex 285	85441
38_7_5	0.0100459	7.73e-04	-4.809889	-0.48774	-1.2520741	FGF4	fibroblast growth factor 4 (heparin secretory transforming protein 1, Kaposi sarcoma oncogene)	2249
41_6_6	0.0100725	7.75e-04	4.807387	-0.49154	1.3421986	FMNL1	formin-like 1	752
36_10_5	0.0100737	7.76e-04	4.806599	-0.49273	0.8848867	C16orf61	chromosome 16 open reading frame 61	56942
34_19_2	0.0100985	7.79e-04	4.803996	-0.49668	1.8920904	STAT1	signal transducer and activator of transcription 1, 91kDa	6772
23_26_7	0.0100985	7.80e-04	4.803416	-0.49756	1.0806427			
16_4_8	0.0100985	7.81e-04	-4.802812	-0.49848	-0.9475247	C6orf64	chromosome 6 open reading frame 64	55776
13_28_3	0.0101069	7.82e-04	4.801542	-0.5004	1.3310547	QKI	quaking homolog, KH domain RNA binding (mouse)	9444
8_18_7	0.0101876	7.90e-04	-4.794866	-0.51054	-0.8725985	ZBED5	zinc finger, BED-type containing 5	58486
21_17_2	0.0101876	7.90e-04	-4.794741	-0.51073	-1.88237	PDK2	pyruvate dehydrogenase kinase, isozyme 2	5164
24_26_4	0.0101942	7.91e-04	-4.793598	-0.51246	-2.6592096	CDY1B	chromodomain protein, Y-linked, 1B	253175
32_13_3	0.0102008	7.93e-04	4.792465	-0.51419	1.1044522	RTN1	reticulon 1	6252
40_26_3	0.0102112	7.94e-04	-4.791069	-0.51631	-3.8740804	SLIT3	slit homolog 3 (Drosophila)	6586
34_27_7	0.0102367	7.97e-04	-4.788682	-0.51993	-1.4151563	LOC648740///AMY2B	similar to cytoplasmic beta-actin///amylase, alpha 2B (pancreatic)	648740///280
7_17_6	0.0102455	7.99e-04	-4.787404	-0.52187	-1.5087866	PPP1R3E	protein phosphatase 1, regulatory (inhibitor) subunit 3E	90673
21_28_7	0.010279	8.02e-04	-4.78449	-0.5263	-1.1968544	KIAA1370	KIAA1370	56204
57_7_4	0.010298	8.04e-04	4.782543	-0.52926	1.4442143	LAIR1	leukocyte-associated immunoglobulin-like receptor 1	3903
7_12_4	0.0103009	8.05e-04	4.781661	-0.5306	0.8454261	FRAP1	FK506 binding protein 12-rapamycin associated protein 1	2475
26_15_2	0.01032	8.08e-04	4.77971	-0.53357	1.3126949	ZNF652	zinc finger protein 652	22834
16_20_2	0.0103365	8.10e-04	4.777936	-0.53627	0.9070745	CLCN3	chloride channel 3	1182
30_15_2	0.0103399	8.11e-04	-4.777019	-0.53766	-2.1430255	ART4	ADP-ribosyltransferase 4 (Dombrock blood group)	420
14_31_2	0.0104303	8.19e-04	4.77043	-0.54769	1.433471	RAB32	RAB32, member RAS oncogene family	10981
46_21_1	0.0104897	8.24e-04	-4.765901	-0.55459	-1.0316221	LATS2	LATS, large tumor suppressor, homolog 2 (Drosophila)	26524
23_23_1	0.0104907	8.25e-04	-4.765144	-0.55574	-0.7715002	PXMP3	peroxisomal membrane protein 3, 35kDa (Zellweger syndrome)	5828
25_5_3	0.010505	8.27e-04	-4.763537	-0.55819	-1.504526	IMPA2	inositol(myo)-1(or 4)-monophosphatase 2	3613
57_14_7	0.0105838	8.34e-04	4.757793	-0.56694	0.8489752	EIF4E2	eukaryotic translation initiation factor 4E family member 2	9470
28_25_2	0.010606	8.37e-04	-4.755595	-0.57029	-1.2301162	LOC340069///HSD17B4	hypothetical protein LOC340069///hydroxysteroid (17-beta) dehydrogenase 4	340069///3295
45_12_5	0.010606	8.38e-04	-4.755005	-0.57119	-4.0976321	NTRK2	neurotrophic tyrosine kinase, receptor, type 2	4915
50_14_1	0.010646	8.42e-04	4.751318	-0.57681	2.5346156	COL5A1	collagen, type V, alpha 1	1289
32_9_7	0.010646	8.43e-04	4.751088	-0.57716	1.2239739			
55_5_6	0.0106914	8.47e-04	-4.747529	-0.58259	-1.0401194	SENP6	SUMO1/sentrin specific peptidase 6	26054
48_15_2	0.010692	8.49e-04	-4.746298	-0.58447	-2.1611236	LOC729991///RFXANK///MEF2B	similar to K11B4.2///regulatory factor X-associated ankyrin-containing protein///myocyte enhancer factor 2B	729991///8625///4207
24_26_1	0.010692	8.49e-04	-4.746127	-0.58473	-1.6004479	ADD3	adducin 3 (gamma)	120
58_15_1	0.0107031	8.51e-04	4.74475	-0.58683	1.2418282	CLC	Charcot-Leyden crystal protein	1178
12_5_2	0.0107109	8.52e-04	4.743572	-0.58862	1.04787	SEPW1	selenoprotein W, 1	6415
35_17_5	0.0108053	8.60e-04	-4.736975	-0.59869	-0.8991044	ST7OT3///ST7	ST7 overlapping transcript 3 (non-coding RNA)///suppression of tumorigenicity 7	93655///7982
2_5_5	0.0108134	8.62e-04	-4.735785	-0.60051	-0.932642			
31_15_6	0.0108366	8.65e-04	4.733667	-0.60375	0.974416	GLT8D1///GNL3	glycosyltransferase 8 domain containing 1///guanine nucleotide binding protein-like 3 (nucleolar)	55830///26354
14_23_6	0.0108759	8.69e-04	-4.730547	-0.60851	-0.7755357	LOC728051///LOC340085///GPBP1	similar to GC-rich promoter binding protein 1///hypothetical protein LOC340085///GC-rich promoter binding protein 1	728051///340085///65056
11_20_1	0.0108869	8.71e-04	-4.728927	-0.61099	-1.0866192	RAB2A	RAB2A, member RAS oncogene family	5862
58_8_3	0.0108869	8.71e-04	-4.728464	-0.6117	-1.2442056			
1_26_1	0.0108869	8.72e-04	4.727761	-0.61277	0.8537469	RPL36AL	ribosomal protein L36a-like	6166
37_26_2	0.0108869	8.73e-04	-4.727165	-0.61368	-1.1745266	PPP1R12B	protein phosphatase 1, regulatory (inhibitor) subunit 12B	4660
7_31_2	0.0108901	8.74e-04	4.726294	-0.61501	0.9057609	TNPO2	transportin 2 (importin 3, karyopherin beta 2b)	30000
28_18_7	0.0108987	8.76e-04	-4.725087	-0.61686	-1.1438463	PALLD	palladin, cytoskeletal associated protein	23022
26_27_7	0.0109084	8.77e-04	4.723819	-0.61879	1.7322274	FCGR2B	Fc fragment of IgG, low affinity IIb, receptor (CD32)	2213
12_13_5	0.0109108	8.79e-04	-4.722475	-0.62085	-2.3167405	CPXM1	carboxypeptidase X (M14 family), member 1	56265
47_25_5	0.0109108	8.80e-04	-4.721613	-0.62217	-3.8864131			
59_30_7	0.0109108	8.81e-04	4.721313	-0.62263	2.4607775	PTPN22	protein tyrosine phosphatase, non-receptor type 22 (lymphoid)	26191
27_31_7	0.0109108	8.82e-04	4.720498	-0.62387	2.4640107	SAMSN1	SAM domain, SH3 domain and nuclear localization signals 1	64092
20_10_2	0.0109108	8.83e-04	-4.719447	-0.62548	-2.7388062	TOB1	transducer of ERBB2, 1	10140
19_28_1	0.0109108	8.83e-04	4.719158	-0.62592	2.1024984	hCG_2015138///PGAM1	phosphoglycerate mutase 1 pseudogene///phosphoglycerate mutase 1 (brain)	642969///5223
44_18_2	0.0109108	8.84e-04	-4.718991	-0.62618	-3.2838187	SLA	Src-like-adaptor	6503
14_14_6	0.0109387	8.88e-04	4.715818	-0.63103	0.8032059	DHX36	DEAH (Asp-Glu-Ala-His) box polypeptide 36	170506
22_8_4	0.0109387	8.88e-04	-4.715425	-0.63163	-2.0152643	PDE5A	phosphodiesterase 5A, cGMP-specific	8654
31_18_3	0.0109387	8.89e-04	4.714776	-0.63262	1.7258304	HAPLN1	hyaluronan and proteoglycan link protein 1	1404
10_7_6	0.0109387	8.90e-04	-4.71414	-0.6336	-1.1006377	TRIM58	tripartite motif-containing 58	25893
46_18_5	0.0109387	8.91e-04	4.713345	-0.63482	0.879751			
50_28_1	0.0109387	8.91e-04	4.713286	-0.6349	2.7298357	RAB3A	RAB3A, member RAS oncogene family	5864
30_13_6	0.0109883	8.96e-04	-4.709577	-0.64058	-0.8681491	COQ3///SFRS18	coenzyme Q3 homolog, methyltransferase (S. cerevisiae)///splicing factor, arginine/serine-rich 18	51805///25957
39_8_4	0.0110107	8.99e-04	4.707545	-0.64369	2.4748384	ELK3	ELK3, ETS-domain protein (SRF accessory protein 2)	2004
47_6_8	0.0110587	9.04e-04	4.703961	-0.64918	0.8509948	THOP1	thimet oligopeptidase 1	7064
18_17_1	0.0110657	9.06e-04	-4.701851	-0.65241	-0.9514655	PCYOX1	prenylcysteine oxidase 1	51449
27_14_7	0.0110657	9.07e-04	-4.701566	-0.65285	-1.2717668	ATP5S	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit s (factor B)	27109
50_23_1	0.0110657	9.07e-04	-4.701562	-0.65286	-0.958122	TNNT2	troponin T type 2 (cardiac)	7139
56_6_7	0.0110798	9.09e-04	4.700044	-0.65518	1.2882707	CCM2	cerebral cavernous malformation 2	83605
44_21_6	0.0111081	9.12e-04	-4.697674	-0.65881	-0.9985541	C14orf122	chromosome 14 open reading frame 122	51016
9_29_7	0.0111093	9.13e-04	4.696667	-0.66036	1.656065	UGCG	UDP-glucose ceramide glucosyltransferase	7357
49_21_7	0.0111093	9.14e-04	4.696093	-0.66124	1.3757883	PDZD8	PDZ domain containing 8	118987
24_4_5	0.0111093	9.15e-04	4.695637	-0.66194	2.2500201			
44_10_7	0.0111306	9.18e-04	4.693491	-0.66522	1.4444408	GPSM3	G-protein signaling modulator 3 (AGS3-like, C. elegans)	63940
48_11_5	0.0111306	9.18e-04	4.693042	-0.66591	2.0574752	ERO1L	ERO1-like (S. cerevisiae)	30001
2_3_2	0.0112034	9.25e-04	4.688014	-0.67362	1.5317223	HBE1	hemoglobin, epsilon 1	3046
29_30_4	0.011219	9.28e-04	-4.686427	-0.67606	-1.3503651	NDUFB3	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 3, 12kDa	4709
24_8_2	0.011292	9.35e-04	4.680696	-0.68485	1.8776947	UBE2C	ubiquitin-conjugating enzyme E2C	11065
28_8_6	0.011292	9.38e-04	4.679127	-0.68726	2.1357329	ASF1B	ASF1 anti-silencing function 1 homolog B (S. cerevisiae)	55723
56_31_3	0.011292	9.39e-04	-4.67797	-0.68904	-1.3372437	MASP2	mannan-binding lectin serine peptidase 2	10747
47_4_5	0.011292	9.40e-04	-4.677615	-0.68958	-2.2571298	BZRAP1	benzodiazapine receptor (peripheral) associated protein 1	9256
14_11_5	0.011292	9.40e-04	-4.677349	-0.68999	-0.9866983	CHPT1	choline phosphotransferase 1	56994
8_22_4	0.011292	9.40e-04	4.6772	-0.69022	1.9393527	IL18RAP	interleukin 18 receptor accessory protein	8807
7_19_4	0.011292	9.41e-04	-4.676995	-0.69053	-1.3329845	MAGEB3	melanoma antigen family B, 3	4114
20_25_1	0.011292	9.41e-04	-4.676894	-0.69069	-2.5543403	SNTA1	syntrophin, alpha 1 (dystrophin-associated protein A1, 59kDa, acidic component)	6640
47_23_5	0.0112985	9.42e-04	-4.675863	-0.69227	-3.777213	SMOC2	SPARC related modular calcium binding 2	64094
8_6_8	0.0113135	9.44e-04	-4.674325	-0.69463	-1.8873699	VPS37B	vacuolar protein sorting 37 homolog B (S. cerevisiae)	79720
15_29_4	0.0113331	9.47e-04	-4.672525	-0.6974	-1.0855128			
44_18_4	0.0113759	9.52e-04	4.668918	-0.70294	2.4980421	CDC45L	CDC45 cell division cycle 45-like (S. cerevisiae)	8318
5_30_1	0.0113759	9.52e-04	4.668712	-0.70326	1.7944813	NF2	neurofibromin 2 (bilateral acoustic neuroma)	4771
36_10_3	0.0113842	9.54e-04	4.66758	-0.705	1.92133	UBE2M	ubiquitin-conjugating enzyme E2M (UBC12 homolog, yeast)	9040
32_26_2	0.0113891	9.55e-04	-4.66661	-0.70649	-1.6629429	PGA3	pepsinogen 3, group I (pepsinogen A)	643834
18_25_6	0.0113891	9.56e-04	4.66601	-0.70741	0.9023466	TMEM70	transmembrane protein 70	54968
4_28_3	0.0114533	9.62e-04	-4.661606	-0.71418	-0.9211616	CRYZL1	crystallin, zeta (quinone reductase)-like 1	9946
39_10_7	0.0114892	9.68e-04	-4.65807	-0.71962	-1.0934194	SLC25A4	solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 4	291
33_2_8	0.0114892	9.71e-04	-4.655777	-0.72314	-0.9530647	HOXA9	homeobox A9	3205
21_27_4	0.0114892	9.71e-04	4.655679	-0.72329	1.5907125	TMSB4Y	thymosin, beta 4, Y-linked	9087
49_27_1	0.0114892	9.71e-04	-4.65558	-0.72345	-2.4721313	PSG4	pregnancy specific beta-1-glycoprotein 4	5672
40_21_1	0.0114892	9.72e-04	-4.655099	-0.72419	-1.9619952	TGM3	transglutaminase 3 (E polypeptide, protein-glutamine-gamma-glutamyltransferase)	7053
25_13_8	0.0114892	9.72e-04	4.654671	-0.72485	1.1593537	SNORD10///SNORA48///SNORA67///EIF4A1	small nucleolar RNA, C/D box 10///small nucleolar RNA, H/ACA box 48///small nucleolar RNA, H/ACA box 67///eukaryotic translation initiation factor 4A, isoform 1	652966///652965///26781///1973
16_3_5	0.0114892	9.73e-04	4.654259	-0.72548	1.1804401	ZAP70	zeta-chain (TCR) associated protein kinase 70kDa	7535
36_4_4	0.0114892	9.74e-04	4.653861	-0.72609	1.9249968	WBP1	WW domain binding protein 1	23559
45_18_1	0.0114892	9.74e-04	-4.653791	-0.7262	-2.5536757	ARL4D	ADP-ribosylation factor-like 4D	379
21_31_5	0.0114904	9.75e-04	-4.652929	-0.72753	-0.9839457	CYLD	cylindromatosis (turban tumor syndrome)	1540
25_8_1	0.0114904	9.76e-04	-4.652082	-0.72883	-1.9641391	ARL4D	ADP-ribosylation factor-like 4D	379
30_9_1	0.0114904	9.77e-04	-4.651361	-0.72994	-1.1164361	TJP1	tight junction protein 1 (zona occludens 1)	7082
49_8_3	0.0114904	9.78e-04	-4.651194	-0.7302	-1.0368686	VEZF1	vascular endothelial zinc finger 1	7716
23_15_6	0.0115109	9.81e-04	-4.648975	-0.73361	-1.4963547	PPM1H	protein phosphatase 1H (PP2C domain containing)	57460
26_25_5	0.0115109	9.81e-04	4.648742	-0.73397	1.2941604	SNORD10///SNORA48///SNORA67///EIF4A1	small nucleolar RNA, C/D box 10///small nucleolar RNA, H/ACA box 48///small nucleolar RNA, H/ACA box 67///eukaryotic translation initiation factor 4A, isoform 1	652966///652965///26781///1973
31_18_1	0.0115421	9.85e-04	-4.646302	-0.73773	-1.8024422	EDG1	endothelial differentiation, sphingolipid G-protein-coupled receptor, 1	1901
15_21_4	0.0115998	9.91e-04	-4.64188	-0.74454	-2.5843145	GPR56	G protein-coupled receptor 56	9289
43_24_3	0.0115998	9.92e-04	-4.641711	-0.7448	-1.1318154	ACVR2A	activin A receptor, type IIA	92
59_23_6	0.011644	9.96e-04	-4.638546	-0.74967	-1.6605678	RNF43	ring finger protein 43	54894
59_20_4	0.0116688	9.99e-04	-4.636496	-0.75283	-1.9791672	MBD3	methyl-CpG binding domain protein 3	53615
58_22_6	0.011678	1.00e-03	-4.635345	-0.75461	-1.0496106	INTS10	integrator complex subunit 10	55174
12_20_2	0.0117721	1.01e-03	4.629363	-0.76383	1.1198429	ITGB1BP1	integrin beta 1 binding protein 1	9270
44_22_7	0.0118023	1.02e-03	4.626005	-0.76901	1.2636382	ACTR2	ARP2 actin-related protein 2 homolog (yeast)	10097
42_24_7	0.0118023	1.02e-03	4.625511	-0.76977	1.2667073	TTN	titin	7273
3_6_6	0.0118023	1.02e-03	-4.62513	-0.77036	-1.1874281	PHLPPL	PH domain and leucine rich repeat protein phosphatase-like	23035
54_20_6	0.0118023	1.02e-03	-4.624979	-0.77059	-1.0126431	ARHGAP28	Rho GTPase activating protein 28	79822
45_15_5	0.0118023	1.02e-03	4.624538	-0.77127	1.0042406	GMNN///PPIH	geminin, DNA replication inhibitor///peptidylprolyl isomerase H (cyclophilin H)	51053///10465
37_31_5	0.0118078	1.02e-03	-4.623278	-0.77321	-0.8135064	SNF1LK2	SNF1-like kinase 2	23235
56_27_5	0.0118078	1.02e-03	-4.622396	-0.77458	-1.5126803	DFNB31	deafness, autosomal recessive 31	25861
16_3_7	0.0118078	1.02e-03	4.622373	-0.77461	1.7585853	DHRSX///ZBED1	dehydrogenase/reductase (SDR family) X-linked///zinc finger, BED-type containing 1	207063///9189
46_12_2	0.0118145	1.02e-03	-4.621376	-0.77615	-0.8273259	MAGEA10	melanoma antigen family A, 10	4109
57_27_3	0.0118689	1.03e-03	-4.617694	-0.78183	-1.4973562	HESX1	HESX homeobox 1	8820
40_19_1	0.0118784	1.03e-03	-4.61654	-0.78361	-2.7661097			
39_19_6	0.0119025	1.03e-03	-4.614576	-0.78665	-1.5869341	PXK	PX domain containing serine/threonine kinase	54899
27_3_3	0.0119252	1.04e-03	4.61214	-0.79041	0.9679207	CALM3	calmodulin 3 (phosphorylase kinase, delta)	808
9_25_5	0.0119252	1.04e-03	4.610739	-0.79257	0.9118489	RNF7	ring finger protein 7	9616
25_22_5	0.0119252	1.04e-03	-4.610404	-0.79309	-0.8913689			
25_22_4	0.0119252	1.04e-03	4.609707	-0.79417	0.795585	LSM2	LSM2 homolog, U6 small nuclear RNA associated (S. cerevisiae)	57819
25_28_2	0.0119252	1.04e-03	-4.609693	-0.79419	-0.8564203	ZMYM2	zinc finger, MYM-type 2	7750
5_6_2	0.0119252	1.04e-03	4.609612	-0.79431	1.3048166	IFITM2///IFITM1	interferon induced transmembrane protein 2 (1-8D)///interferon induced transmembrane protein 1 (9-27)	10581///8519
54_7_2	0.0119252	1.04e-03	4.608521	-0.796	1.1602994	RGS10	regulator of G-protein signaling 10	6001
52_22_6	0.0119252	1.04e-03	4.608089	-0.79667	1.6455983	MTHFD1L	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1-like	25902
6_3_5	0.0119252	1.04e-03	4.607784	-0.79714	2.4893993	PRSS1	protease, serine, 1 (trypsin 1)	5644
21_21_2	0.0119318	1.04e-03	4.606808	-0.79865	1.2816904	PRDX4	peroxiredoxin 4	10549
15_9_7	0.0119713	1.05e-03	-4.603998	-0.80299	-1.5308869	VEGFA	vascular endothelial growth factor A	7422
8_19_6	0.0119852	1.05e-03	-4.601875	-0.80627	-0.9523029	KCTD10	potassium channel tetramerisation domain containing 10	83892
3_20_2	0.0119852	1.05e-03	4.601794	-0.80639	1.0027824	OSTF1	osteoclast stimulating factor 1	26578
39_18_3	0.0119852	1.05e-03	4.601401	-0.807	1.3255584	SEC23A	Sec23 homolog A (S. cerevisiae)	10484
18_5_6	0.0120336	1.06e-03	-4.598109	-0.81209	-0.9162025	KIAA0556	KIAA0556	23247
23_3_7	0.0120438	1.06e-03	-4.596938	-0.8139	-1.9307147	KIAA0500	KIAA0500 protein	57237
18_8_6	0.0120751	1.06e-03	-4.594608	-0.81751	-1.3620151	STAT5B	signal transducer and activator of transcription 5B	6777
3_25_1	0.0121662	1.07e-03	4.589	-0.82619	1.8054003	MARCKS	myristoylated alanine-rich protein kinase C substrate	4082
3_15_1	0.0121859	1.08e-03	4.587317	-0.82879	1.6842906	HLA-DQB2///HLA-DQB1	major histocompatibility complex, class II, DQ beta 2///major histocompatibility complex, class II, DQ beta 1	3120///3119
30_26_1	0.0122141	1.08e-03	4.585178	-0.8321	0.9572149	CPOX	coproporphyrinogen oxidase	1371
5_25_6	0.0122177	1.08e-03	-4.58438	-0.83334	-1.1768732	DTX3L	deltex 3-like (Drosophila)	151636
40_7_2	0.0122403	1.08e-03	-4.582151	-0.83679	-1.6780961	HIPK3	homeodomain interacting protein kinase 3	10114
60_5_6	0.0122403	1.08e-03	-4.581945	-0.83711	-2.4783282	LOC643641	hypothetical protein LOC643641	643641
22_6_4	0.0122943	1.09e-03	4.57842	-0.84257	1.7667211	PTPN22	protein tyrosine phosphatase, non-receptor type 22 (lymphoid)	26191
14_5_4	0.0123329	1.09e-03	-4.575737	-0.84673	-0.9051789	DMXL1	Dmx-like 1	1657
57_22_6	0.0123363	1.10e-03	-4.574955	-0.84794	-0.9368963	ANKMY2	ankyrin repeat and MYND domain containing 2	57037
5_31_5	0.0123498	1.10e-03	-4.573632	-0.84999	-1.2333999	ASCIZ	ATM/ATR-Substrate Chk2-Interacting Zn2+-finger protein	23300
3_24_2	0.0124399	1.11e-03	4.568203	-0.8584	0.9368504	PYHIN1///IFI16	pyrin and HIN domain family, member 1///interferon, gamma-inducible protein 16	149628///3428
30_28_3	0.0124581	1.11e-03	-4.566638	-0.86083	-1.720963	ATP9A	ATPase, class II, type 9A	10079
47_12_3	0.0124824	1.11e-03	4.564746	-0.86377	1.7800332	GAPDH	glyceraldehyde-3-phosphate dehydrogenase	2597
10_16_3	0.0124863	1.11e-03	-4.563942	-0.86501	-0.9389257	SNX4	sorting nexin 4	8723
48_27_2	0.0125131	1.12e-03	4.561549	-0.86872	1.5898098	SLC16A3	solute carrier family 16, member 3 (monocarboxylic acid transporter 4)	9123
54_31_6	0.0125131	1.12e-03	-4.561082	-0.86945	-1.3363045	HMBOX1	homeobox containing 1	79618
5_9_8	0.0125131	1.12e-03	-4.560354	-0.87058	-1.1490338	GNAS	GNAS complex locus	2778
8_17_5	0.0125131	1.12e-03	-4.56014	-0.87091	-1.0754123	FBXO25	F-box protein 25	26260
55_28_1	0.0125386	1.12e-03	4.5582	-0.87392	1.2931348	GPX1	glutathione peroxidase 1	2876
5_22_4	0.0126019	1.13e-03	4.554267	-0.88003	1.2199933	SNHG3-RCC1///SNHG3///RCC1	SNHG3-RCC1///small nucleolar RNA host gene (non-protein coding) 3///regulator of chromosome condensation 1	751867///8420///1104
2_16_1	0.0127599	1.15e-03	4.545416	-0.89377	0.8028864			
24_19_3	0.0127661	1.15e-03	4.544504	-0.89519	1.0174921	SMAD6	SMAD family member 6	4091
4_15_3	0.012803	1.15e-03	4.542001	-0.89908	0.8539943	GTPBP4	GTP binding protein 4	23560
33_25_7	0.0128806	1.16e-03	-4.537409	-0.90622	-1.0496474	LETMD1	LETM1 domain containing 1	25875
49_22_2	0.0128877	1.16e-03	4.536368	-0.90784	1.1193838	KCNAB2	potassium voltage-gated channel, shaker-related subfamily, beta member 2	8514
13_19_7	0.0128877	1.16e-03	4.53493	-0.91007	2.0848685	PHTF1	putative homeodomain transcription factor 1	10745
56_14_6	0.0128877	1.16e-03	4.534672	-0.91048	1.3287293	SLC25A22	solute carrier family 25 (mitochondrial carrier: glutamate), member 22	79751
11_25_5	0.0128877	1.17e-03	4.534182	-0.91124	0.9955242			
52_27_3	0.0128877	1.17e-03	-4.53411	-0.91135	-1.0464849	PAIP1	poly(A) binding protein interacting protein 1	10605
39_25_6	0.0128887	1.17e-03	-4.533472	-0.91234	-0.8413635	LZTS2	leucine zipper, putative tumor suppressor 2	84445
49_11_1	0.0128981	1.17e-03	-4.531954	-0.9147	-1.8653522	BMP8A///BMP8B	bone morphogenetic protein 8a///bone morphogenetic protein 8b (osteogenic protein 2)	353500///656
44_28_2	0.0128981	1.17e-03	4.53182	-0.91491	1.1091977	SUB1	SUB1 homolog (S. cerevisiae)	10923
9_20_7	0.0129019	1.17e-03	-4.531039	-0.91613	-1.0341407	PNRC2	proline-rich nuclear receptor coactivator 2	55629
31_6_6	0.0129039	1.17e-03	4.529839	-0.91799	1.3451477	MICAL2	microtubule associated monoxygenase, calponin and LIM domain containing 2	9645
6_17_2	0.0129039	1.17e-03	4.529225	-0.91895	1.6736607	LMNA	lamin A/C	4000
49_19_6	0.0129039	1.17e-03	4.529191	-0.919	2.5672598	DCBLD2	discoidin, CUB and LCCL domain containing 2	131566
25_2_6	0.0129619	1.18e-03	-4.525121	-0.92534	-0.8916918	TRIM74	tripartite motif-containing 74	378108
52_23_3	0.0129619	1.18e-03	-4.524118	-0.9269	-3.6739079	PGCP	plasma glutamate carboxypeptidase	10404
47_27_1	0.0129619	1.18e-03	-4.523952	-0.92715	-1.5027006	ID3	inhibitor of DNA binding 3, dominant negative helix-loop-helix protein	3399
40_7_5	0.0129619	1.18e-03	-4.523898	-0.92724	-1.1963808	AKAP8	A kinase (PRKA) anchor protein 8	10270
10_28_7	0.0129745	1.19e-03	4.522663	-0.92916	1.486167	CTSLL3///CTSL1	cathepsin L-like 3///cathepsin L1	1518///1514
20_23_1	0.0129745	1.19e-03	4.522098	-0.93004	1.1564092	PTMS	parathymosin	5763
17_2_8	0.0129931	1.19e-03	-4.520341	-0.93278	-1.1744941	ACYP1	acylphosphatase 1, erythrocyte (common) type	97
49_13_2	0.0129931	1.19e-03	4.519991	-0.93332	2.3427456	PLP2	proteolipid protein 2 (colonic epithelium-enriched)	5355
55_15_5	0.0129942	1.19e-03	-4.519357	-0.93431	-0.7603051	ARS2	arsenate resistance protein 2	51593
38_3_5	0.0130148	1.20e-03	4.517534	-0.93715	1.4168005	CLDN14	claudin 14	23562
55_8_7	0.0130148	1.20e-03	4.517159	-0.93773	0.9367073	ACTB	actin, beta	60
56_3_3	0.0130184	1.20e-03	4.5164	-0.93891	1.4698598	TRIP13	thyroid hormone receptor interactor 13	9319
52_11_4	0.0130774	1.20e-03	4.512838	-0.94446	1.0429291	TCIRG1	T-cell, immune regulator 1, ATPase, H+ transporting, lysosomal V0 subunit A3	10312
16_14_3	0.0131002	1.21e-03	-4.510763	-0.9477	-1.3023512	WFS1	Wolfram syndrome 1 (wolframin)	7466
58_30_5	0.0131002	1.21e-03	-4.510531	-0.94806	-0.9456464	OBSL1	obscurin-like 1	23363
34_26_7	0.0131002	1.21e-03	-4.50994	-0.94898	-3.1994831	NELL2	NEL-like 2 (chicken)	4753
51_17_5	0.0131002	1.21e-03	-4.509393	-0.94983	-1.1812947	LOC553158	PRR5-ARHGAP8 fusion	553158
20_21_2	0.0131013	1.21e-03	4.508764	-0.95081	0.8720804	EXT1	exostoses (multiple) 1	2131
54_30_6	0.0131309	1.21e-03	-4.506702	-0.95403	-1.7555371	ZNF302	zinc finger protein 302	55900
