,Unnamed: 0,ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title,Gene.ID
827,834,202742_s_at,5.6e-06,2.1e-07,-6.15,6.785152,-1.34,PRKACB,protein kinase cAMP-activated catalytic subunit beta,5567
829,836,218208_at,5.62e-06,2.11e-07,-6.15,6.778545,-0.661,PQLC1,PQ loop repeat containing 1,80148
831,838,217874_at,5.64e-06,2.12e-07,-6.15,6.7732,-0.84,SUCLG1,succinate-CoA ligase alpha subunit,8802
833,840,218025_s_at,5.66e-06,2.14e-07,-6.15,6.767175,-0.89,ECI2,enoyl-CoA delta isomerase 2,10455
834,841,222028_at,5.72e-06,2.16e-07,-6.14,6.75507,-0.623,ZNF45,zinc finger protein 45,7596
835,842,203586_s_at,5.74e-06,2.17e-07,-6.14,6.750557,-1.1,ARL4D,ADP ribosylation factor like GTPase 4D,379
838,845,206061_s_at,5.95e-06,2.26e-07,-6.13,6.711612,-1.22,DICER1,"dicer 1, ribonuclease III",23405
845,852,220172_at,6.2e-06,2.37e-07,-6.12,6.662717,-0.77,DCAF17,DDB1 and CUL4 associated factor 17,80067
846,853,203715_at,6.24e-06,2.39e-07,-6.11,6.656056,-0.915,TBCE,tubulin folding cofactor E,6905
847,854,201563_at,6.33e-06,2.43e-07,-6.11,6.640093,-1.54,SORD,sorbitol dehydrogenase,6652
848,855,217367_s_at,6.34e-06,2.43e-07,-6.11,6.638585,-0.907,ZHX3,zinc fingers and homeoboxes 3,23051
851,858,201540_at,6.44e-06,2.48e-07,-6.1,6.61911,-2.11,FHL1,four and a half LIM domains 1,2273
853,860,214045_at,6.48e-06,2.51e-07,-6.1,6.610203,-0.66,LIAS,lipoic acid synthetase,11019
854,861,213258_at,6.49e-06,2.51e-07,-6.1,6.607361,-2.5,TFPI,tissue factor pathway inhibitor,7035
855,862,218637_at,6.49e-06,2.51e-07,-6.1,6.607244,-0.793,IMPACT,impact RWD domain protein,55364
857,864,208944_at,6.56e-06,2.54e-07,-6.1,6.594766,-1.13,TGFBR2,transforming growth factor beta receptor 2,7048
858,866,221856_s_at,6.59e-06,2.57e-07,-6.09,6.586788,-0.991,FAM63A,family with sequence similarity 63 member A,55793
860,868,205304_s_at,6.73e-06,2.63e-07,-6.09,6.563444,-0.92,KCNJ8,potassium voltage-gated channel subfamily J member 8,3764
861,869,209362_at,6.73e-06,2.63e-07,-6.09,6.562349,-0.978,LOC101928625///MED21,uncharacterized LOC101928625///mediator complex subunit 21,101928625///9412
862,870,219451_at,6.73e-06,2.63e-07,-6.09,6.562199,-0.669,MSRB2,methionine sulfoxide reductase B2,22921
863,871,219641_at,6.8e-06,2.66e-07,-6.08,6.551379,-0.614,DET1,de-etiolated homolog 1 (Arabidopsis),55070
868,876,201753_s_at,7.1e-06,2.79e-07,-6.07,6.502766,-0.963,ADD3,adducin 3,120
869,877,222209_s_at,7.18e-06,2.83e-07,-6.06,6.490149,-1.04,TMEM135,transmembrane protein 135,65084
875,883,217645_at,7.71e-06,3.06e-07,-6.04,6.41433,-1.03,SYNJ2BP-COX16///COX16,"SYNJ2BP-COX16 readthrough///COX16, cytochrome c oxidase assembly homolog",100529257///51241
876,884,203240_at,7.72e-06,3.06e-07,-6.04,6.411997,-1.85,FCGBP,Fc fragment of IgG binding protein,8857
877,885,203207_s_at,7.78e-06,3.09e-07,-6.04,6.403364,-1.33,MTFR1,mitochondrial fission regulator 1,9650
878,887,219960_s_at,7.82e-06,3.11e-07,-6.04,6.396088,-0.815,UCHL5,ubiquitin C-terminal hydrolase L5,51377
880,889,202405_at,7.99e-06,3.19e-07,-6.03,6.372639,-0.849,TIAL1,TIA1 cytotoxic granule-associated RNA binding protein-like 1,7073
881,890,200934_at,8.1e-06,3.24e-07,-6.02,6.358143,-0.537,DEK,DEK proto-oncogene,7913
883,892,203449_s_at,8.13e-06,3.26e-07,-6.02,6.351311,-0.55,TERF1,telomeric repeat binding factor 1,7013
884,893,211595_s_at,8.14e-06,3.27e-07,-6.02,6.349517,-0.545,MRPS11,mitochondrial ribosomal protein S11,64963
885,894,208716_s_at,8.31e-06,3.34e-07,-6.01,6.32825,-0.553,TMCO1,transmembrane and coiled-coil domains 1,54499
886,895,205168_at,8.41e-06,3.38e-07,-6.01,6.315713,-1.01,DDR2,discoidin domain receptor tyrosine kinase 2,4921
887,896,217833_at,8.46e-06,3.41e-07,-6.01,6.308556,-1.06,SYNCRIP,synaptotagmin binding cytoplasmic RNA interacting protein,10492
889,898,201175_at,8.61e-06,3.47e-07,-6.0,6.289389,-0.62,TMX2,thioredoxin related transmembrane protein 2,51075
890,899,218646_at,8.69e-06,3.51e-07,-6.0,6.278514,-0.615,HPF1,histone PARylation factor 1,54969
891,900,203542_s_at,8.75e-06,3.54e-07,-6.0,6.270507,-1.87,KLF9,Kruppel like factor 9,687
892,901,208941_s_at,8.88e-06,3.6e-07,-5.99,6.255095,-0.812,SEPHS1,selenophosphate synthetase 1,22929
893,902,203639_s_at,8.93e-06,3.62e-07,-5.99,6.249084,-2.04,FGFR2,fibroblast growth factor receptor 2,2263
895,904,217819_at,9.04e-06,3.67e-07,-5.99,6.234039,-0.595,GOLGA7,golgin A7,51125
896,905,210471_s_at,9.18e-06,3.73e-07,-5.98,6.218398,-2.31,KCNAB1,potassium voltage-gated channel subfamily A member regulatory beta subunit 1,7881
897,906,203493_s_at,9.19e-06,3.74e-07,-5.98,6.216434,-0.751,CEP57,centrosomal protein 57,9702
898,907,204615_x_at,9.27e-06,3.78e-07,-5.98,6.206214,-0.866,IDI1,isopentenyl-diphosphate delta isomerase 1,3422
900,909,207415_at,9.28e-06,3.79e-07,-5.98,6.203724,-0.924,PLA2R1,phospholipase A2 receptor 1,22925
901,910,207513_s_at,9.4e-06,3.84e-07,-5.97,6.189227,-0.559,ZNF189,zinc finger protein 189,7743
902,911,213515_x_at,9.42e-06,3.85e-07,-5.97,6.186729,-1.67,HBG2///HBG1,hemoglobin subunit gamma 2///hemoglobin subunit gamma 1,3048///3047
903,912,217742_s_at,9.43e-06,3.86e-07,-5.97,6.184439,-0.529,WAC,WW domain containing adaptor with coiled-coil,51322
908,917,202973_x_at,9.54e-06,3.93e-07,-5.97,6.167568,-1.12,FAM13A,family with sequence similarity 13 member A,10144
909,918,221543_s_at,9.57e-06,3.95e-07,-5.96,6.163585,-0.703,ERLIN2,ER lipid raft associated 2,11160
911,920,212749_s_at,9.68e-06,4e-07,-5.96,6.149803,-0.905,RCHY1,ring finger and CHY zinc finger domain containing 1,25898
912,921,213397_x_at,9.77e-06,4.04e-07,-5.96,6.13965,-1.47,RNASE4,ribonuclease A family member 4,6038
913,922,205006_s_at,9.79e-06,4.06e-07,-5.96,6.136835,-0.732,NMT2,N-myristoyltransferase 2,9397
915,925,214505_s_at,9.89e-06,4.11e-07,-5.95,6.12422,-2.36,FHL1,four and a half LIM domains 1,2273
916,926,207627_s_at,9.89e-06,4.12e-07,-5.95,6.12233,-0.697,TFCP2,transcription factor CP2,7024
920,930,205066_s_at,9.98e-06,4.18e-07,-5.95,6.108026,-1.79,ENPP1,ectonucleotide pyrophosphatase/phosphodiesterase 1,5167
921,931,218936_s_at,9.98e-06,4.18e-07,-5.95,6.107851,-0.617,CCDC59,coiled-coil domain containing 59,29080
922,932,207753_at,9.98e-06,4.18e-07,-5.95,6.107593,-0.828,ZNF304,zinc finger protein 304,57343
925,935,221874_at,1.01e-05,4.25e-07,-5.94,6.091276,-1.18,KIAA1324,KIAA1324,57535
926,936,202959_at,1.01e-05,4.25e-07,-5.94,6.090376,-0.786,MUT,methylmalonyl-CoA mutase,4594
927,937,202903_at,1.02e-05,4.29e-07,-5.94,6.081369,-0.687,LSM5,"LSM5 homolog, U6 small nuclear RNA and mRNA degradation associated",23658
928,938,203126_at,1.02e-05,4.31e-07,-5.94,6.077974,-1.91,IMPA2,inositol monophosphatase 2,3613
929,939,202293_at,1.03e-05,4.35e-07,-5.94,6.068508,-1.06,STAG1,stromal antigen 1,10274
930,940,208950_s_at,1.04e-05,4.37e-07,-5.93,6.063029,-1.26,ALDH7A1,aldehyde dehydrogenase 7 family member A1,501
931,941,219274_at,1.06e-05,4.49e-07,-5.93,6.036857,-1.43,TSPAN12,tetraspanin 12,23554
934,944,203638_s_at,1.07e-05,4.54e-07,-5.92,6.025579,-1.92,FGFR2,fibroblast growth factor receptor 2,2263
935,945,203629_s_at,1.07e-05,4.55e-07,-5.92,6.023558,-0.763,COG5,component of oligomeric golgi complex 5,10466
936,946,218486_at,1.08e-05,4.57e-07,-5.92,6.019234,-1.01,KLF11,Kruppel like factor 11,8462
937,947,202486_at,1.08e-05,4.58e-07,-5.92,6.017308,-0.878,AFG3L2,AFG3 like matrix AAA peptidase subunit 2,10939
939,949,210078_s_at,1.09e-05,4.65e-07,-5.92,6.002059,-2.31,KCNAB1,potassium voltage-gated channel subfamily A member regulatory beta subunit 1,7881
940,950,221261_x_at,1.09e-05,4.66e-07,-5.92,6.000668,-0.867,SNORA11E///SNORA11D///MAGED4///MAGED4B,"small nucleolar RNA, H/ACA box 11E///small nucleolar RNA, H/ACA box 11D///MAGE family member D4///MAGE family member D4B",101340250///100124541///728239///81557
941,951,200697_at,1.1e-05,4.7e-07,-5.91,5.991027,-0.826,HK1,hexokinase 1,3098
944,954,211812_s_at,1.1e-05,4.72e-07,-5.91,5.988651,-1.14,B3GALNT1,"beta-1,3-N-acetylgalactosaminyltransferase 1 (globoside blood group)",8706
945,955,203972_s_at,1.11e-05,4.78e-07,-5.91,5.976313,-0.807,PEX3,peroxisomal biogenesis factor 3,8504
946,956,213456_at,1.12e-05,4.81e-07,-5.91,5.968914,-0.935,SOSTDC1,sclerostin domain containing 1,25928
948,959,204304_s_at,1.14e-05,4.91e-07,-5.9,5.949194,-2.62,PROM1,prominin 1,8842
950,962,213331_s_at,1.16e-05,5.03e-07,-5.89,5.926118,-0.564,NEK1,NIMA related kinase 1,4750
952,964,219048_at,1.18e-05,5.1e-07,-5.89,5.91258,-0.653,PIGN,phosphatidylinositol glycan anchor biosynthesis class N,23556
954,967,202298_at,1.19e-05,5.19e-07,-5.88,5.895256,-0.724,NDUFA1,NADH:ubiquinone oxidoreductase subunit A1,4694
955,968,201239_s_at,1.2e-05,5.22e-07,-5.88,5.888622,-0.841,SPCS2,signal peptidase complex subunit 2,9789
957,970,218333_at,1.21e-05,5.25e-07,-5.88,5.882486,-0.574,DERL2,derlin 2,51009
958,971,202704_at,1.22e-05,5.33e-07,-5.88,5.868685,-1.12,TOB1,"transducer of ERBB2, 1",10140
959,972,204225_at,1.23e-05,5.36e-07,-5.87,5.863339,-1.04,HDAC4,histone deacetylase 4,9759
961,974,218528_s_at,1.26e-05,5.5e-07,-5.87,5.837517,-0.657,RNF38,ring finger protein 38,152006
962,975,202630_at,1.27e-05,5.56e-07,-5.86,5.827556,-0.622,APPBP2,amyloid beta precursor protein binding protein 2,10513
963,976,202081_at,1.27e-05,5.58e-07,-5.86,5.824157,-1.13,IER2,immediate early response 2,9592
964,977,219469_at,1.28e-05,5.6e-07,-5.86,5.819329,-1.21,DYNC2H1,dynein cytoplasmic 2 heavy chain 1,79659
965,978,218713_at,1.28e-05,5.61e-07,-5.86,5.818429,-0.589,ICE2,interactor of little elongation complex ELL subunit 2,79664
967,980,220955_x_at,1.29e-05,5.66e-07,-5.86,5.809855,-1.2,RAB23,"RAB23, member RAS oncogene family",51715
968,981,215073_s_at,1.31e-05,5.78e-07,-5.85,5.789425,-0.986,NR2F2,nuclear receptor subfamily 2 group F member 2,7026
969,982,212730_at,1.31e-05,5.78e-07,-5.85,5.788999,-1.78,SYNM,synemin,23336
970,983,211562_s_at,1.31e-05,5.8e-07,-5.85,5.78573,-0.658,LMOD1,leiomodin 1,25802
972,985,221245_s_at,1.32e-05,5.84e-07,-5.85,5.779109,-1.48,FZD5,frizzled class receptor 5,7855
973,986,211401_s_at,1.34e-05,5.93e-07,-5.84,5.7639,-1.59,FGFR2,fibroblast growth factor receptor 2,2263
974,987,204969_s_at,1.34e-05,5.95e-07,-5.84,5.759678,-0.816,RDX,radixin,5962
975,988,203196_at,1.34e-05,5.96e-07,-5.84,5.758293,-1.26,ABCC4,ATP binding cassette subfamily C member 4,10257
976,989,203241_at,1.35e-05,6.01e-07,-5.84,5.750847,-0.814,UVRAG,UV radiation resistance associated,7405
977,990,209992_at,1.35e-05,6.02e-07,-5.84,5.749538,-1.36,PFKFB2,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2",5208
978,991,212745_s_at,1.37e-05,6.08e-07,-5.84,5.739669,-1.0,BBS4,Bardet-Biedl syndrome 4,585
982,996,208939_at,1.39e-05,6.2e-07,-5.83,5.719912,-0.948,SEPHS1,selenophosphate synthetase 1,22929
983,997,208943_s_at,1.39e-05,6.22e-07,-5.83,5.716893,-0.636,SEC62,"SEC62 homolog, preprotein translocation factor",7095
984,998,204433_s_at,1.39e-05,6.22e-07,-5.83,5.71665,-0.764,SPATA2,spermatogenesis associated 2,9825
986,1001,210582_s_at,1.43e-05,6.44e-07,-5.82,5.683442,-0.926,LIMK2,LIM domain kinase 2,3985
988,1003,202126_at,1.44e-05,6.51e-07,-5.82,5.672952,-0.706,PRPF4B,pre-mRNA processing factor 4B,8899
992,1007,212764_at,1.45e-05,6.57e-07,-5.81,5.663469,-1.04,ZEB1,zinc finger E-box binding homeobox 1,6935
995,1010,213891_s_at,1.49e-05,6.77e-07,-5.8,5.633163,-1.03,TCF4,transcription factor 4,6925
996,1011,214607_at,1.5e-05,6.81e-07,-5.8,5.628006,-1.36,PAK3,p21 (RAC1) activated kinase 3,5063
998,1013,215913_s_at,1.51e-05,6.87e-07,-5.8,5.619166,-1.23,GULP1,"GULP, engulfment adaptor PTB domain containing 1",51454
999,1014,209243_s_at,1.51e-05,6.87e-07,-5.8,5.618718,-1.22,PEG3,paternally expressed 3,5178
1001,1016,208398_s_at,1.54e-05,7.04e-07,-5.79,5.595383,-1.04,TBPL1,TATA-box binding protein like 1,9519
1002,1017,213682_at,1.54e-05,7.05e-07,-5.79,5.59345,-0.702,NUP50,nucleoporin 50,10762
1003,1018,204140_at,1.58e-05,7.25e-07,-5.78,5.567165,-0.95,TPST1,tyrosylprotein sulfotransferase 1,8460
1005,1020,210298_x_at,1.59e-05,7.3e-07,-5.78,5.559606,-2.79,FHL1,four and a half LIM domains 1,2273
1008,1023,204036_at,1.61e-05,7.41e-07,-5.78,5.544588,-1.7,LPAR1,lysophosphatidic acid receptor 1,1902
1009,1024,215001_s_at,1.63e-05,7.48e-07,-5.77,5.535301,-0.638,GLUL,glutamate-ammonia ligase,2752
1010,1025,221274_s_at,1.63e-05,7.5e-07,-5.77,5.53381,-0.899,LMAN2L,"lectin, mannose binding 2 like",81562
1011,1026,200878_at,1.63e-05,7.52e-07,-5.77,5.530928,-0.967,EPAS1,endothelial PAS domain protein 1,2034
1012,1027,205326_at,1.63e-05,7.53e-07,-5.77,5.529315,-1.67,RAMP3,receptor (G protein-coupled) activity modifying protein 3,10268
1014,1029,220183_s_at,1.63e-05,7.54e-07,-5.77,5.527781,-0.885,NUDT6,nudix hydrolase 6,11162
1015,1030,214222_at,1.66e-05,7.7e-07,-5.77,5.507029,-0.594,DNAH7,dynein axonemal heavy chain 7,56171
1018,1033,209255_at,1.7e-05,7.88e-07,-5.76,5.485029,-1.12,KLHDC10,kelch domain containing 10,23008
1019,1034,214331_at,1.71e-05,7.93e-07,-5.76,5.47885,-0.896,TSFM,"Ts translation elongation factor, mitochondrial",10102
1020,1035,203888_at,1.71e-05,7.96e-07,-5.76,5.475161,-1.17,THBD,thrombomodulin,7056
1021,1036,218878_s_at,1.71e-05,7.98e-07,-5.76,5.472345,-0.741,SIRT1,sirtuin 1,23411
1023,1038,206070_s_at,1.72e-05,8e-07,-5.75,5.46947,-2.21,EPHA3,EPH receptor A3,2042
1025,1040,201877_s_at,1.77e-05,8.25e-07,-5.75,5.439676,-0.639,PPP2R5C,protein phosphatase 2 regulatory subunit B'gamma,5527
1027,1042,210335_at,1.81e-05,8.47e-07,-5.74,5.41346,-0.51,RASSF9,Ras association domain family member 9,9182
1029,1044,218024_at,1.82e-05,8.55e-07,-5.73,5.4051,-0.694,MPC1,mitochondrial pyruvate carrier 1,51660
1030,1045,204134_at,1.83e-05,8.59e-07,-5.73,5.400267,-1.08,PDE2A,phosphodiesterase 2A,5138
1033,1048,220721_at,1.91e-05,9e-07,-5.72,5.354166,-0.616,ZNF614,zinc finger protein 614,80110
1034,1049,218665_at,1.91e-05,9e-07,-5.72,5.354155,-0.792,FZD4,frizzled class receptor 4,8322
1035,1050,219619_at,1.92e-05,9.04e-07,-5.72,5.350134,-0.877,DIRAS2,DIRAS family GTPase 2,54769
1036,1051,201842_s_at,1.94e-05,9.18e-07,-5.71,5.335046,-2.44,EFEMP1,EGF containing fibulin like extracellular matrix protein 1,2202
1037,1052,206101_at,1.96e-05,9.26e-07,-5.71,5.326804,-1.63,ECM2,extracellular matrix protein 2,1842
1040,1055,217897_at,1.97e-05,9.36e-07,-5.71,5.316158,-1.65,FXYD6,FXYD domain containing ion transport regulator 6,53826
1043,1058,216840_s_at,2.01e-05,9.56e-07,-5.7,5.295096,-1.33,LAMA2,laminin subunit alpha 2,3908
1044,1059,201957_at,2.02e-05,9.63e-07,-5.7,5.28771,-1.09,PPP1R12B,protein phosphatase 1 regulatory subunit 12B,4660
1046,1061,213304_at,2.03e-05,9.69e-07,-5.7,5.281523,-0.717,FAM179B,family with sequence similarity 179 member B,23116
1047,1062,201018_at,2.06e-05,9.83e-07,-5.69,5.268348,-0.695,EIF1AX,"eukaryotic translation initiation factor 1A, X-linked",1964
1050,1065,205164_at,2.19e-05,1.05e-06,-5.67,5.205349,-1.32,GCAT,glycine C-acetyltransferase,23464
1052,1068,219523_s_at,2.27e-05,1.09e-06,-5.66,5.167491,-0.537,TENM3,teneurin transmembrane protein 3,55714
1054,1071,217779_s_at,2.34e-05,1.12e-06,-5.65,5.135713,-0.582,PNRC2,proline rich nuclear receptor coactivator 2,55629
1055,1072,203384_s_at,2.37e-05,1.14e-06,-5.65,5.122484,-0.719,GOLGA1,golgin A1,2800
1057,1074,201525_at,2.44e-05,1.18e-06,-5.64,5.093037,-2.81,APOD,apolipoprotein D,347
1059,1076,219777_at,2.51e-05,1.21e-06,-5.63,5.060506,-1.3,GIMAP6,"GTPase, IMAP family member 6",474344
1062,1079,219854_at,2.51e-05,1.22e-06,-5.63,5.057926,-0.808,ZNF14,zinc finger protein 14,7561
1063,1080,217168_s_at,2.51e-05,1.22e-06,-5.63,5.056972,-0.691,HERPUD1,homocysteine inducible ER protein with ubiquitin like domain 1,9709
1067,1084,213168_at,2.58e-05,1.25e-06,-5.62,5.028651,-0.507,SP3,Sp3 transcription factor,6670
1068,1085,202741_at,2.58e-05,1.26e-06,-5.62,5.026919,-1.11,PRKACB,protein kinase cAMP-activated catalytic subunit beta,5567
1070,1087,219935_at,2.58e-05,1.26e-06,-5.62,5.02353,-1.43,ADAMTS5,ADAM metallopeptidase with thrombospondin type 1 motif 5,11096
1072,1089,205664_at,2.59e-05,1.27e-06,-5.62,5.01776,-0.868,KIN,Kin17 DNA and RNA binding protein,22944
1073,1090,221015_s_at,2.6e-05,1.27e-06,-5.62,5.013832,-0.623,CDADC1,cytidine and dCMP deaminase domain containing 1,81602
1074,1091,208016_s_at,2.61e-05,1.28e-06,-5.61,5.010342,-0.904,AGTR1,angiotensin II receptor type 1,185
1076,1093,201021_s_at,2.62e-05,1.29e-06,-5.61,5.00503,-0.63,DSTN,"destrin, actin depolymerizing factor",11034
1079,1097,201497_x_at,2.71e-05,1.33e-06,-5.6,4.968929,-2.29,MYH11,myosin heavy chain 11,4629
1080,1098,208953_at,2.71e-05,1.34e-06,-5.6,4.966689,-0.685,LARP4B,La ribonucleoprotein domain family member 4B,23185
1081,1099,209230_s_at,2.74e-05,1.35e-06,-5.6,4.955215,-2.01,NUPR1,"nuclear protein 1, transcriptional regulator",26471
1082,1100,205578_at,2.76e-05,1.36e-06,-5.6,4.947473,-0.641,ROR2,receptor tyrosine kinase like orphan receptor 2,4920
1084,1102,202972_s_at,2.77e-05,1.37e-06,-5.59,4.940467,-1.52,FAM13A,family with sequence similarity 13 member A,10144
1085,1103,204849_at,2.77e-05,1.37e-06,-5.59,4.94013,-1.35,TCFL5,transcription factor like 5,10732
1086,1104,202018_s_at,2.77e-05,1.38e-06,-5.59,4.938226,-1.95,LTF,lactotransferrin,4057
1087,1105,213082_s_at,2.78e-05,1.38e-06,-5.59,4.934257,-0.676,SLC35D2,solute carrier family 35 member D2,11046
1088,1106,203790_s_at,2.79e-05,1.38e-06,-5.59,4.931959,-0.787,RIDA,reactive intermediate imine deaminase A homolog,10247
1090,1109,218926_at,2.88e-05,1.43e-06,-5.58,4.898927,-0.677,MYNN,myoneurin,55892
1095,1114,218919_at,3e-05,1.5e-06,-5.57,4.853823,-0.786,ZFAND1,zinc finger AN1-type containing 1,79752
1097,1116,212387_at,3.08e-05,1.54e-06,-5.56,4.82695,-1.02,TCF4,transcription factor 4,6925
1099,1118,212154_at,3.12e-05,1.57e-06,-5.55,4.81014,-1.52,SDC2,syndecan 2,6383
1100,1120,209167_at,3.13e-05,1.58e-06,-5.55,4.805322,-0.734,GPM6B,glycoprotein M6B,2824
1103,1123,34858_at,3.16e-05,1.59e-06,-5.55,4.794478,-1.13,KCTD2,potassium channel tetramerization domain containing 2,23510
1104,1124,203884_s_at,3.16e-05,1.59e-06,-5.55,4.794426,-0.783,RAB11FIP2,RAB11 family interacting protein 2,22841
1105,1125,213313_at,3.16e-05,1.6e-06,-5.55,4.792043,-0.728,RABGAP1,RAB GTPase activating protein 1,23637
1106,1126,202760_s_at,3.18e-05,1.61e-06,-5.55,4.785066,-1.36,PALM2-AKAP2///AKAP2,PALM2-AKAP2 readthrough///A-kinase anchoring protein 2,445815///11217
1107,1127,218684_at,3.22e-05,1.63e-06,-5.54,4.771862,-0.728,LRRC8D,leucine rich repeat containing 8 family member D,55144
1108,1128,205934_at,3.23e-05,1.64e-06,-5.54,4.767649,-0.85,PLCL1,phospholipase C like 1,5334
1109,1129,200599_s_at,3.23e-05,1.64e-06,-5.54,4.766603,-0.728,MIR3652///HSP90B1,microRNA 3652///heat shock protein 90 beta family member 1,100500842///7184
1110,1130,209292_at,3.24e-05,1.65e-06,-5.54,4.762798,-2.36,ID4,"inhibitor of DNA binding 4, HLH protein",3400
1113,1133,214321_at,3.27e-05,1.66e-06,-5.54,4.75292,-1.87,NOV,nephroblastoma overexpressed,4856
1114,1134,221868_at,3.29e-05,1.67e-06,-5.53,4.746573,-1.08,PAIP2B,poly(A) binding protein interacting protein 2B,400961
1116,1136,220495_s_at,3.32e-05,1.7e-06,-5.53,4.733989,-0.72,TXNDC15,thioredoxin domain containing 15,79770
1117,1137,221542_s_at,3.32e-05,1.7e-06,-5.53,4.732985,-0.814,ERLIN2,ER lipid raft associated 2,11160
1118,1139,201010_s_at,3.35e-05,1.71e-06,-5.53,4.724487,-0.871,TXNIP,thioredoxin interacting protein,10628
1121,1143,207232_s_at,3.4e-05,1.74e-06,-5.52,4.70571,-0.823,DZIP3,DAZ interacting zinc finger protein 3,9666
1122,1144,210738_s_at,3.4e-05,1.75e-06,-5.52,4.704701,-0.945,SLC4A4,solute carrier family 4 member 4,8671
1123,1145,213618_at,3.41e-05,1.75e-06,-5.52,4.701054,-0.853,ARAP2,"ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2",116984
1124,1146,200617_at,3.44e-05,1.77e-06,-5.52,4.692146,-0.754,MLEC,malectin,9761
1129,1153,201843_s_at,3.57e-05,1.85e-06,-5.5,4.649213,-2.44,EFEMP1,EGF containing fibulin like extracellular matrix protein 1,2202
1130,1154,208609_s_at,3.6e-05,1.86e-06,-5.5,4.640545,-1.69,TNXB///TNXA,tenascin XB///tenascin XA (pseudogene),7148///7146
1131,1155,203636_at,3.61e-05,1.87e-06,-5.5,4.635422,-0.96,MID1,midline 1,4281
1132,1157,217889_s_at,3.64e-05,1.89e-06,-5.5,4.62585,-1.49,CYBRD1,cytochrome b reductase 1,79901
1134,1159,219174_at,3.66e-05,1.91e-06,-5.5,4.6185,-0.902,IFT74,intraflagellar transport 74,80173
1138,1163,213578_at,3.7e-05,1.93e-06,-5.49,4.605509,-0.858,BMPR1A,bone morphogenetic protein receptor type 1A,657
1140,1166,210296_s_at,3.82e-05,2e-06,-5.48,4.572033,-0.733,PEX2,peroxisomal biogenesis factor 2,5828
1141,1167,220987_s_at,3.82e-05,2e-06,-5.48,4.571155,-1.04,NUAK2///AKIP1,NUAK family kinase 2///A-kinase interacting protein 1,81788///56672
1142,1168,206314_at,3.87e-05,2.03e-06,-5.48,4.556311,-0.548,ZKSCAN7,zinc finger with KRAB and SCAN domains 7,55888
1144,1170,202000_at,3.91e-05,2.06e-06,-5.47,4.54359,-0.9,NDUFA6,NADH:ubiquinone oxidoreductase subunit A6,4700
1145,1171,201466_s_at,3.91e-05,2.06e-06,-5.47,4.543588,-1.93,JUN,"Jun proto-oncogene, AP-1 transcription factor subunit",3725
1146,1172,212564_at,3.92e-05,2.06e-06,-5.47,4.542574,-1.32,KCTD2,potassium channel tetramerization domain containing 2,23510
1147,1173,212398_at,3.92e-05,2.07e-06,-5.47,4.539754,-1.39,RDX,radixin,5962
1148,1174,213587_s_at,3.92e-05,2.07e-06,-5.47,4.53878,-1.32,ATP6V0E2,ATPase H+ transporting V0 subunit e2,155066
1149,1175,213519_s_at,3.92e-05,2.07e-06,-5.47,4.538758,-1.47,LAMA2,laminin subunit alpha 2,3908
1151,1177,213794_s_at,3.96e-05,2.09e-06,-5.47,4.527853,-0.637,NGDN,neuroguidin,25983
1152,1178,201008_s_at,3.96e-05,2.09e-06,-5.47,4.527347,-1.7,TXNIP,thioredoxin interacting protein,10628
1154,1180,202842_s_at,3.96e-05,2.1e-06,-5.47,4.523081,-0.602,DNAJB9,DnaJ heat shock protein family (Hsp40) member B9,4189
1156,1183,205116_at,3.98e-05,2.12e-06,-5.46,4.517011,-0.947,LAMA2,laminin subunit alpha 2,3908
1157,1184,208763_s_at,3.98e-05,2.12e-06,-5.46,4.516004,-1.33,TSC22D3,TSC22 domain family member 3,1831
1159,1186,219583_s_at,4.02e-05,2.14e-06,-5.46,4.504437,-1.03,SPATA7,spermatogenesis associated 7,55812
1161,1188,219055_at,4.07e-05,2.17e-06,-5.46,4.490914,-0.619,SRBD1,S1 RNA binding domain 1,55133
1162,1189,206167_s_at,4.1e-05,2.19e-06,-5.45,4.482262,-1.57,ARHGAP6,Rho GTPase activating protein 6,395
1164,1191,218298_s_at,4.15e-05,2.22e-06,-5.45,4.469359,-0.566,C14orf159,chromosome 14 open reading frame 159,80017
1165,1192,213186_at,4.16e-05,2.23e-06,-5.45,4.467079,-0.924,DZIP3,DAZ interacting zinc finger protein 3,9666
1166,1193,209363_s_at,4.16e-05,2.23e-06,-5.45,4.466676,-0.723,LOC101928625///MED21,uncharacterized LOC101928625///mediator complex subunit 21,101928625///9412
1167,1194,203870_at,4.16e-05,2.23e-06,-5.45,4.464854,-0.722,USP46,ubiquitin specific peptidase 46,64854
1168,1195,221588_x_at,4.18e-05,2.24e-06,-5.45,4.46027,-0.761,ALDH6A1,aldehyde dehydrogenase 6 family member A1,4329
1169,1196,209707_at,4.18e-05,2.24e-06,-5.45,4.459262,-0.975,PIGK,phosphatidylinositol glycan anchor biosynthesis class K,10026
1170,1197,212037_at,4.18e-05,2.24e-06,-5.45,4.459071,-0.714,PNN,"pinin, desmosome associated protein",5411
1171,1198,213779_at,4.18e-05,2.25e-06,-5.45,4.458054,-1.16,EMID1,EMI domain containing 1,129080
