,Unnamed: 0,ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title,Gene.ID
456,2908,210078_s_at,0.0293,0.00383,-3.12,-2.56021,-0.508,KCNAB1,potassium voltage-gated channel subfamily A member regulatory beta subunit 1,7881
462,3104,202018_s_at,0.0348,0.00484,-3.03,-2.78154,-0.618,LTF,lactotransferrin,4057
463,3132,205700_at,0.0352,0.00495,-3.02,-2.80181,-0.64,HSD17B6,hydroxysteroid 17-beta dehydrogenase 6,8630
467,3580,203365_s_at,0.0467,0.00751,-2.86,-3.19006,-0.566,MMP15,matrix metallopeptidase 15,4324
469,3767,210728_s_at,0.0532,0.009,-2.78,-3.35757,-0.701,CALCA,calcitonin related polypeptide alpha,796
471,3891,209189_at,0.0579,0.0101,-2.74,-3.46463,-0.505,FOS,"Fos proto-oncogene, AP-1 transcription factor subunit",2353
479,4303,221524_s_at,0.0721,0.0139,-2.6,-3.7583,-0.572,RRAGD,Ras related GTP binding D,58528
483,5173,201044_x_at,0.108,0.0252,-2.35,-4.29487,-0.585,DUSP1,dual specificity phosphatase 1,1843
486,6240,202340_x_at,0.157,0.0438,-2.1,-4.78624,-0.578,NR4A1,nuclear receptor subfamily 4 group A member 1,3164
487,6262,203815_at,0.157,0.0442,-2.1,-4.79368,-0.613,GSTT1,glutathione S-transferase theta 1,2952
