,Unnamed: 0,ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title,Gene.ID
525,525,218086_at,4.19e-07,9.9e-09,7.06,9.79231,1.28,NPDC1,"neural proliferation, differentiation and control 1",56654
526,526,207629_s_at,4.21e-07,9.95e-09,7.06,9.78763,0.961,ARHGEF2,Rho/Rac guanine nucleotide exchange factor 2,9181
528,528,212312_at,4.26e-07,1.01e-08,7.05,9.770345,0.965,BCL2L1,BCL2 like 1,598
531,531,219278_at,4.33e-07,1.03e-08,7.05,9.749146,0.994,MAP3K6,mitogen-activated protein kinase kinase kinase 6,9064
532,532,205531_s_at,4.37e-07,1.04e-08,7.04,9.739821,1.45,GLS2,glutaminase 2,27165
535,535,203409_at,4.46e-07,1.07e-08,7.04,9.711758,1.6,DDB2,damage specific DNA binding protein 2,1643
539,539,201454_s_at,4.57e-07,1.11e-08,7.03,9.681444,0.884,NPEPPS,aminopeptidase puromycin sensitive,9520
541,541,204306_s_at,4.66e-07,1.13e-08,7.02,9.65904,1.28,CD151,CD151 molecule (Raph blood group),977
542,542,212992_at,4.68e-07,1.14e-08,7.02,9.652534,3.02,AHNAK2,AHNAK nucleoprotein 2,113146
544,544,211343_s_at,4.86e-07,1.19e-08,7.0,9.61105,2.17,COL13A1,collagen type XIII alpha 1 chain,1305
545,545,203407_at,4.92e-07,1.21e-08,7.0,9.598234,1.44,PPL,periplakin,5493
547,547,201183_s_at,5.09e-07,1.25e-08,6.99,9.560457,1.06,CHD4,chromodomain helicase DNA binding protein 4,1108
549,549,212665_at,5.14e-07,1.27e-08,6.99,9.547783,1.72,TIPARP,TCDD inducible poly(ADP-ribose) polymerase,25976
550,550,52651_at,5.16e-07,1.28e-08,6.98,9.541304,2.02,COL8A2,collagen type VIII alpha 2 chain,1296
552,552,212680_x_at,5.23e-07,1.3e-08,6.98,9.526091,1.15,PPP1R14B,protein phosphatase 1 regulatory inhibitor subunit 14B,26472
555,555,201926_s_at,5.3e-07,1.32e-08,6.97,9.507024,2.38,CD55,CD55 molecule (Cromer blood group),1604
556,556,210830_s_at,5.39e-07,1.35e-08,6.97,9.488246,1.25,PON2,paraoxonase 2,5445
558,558,201482_at,5.41e-07,1.36e-08,6.97,9.48065,1.3,QSOX1,quiescin sulfhydryl oxidase 1,5768
564,565,201079_at,5.83e-07,1.48e-08,6.94,9.395835,0.953,SYNGR2,synaptogyrin 2,9144
568,569,206342_x_at,5.96e-07,1.53e-08,6.93,9.366058,0.667,IDS,iduronate 2-sulfatase,3423
571,572,213107_at,5.99e-07,1.54e-08,6.93,9.356811,1.88,TNIK,TRAF2 and NCK interacting kinase,23043
573,574,221515_s_at,6.1e-07,1.57e-08,6.92,9.334468,0.859,LCMT1,leucine carboxyl methyltransferase 1,51451
577,578,204780_s_at,6.32e-07,1.64e-08,6.91,9.293247,1.79,FAS,Fas cell surface death receptor,355
578,579,202788_at,6.37e-07,1.66e-08,6.91,9.284147,1.05,MAPKAPK3,mitogen-activated protein kinase-activated protein kinase 3,7867
579,580,211593_s_at,6.44e-07,1.68e-08,6.9,9.268373,0.78,MAST2,microtubule associated serine/threonine kinase 2,23139
584,585,207643_s_at,6.91e-07,1.82e-08,6.88,9.1928,0.941,TNFRSF1A,TNF receptor superfamily member 1A,7132
586,587,205436_s_at,6.99e-07,1.84e-08,6.87,9.178455,1.16,H2AFX,H2A histone family member X,3014
587,588,205728_at,7.02e-07,1.86e-08,6.87,9.172665,3.47,TENM1,teneurin transmembrane protein 1,10178
590,591,31637_s_at,7.06e-07,1.88e-08,6.87,9.161648,1.81,NR1D1///THRA,"nuclear receptor subfamily 1 group D member 1///thyroid hormone receptor, alpha",9572///7067
593,594,38671_at,7.2e-07,1.92e-08,6.86,9.137431,1.11,PLXND1,plexin D1,23129
594,595,212473_s_at,7.35e-07,1.97e-08,6.86,9.116047,1.5,MICAL2,"microtubule associated monooxygenase, calponin and LIM domain containing 2",9645
595,596,200953_s_at,7.39e-07,1.98e-08,6.85,9.109376,1.0,CCND2,cyclin D2,894
598,599,209824_s_at,7.51e-07,2.02e-08,6.85,9.087924,1.97,ARNTL,aryl hydrocarbon receptor nuclear translocator like,406
599,600,219411_at,7.57e-07,2.04e-08,6.84,9.078716,1.24,ELMO3,engulfment and cell motility 3,79767
601,602,212791_at,7.7e-07,2.09e-08,6.84,9.057639,0.781,C1orf216,chromosome 1 open reading frame 216,127703
604,606,216905_s_at,7.86e-07,2.14e-08,6.83,9.031279,1.12,ST14,suppression of tumorigenicity 14,6768
606,608,214958_s_at,7.94e-07,2.17e-08,6.83,9.018582,1.46,TMC6,transmembrane channel like 6,11322
611,613,220189_s_at,8.14e-07,2.24e-08,6.82,8.985736,1.75,MGAT4B,"mannosyl (alpha-1,3-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase, isozyme B",11282
612,614,200960_x_at,8.2e-07,2.26e-08,6.81,8.977329,0.631,CLTA,clathrin light chain A,1211
614,616,204490_s_at,8.2e-07,2.27e-08,6.81,8.973646,1.15,CD44,CD44 molecule (Indian blood group),960
615,617,218445_at,8.31e-07,2.3e-08,6.81,8.959557,0.947,H2AFY2,H2A histone family member Y2,55506
616,618,209227_at,8.43e-07,2.34e-08,6.8,8.942749,1.48,TUSC3,tumor suppressor candidate 3,7991
618,620,212733_at,8.5e-07,2.37e-08,6.8,8.931563,0.969,RUBCN,RUN and cysteine rich domain containing beclin 1 interacting protein,9711
619,621,207525_s_at,8.97e-07,2.5e-08,6.78,8.877847,0.692,GIPC1,GIPC PDZ domain containing family member 1,10755
620,622,206714_at,9.12e-07,2.55e-08,6.78,8.859486,2.28,ALOX15B,"arachidonate 15-lipoxygenase, type B",247
622,624,218718_at,9.27e-07,2.6e-08,6.77,8.840763,0.988,PDGFC,platelet derived growth factor C,56034
623,625,213542_at,9.39e-07,2.64e-08,6.77,8.82633,1.02,ZNF710,zinc finger protein 710,374655
624,626,203228_at,9.44e-07,2.66e-08,6.77,8.818774,0.936,PAFAH1B3,platelet activating factor acetylhydrolase 1b catalytic subunit 3,5050
627,629,221485_at,1.02e-06,2.87e-08,6.74,8.742215,1.05,B4GALT5,"beta-1,4-galactosyltransferase 5",9334
628,630,209991_x_at,1.04e-06,2.94e-08,6.74,8.717503,2.38,GABBR2,gamma-aminobutyric acid type B receptor subunit 2,9568
634,636,212769_at,1.08e-06,3.09e-08,6.72,8.670862,0.816,TLE3,transducin like enhancer of split 3,7090
636,638,218856_at,1.09e-06,3.12e-08,6.72,8.661853,2.05,TNFRSF21,TNF receptor superfamily member 21,27242
640,642,218849_s_at,1.16e-06,3.34e-08,6.7,8.592694,1.44,PPP1R13L,protein phosphatase 1 regulatory subunit 13 like,10848
643,646,217744_s_at,1.24e-06,3.61e-08,6.67,8.515852,1.76,PERP,"PERP, TP53 apoptosis effector",64065
644,647,214803_at,1.25e-06,3.65e-08,6.67,8.50674,2.59,CDH6,cadherin 6,1004
648,651,203573_s_at,1.3e-06,3.81e-08,6.66,8.464583,0.776,RABGGTA,Rab geranylgeranyltransferase alpha subunit,5875
649,652,203823_at,1.32e-06,3.87e-08,6.65,8.449295,1.04,RGS3,regulator of G-protein signaling 3,5998
650,653,210706_s_at,1.32e-06,3.87e-08,6.65,8.448232,0.744,RNF24,ring finger protein 24,11237
653,656,204990_s_at,1.33e-06,3.94e-08,6.65,8.431366,1.87,ITGB4,integrin subunit beta 4,3691
658,661,221266_s_at,1.37e-06,4.07e-08,6.64,8.398495,4.68,DCSTAMP,dendrocyte expressed seven transmembrane protein,81501
660,663,204916_at,1.39e-06,4.14e-08,6.63,8.381478,1.32,RAMP1,receptor activity modifying protein 1,10267
661,664,204693_at,1.43e-06,4.27e-08,6.62,8.35233,1.12,CDC42EP1,CDC42 effector protein 1,11135
662,665,202311_s_at,1.44e-06,4.29e-08,6.62,8.346554,3.47,COL1A1,collagen type I alpha 1 chain,1277
663,666,209179_s_at,1.44e-06,4.32e-08,6.62,8.33925,1.01,MBOAT7,membrane bound O-acyltransferase domain containing 7,79143
665,668,41220_at,1.52e-06,4.57e-08,6.6,8.285225,0.663,SEPT9,septin 9,10801
669,672,202255_s_at,1.63e-06,4.92e-08,6.58,8.210844,0.726,SIPA1L1,signal induced proliferation associated 1 like 1,26037
670,673,202389_s_at,1.65e-06,4.99e-08,6.58,8.198174,0.703,HTT,huntingtin,3064
671,674,201136_at,1.69e-06,5.13e-08,6.57,8.171623,1.69,PLP2,proteolipid protein 2,5355
673,677,209250_at,1.7e-06,5.18e-08,6.57,8.161878,0.646,DEGS1,"delta 4-desaturase, sphingolipid 1",8560
680,684,201697_s_at,1.74e-06,5.34e-08,6.56,8.13076,0.766,DNMT1,DNA (cytosine-5-)-methyltransferase 1,1786
681,686,209810_at,1.76e-06,5.43e-08,6.55,8.114156,4.46,SFTPB,surfactant protein B,6439
692,697,203279_at,2.02e-06,6.33e-08,6.51,7.963503,0.767,EDEM1,ER degradation enhancing alpha-mannosidase like protein 1,9695
696,701,215464_s_at,2.08e-06,6.56e-08,6.5,7.928639,1.27,P2RX5-TAX1BP3///TAX1BP3///P2RX5,P2RX5-TAX1BP3 readthrough (NMD candidate)///Tax1 binding protein 3///purinergic receptor P2X 5,100533970///30851///5026
697,702,160020_at,2.08e-06,6.56e-08,6.5,7.928219,0.741,MMP14,matrix metallopeptidase 14,4323
699,704,212830_at,2.11e-06,6.69e-08,6.49,7.909001,1.71,MEGF9,multiple EGF like domains 9,1955
701,706,205372_at,2.12e-06,6.74e-08,6.49,7.902451,1.84,PLAG1,PLAG1 zinc finger,5324
703,708,201925_s_at,2.18e-06,6.93e-08,6.48,7.874273,2.34,CD55,CD55 molecule (Cromer blood group),1604
705,710,212358_at,2.21e-06,7.05e-08,6.48,7.857139,0.928,CLIP3,CAP-Gly domain containing linker protein 3,25999
706,711,217992_s_at,2.23e-06,7.12e-08,6.47,7.847565,1.32,EFHD2,EF-hand domain family member D2,79180
707,712,212149_at,2.23e-06,7.14e-08,6.47,7.845142,0.57,EFR3A,EFR3 homolog A,23167
708,713,219700_at,2.27e-06,7.28e-08,6.47,7.826403,1.16,PLXDC1,plexin domain containing 1,57125
709,714,37004_at,2.27e-06,7.29e-08,6.47,7.824037,4.29,SFTPB,surfactant protein B,6439
710,715,200636_s_at,2.31e-06,7.42e-08,6.46,7.806817,1.04,PTPRF,"protein tyrosine phosphatase, receptor type F",5792
715,720,203623_at,2.38e-06,7.7e-08,6.45,7.771372,1.4,PLXNA3,plexin A3,55558
717,722,214501_s_at,2.38e-06,7.74e-08,6.45,7.765184,0.668,H2AFY,H2A histone family member Y,9555
720,725,212576_at,2.41e-06,7.85e-08,6.44,7.751692,1.01,MGRN1,mahogunin ring finger 1,23295
721,726,214581_x_at,2.47e-06,8.05e-08,6.44,7.727153,1.53,TNFRSF21,TNF receptor superfamily member 21,27242
723,728,212792_at,2.55e-06,8.35e-08,6.43,7.690674,1.07,DPY19L1,dpy-19 like 1,23333
724,729,219331_s_at,2.58e-06,8.46e-08,6.42,7.677727,2.1,KLHDC8A,kelch domain containing 8A,55220
729,734,209726_at,2.68e-06,8.84e-08,6.41,7.63463,1.26,CA11,carbonic anhydrase 11,770
732,737,201201_at,2.72e-06,9e-08,6.4,7.616929,0.673,CSTB,cystatin B,1476
733,738,221911_at,2.75e-06,9.13e-08,6.4,7.602683,1.61,ETV1,ETS variant 1,2115
734,739,219620_x_at,2.76e-06,9.17e-08,6.4,7.59843,0.808,TOR4A,torsin family 4 member A,54863
735,740,211828_s_at,2.79e-06,9.28e-08,6.39,7.586873,1.71,TNIK,TRAF2 and NCK interacting kinase,23043
736,741,202975_s_at,2.84e-06,9.45e-08,6.39,7.568802,1.59,RHOBTB3,Rho related BTB domain containing 3,22836
737,742,212599_at,2.85e-06,9.51e-08,6.39,7.562758,1.83,AUTS2,autism susceptibility candidate 2,26053
738,743,218634_at,2.86e-06,9.54e-08,6.39,7.560024,1.01,PHLDA3,pleckstrin homology like domain family A member 3,23612
740,745,202421_at,2.87e-06,9.6e-08,6.38,7.553519,1.44,IGSF3,immunoglobulin superfamily member 3,3321
741,746,213693_s_at,2.87e-06,9.62e-08,6.38,7.551985,2.86,MUC1,"mucin 1, cell surface associated",4582
742,747,201987_at,2.87e-06,9.65e-08,6.38,7.548671,1.11,MED13,mediator complex subunit 13,9969
746,751,219630_at,2.97e-06,1e-07,6.37,7.510043,3.22,PDZK1IP1,PDZK1 interacting protein 1,10158
747,752,204050_s_at,2.97e-06,1e-07,6.37,7.50912,0.747,CLTA,clathrin light chain A,1211
749,754,201341_at,2.99e-06,1.02e-07,6.37,7.498579,1.38,ENC1,ectodermal-neural cortex 1,8507
750,755,218843_at,2.99e-06,1.02e-07,6.37,7.498065,1.39,FNDC4,fibronectin type III domain containing 4,64838
751,756,208823_s_at,3.07e-06,1.05e-07,6.36,7.469767,0.568,CDK16,cyclin dependent kinase 16,5127
752,757,213936_x_at,3.07e-06,1.05e-07,6.36,7.469448,3.16,SFTPB,surfactant protein B,6439
754,759,218632_at,3.1e-06,1.06e-07,6.36,7.459426,0.849,HECTD3,HECT domain E3 ubiquitin protein ligase 3,79654
755,760,215506_s_at,3.16e-06,1.08e-07,6.35,7.437098,2.27,DIRAS3,DIRAS family GTPase 3,9077
756,761,211833_s_at,3.18e-06,1.09e-07,6.35,7.430839,1.55,BAX,"BCL2 associated X, apoptosis regulator",581
757,762,202435_s_at,3.21e-06,1.1e-07,6.34,7.4209,2.57,CYP1B1,cytochrome P450 family 1 subfamily B member 1,1545
758,763,214354_x_at,3.22e-06,1.1e-07,6.34,7.417159,3.13,SFTPB,surfactant protein B,6439
761,766,209173_at,3.29e-06,1.13e-07,6.34,7.390213,3.05,AGR2,"anterior gradient 2, protein disulphide isomerase family member",10551
762,768,218686_s_at,3.34e-06,1.15e-07,6.33,7.372294,1.36,RHBDF1,rhomboid 5 homolog 1,64285
763,769,212538_at,3.37e-06,1.17e-07,6.33,7.363074,1.42,DOCK9,dedicator of cytokinesis 9,23348
769,775,203085_s_at,3.54e-06,1.24e-07,6.31,7.305603,1.82,TGFB1,transforming growth factor beta 1,7040
770,776,221900_at,3.54e-06,1.24e-07,6.31,7.305351,2.37,COL8A2,collagen type VIII alpha 2 chain,1296
771,777,209784_s_at,3.56e-06,1.24e-07,6.31,7.299901,1.06,JAG2,jagged 2,3714
775,781,207011_s_at,3.74e-06,1.31e-07,6.29,7.245498,1.04,PTK7,protein tyrosine kinase 7 (inactive),5754
778,784,213135_at,3.79e-06,1.34e-07,6.29,7.228408,2.58,TIAM1,T-cell lymphoma invasion and metastasis 1,7074
779,785,203354_s_at,3.81e-06,1.34e-07,6.28,7.223507,1.44,PSD3,pleckstrin and Sec7 domain containing 3,23362
789,795,209558_s_at,4.01e-06,1.43e-07,6.27,7.158786,0.769,HIP1R,huntingtin interacting protein 1 related,9026
790,796,218627_at,4.01e-06,1.44e-07,6.26,7.157298,1.61,DRAM1,DNA damage regulated autophagy modulator 1,55332
791,797,200618_at,4.01e-06,1.44e-07,6.26,7.156954,0.716,LASP1,LIM and SH3 protein 1,3927
795,801,202575_at,4.12e-06,1.48e-07,6.26,7.126366,1.87,CRABP2,cellular retinoic acid binding protein 2,1382
799,805,213040_s_at,4.28e-06,1.55e-07,6.24,7.084556,1.55,NPTXR,neuronal pentraxin receptor,23467
804,810,220966_x_at,4.41e-06,1.6e-07,6.23,7.04881,0.663,ARPC5L,actin related protein 2/3 complex subunit 5 like,81873
805,811,203989_x_at,4.43e-06,1.62e-07,6.23,7.04119,0.95,F2R,coagulation factor II thrombin receptor,2149
809,815,204958_at,4.74e-06,1.74e-07,6.21,6.970678,1.24,PLK3,polo like kinase 3,1263
814,821,217796_s_at,4.85e-06,1.79e-07,6.2,6.940778,0.589,NPLOC4,"NPL4 homolog, ubiquitin recognition factor",55666
824,831,203180_at,5.42e-06,2.03e-07,6.16,6.819344,2.1,ALDH1A3,aldehyde dehydrogenase 1 family member A3,220
825,832,212691_at,5.46e-06,2.04e-07,6.16,6.810884,0.718,NUP188,nucleoporin 188,23511
828,835,211603_s_at,5.61e-06,2.1e-07,6.15,6.781518,1.07,ETV4,ETS variant 4,2118
830,837,204870_s_at,5.63e-06,2.12e-07,6.15,6.775836,3.82,PCSK2,proprotein convertase subtilisin/kexin type 2,5126
832,839,203110_at,5.66e-06,2.13e-07,6.15,6.76744,1.23,PTK2B,protein tyrosine kinase 2 beta,2185
836,843,218017_s_at,5.76e-06,2.18e-07,6.14,6.74478,0.898,HGSNAT,heparan-alpha-glucosaminide N-acetyltransferase,138050
837,844,210372_s_at,5.76e-06,2.19e-07,6.14,6.744244,1.7,TPD52L1,tumor protein D52-like 1,7164
839,846,216252_x_at,5.95e-06,2.26e-07,6.13,6.710026,1.35,FAS,Fas cell surface death receptor,355
840,847,205713_s_at,5.96e-06,2.27e-07,6.13,6.708569,3.63,COMP,cartilage oligomeric matrix protein,1311
841,848,221799_at,5.96e-06,2.27e-07,6.13,6.707259,1.06,CHPF2,chondroitin polymerizing factor 2,54480
842,849,201392_s_at,6.05e-06,2.31e-07,6.12,6.691381,1.17,IGF2R,insulin like growth factor 2 receptor,3482
843,850,210480_s_at,6.08e-06,2.32e-07,6.12,6.684482,1.36,MYO6,myosin VI,4646
844,851,203021_at,6.12e-06,2.34e-07,6.12,6.677812,3.54,SLPI,secretory leukocyte peptidase inhibitor,6590
849,856,218451_at,6.41e-06,2.47e-07,6.1,6.625598,0.993,CDCP1,CUB domain containing protein 1,64866
850,857,211924_s_at,6.44e-06,2.48e-07,6.1,6.620573,2.02,PLAUR,"plasminogen activator, urokinase receptor",5329
852,859,201059_at,6.47e-06,2.5e-07,6.1,6.613372,0.563,CTTN,cortactin,2017
856,863,204702_s_at,6.55e-06,2.54e-07,6.1,6.597102,1.71,NFE2L3,"nuclear factor, erythroid 2 like 3",9603
859,867,201876_at,6.64e-06,2.59e-07,6.09,6.579019,1.1,PON2,paraoxonase 2,5445
864,872,211692_s_at,6.82e-06,2.67e-07,6.08,6.546649,0.752,MIR3190///MIR3191///BBC3,microRNA 3190///microRNA 3191///BCL2 binding component 3,100422899///100422832///27113
865,873,36084_at,6.94e-06,2.72e-07,6.08,6.529006,0.853,CUL7,cullin 7,9820
866,874,212845_at,6.99e-06,2.74e-07,6.07,6.520542,1.44,SAMD4A,sterile alpha motif domain containing 4A,23034
867,875,219125_s_at,7.09e-06,2.79e-07,6.07,6.50535,0.658,SLC50A1,solute carrier family 50 member 1,55974
870,878,203889_at,7.27e-06,2.87e-07,6.06,6.477526,2.79,SCG5,secretogranin V,6447
871,879,219039_at,7.31e-06,2.89e-07,6.06,6.470545,0.667,SEMA4C,semaphorin 4C,54910
872,880,201106_at,7.54e-06,2.98e-07,6.05,6.438691,0.769,GPX4,glutathione peroxidase 4,2879
873,881,202621_at,7.58e-06,3e-07,6.05,6.432799,0.64,IRF3,interferon regulatory factor 3,3661
874,882,212223_at,7.67e-06,3.04e-07,6.04,6.420648,0.895,IDS,iduronate 2-sulfatase,3423
879,888,209454_s_at,7.89e-06,3.15e-07,6.03,6.386292,0.826,TEAD3,TEA domain transcription factor 3,7005
882,891,201251_at,8.13e-06,3.26e-07,6.02,6.351558,0.828,PKM,"pyruvate kinase, muscle",5315
888,897,218165_at,8.61e-06,3.47e-07,6.0,6.289558,0.678,MEAF6,MYST/Esa1 associated factor 6,64769
894,903,204663_at,8.93e-06,3.62e-07,5.99,6.247163,1.19,ME3,malic enzyme 3,10873
899,908,207265_s_at,9.28e-06,3.79e-07,5.98,6.204314,1.0,KDELR3,KDEL endoplasmic reticulum protein retention receptor 3,11015
904,913,201373_at,9.5e-06,3.9e-07,5.97,6.175177,0.881,PLEC,plectin,5339
905,914,212472_at,9.5e-06,3.9e-07,5.97,6.174552,1.44,MICAL2,"microtubule associated monooxygenase, calponin and LIM domain containing 2",9645
906,915,200770_s_at,9.54e-06,3.93e-07,5.97,6.16801,0.853,LAMC1,laminin subunit gamma 1,3915
907,916,211320_s_at,9.54e-06,3.93e-07,5.97,6.167813,1.24,PTPRU,"protein tyrosine phosphatase, receptor type U",10076
910,919,200635_s_at,9.68e-06,4e-07,5.96,6.151263,1.01,PTPRF,"protein tyrosine phosphatase, receptor type F",5792
914,924,201898_s_at,9.84e-06,4.08e-07,5.95,6.129833,0.606,UBE2A,ubiquitin conjugating enzyme E2 A,7319
917,927,214965_at,9.9e-06,4.13e-07,5.95,6.120117,0.682,SPATA2L,spermatogenesis associated 2 like,124044
918,928,212692_s_at,9.9e-06,4.13e-07,5.95,6.119269,0.636,LRBA,LPS responsive beige-like anchor protein,987
919,929,214620_x_at,9.98e-06,4.17e-07,5.95,6.11041,0.509,PAM,peptidylglycine alpha-amidating monooxygenase,5066
923,933,210058_at,1e-05,4.2e-07,5.95,6.10293,1.15,MAPK13,mitogen-activated protein kinase 13,5603
924,934,201189_s_at,1.01e-05,4.22e-07,5.94,6.097949,1.18,ITPR3,"inositol 1,4,5-trisphosphate receptor type 3",3710
932,942,205032_at,1.06e-05,4.49e-07,5.93,6.036664,1.53,ITGA2,integrin subunit alpha 2,3673
933,943,214632_at,1.07e-05,4.52e-07,5.92,6.029792,1.48,NRP2,neuropilin 2,8828
938,948,208794_s_at,1.09e-05,4.65e-07,5.92,6.003102,0.873,SMARCA4,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4",6597
942,952,204741_at,1.1e-05,4.71e-07,5.91,5.990156,0.863,BICD1,BICD cargo adaptor 1,636
943,953,218144_s_at,1.1e-05,4.72e-07,5.91,5.988673,1.01,INF2,"inverted formin, FH2 and WH2 domain containing",64423
947,958,212489_at,1.14e-05,4.9e-07,5.9,5.950854,2.13,COL5A1,collagen type V alpha 1 chain,1289
949,960,218551_at,1.14e-05,4.93e-07,5.9,5.944822,0.743,MIIP,migration and invasion inhibitory protein,60672
951,963,202167_s_at,1.17e-05,5.08e-07,5.89,5.916043,0.679,MMS19,"MMS19 homolog, cytosolic iron-sulfur assembly component",64210
953,966,204681_s_at,1.18e-05,5.13e-07,5.89,5.905599,0.928,RAPGEF5,Rap guanine nucleotide exchange factor 5,9771
956,969,218631_at,1.21e-05,5.25e-07,5.88,5.883832,0.725,AVPI1,arginine vasopressin induced 1,60370
960,973,200637_s_at,1.24e-05,5.43e-07,5.87,5.851064,1.58,PTPRF,"protein tyrosine phosphatase, receptor type F",5792
966,979,212786_at,1.28e-05,5.63e-07,5.86,5.814415,0.671,CLEC16A,C-type lectin domain family 16 member A,23274
971,984,201331_s_at,1.31e-05,5.8e-07,5.85,5.785483,0.602,STAT6,signal transducer and activator of transcription 6,6778
979,993,218060_s_at,1.37e-05,6.09e-07,5.84,5.737068,0.718,USB1,U6 snRNA biogenesis phosphodiesterase 1,79650
980,994,214587_at,1.38e-05,6.15e-07,5.83,5.728273,1.33,COL8A1,collagen type VIII alpha 1 chain,1295
981,995,204679_at,1.38e-05,6.17e-07,5.83,5.724514,1.0,KCNK1,potassium two pore domain channel subfamily K member 1,3775
985,999,218751_s_at,1.42e-05,6.37e-07,5.82,5.69417,0.878,FBXW7,F-box and WD repeat domain containing 7,55294
987,1002,204781_s_at,1.43e-05,6.45e-07,5.82,5.681092,1.38,FAS,Fas cell surface death receptor,355
989,1004,210840_s_at,1.44e-05,6.51e-07,5.82,5.671904,0.539,IQGAP1,IQ motif containing GTPase activating protein 1,8826
990,1005,205847_at,1.45e-05,6.55e-07,5.81,5.66587,0.738,PRSS22,"protease, serine 22",64063
991,1006,203786_s_at,1.45e-05,6.56e-07,5.81,5.663972,1.58,TPD52L1,tumor protein D52-like 1,7164
993,1008,222154_s_at,1.46e-05,6.6e-07,5.81,5.658985,0.807,SPATS2L,spermatogenesis associated serine rich 2 like,26010
994,1009,218961_s_at,1.48e-05,6.72e-07,5.81,5.640909,0.855,PNKP,polynucleotide kinase 3'-phosphatase,11284
997,1012,206324_s_at,1.51e-05,6.86e-07,5.8,5.620939,1.92,DAPK2,death associated protein kinase 2,23604
1000,1015,396_f_at,1.53e-05,6.99e-07,5.79,5.601983,1.2,EPOR,erythropoietin receptor,2057
1004,1019,215235_at,1.59e-05,7.26e-07,5.78,5.565755,0.726,SPTAN1,"spectrin alpha, non-erythrocytic 1",6709
1006,1021,201430_s_at,1.6e-05,7.34e-07,5.78,5.554903,1.81,DPYSL3,dihydropyrimidinase like 3,1809
1007,1022,219489_s_at,1.61e-05,7.41e-07,5.78,5.544857,1.15,NXN,nucleoredoxin,64359
1013,1028,219932_at,1.63e-05,7.54e-07,5.77,5.528047,3.12,SLC27A6,solute carrier family 27 member 6,28965
1016,1031,216641_s_at,1.68e-05,7.77e-07,5.76,5.498793,0.821,LAD1,ladinin 1,3898
1017,1032,219241_x_at,1.69e-05,7.81e-07,5.76,5.49328,0.584,SSH3,slingshot protein phosphatase 3,54961
1022,1037,205328_at,1.72e-05,7.99e-07,5.75,5.470646,2.89,CLDN10,claudin 10,9071
1024,1039,211657_at,1.75e-05,8.15e-07,5.75,5.451788,2.03,CEACAM6,carcinoembryonic antigen related cell adhesion molecule 6,4680
1026,1041,200743_s_at,1.78e-05,8.32e-07,5.74,5.431028,0.976,TPP1,tripeptidyl peptidase 1,1200
1028,1043,201184_s_at,1.82e-05,8.51e-07,5.74,5.409105,0.794,CHD4,chromodomain helicase DNA binding protein 4,1108
1031,1046,219257_s_at,1.84e-05,8.63e-07,5.73,5.395519,1.15,SPHK1,sphingosine kinase 1,8877
1032,1047,202898_at,1.9e-05,8.93e-07,5.72,5.362005,1.39,SDC3,syndecan 3,9672
1038,1053,202598_at,1.97e-05,9.35e-07,5.71,5.317465,0.703,S100A13,S100 calcium binding protein A13,6284
1039,1054,209457_at,1.97e-05,9.36e-07,5.71,5.316208,2.75,DUSP5,dual specificity phosphatase 5,1847
1041,1056,218885_s_at,1.99e-05,9.43e-07,5.71,5.308398,0.833,GALNT12,polypeptide N-acetylgalactosaminyltransferase 12,79695
1042,1057,204981_at,2e-05,9.5e-07,5.7,5.301232,1.07,SLC22A18,solute carrier family 22 member 18,5002
1045,1060,210105_s_at,2.02e-05,9.64e-07,5.7,5.287113,0.914,FYN,"FYN proto-oncogene, Src family tyrosine kinase",2534
1048,1063,201797_s_at,2.08e-05,9.94e-07,5.69,5.256839,0.89,VARS,valyl-tRNA synthetase,7407
1049,1064,215111_s_at,2.19e-05,1.05e-06,5.67,5.207702,1.11,TSC22D1,TSC22 domain family member 1,8848
1051,1066,203859_s_at,2.25e-05,1.08e-06,5.67,5.177786,1.21,PALM,paralemmin,5064
1053,1070,204254_s_at,2.28e-05,1.1e-06,5.66,5.159711,1.48,VDR,"vitamin D (1,25- dihydroxyvitamin D3) receptor",7421
1056,1073,218181_s_at,2.42e-05,1.17e-06,5.64,5.101125,1.02,MAP4K4,mitogen-activated protein kinase kinase kinase kinase 4,9448
1058,1075,212488_at,2.45e-05,1.18e-06,5.64,5.086207,2.38,COL5A1,collagen type V alpha 1 chain,1289
1060,1077,210511_s_at,2.51e-05,1.22e-06,5.63,5.059183,2.11,INHBA,inhibin beta A subunit,3624
1061,1078,201798_s_at,2.51e-05,1.22e-06,5.63,5.057954,0.702,MYOF,myoferlin,26509
1064,1081,202820_at,2.54e-05,1.23e-06,5.63,5.045677,0.879,AHR,aryl hydrocarbon receptor,196
1065,1082,209238_at,2.54e-05,1.24e-06,5.62,5.043052,0.985,STX3,syntaxin 3,6809
1066,1083,215719_x_at,2.55e-05,1.24e-06,5.62,5.03984,1.63,FAS,Fas cell surface death receptor,355
1069,1086,210428_s_at,2.58e-05,1.26e-06,5.62,5.026419,0.771,HGS,hepatocyte growth factor-regulated tyrosine kinase substrate,9146
