,ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title,Gene.ID
1830,236952_at,0.19272,0.00647,4.39,-2.13527,0.861,,,
1831,223254_s_at,0.19272,0.00647,4.39,-2.135566,1.36,G2E3,G2/M-phase specific E3 ubiquitin protein ligase,55632
1832,1555653_at,0.19272,0.00647,4.39,-2.135636,0.772,,,
1833,244766_at,0.19289,0.00648,-4.39,-2.137279,-0.863,LOC102723773///LOC101060604///LOC101060596///LOC101060386///SMG1P7///NPIPA5///SMG1P3///NPIPB5///SMG1P1///LOC613037///SMG1P5///BOLA2///SMG1P2///NPIPB4///SLC7A5P1///SMG1,"serine/threonine-protein kinase SMG1-like///putative L-type amino acid transporter 1-like protein IMAA///serine/threonine-protein kinase SMG1-like///putative uncharacterized SMG1-like protein///SMG1P7, nonsense mediated mRNA decay associated PI3K related kinase pseudogene 7///nuclear pore complex interacting protein family member A5///SMG1P3, nonsense mediated mRNA decay associated PI3K related kinase pseudogene 3///nuclear pore complex interacting protein family member B5///SMG1P1, nonsense mediated mRNA decay associated PI3K related kinase pseudogene 1///nuclear pore complex interacting protein member///SMG1P5, nonsense mediated mRNA decay associated PI3K related kinase pseudogene 5///bolA family member 2///SMG1P2, nonsense mediated mRNA decay associated PI3K related kinase pseudogene 2///nuclear pore complex interacting protein family member B4///solute carrier family 7 member 5 pseudogene 1///SMG1, nonsense mediated mRNA decay associated PI3K related kinase",102723773///101060604///101060596///101060386///100506060///100288332///100271836///100132247///641298///613037///595101///552900///440354///440345///81893///23049
1834,228319_at,0.19289,0.00648,4.39,-2.13777,0.963,FAM84A,family with sequence similarity 84 member A,151354
1835,242440_at,0.19322,0.0065,-4.39,-2.140323,-1.63,,,
1836,201936_s_at,0.19322,0.0065,4.39,-2.140796,0.82,EIF4G3,eukaryotic translation initiation factor 4 gamma 3,8672
1837,218369_s_at,0.19327,0.00651,4.39,-2.142273,1.27,EXOSC1,exosome component 1,51013
1838,206006_s_at,0.19327,0.00651,4.39,-2.142278,0.877,CEP162,centrosomal protein 162,22832
1839,239111_at,0.19331,0.00651,4.39,-2.143146,0.953,PRDM8,PR/SET domain 8,56978
1840,1560058_at,0.19331,0.00652,-4.38,-2.144517,-1.04,LOC399900,uncharacterized LOC399900,399900
1841,234520_at,0.19331,0.00653,-4.38,-2.145407,-0.889,FLI1,"Fli-1 proto-oncogene, ETS transcription factor",2313
1842,221394_at,0.19331,0.00653,4.38,-2.145813,0.858,TAAR2,trace amine associated receptor 2,9287
1843,1569712_at,0.19331,0.00653,4.38,-2.145995,0.8,LOC101928052,uncharacterized LOC101928052,101928052
1844,237504_at,0.19331,0.00653,-4.38,-2.146264,-0.895,INTS10,integrator complex subunit 10,55174
1845,241435_at,0.19331,0.00654,-4.38,-2.147811,-1.13,,,
1846,227712_at,0.19331,0.00655,4.38,-2.148662,0.896,LYRM2,LYR motif containing 2,57226
1847,202966_at,0.19331,0.00655,4.38,-2.14918,1.08,CAPN6,calpain 6,827
1848,204584_at,0.19331,0.00655,-4.38,-2.149394,-1.33,L1CAM,L1 cell adhesion molecule,3897
1849,1554748_at,0.19331,0.00656,-4.38,-2.150559,-2.43,CLCNKB,chloride voltage-gated channel Kb,1188
1850,238342_at,0.19331,0.00656,-4.38,-2.150707,-0.871,,,
1851,243397_at,0.19331,0.00656,4.38,-2.151056,0.94,,,
1852,1553694_a_at,0.19331,0.00656,4.38,-2.151107,1.9,PIK3C2A,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha,5286
1853,233314_at,0.19331,0.00657,-4.38,-2.151887,-1.39,,,
1854,218663_at,0.19331,0.00657,4.38,-2.151969,0.999,NCAPG,non-SMC condensin I complex subunit G,64151
1855,1553949_at,0.19331,0.00657,-4.38,-2.153096,-0.824,IQSEC3,IQ motif and Sec7 domain 3,440073
1856,244260_at,0.19331,0.00658,4.38,-2.153885,1.1,,,
1857,236468_at,0.19331,0.00658,-4.38,-2.154367,-1.03,TMEM132B,transmembrane protein 132B,114795
1858,205018_s_at,0.19331,0.00658,4.37,-2.154888,1.05,MBNL2,muscleblind like splicing regulator 2,10150
1859,230896_at,0.19331,0.00659,4.37,-2.155599,0.904,BEND4,BEN domain containing 4,389206
1860,232266_x_at,0.19331,0.00659,-4.37,-2.156227,-1.19,CDK13,cyclin dependent kinase 13,8621
1861,238445_x_at,0.19331,0.0066,4.37,-2.157451,1.05,MGAT5B,"mannosyl (alpha-1,6-)-glycoprotein beta-1,6-N-acetyl-glucosaminyltransferase, isozyme B",146664
1862,1561899_at,0.19331,0.0066,4.37,-2.15752,0.961,CLECL1,C-type lectin like 1,160365
1863,213729_at,0.19331,0.00661,4.37,-2.15886,1.37,PRPF40A,pre-mRNA processing factor 40 homolog A,55660
1864,204151_x_at,0.19331,0.00661,-4.37,-2.158879,-2.08,AKR1C1,aldo-keto reductase family 1 member C1,1645
1865,216094_at,0.19331,0.00661,-4.37,-2.159331,-0.903,,,
1866,200672_x_at,0.19331,0.00661,-4.37,-2.159432,-1.52,SPTBN1,"spectrin beta, non-erythrocytic 1",6711
1867,232399_at,0.19331,0.00661,4.37,-2.159555,0.785,DCLK3,doublecortin like kinase 3,85443
1868,235652_at,0.19331,0.00662,-4.37,-2.160346,-0.903,,,
1869,206364_at,0.19331,0.00662,4.37,-2.160728,0.974,KIF14,kinesin family member 14,9928
1870,216855_s_at,0.19335,0.00662,4.37,-2.161498,0.872,HNRNPU,heterogeneous nuclear ribonucleoprotein U,3192
1871,220674_at,0.19355,0.00663,4.37,-2.163236,0.919,CD22,CD22 molecule,933
1872,224342_x_at,0.1936,0.00664,-4.37,-2.164136,-0.959,BMS1P20,"BMS1, ribosome biogenesis factor pseudogene 20",96610
1873,206917_at,0.1936,0.00664,4.37,-2.164683,1.49,GNA13,G protein subunit alpha 13,10672
1874,1568689_at,0.19364,0.00665,4.36,-2.165465,1.13,LOC100631378,uncharacterized 100631378,100631378
1875,215625_at,0.19369,0.00665,4.36,-2.166407,0.926,LOC101928669///LOC644450,uncharacterized LOC101928669///uncharacterized LOC644450,101928669///644450
1876,233788_at,0.19369,0.00666,-4.36,-2.167158,-1.67,,,
1877,243920_x_at,0.19369,0.00666,-4.36,-2.167471,-1.07,,,
1878,211194_s_at,0.1937,0.00666,4.36,-2.16814,0.896,TP63,tumor protein p63,8626
1879,234079_at,0.19376,0.00667,-4.36,-2.16945,-0.835,,,
1880,241824_at,0.19376,0.00669,-4.36,-2.172347,-1.11,,,
1881,240193_at,0.19376,0.00669,4.36,-2.172467,0.963,,,
1882,213423_x_at,0.19376,0.0067,4.36,-2.173296,2.39,TUSC3,tumor suppressor candidate 3,7991
1883,216244_at,0.19376,0.00671,4.36,-2.174838,1.13,IL1RN,interleukin 1 receptor antagonist,3557
1884,206163_at,0.19376,0.00671,-4.35,-2.176025,-1.27,MIR548F5///MAB21L1,microRNA 548f-5///mab-21 like 1,100302239///4081
1885,238407_at,0.19376,0.00672,-4.35,-2.176439,-0.835,,,
1886,229553_at,0.19376,0.00672,4.35,-2.17649,1.54,PGM2L1,phosphoglucomutase 2 like 1,283209
1887,209711_at,0.19376,0.00672,4.35,-2.17711,1.14,SLC35D1,solute carrier family 35 member D1,23169
1888,205792_at,0.19376,0.00673,-4.35,-2.178293,-0.857,WISP2,WNT1 inducible signaling pathway protein 2,8839
1889,208461_at,0.19376,0.00673,4.35,-2.178662,1.11,HIC1,hypermethylated in cancer 1,3090
1890,219812_at,0.19376,0.00673,-4.35,-2.178767,-0.753,PVRIG,poliovirus receptor related immunoglobulin domain containing,79037
1891,229583_at,0.19376,0.00673,4.35,-2.179345,0.866,,,
1892,236649_at,0.19376,0.00674,-4.35,-2.180063,-1.41,DTWD1,DTW domain containing 1,56986
1893,216901_s_at,0.19376,0.00674,4.35,-2.180786,1.1,IKZF1,IKAROS family zinc finger 1,10320
1894,221841_s_at,0.19376,0.00675,-4.35,-2.181441,-3.06,KLF4,Kruppel like factor 4,9314
1895,227188_at,0.19376,0.00675,-4.35,-2.181808,-1.49,EVA1C,eva-1 homolog C,59271
1896,242110_at,0.19376,0.00675,-4.35,-2.182244,-1.65,,,
1897,240690_at,0.19376,0.00675,-4.35,-2.182333,-3.24,,,
1898,240609_at,0.19376,0.00675,4.35,-2.182772,0.908,LOC100996654,uncharacterized LOC100996654,100996654
1899,231005_at,0.19376,0.00676,-4.35,-2.182959,-1.04,,,
1900,1568406_at,0.19376,0.00676,4.35,-2.183282,0.97,,,
1901,1556694_a_at,0.19376,0.00676,-4.35,-2.183992,-0.923,,,
1902,204052_s_at,0.19376,0.00676,-4.35,-2.184047,-2.36,SFRP4,secreted frizzled related protein 4,6424
1903,236317_at,0.19376,0.00677,4.35,-2.185484,0.806,,,
1904,1552312_a_at,0.19376,0.00677,4.35,-2.185534,1.12,MFAP3,microfibrillar associated protein 3,4238
1905,228095_at,0.19376,0.00677,4.35,-2.185928,1.44,PHF14,PHD finger protein 14,9678
1906,202283_at,0.19376,0.00677,-4.35,-2.186047,-3.4,SERPINF1,serpin family F member 1,5176
1907,207790_at,0.19376,0.00678,-4.34,-2.186933,-0.868,LRRC1,leucine rich repeat containing 1,55227
1908,206811_at,0.19376,0.00678,4.34,-2.187049,0.942,ADCY8,adenylate cyclase 8,114
1909,1561401_at,0.19376,0.00678,4.34,-2.187622,0.793,LOC285627,uncharacterized LOC285627,285627
1910,1560662_s_at,0.19376,0.00679,-4.34,-2.187681,-0.848,WHAMMP2///WHAMMP3,"WAS protein homolog associated with actin, golgi membranes and microtubules pseudogene 2///WAS protein homolog associated with actin, golgi membranes and microtubules pseudogene 3",440253///339005
1911,207474_at,0.19376,0.00679,-4.34,-2.188997,-1.37,SNRK,SNF related kinase,54861
1912,219837_s_at,0.19376,0.0068,-4.34,-2.189382,-1.26,CYTL1,cytokine like 1,54360
1913,243491_at,0.19376,0.0068,-4.34,-2.189413,-0.863,ZNF431,zinc finger protein 431,170959
1914,222122_s_at,0.19376,0.0068,4.34,-2.18969,1.73,THOC2,THO complex 2,57187
1915,233912_x_at,0.19376,0.0068,4.34,-2.18972,1.14,ELMOD2,ELMO domain containing 2,255520
1916,217674_at,0.19385,0.00681,4.34,-2.19125,0.836,,,
1917,1554594_at,0.19385,0.00681,4.34,-2.19154,1.15,ARHGAP27,Rho GTPase activating protein 27,201176
1918,238079_at,0.19385,0.00682,-4.34,-2.192505,-1.03,TPM3,tropomyosin 3,7170
1919,234280_at,0.19385,0.00682,4.34,-2.193685,1.15,REG3A,regenerating family member 3 alpha,5068
1920,209941_at,0.19385,0.00683,4.34,-2.194274,0.936,RIPK1,receptor interacting serine/threonine kinase 1,8737
1921,233905_at,0.19385,0.00683,4.34,-2.194317,0.881,SUN5,Sad1 and UNC84 domain containing 5,140732
1922,223288_at,0.19385,0.00683,4.34,-2.194499,0.857,USP38,ubiquitin specific peptidase 38,84640
1923,233713_at,0.19385,0.00683,-4.34,-2.19473,-1.27,,,
1924,232231_at,0.19396,0.00684,-4.34,-2.195936,-2.18,RUNX2,runt related transcription factor 2,860
1925,202573_at,0.194,0.00684,-4.34,-2.196701,-0.863,CSNK1G2,casein kinase 1 gamma 2,1455
1926,238550_at,0.19404,0.00685,-4.33,-2.197651,-1.14,RUFY2,RUN and FYVE domain containing 2,55680
1927,201914_s_at,0.19404,0.00686,4.33,-2.199366,1.43,SEC63,"SEC63 homolog, protein translocation regulator",11231
1928,215370_at,0.19404,0.00686,4.33,-2.200155,0.951,,,
1929,239091_at,0.19404,0.00687,-4.33,-2.200683,-1.14,,,
1930,208015_at,0.19404,0.00687,-4.33,-2.201167,-1.07,SMAD1,SMAD family member 1,4086
1931,1559039_at,0.19404,0.00687,-4.33,-2.201419,-0.862,DHX36,DEAH-box helicase 36,170506
1932,207106_s_at,0.19404,0.00687,4.33,-2.201847,1.1,LTK,leukocyte receptor tyrosine kinase,4058
1933,238211_at,0.19404,0.00688,4.33,-2.202515,0.918,CASC16,cancer susceptibility candidate 16 (non-protein coding),643714
1934,237322_at,0.19404,0.00688,4.33,-2.202762,0.839,MIAT,myocardial infarction associated transcript (non-protein coding),440823
1935,219305_x_at,0.19404,0.00689,-4.33,-2.203706,-1.72,FBXO2,F-box protein 2,26232
1936,234949_at,0.19404,0.00689,-4.33,-2.204174,-1.34,FRG1BP,"FSHD region gene 1 family member B, pseudogene",284802
1937,223901_at,0.19404,0.00689,4.33,-2.204819,0.913,SYT3,synaptotagmin 3,84258
1938,231096_at,0.19404,0.00689,4.33,-2.205133,0.948,PCAT4,prostate cancer associated transcript 4 (non-protein coding),118425
1939,212293_at,0.19404,0.0069,-4.33,-2.205181,-0.811,HIPK1,homeodomain interacting protein kinase 1,204851
1940,233790_at,0.19404,0.0069,4.33,-2.205823,0.903,,,
1941,226810_at,0.19404,0.0069,-4.33,-2.206367,-0.996,OGFRL1,opioid growth factor receptor like 1,79627
1942,241670_x_at,0.19404,0.00691,4.33,-2.206884,0.789,NBAT1,neuroblastoma associated transcript 1,729177
1943,231549_at,0.19404,0.00691,4.33,-2.207052,0.822,C1orf158,chromosome 1 open reading frame 158,93190
1944,238850_at,0.19413,0.00691,4.32,-2.208145,0.754,LINC00461///MIR9-2,long intergenic non-protein coding RNA 461///microRNA 9-2,645323///407047
1945,241692_at,0.1945,0.00693,-4.32,-2.210917,-1.39,,,
1946,244272_s_at,0.1945,0.00693,4.32,-2.211313,1.04,TC2N,"tandem C2 domains, nuclear",123036
1947,228969_at,0.1947,0.00696,-4.32,-2.215893,-1.51,AGR2,"anterior gradient 2, protein disulphide isomerase family member",10551
1948,228153_at,0.1947,0.00697,-4.32,-2.216573,-1.14,RNF144B,ring finger protein 144B,255488
1949,238132_at,0.1947,0.00697,4.32,-2.217238,1.03,RCC1L,RCC1 like,81554
1950,228044_at,0.1947,0.00697,-4.32,-2.217264,-1.35,SERP2,stress-associated endoplasmic reticulum protein family member 2,387923
1951,242117_at,0.1947,0.00697,-4.32,-2.217294,-1.25,,,
1952,214008_at,0.1947,0.00697,4.32,-2.21737,1.59,TWF1,twinfilin actin binding protein 1,5756
1953,224237_at,0.1947,0.00698,-4.32,-2.217838,-1.07,,,
1954,240298_at,0.1947,0.00698,4.32,-2.218162,1.01,LOC147791,uncharacterized LOC147791,147791
1955,220283_at,0.1947,0.00698,-4.31,-2.218461,-0.992,HHIPL2,HHIP like 2,79802
1956,222289_at,0.1947,0.00698,4.31,-2.219182,0.971,KCNC2,potassium voltage-gated channel subfamily C member 2,3747
1957,1559268_at,0.1947,0.00699,-4.31,-2.219401,-1.55,ADAM23,ADAM metallopeptidase domain 23,8745
1958,233864_s_at,0.1947,0.00699,4.31,-2.219883,1.13,VPS35,VPS35 retromer complex component,55737
1959,221428_s_at,0.1947,0.00699,-4.31,-2.220483,-1.17,TBL1XR1,transducin (beta)-like 1 X-linked receptor 1,79718
1960,215431_at,0.1947,0.00699,4.31,-2.220782,1.09,SNTB1,syntrophin beta 1,6641
1961,213395_at,0.1947,0.00699,4.31,-2.220783,0.842,MLC1,megalencephalic leukoencephalopathy with subcortical cysts 1,23209
1962,209614_at,0.19536,0.00702,-4.31,-2.225028,-1.21,ADH1B,"alcohol dehydrogenase 1B (class I), beta polypeptide",125
1963,231051_at,0.19541,0.00703,-4.31,-2.22612,-1.08,MRLN,myoregulin,100507027
1964,203202_at,0.19541,0.00703,4.31,-2.226416,1.38,KRR1,"KRR1, small subunit processome component homolog",11103
1965,239736_at,0.19544,0.00704,4.31,-2.227572,0.868,LINC01214,long intergenic non-protein coding RNA 1214,101928022
1966,244145_at,0.19544,0.00704,-4.31,-2.227691,-1.11,,,
1967,1552752_a_at,0.19557,0.00705,-4.3,-2.229398,-1.2,CADM2,cell adhesion molecule 2,253559
1968,201593_s_at,0.19557,0.00705,4.3,-2.229561,1.3,ZC3H15,zinc finger CCCH-type containing 15,55854
1969,201856_s_at,0.19557,0.00705,4.3,-2.230076,0.993,ZFR,zinc finger RNA binding protein,51663
1970,214651_s_at,0.1956,0.00706,4.3,-2.230804,0.806,HOXA10-HOXA9///MIR196B///HOXA9,HOXA10-HOXA9 readthrough///microRNA 196b///homeobox A9,100534589///442920///3205
1971,207875_at,0.19561,0.00706,4.3,-2.231395,1.2,DKK3,dickkopf WNT signaling pathway inhibitor 3,27122
1972,238130_at,0.19561,0.00708,4.3,-2.234079,0.806,NFATC2IP,nuclear factor of activated T-cells 2 interacting protein,84901
1973,225239_at,0.19561,0.00709,-4.3,-2.235769,-1.43,MIR612///NEAT1,microRNA 612///nuclear paraspeckle assembly transcript 1 (non-protein coding),693197///283131
1974,231617_at,0.19561,0.00709,4.3,-2.235888,0.846,TEX33,testis expressed 33,339669
1975,216706_x_at,0.19561,0.00709,4.3,-2.236097,0.942,SKAP2///IGHG1,src kinase associated phosphoprotein 2///immunoglobulin heavy constant gamma 1 (G1m marker),8935///3500
1976,1552472_a_at,0.19561,0.0071,4.3,-2.23666,0.856,ACAP2,"ArfGAP with coiled-coil, ankyrin repeat and PH domains 2",23527
1977,227933_at,0.19561,0.0071,4.3,-2.237008,0.871,LINGO1,leucine rich repeat and Ig domain containing 1,84894
1978,243518_at,0.19561,0.0071,4.3,-2.237174,0.917,,,
1979,227596_at,0.19561,0.00711,4.3,-2.237982,0.85,FLJ37453,uncharacterized LOC729614,729614
1980,238040_at,0.19561,0.00711,-4.3,-2.238231,-1.56,,,
1981,240145_at,0.19561,0.00711,4.3,-2.238721,0.892,DGKH,diacylglycerol kinase eta,160851
1982,234669_x_at,0.19561,0.00711,4.3,-2.238746,0.826,EMSY,"EMSY, BRCA2 interacting transcriptional repressor",56946
1983,241505_at,0.19561,0.00712,-4.29,-2.23954,-0.851,,,
1984,241478_at,0.19561,0.00712,4.29,-2.239697,0.921,MICALL2,MICAL like 2,79778
1985,1554704_at,0.19561,0.00712,-4.29,-2.239866,-2.11,ATP8B3,ATPase phospholipid transporting 8B3,148229
1986,1566455_at,0.19561,0.00712,-4.29,-2.240316,-1.0,LOC100507494,uncharacterized LOC100507494,100507494
1987,208278_s_at,0.19561,0.00712,4.29,-2.240836,1.06,,,
1988,215668_s_at,0.19561,0.00713,4.29,-2.241378,0.758,PLXNB1,plexin B1,5364
1989,221311_x_at,0.19561,0.00713,4.29,-2.241793,1.32,LYRM2,LYR motif containing 2,57226
1990,1555515_a_at,0.19561,0.00714,4.29,-2.243584,0.919,FAM189B,family with sequence similarity 189 member B,10712
1991,234482_at,0.19561,0.00715,4.29,-2.244469,0.871,,,
1992,1570117_at,0.19561,0.00715,4.29,-2.245283,0.881,,,
1993,243928_s_at,0.19561,0.00716,-4.29,-2.246311,-0.82,ABCC4,ATP binding cassette subfamily C member 4,10257
1994,238891_at,0.19561,0.00716,4.29,-2.246744,1.05,,,
1995,221898_at,0.19561,0.00717,-4.29,-2.247825,-1.33,PDPN,podoplanin,10630
1996,240966_at,0.19561,0.00717,4.29,-2.248061,1.14,SH3TC2,SH3 domain and tetratricopeptide repeats 2,79628
1997,201374_x_at,0.19561,0.00717,4.29,-2.248157,0.827,PPP2CB,protein phosphatase 2 catalytic subunit beta,5516
1998,236145_at,0.19561,0.00718,-4.29,-2.248523,-0.802,,,
1999,237820_at,0.19561,0.00718,4.29,-2.248611,1.08,,,
2000,201024_x_at,0.19561,0.00718,4.29,-2.248815,1.41,EIF5B,eukaryotic translation initiation factor 5B,9669
2001,1558710_at,0.19561,0.00718,-4.29,-2.249751,-0.741,,,
2002,232657_at,0.19561,0.0072,4.28,-2.252011,0.803,,,
2003,215220_s_at,0.19561,0.0072,4.28,-2.252251,3.13,TPR,"translocated promoter region, nuclear basket protein",7175
2004,229607_at,0.19561,0.0072,4.28,-2.252257,0.919,,,
2005,217136_at,0.19561,0.0072,4.28,-2.252505,0.793,PPIAL4C///PPIAL4A///PPIAL4G,peptidylprolyl isomerase A like 4C///peptidylprolyl isomerase A like 4A///peptidylprolyl isomerase A like 4G,653598///653505///644591
2006,228466_at,0.19561,0.0072,-4.28,-2.252959,-1.14,GABPB2,GA binding protein transcription factor beta subunit 2,126626
2007,240702_at,0.19561,0.00721,-4.28,-2.253844,-1.07,HERC1,HECT and RLD domain containing E3 ubiquitin protein ligase family member 1,8925
2008,234035_at,0.19561,0.00721,4.28,-2.254137,0.772,HNRNPM,heterogeneous nuclear ribonucleoprotein M,4670
2009,1555372_at,0.19561,0.00721,-4.28,-2.254473,-2.15,BCL2L11,BCL2 like 11,10018
2010,218852_at,0.19561,0.00722,4.28,-2.255461,1.31,PPP2R3C,protein phosphatase 2 regulatory subunit B''gamma,55012
2011,220037_s_at,0.19561,0.00722,-4.28,-2.255846,-3.05,LYVE1,lymphatic vessel endothelial hyaluronan receptor 1,10894
2012,1559156_at,0.19561,0.00723,-4.28,-2.256149,-2.63,,,
2013,217700_at,0.19561,0.00723,4.28,-2.256872,0.945,CNPY4,canopy FGF signaling regulator 4,245812
2014,244226_s_at,0.19561,0.00723,4.28,-2.256902,0.923,,,
2015,240155_x_at,0.19561,0.00723,-4.28,-2.257089,-1.09,ZNF493,zinc finger protein 493,284443
2016,238045_at,0.19561,0.00723,-4.28,-2.257301,-0.847,TMEM65,transmembrane protein 65,157378
2017,215816_at,0.19561,0.00724,4.28,-2.257909,0.897,GUSBP11,"glucuronidase, beta pseudogene 11",91316
2018,242745_at,0.19561,0.00724,4.28,-2.257982,0.89,CASR,calcium sensing receptor,846
2019,238926_at,0.19561,0.00724,4.28,-2.258229,1.06,TCONS_00029157,uncharacterized LOC101928399,101928399
2020,201893_x_at,0.19561,0.00725,-4.28,-2.259591,-6.14,DCN,decorin,1634
2021,1566482_at,0.19561,0.00725,-4.28,-2.259616,-1.25,,,
2022,1557227_s_at,0.19561,0.00725,4.28,-2.259799,2.19,TPR,"translocated promoter region, nuclear basket protein",7175
2023,214567_s_at,0.19561,0.00725,-4.28,-2.260479,-0.84,XCL2///XCL1,X-C motif chemokine ligand 2///X-C motif chemokine ligand 1,6846///6375
2024,216163_at,0.19561,0.00726,4.28,-2.260595,0.78,,,
2025,237928_at,0.19561,0.00726,-4.28,-2.260818,-1.48,,,
2026,239177_at,0.19564,0.00726,4.27,-2.261814,1.03,IRGQ,immunity related GTPase Q,126298
2027,224305_s_at,0.19564,0.00727,4.27,-2.262098,0.952,NPC1L1,NPC1 like intracellular cholesterol transporter 1,29881
2028,214962_s_at,0.19565,0.00727,4.27,-2.262655,0.93,NUP160,nucleoporin 160,23279
2029,205044_at,0.19566,0.00728,-4.27,-2.263802,-1.03,GABRP,gamma-aminobutyric acid type A receptor pi subunit,2568
2030,244553_at,0.19566,0.00728,4.27,-2.264276,1.28,HOTTIP,HOXA distal transcript antisense RNA,100316868
2031,231289_at,0.19566,0.00728,4.27,-2.264357,0.766,,,
2032,211561_x_at,0.1958,0.00729,4.27,-2.2658,0.896,MAPK14,mitogen-activated protein kinase 14,1432
2033,206957_at,0.1958,0.00729,4.27,-2.266221,1.08,AGXT,alanine-glyoxylate aminotransferase,189
2034,211173_at,0.1958,0.00731,4.27,-2.268933,0.863,CCKAR,cholecystokinin A receptor,886
2035,243117_at,0.1958,0.00732,4.27,-2.269612,1.06,,,
2036,240051_at,0.1958,0.00732,4.27,-2.269796,1.24,TPD52L3,tumor protein D52 like 3,89882
2037,1566897_at,0.1958,0.00732,-4.27,-2.269928,-1.06,SPPL3,signal peptide peptidase like 3,121665
2038,1570441_at,0.1958,0.00732,-4.27,-2.270325,-1.18,NAPB,NSF attachment protein beta,63908
2039,244821_at,0.1958,0.00733,4.27,-2.271279,0.775,,,
2040,233270_x_at,0.1958,0.00734,-4.26,-2.273049,-1.22,,,
2041,244639_at,0.1958,0.00734,4.26,-2.273283,1.29,,,
2042,214360_at,0.1958,0.00734,4.26,-2.273392,0.821,SMARCA4,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4",6597
2043,1569354_at,0.1958,0.00734,-4.26,-2.273537,-0.931,NSUN6,NOP2/Sun RNA methyltransferase family member 6,221078
2044,243691_at,0.1958,0.00734,-4.26,-2.273567,-0.846,,,
2045,204608_at,0.1958,0.00734,4.26,-2.273832,0.838,ASL,argininosuccinate lyase,435
2046,205890_s_at,0.1958,0.00735,-4.26,-2.274692,-1.88,UBD///GABBR1,ubiquitin D///gamma-aminobutyric acid type B receptor subunit 1,10537///2550
2047,231101_at,0.1958,0.00736,4.26,-2.275818,1.12,PPP2R5E,protein phosphatase 2 regulatory subunit B'epsilon,5529
2048,221278_at,0.1958,0.00736,-4.26,-2.276402,-0.991,HOXB8,homeobox B8,3218
2049,235499_at,0.1958,0.00737,4.26,-2.277009,0.878,LOC728743,zinc finger protein pseudogene,728743
2050,209120_at,0.1958,0.00738,-4.26,-2.279081,-1.51,NR2F2,nuclear receptor subfamily 2 group F member 2,7026
2051,36711_at,0.1958,0.00739,-4.26,-2.280076,-2.51,MAFF,MAF bZIP transcription factor F,23764
2052,211213_at,0.1958,0.00739,4.26,-2.280115,0.961,ORC5,origin recognition complex subunit 5,5001
2053,241420_at,0.1958,0.00739,4.26,-2.280253,1.13,,,
2054,216006_at,0.1958,0.00739,-4.26,-2.280768,-0.996,,,
2055,241490_s_at,0.1958,0.0074,4.26,-2.281531,0.851,PGBD2,piggyBac transposable element derived 2,267002
2056,237251_at,0.1958,0.0074,4.26,-2.281685,0.971,LRRC71,leucine rich repeat containing 71,149499
2057,201161_s_at,0.1958,0.0074,-4.26,-2.28193,-1.45,YBX3,Y-box binding protein 3,8531
2058,217706_at,0.1958,0.0074,4.25,-2.282654,0.877,,,
2059,1564066_at,0.1958,0.00741,4.25,-2.283027,0.789,TMEM151B,transmembrane protein 151B,441151
2060,237812_at,0.1958,0.00741,4.25,-2.283115,0.961,,,
2061,215225_s_at,0.1958,0.00741,4.25,-2.283169,0.935,GPR17,G protein-coupled receptor 17,2840
2062,210258_at,0.1958,0.00741,-4.25,-2.283307,-1.7,RGS13,regulator of G-protein signaling 13,6003
2063,243752_s_at,0.1958,0.00741,4.25,-2.283322,1.07,CYTH3,cytohesin 3,9265
2064,236329_at,0.1958,0.00741,4.25,-2.283461,0.891,SCN8A,sodium voltage-gated channel alpha subunit 8,6334
2065,241845_at,0.1958,0.00742,-4.25,-2.285189,-0.941,,,
2066,239422_at,0.1958,0.00742,4.25,-2.285212,0.956,GPC2,glypican 2,221914
2067,215588_x_at,0.1958,0.00742,-4.25,-2.285219,-1.1,RIOK3,RIO kinase 3,8780
2068,1563680_at,0.1958,0.00743,-4.25,-2.285984,-1.63,LOC284950,uncharacterized LOC284950,284950
2069,238032_at,0.1958,0.00743,-4.25,-2.2864,-1.25,,,
2070,216685_s_at,0.1958,0.00743,4.25,-2.286723,1.11,MTAP,methylthioadenosine phosphorylase,4507
2071,240735_at,0.1958,0.00744,4.25,-2.287616,0.983,CDC42BPA,CDC42 binding protein kinase alpha,8476
2072,206541_at,0.1958,0.00744,4.25,-2.287817,0.876,KLKB1,kallikrein B1,3818
2073,219382_at,0.1958,0.00744,-4.25,-2.28782,-0.919,SERTAD3,SERTA domain containing 3,29946
2074,239910_at,0.1958,0.00744,4.25,-2.287894,1.08,PSG6,pregnancy specific beta-1-glycoprotein 6,5675
2075,236097_at,0.19581,0.00745,4.25,-2.288904,0.859,,,
2076,239245_at,0.19581,0.00745,-4.25,-2.289094,-1.28,,,
2077,1556543_at,0.19581,0.00745,-4.25,-2.289521,-1.22,,,
2078,205782_at,0.19584,0.00746,4.25,-2.290686,0.977,FGF7,fibroblast growth factor 7,2252
2079,244247_at,0.19584,0.00746,-4.25,-2.290771,-0.95,,,
2080,200813_s_at,0.19585,0.00746,4.25,-2.291392,0.92,PAFAH1B1,platelet activating factor acetylhydrolase 1b regulatory subunit 1,5048
